maintenance_cost,weight,horsepower,warranty_years,highway_mpg,insurance_cost,width,Car_Model_9,age,curb_weight,length,height,Sale Status,warranty_miles,city_mpg,mileage,depreciation,fuel_capacity,engine_size,fuel_efficiency,price,wheel_base
110.0136753183572,-87.99251913883424,-53.14044610816414,-23.89831145092081,28.052616016507017,-370.7904397465803,41.646760565466074,SUV,-0.004905921642408995,-30.398621257917586,0.39753365606725033,-69.12283382512507,Sold,-57.5878636319321,-82.14971465382838,-21.648776178973044,0.12510936808499673,-91.74601637054155,1.1299369692964256,-0.6795869434510757,-0.23559026851450637,-91.14331323778751
59.70783139574186,-153.34878731763658,82.21314902791951,-47.28483413607005,11.337406192466077,-96.70164946259688,36.203975721803694,Truck,0.24560851584719845,-145.14978820828404,0.9329923060154101,40.36056102638309,Sold,0.5369655108672005,36.57448069480742,45.306201811767785,0.8266192863491084,89.60316167442325,0.7405272216398335,2.537218627815549,-0.10629726820761509,93.15860275141516
54.680417418374475,35.01910426598947,95.71986465572049,72.61013101509806,64.14010592413388,72.7937449836098,96.11862894591337,SUV,-0.7176127209004799,167.63933697219227,-1.0295014062428351,59.82393288415096,Not Sold,34.878081723348345,75.29279340608598,65.57408818654662,-0.1226917008420046,-132.04651804566254,0.6172849815791164,0.20160730283306555,-0.7090167874077069,-103.51873209081704
-73.34162773632056,-23.788838081610812,-158.9969108316162,-135.77953291577344,-39.35305170944542,-41.73768852554178,18.712625649673463,Sedan,-0.01265578024991473,116.12765277776987,-0.1308853477023669,150.66164451285812,Not Sold,215.5436553109769,-76.8573515864217,15.75698974894838,0.21557332456756798,-20.321014427398758,1.0105874535558732,1.3870228543548708,-1.7419448576231562,-13.775700533970323
-24.848465236051524,71.47331500322372,39.32008238910638,-124.62823051437802,38.429420565883596,-232.16525123118447,-30.714183249363824,Truck,-0.27083405887273415,-81.05534802989202,0.8406642708205468,54.40176233155635,Sold,-43.80284061353659,32.37785010419779,86.91823240480603,1.50060005273789,-87.86006031334956,1.086131469272492,1.6992207767339882,1.4244574339951304,-15.420132138816331
65.01910748326988,76.41987942300788,182.04751231048593,-2.347549549805714,-190.55702439161334,9.546880177551092,99.74901366055326,Sedan,-0.9805467334415987,99.38979722055491,0.5334493179562081,96.73468440630246,Not Sold,217.63269133094636,49.539463503815355,-89.13691027165048,0.24473174996969785,-82.39721117443423,1.6910217890724937,-0.30749010312106684,1.1008692637666708,107.122968212493
83.06932275679993,48.66608329710132,-64.21303598705414,-7.899675010120431,-107.23991429148789,217.88223735259876,-89.01982831442791,Sedan,0.4697478163801559,-13.322265559079693,-0.02749690034173782,55.70327195970164,Not Sold,217.72742560075753,-0.2617297678820608,32.461886384894214,0.6446421506790075,70.06121058007662,0.1767351425303627,-0.6043468602106465,-0.033594900308583864,187.21910470676787
5.901310787665246,147.8301766895006,-40.55438439485353,-178.41585253794184,227.0043131972181,-5.843259583396451,-109.44445375799303,Sedan,1.4633230081126865,-100.44341111253516,0.5595041999097781,-104.74201762506472,Sold,-161.5285216422629,-9.386652311455105,-177.71532181730763,0.5034369950107092,111.67895247716166,-2.1977430146951242,0.30204335572090324,0.8111609524153314,25.625757630517832
-147.94205912852107,51.94592097362162,-6.143827217013509,127.5233091049918,-0.1832046159074704,-83.52446206621323,55.41397979031271,Truck,-1.2066265617711687,41.312399370004805,-1.0932002081066536,-49.65431947874245,Sold,-83.33031680759899,17.758107343758546,113.3706619579289,0.010065070668126563,213.7907128516456,2.04953433997499,0.250216204006825,-0.015629559238283686,13.993027809941866
29.886252841250865,162.72052413299446,160.5325528389049,47.7318210122781,116.39084610922656,65.55186399968478,149.10098771527595,Sedan,-1.0515350533230308,-110.22682441864009,2.1824420291084206,-256.2842775187332,Not Sold,59.866459706544006,-56.32462018797578,31.445835019753027,-1.252584320223305,159.94166440785492,-1.9099957438366595,0.36443567481875827,1.2763566211489843,-19.112008253924277
37.69356205235238,-30.021505371126317,-119.57568850014655,-52.746295512577156,-174.65760365797678,-160.39855973855458,40.382436811677906,SUV,-1.795514214052588,-34.96926378784083,0.09767492623178073,83.32285787747522,Not Sold,84.57865218400987,-21.79547368052033,-41.08962467530239,0.23695983901172515,183.93820249352157,-0.2776614495252847,0.9768912279157755,-1.4179870377805472,-91.14694701001034
197.0693783335713,94.39072518607563,53.9628217203342,-85.26191349683162,96.12853694356059,98.49263162477735,-21.66805805740375,Truck,1.6437345460906982,-143.0247647907507,0.25669577996889537,-59.65623033575342,Sold,-34.36998719342422,201.091435042131,37.84793042379035,0.36195274932296695,26.98441995220972,0.027962529926159163,0.32835675032120426,0.5243753401269527,-172.07759859709796
-91.99794714763757,-158.9911718850899,62.72814043399663,-70.20056249317552,43.67393279077435,-42.46009709000277,-103.90380107578319,Truck,1.8894465629293924,-19.00093539839252,-0.39085308687156906,-172.3699673062317,Not Sold,37.62810648072728,26.3359318590486,61.8740253558147,-1.7169880128351613,87.48162461114154,-0.6050959984623466,-1.606976195295841,-0.5341715387245993,23.59699880971464
143.09127545102336,-124.95126228836277,-60.07860336043939,-174.3783227900895,-53.17722538471242,123.54306600773066,-61.650191053810744,Truck,-0.682427239837508,-137.32820595027576,2.1521164476755885,-104.91683041005369,Sold,73.91911170734686,-99.08894023282207,-134.04614194453902,1.1057400013278302,-5.2309134335993175,2.546966261049231,2.7874503483427073,-0.024130100526233433,119.81006489834446
8.650338165596411,-196.6939872324126,83.28672963191259,-70.26497014224644,96.7931777847406,9.559436394387397,-50.70045349923629,Truck,1.5177251864718497,-16.295269631454598,-0.8289982853910123,-53.50560510642601,Sold,-159.48472596368794,90.69368313241712,83.62851950983423,-0.9182733472264744,193.1869128844127,1.8210542073910454,1.523406239885388,-2.3697971694682813,-115.92614171480662
-113.74697136722803,-29.787846097286213,88.4606583949285,147.99208782529521,-25.211646904949326,117.06349630185228,127.24886192713376,Sedan,0.16567498926285346,-27.225632531588367,0.9708758335427777,19.10161401732891,Not Sold,-83.13447274145722,-72.930650801781,27.124742754657245,0.2933643807712414,-10.695087719742402,0.6324476272456331,0.39304968918153727,-1.562397908360354,48.614986226031945
-119.43464336078074,38.26271683524946,-76.32552858167728,-108.39830400556403,196.75831671454534,-25.66238963503969,-69.31093682478682,SUV,0.649427173774825,-103.85878225540088,-0.13478497197891026,119.80439442217752,Sold,-45.19566853137551,72.43520803547237,30.80745660744954,0.3096627170011791,83.30144862804816,-2.3167817583885544,0.03318365662472733,-0.49691354276802246,-26.880858332653972
53.94349619585584,77.53233995929234,-115.74181814428928,-121.11763628452576,34.39412656571094,-221.54196035343614,-57.94136953771171,Truck,0.15296577256019916,63.59110935109003,2.0034839029573,247.97714284474583,Sold,-50.83935658309395,-163.0133601080816,95.32109446687294,1.2327428017050621,161.2336959688299,0.5351309451885751,0.24877149071971222,1.123936751140544,-63.720653809860806
167.3183429602713,-121.00154164768804,-124.66863086068633,7.9483115957713695,73.01881796200735,-32.28571258466372,4.822791685521241,Truck,-1.7093399478215354,-5.1113000355767175,-1.3371637497038344,-54.66702376115151,Sold,166.90655594463365,-70.82332921752437,23.743426918791222,0.2695027113002299,161.1062338443968,0.012510179669801336,1.1879751800438816,1.2892684308358389,44.284973619934796
-40.601233381400334,-6.623598030101206,82.99947893547952,-66.16675042685748,46.41597495733329,-67.53990769872618,-27.664377833484377,Truck,1.6475873140382618,-75.37356412346386,0.8555074553974783,-120.27869480201545,Sold,56.0987912219841,-45.99641614674583,-15.289553241841936,0.25079901435701224,-108.72519977057593,-0.8409125609700061,0.47210494756821164,2.555120787405705,-86.43009240508717
-214.44790384646763,-54.189429573089676,1.491798336761567,-35.57733393261005,-107.21770367266103,-87.7322965783323,-35.23492163553698,Truck,0.6257818331453104,70.36824009699832,0.8766540541839327,-8.341174381536916,Not Sold,-59.84003635701828,111.20406281379769,73.08757765578018,0.49284529977889546,-45.1328205029267,-1.873047077687785,0.021203027580501486,-1.0011673591518613,58.02948915682793
28.24121521278014,6.443484927933027,35.86735360188462,-115.08070865649216,115.1958865872118,-35.28456465876113,-24.832447343986793,Sedan,1.122326793384322,-169.50366309924567,-1.0333614563163205,81.94586089621652,Not Sold,86.7403290323959,-88.97772057457854,120.20711808282647,-0.36968975433744344,22.677723954575193,-1.7658715383949204,-1.174190208443729,0.6291841656124582,177.83942609248282
13.151648526090101,-115.9721672380456,-109.78159995588628,-23.28886488102216,-24.201887411156694,-78.09933322535639,101.03133864218023,SUV,0.26633518699939973,-33.848760666781914,-0.34044370071343055,-89.03656057969181,Sold,-26.659510607164073,-107.79472959862544,-92.58679123737737,0.5435193055303637,329.7627850682413,1.998276519042991,-0.4182010685134969,-0.6585925792703593,179.48758028577646
-227.83766090641575,-25.685926421284687,208.41938437750338,-69.37807146257914,176.33856857647487,-202.1412429164636,-31.23634759200819,Sedan,0.34467537450472496,-83.46830134484452,-0.26942720206727133,6.393986170711852,Sold,17.733699682636022,-65.73187685723404,47.56006799672174,0.7911738812563778,-120.06427870909047,1.3756443883670078,1.8336539773283762,0.059788674208441805,-76.97112294152498
34.572139705687896,168.23028738282315,-11.414021733046125,-64.30739044172887,-79.35081118450425,71.116561755793,110.06092373119148,Sedan,-1.2947261280043931,86.94218173362336,-1.2205358413619272,131.97698788651425,Sold,-83.33840572792775,60.60144387442793,4.84053942310014,1.6802386105502447,-16.89795658700428,-1.4897443380354904,-1.129121573928893,1.1021295227868206,44.95196606575124
86.01074312207324,-127.56540001571777,23.862354770091407,-188.21888894585413,-17.350534242848916,-147.87457849984543,-92.7972065556013,Sedan,0.3891553500978292,46.20760404167299,-0.12072281894283195,26.443837359583267,Not Sold,-115.3094162715519,11.087544287512065,-72.23984373939068,-0.0018263268468082764,-42.532002251090795,0.052347370856874395,0.2043000630605874,0.6465125299028317,-89.58471731012024
0.6775910054967279,-58.58537283760943,-30.200532099133426,230.58570153782023,-185.84797978204665,-5.594363015285586,71.01310108256368,SUV,0.3419102286115544,-45.02400311399837,1.0451590695918576,84.70001997724816,Sold,-23.899116128856125,33.513324391732894,77.60607317912512,-0.22169911626549388,84.12635020013788,-0.37693332856999384,-0.041286328827817464,1.276619686452231,260.27766130073275
-27.28915967079073,89.33371875086488,36.97732278532434,110.36352221962287,100.86700588090494,114.84025700844332,-148.15115744618933,SUV,3.084549206285068,-62.68998998744708,2.274058450034898,-24.19386280864394,Sold,119.29191407030046,-75.08488914486901,93.07295941818147,2.192269791832733,-87.56053383025603,-0.9033148075910806,-0.34871452557326477,-0.03930388167847587,-30.992634227406214
-88.54933188668261,106.38336060256314,-51.08712646830676,-69.85035637463365,-114.6561441956478,-53.896139761892805,129.40415386143457,Sedan,0.9177951624810369,38.720841973491346,-0.059587752154681706,22.207377930488313,Sold,52.82847743942041,-55.96236624311183,41.31994429526975,-0.40045546287265643,-178.53534156750302,0.5640461793677919,0.38127248377722933,-0.9971549956173389,102.09687400895027
111.84548580385822,63.39997372958297,150.74422641920606,101.33442690560787,6.4848315785416695,24.129858241684293,93.28343150423825,Truck,0.13631633435388169,24.984468081849155,-0.7274921684131325,234.92549252466205,Not Sold,139.43827921451276,53.57481221369327,101.13222709745449,1.5035339581520353,100.33200404063129,-0.6801286143125325,-0.5181048294239373,0.2397657356037527,130.45208015727707
13.082428352669433,4.013264456124657,-13.420970457956988,82.86452896246061,111.84844329813185,-4.993886736158492,-48.98486430164403,Sedan,-0.28807447120495777,63.29278266991177,-1.565477475098142,169.18021725510596,Not Sold,-181.14700780524652,119.05956496279506,49.75932165484997,-0.5402297764137746,75.95864258152976,-0.28345443128795583,1.8554832917184663,-1.6908902436458355,-147.74111065020597
-17.120495770553106,132.6673453149919,132.5970299774444,72.44170979448297,34.47624233713805,-155.10211069328528,21.852774523861378,SUV,0.9511509111235119,14.325526234194678,0.36244667203267905,-0.2250641059287834,Sold,-254.29059431142602,-38.961111704094705,-133.28640931417644,0.682543127765511,-1.749488948790789,-0.6650679499725256,-0.35893918576152295,-0.6434571109285896,-156.08814064186302
-24.9436631569757,-8.477098551096866,-7.354718620868381,24.704549050626216,95.31535296701723,31.738662543979995,26.66607473504413,SUV,1.492354764441575,33.23036826212097,0.880443751665333,25.46070334291924,Sold,53.26467851524684,50.08753716474925,-112.99913738360397,1.8742255154696232,-30.573649438623995,0.5201231307703388,0.5965872101348062,1.458683180861852,25.43945586796641
-142.8387477254595,-66.01951898954002,-34.22027126299194,-27.31840996969341,64.3345136633797,132.57987617206663,-160.45655854533783,Truck,-1.2402401556090683,-118.68267608381429,1.0923117583151418,133.63039183823835,Sold,-156.4103306483511,139.75017263002283,-32.02703321715356,1.4804690565822831,11.677636333893119,1.513953187338902,2.1494122326524936,1.7696122830725525,-197.67590642273035
99.0128583371118,32.56747228646975,95.81622755891009,29.473595080624886,137.00564773614735,-153.04431384916955,-26.83962691401484,Sedan,0.022519421019353256,-68.62059070680048,-0.15312140579261135,144.18439127937134,Not Sold,79.82965092928644,65.81183454943648,159.0574400673882,-0.24354718581933196,-102.48657773116747,-0.42511252307729397,0.7600788594144955,0.9252247017797578,-20.563483578628855
72.80595221426425,-30.490312199759607,158.74247948857789,74.45804233319046,157.1319223333155,110.27910153935436,-193.80724231066253,SUV,0.30338002293537525,4.597439961257878,-0.30001662166479137,-7.128607265281077,Sold,193.2313667497635,-4.566145025763773,9.285452764780118,1.6228656370394279,121.71034790984834,-0.547490440398051,0.07533962781671244,0.3500989982167849,-61.78801998816279
-108.60081719938267,95.19425652210906,65.07672549722791,-162.98641670888264,-1.5304845744892561,-8.60915141016893,24.78459995333527,SUV,0.3640463978129395,-60.16897753972589,0.9249157145572688,-5.978710843787638,Not Sold,4.245702122690945,161.95187634747955,46.40396989240321,0.4259869540162062,-63.98346682716705,-0.8844692247055935,0.16579774833184624,-0.4435734496991209,-78.9621190804964
123.02331915074778,-30.0887039597384,65.32210941274988,-13.720794805256034,4.020523792665232,108.17131198926147,69.40974197929526,Truck,0.24964146773980245,-103.93447165609135,0.8727780176671653,-19.94729215228135,Sold,-81.52469238776897,104.20297019794715,51.57654935430299,0.031609062516875785,-40.65936102792534,-1.4421768251237643,-1.8671471581215622,-0.14130003887808074,151.96152333972915
167.5869464053059,-53.26631523049527,-86.51811657339749,-122.41151268385318,-32.174564476032366,-149.5336931392121,2.4992188200848675,SUV,0.7196710529415833,-158.10573950025136,0.7306248947864268,-184.03488001386592,Sold,-58.58951816187188,15.741624021390665,42.09687358230967,-1.0436129175659805,117.5790515184234,0.37655480348398607,0.11383521208609326,-0.16033316409177112,266.11233331755255
117.40833104462914,-250.91755221110904,14.565251710774987,-80.85864438258662,-14.839164505625227,-154.32453549560685,35.07337953638386,Truck,-0.2539976814694226,97.90565889770471,-0.5530148560017062,-81.06417139339504,Not Sold,-130.25115814276478,80.2745701971407,-26.377406140538532,-1.3424530559356767,-193.93140165126738,0.019449503199416344,-0.045569407598002785,1.1870277341960045,-79.66200489088737
-74.37739588558028,72.65126737586574,-60.21690745327268,-5.242230732963131,78.24777245810849,-66.31806186229916,26.647312971912196,Truck,0.007803361683519626,72.19393826756551,0.9774605533285098,37.35794626209998,Not Sold,-61.47356827861172,-121.31953183236924,14.54917452341706,-1.564199712521395,-92.80403945558827,-0.8006392723519974,-1.4425602654501966,0.3668245478412138,-122.020328042638
27.64463624959682,-25.833433756954495,-136.7451454699728,83.85756560120883,6.81233999531292,-18.688884747240404,41.293943795989996,SUV,-0.761170282619859,-26.2721928843571,0.4474317288669003,-37.33076935181887,Not Sold,-36.22552941219872,,125.25911023023042,-1.801278821097523,-110.8186023865941,-0.7110959326502265,0.11510978589685411,-0.3181299665942847,44.35133539968118
151.33516667424743,57.036415311807744,126.65365014350245,-35.463393395815814,77.23863608492498,-55.37219309067396,-80.01686963352905,Truck,1.55063309531391,-163.44732882355265,0.6351947844510516,14.988133213977765,Sold,63.88707852822632,-217.99866619727277,26.313045071277624,0.3245644941075173,-35.17676209175097,1.0321535393067411,0.41654172954893887,0.7069791450750667,80.37945231688526
-181.34141276877222,20.546233032133323,142.1867953331026,-179.49569399615254,55.13962929255361,27.040554527639642,102.15527497193627,SUV,2.2823742790943875,34.246231934819434,0.9823271884517014,12.789513180890163,Sold,-186.61984688440478,-53.09943969413222,55.81760421733142,0.10927633820616917,-30.538710105847063,1.4854925289504277,1.5026771207254201,-0.5777773219185764,108.22795675604252
144.10336132634475,102.76801078557483,98.64917212014652,-125.78534418848899,61.424668903824134,-138.9484115269964,84.9157106071535,SUV,0.5762363234814875,-1.0275850663428048,1.275355173778682,-85.74863646536835,Sold,54.57661412184157,193.49417469480264,72.84995956735081,-0.08513069304910426,-76.45963502204125,0.17900718578946967,-0.5274148567569183,1.0688621271946,31.956283986827316
-152.42708876868548,83.82999026190593,75.76564442664721,-10.440906793631752,55.94813128499454,-137.8191993754636,37.470197660709786,Sedan,1.0971396316922524,24.874539105693454,0.8084742322570238,-74.94165535313563,Not Sold,49.724900544105765,-146.71955079842348,-4.163225758317798,-2.769013837011444,158.634586993962,0.3038026487451911,-0.21490346030370955,-1.6130412478845935,-55.62999404889678
103.74320967206619,-81.42601435654014,-4.166377790062725,18.62504508561354,-37.99683333212765,52.79718317096926,-125.65457549961421,Sedan,1.731356828634089,-70.399870964385,-1.2973251692516172,-191.2698669868978,Not Sold,76.39140869815992,33.624065469275884,-13.000079385055665,1.3688500674187796,-39.97708003280616,0.6513779691821652,1.9533465512736465,0.03218024553672317,36.40103583770356
-98.95447048199416,-28.97426763227815,189.99888873201428,-31.29900080247018,-54.14167446717144,-174.6758282034099,-189.72228724829122,Truck,-1.6629074223268279,-35.505211800497705,1.7379355009249957,-157.25028361556113,Sold,51.9313669842287,-20.349737435095438,-174.27440787792116,-0.4685256359859037,-84.84744527294413,0.5549566554036096,-1.7585781976114654,-1.8115128686485336,105.85377764676164
-67.77471221513353,62.9306864916109,19.330144247452985,184.93479145323414,-121.27235945919743,-98.74610727614348,46.21832779178254,SUV,0.7435148973143301,-124.57234422355592,-0.12960041921651957,-56.55088319461134,Not Sold,-138.65784726297755,-43.901649709368634,63.402252185650276,-1.833916748430804,-83.42789382803508,-0.6685386002205935,-1.140239210425137,-0.35516710121265554,-130.7622992299098
