length,warranty_years,maintenance_cost,height,engine_size,horsepower,Car_Model_45,age,city_mpg,curb_weight,wheel_base,warranty_miles,fuel_capacity,insurance_cost,price,Sale Status,highway_mpg,fuel_efficiency,mileage,width,weight,depreciation
-162.1001122194142,-0.15272154534528493,-0.36059770750505526,39.02311701685963,1.0305864646441916,-0.0008894128577670024,Truck,-92.89041365305702,12.608669918522935,-50.986247147174836,84.0595907758938,-64.98456271242057,-0.7381918757051207,-53.54266129619268,-216.66718247087036,Sold,73.39443398499833,164.17179136587123,105.55048526834865,-0.4197117719391177,17.577106381437073,-10.822294248698254
214.11229412045478,-0.5725186443220301,0.49354283622407225,55.0681038356909,-1.99412000488734,-1.1398138284163777,Sedan,14.51572770075113,-92.95284260258867,-24.222868991278286,-171.2415640793363,-19.845975644327734,-0.4096762750559362,-8.605605258210728,22.818971196268762,Not Sold,74.9239492293866,-0.03190403223188771,-105.13824092936616,-0.01318302774679937,-99.8272808060216,-12.261844264955132
-125.91165902199101,1.0364380861773048,0.5022773563508477,184.83059699090674,,-0.774404505586102,Truck,-108.04189611295605,-37.649217371563125,-11.400073770440864,-38.862840752454915,-183.31473872758224,1.0331159792052618,-132.2698716387809,80.5259987708178,Sold,-32.75379641840004,-54.460548426119736,23.395606977617692,-0.8784180969773432,56.27183210119557,15.639937471901307
-69.13920153022374,0.5609852141313982,0.050811021271713386,157.80072483953927,-0.11296372569143454,0.8101030683697623,Truck,-110.97488327478007,10.71231934145275,-3.6537455320003387,5.8242468238345735,80.06771318988567,0.4679957397982452,-32.47480825128258,-9.131273148617987,Sold,-53.77394304526467,-28.145882879937208,-124.78795935137099,-0.37748196872787787,26.309942314999923,74.71819821878046
141.20921112441223,1.5984386802085413,-0.6380706858649585,-20.433600793892886,-0.021323166135881366,0.5638445580186487,SUV,52.113553030315806,-138.67302351248796,-0.7043562652398232,20.190086643556807,221.71113915225962,1.768530975410889,-35.61327340075881,144.01929230963415,Sold,-125.54552028886377,-8.135376495577173,-10.800243647003475,0.25234994741057193,85.58469125729994,-25.09271862878985
-62.65701460976898,0.2019468296924355,1.5183916508005415,-107.21520634032827,-1.2933642852526182,0.9449996710064645,Truck,-5.167354015914522,-11.121325189097947,-92.55254496298525,-7.340582171457719,-59.14305714791374,0.34537483885688935,-59.725617979698406,9.033381212696062,Sold,-76.7478091790003,-125.84075558835251,-11.548451700282202,-1.1529480313404439,108.99751072777354,-72.52925719282631
-62.73155761055901,-1.6033763271962247,3.0247874564014268,-67.27985997859558,0.7742845656777958,-0.11004322642683828,SUV,-51.99200693903343,24.041442901419067,19.406795057377778,-53.698298435171225,-60.30613349633502,-1.0548700449476394,114.56063868425441,105.12799381839135,Not Sold,-3.6395371559724237,6.57326847239863,67.69393675235422,-0.30120726637909434,-43.67460378927707,13.276650116954489
37.63926177937873,0.951436715999988,-0.4954718435642247,-87.11713339712647,0.17055824946961012,0.3590994729358725,Truck,3.8781301629932408,116.4692168552393,-23.075586520343798,-190.56382886787873,100.6777582452071,-0.9044169083018385,53.50946524730804,90.39772986414164,Sold,-49.302773282701885,-103.92250635596557,100.20297994885948,0.5049692589370661,65.24190015277476,146.50979399944194
-175.9962964893543,0.1172002670569579,0.10740712439744361,25.86523242411733,1.6556058755537335,-0.005952925677615648,Sedan,98.33602113068785,-122.80473906485562,-163.9616890557187,-34.647263478655546,-43.12856776417321,0.4577291497370272,130.7898570750214,-43.11500756493828,Not Sold,35.11183032421644,100.38813715430885,-51.3981345614698,0.1660450289395331,36.18534031351244,-97.86159554661114
132.67164131050782,-0.3973695588404823,0.8974268702414825,-30.09391462718838,-0.8600107477072384,0.8562939049234769,SUV,49.89255842086785,23.94438998570116,73.94292777620421,206.7329231802988,101.99143278522394,0.714010327751535,61.09020501912934,-5.941209158457181,Not Sold,118.18872476739837,-62.42684560287077,-8.880951285694344,-0.09389433830490045,181.817235379752,67.87691622594078
97.3914279639163,0.48530330066889477,1.847598667396887,123.32302070950729,-1.0363638872620178,1.2433861721550439,Sedan,-15.231604176553738,-109.08952352045888,54.07830293950635,-133.54596957165228,-66.53904706737747,0.07325937562770618,20.376365175587882,-42.699065303064586,Not Sold,-117.303253012261,-100.32031711106538,133.0005562604505,-1.5157299342625317,-16.337437855132826,-76.38594232503185
-77.5753708365966,0.7132511928205264,0.15878672857766457,-64.878840168289,2.3822477546593577,-0.21434696734047784,SUV,-196.3179729989186,-107.3854332471144,184.14345079335922,72.30658849507905,112.77083225460713,-1.0627960250913098,34.35108529741197,-40.138568174850505,Not Sold,-157.25603052391406,171.774352936084,11.057969726393505,1.1664568149860146,218.01484110257024,9.753974715004704
72.98719174695567,0.8978131139728325,0.581130054621211,-25.08620271600881,-2.303623891375754,-0.6497875050138393,Sedan,45.94776086589245,-117.97373670891514,156.93603115325232,-48.32535581695554,37.04052360385662,0.08237215191444446,-204.438167011016,220.874476696608,Not Sold,39.820767517231495,45.60081186978765,1.0615180808858724,1.7890740753271002,-0.6158809162407795,168.51045028858232
120.04719567258317,0.7373688463998592,0.09439684352297716,58.78212074063165,0.7110552446064253,0.4112225375427443,Truck,70.60069981691825,-28.56329303745737,77.56550700916453,-106.69013059658934,-122.64589791078816,1.3588840216998157,34.423109031771155,-175.48597155601524,Not Sold,28.129776233783666,-45.04592964019732,-1.4485260368492074,-1.4483831720573774,-192.81478394569666,97.02069449658897
156.5318286370449,0.6676682702352041,0.9230361639955285,-72.98235748175452,-0.07157025187326971,1.2795946034148005,Truck,41.15416191249029,-43.21376744859773,-3.7726397653391133,17.68712664252384,-78.79269815541518,-1.4277424834838297,38.643919148087285,7.489239046821358,Sold,8.32640180009625,-19.408281939426324,-188.5245179612393,1.126520950484816,-264.1075268039428,11.478155455754232
-41.13075981254231,0.8504262403409515,-1.5366521085161438,-20.424236989113517,0.7801207657270655,1.3428696245219762,Sedan,-1.6681495989983828,52.15527292835864,146.78388472395935,-202.29158957745992,-8.480459909011556,0.5401948238298007,223.7297969578889,19.431625011613722,Sold,124.39536986176456,-66.89350436849956,-111.95477173095408,1.705924146020686,228.2947225960368,-170.08777394882236
160.22708610146844,0.3266746340845931,-0.48146185684427717,-24.317705384926448,1.8003323915393818,0.8019781581859551,Sedan,97.49027825166071,-49.842797574618906,-3.527612218398034,-23.708176651714997,44.13055889515049,-0.059910450266906556,47.097530730639036,17.73967713267638,Not Sold,-217.49605693751076,141.24766066809025,-260.54357042556535,0.09768157699062358,5.005185213127343,1.4887262363328484
33.0420275338386,-0.1269313197352508,-0.07080462182719967,130.4834259573917,-0.3509305399159572,0.002268813373711713,Truck,23.857564112645083,129.0139665970372,-115.70153249097366,-46.65173054212738,2.1600489678184682,0.9193264688843314,20.287810129520224,-99.46397392218017,Not Sold,-70.25321203749586,9.726620155241916,113.46592394105008,0.7384092545148258,-39.39042559958674,-192.30228846887766
300.2472991510031,1.630565284341232,-0.18448627081073343,-89.4899924650609,-0.5204426553278441,0.3635338534056401,Truck,-23.03497785875866,13.784088568306881,-87.3510304194222,-35.63486691156678,-216.62806388492095,-1.1553405362957319,29.559019532930797,-85.0786813171909,Sold,-102.75602093893077,7.869729545619834,-162.88183415247056,1.599163634321722,216.81415222748814,-101.04100468878615
83.46704806178562,0.12507234063171072,0.7821622301482365,-219.11633833235297,-0.1752768797426196,-0.29035266313192887,Sedan,256.49938895658926,-34.32423152490818,-79.8591586073099,-102.927356635098,-181.10645235372402,0.5777351852107557,171.08872566358596,-156.93181781992337,Not Sold,-25.745992680997077,-2.891120382273235,-120.84798725807255,0.5658678825779052,-22.442630399233803,-52.62841163024561
-131.63309250431067,0.2660389976894255,3.166780849164483,-47.21866903901114,1.4306450426069826,-0.13485217286776008,Truck,78.11387279509819,21.806661864014803,-88.074734414593,-238.08294420326104,-67.16450176206061,-0.36235105355481034,-22.337340069859938,-138.12707758489623,Sold,41.01638095235789,-96.70163221615816,-10.475055979435957,-0.4127444735582516,135.52732280311528,25.95338330494136
116.90637748307758,2.0004380973740776,0.024833109336364012,-20.6687823378857,0.4317464042227233,0.7522055998576451,Sedan,-104.86285589637328,-44.26329543058765,145.46120082082484,135.17698302307014,-60.76297357818174,0.6619788695382802,78.59335224654774,-1.3378679162113196,Sold,-124.07774941930873,-177.26320731822028,-62.48910160996735,0.5661399774679269,-42.2612649559082,-133.7418397925721
-49.50244049697565,0.6774806331996449,-1.0098130190929056,-113.10892599442563,-0.5584161209587781,-0.025306808822981197,SUV,-154.69411532175477,-16.353169564898483,-105.0098357557538,39.76056692923653,131.807175184681,0.42539927307071607,145.77851798435424,-48.790606546999065,Sold,68.49370705181713,-73.66291117348531,137.64785904598264,0.44725438436164,131.00036024665687,-73.26786503997681
57.54207137977415,0.3421063556675322,1.7259240307386927,-91.94984736887172,0.7984349965293336,1.4206282299142772,Truck,-35.49809035818948,-62.748361319858795,-49.36256321745762,-12.970562881705735,77.7303249529572,0.14299339375488562,-52.53375602965643,-5.203908718206236,Sold,-57.60336224417794,8.719194466167195,-51.62290517953155,0.10548355915528568,-51.309035487601115,-45.12680752809928
53.24652323139738,0.26063617582431936,0.058084074772885075,-57.103534342909036,1.116263453783572,1.027513456265174,SUV,-48.75473860982742,48.0570991259032,65.9286173706469,105.74677314450443,-160.13536634941318,0.2976892883386092,68.6679201404795,77.60823522992156,Sold,-158.28160437879532,65.73518624493038,27.599258345248636,0.7025387403364296,-44.0799633906218,-68.62611598534104
1.6302028461456204,0.8341505934658122,-0.48965698057628104,-55.667518458266976,1.8149900938169439,0.6080714086090687,SUV,14.420966193425421,17.381256348662106,-42.13460596856244,-14.397415089207552,-105.20494751647225,2.8145926885377515,177.5031592292828,36.7079731064818,Sold,-224.15917850403005,-45.74202354207107,24.809360078282232,-1.3947686056246549,-135.751276911703,193.17843336454342
-117.77813137618294,-0.5690255946341535,-0.696791380304026,-111.21430280900302,-0.12851840225711242,-0.9164116943460291,Sedan,-78.04309708169473,45.96195299685266,176.1641921668147,-109.47108410195557,7.09748559619999,1.2356329162741317,92.93664181216775,65.24534083701664,Not Sold,156.28885125788605,-214.02678920584512,119.11473832188707,-0.972471783265595,-83.4742854162995,-76.16340882515232
16.74638990716485,-1.0865186227475352,0.2379389437700258,159.84394221977354,1.8786596066827934,-0.30726611550907035,Truck,39.72858347901051,97.55191491600736,60.64929586366758,85.70909919031828,72.62920989823495,-0.6107362447672153,26.657372164212216,-48.52356401837816,Not Sold,73.2137855052545,-65.87999113031536,100.75963013529442,-0.6142223834515058,-155.06209047840088,-98.19299923079144
127.14134470326464,-0.2754743451271311,-1.483277026430522,-10.566911554845,0.7323267536605421,-0.3918852374673627,Truck,-61.607284663113724,73.69362845814678,51.685764825727574,-13.0616227166784,163.97908084377198,-0.09919971385428772,58.396751886379825,-26.49290240638428,Sold,94.05422316767893,186.75519537902764,29.70346143805892,-0.7246779736919904,60.27061190210523,-8.467471409720243
166.5504468509573,1.166658153637996,-0.27951270167978404,87.20585139892147,1.3474228909063495,0.5029956658715825,Sedan,-169.55085036947764,134.35174178255775,-27.156778260166558,-1.1218585662300808,-60.856281526182876,-0.32391937351356415,90.36197411850266,-94.98052552942599,Sold,-18.85904340757059,-1.4260604425436203,-83.82550345597028,0.6449415465938766,20.743208898491535,-54.75441374144263
-75.6133734761344,2.213656728610113,-0.593837588597215,105.30866162872647,-0.842413489561668,-1.2346931633072904,Truck,-111.80316214823654,5.808174383298068,-45.676512093708396,10.704227392067262,-159.02933786117285,0.9643568579903131,188.76434794671678,-84.87255710753439,Not Sold,-38.103576215670955,-16.300012931548657,43.9217357091255,0.04206121059474698,138.1323533804308,-96.99374425326188
-109.111100532321,-0.038190180686926686,2.1379310794378923,-59.63627396112506,-1.8998540542010014,0.7577452173922626,Sedan,39.47727969224948,152.20834494281345,-48.27904167797213,58.20775039637003,-164.6084562110791,0.1561580888841879,-90.32986875582067,55.42863103070083,Not Sold,-90.02423927435494,-261.3795304890896,-59.55018486866851,-0.12222165329276993,9.324399752278596,284.88115756905665
70.54043162234052,0.20728664241155667,0.553024559225352,-20.268930644252457,-1.3708022552257018,1.5708153211320575,Truck,-41.87408765515613,46.61957005655715,-8.216065484980701,119.76450666795422,-226.24842387904326,-0.4445776915396377,145.31433739958467,121.56848010373231,Not Sold,50.03101821318403,170.9739084650381,137.72155945411498,-0.9107067649531834,-92.18004214062573,-52.782842161606226
-7.995161663369471,-1.1853752683971046,0.3935980222330185,-75.88757392114334,0.11781147218685128,0.20494550874776463,Sedan,67.46717392377055,-88.70654139695327,-126.79321952969471,106.39487101110299,137.53676439887323,-0.27533156883200616,-93.24045207326246,84.71127814984119,Sold,78.23094332998679,223.72919780543629,-109.53744387476965,1.6414757084209475,-24.542147784425993,111.25007156240814
-140.33427946450223,-0.69062083864315,0.5289639587540768,-31.192800290049,-0.2210341905908777,0.22832919892837172,Truck,-9.307057530556854,123.71297799340417,-49.542903580379246,102.87875852209578,-98.66756201241034,0.8923225441926101,26.083056444688353,-0.3334533769400438,Sold,81.34263463495904,-96.71555227985333,-94.21254153645397,0.1561368928749866,22.408837706059952,14.09284057703997
0.43624917047538736,-0.2646357702374949,-0.1742430052935773,3.8168476182986666,0.1750648547146771,-0.6124802371802613,Sedan,-19.54672045867414,-87.65817436951166,73.07006836914644,6.216886907125049,49.31829052453918,-0.5328531519083745,-36.20171267012074,193.57308271429636,Not Sold,38.84964362661151,65.69597543015007,-94.70923940353777,-0.28996405967338357,125.22553728416506,53.45207117433727
57.17677578093099,0.05189019416317594,-0.58736455316747,-56.94928098853996,-1.5776314203634823,0.024242995803644946,Sedan,-53.09644949331466,-8.787066637825998,-6.450661253246865,27.779348699049812,102.72832433607427,0.6736225241190761,-32.66489360217461,120.51840387256793,Not Sold,112.32585789054461,-28.754271530610993,-24.247074446687993,-1.2173263487687365,110.33431884659196,196.22929818363036
132.92912906321766,0.9182861861304685,0.6641687876175425,-86.0113079534672,1.006738471755738,-0.5653447182271985,Truck,140.23799208715766,-91.91021684346438,29.988564469017486,78.66103448362865,-28.975594689410013,-0.3100938372709261,-74.44387867702743,2.891699949170662,Sold,-16.816792659928804,159.4234147250095,-149.5860146220803,-1.4060361803568269,73.88554170929834,95.24761028989911
173.57276947325087,1.4007456239585911,-0.760618792176188,4.968479012239319,1.0992440636263985,1.1979190418170513,SUV,-146.15275405528382,-93.38009962696532,-120.49984234472333,33.7083294490034,23.268073978450165,-0.1325912642474707,-69.2892199835736,-217.12730099658532,Sold,-55.56820062176797,144.99954409378097,-160.2294678214507,-0.8563679896933585,-57.737544107884666,9.561181919512606
-27.24314637223309,0.96487629068471,0.6075160506730705,70.89786844846753,-0.07417544489689705,0.41346461006664825,SUV,38.5064703709308,-124.48390500260007,-87.83667170531882,-79.7521057123998,-56.7906961211451,-0.24345153630891672,14.917170942351031,209.78161080602393,Not Sold,-40.61834637841814,64.13500300967857,-150.47892056194948,1.4436571474363444,-74.73935491311123,24.378911383928177
-52.714405261736,0.6652699444709524,-2.5888873492795463,165.13415352367505,-0.991260288010972,1.6635506304701513,Sedan,67.28628443884861,62.79572741116909,76.66522476368927,-166.58226533239483,28.138111050526117,0.8046708188297704,-89.58845798872393,127.14279302757888,Sold,-86.57043382439028,-157.38867643817704,-37.519104893921394,0.0946989297284958,60.2767704678899,-128.8527458957771
9.892380327474735,0.5292052856963085,1.6450444223496425,-1.506749686159253,2.174428412616856,1.524334407599304,SUV,29.627958281201767,256.46356045589266,-195.6226513932227,-71.6623083986208,-190.69676691908091,2.249103560040265,-165.42917606823667,98.55460733313978,Sold,-178.48167538781158,115.02239964183426,-78.70969923952096,0.19874836810301588,-17.152786278649252,106.86214327796021
77.00324982172081,0.16009863220323112,0.7190041642672754,-24.98591159714311,0.6564186189302743,-0.8705489032819769,Sedan,-34.93738928456164,-2.4690872417795946,-149.8419355732422,130.13538332692113,-12.481025751608902,0.6676019849305632,216.13910613802574,-79.03037613284185,Sold,-19.640885869175793,91.4321362534793,-64.01954365366831,0.10577705192765297,30.04053209825975,23.967940565748382
-112.79743152942736,-0.20652874831989854,2.0268965579210896,-104.60687752836495,1.0486348097370084,2.000028948936606,Sedan,16.16421678496966,-252.24210563696866,115.97718630650462,35.20857819449845,121.54433162269804,0.8137023154110448,19.913721228699995,-55.84153492016167,Sold,-9.732495424061897,53.48809872626975,75.81937404804344,1.43249536404729,61.18547477775349,1.9350243526067117
-93.16038486541119,-0.1984338376662622,0.06303295775694978,32.630533097986465,1.5809253271536625,0.8032400350857513,Truck,-17.017652648697016,11.707820257917529,-176.9083495728261,7.670355402815298,109.90499898796406,0.9939433048314654,-73.37142034769552,-101.05792789094042,Sold,-70.02922786754327,-34.42885685395255,71.83362079152421,-0.018970659635414555,97.04935726997024,77.80310156651605
-59.449425491791054,-0.2607949014459788,0.7730471641116513,-102.37907366905377,1.6326689185546017,1.630232643305887,Sedan,-29.12768475892844,-128.39382228892887,-152.93962138644685,128.5201482433333,99.37398749916652,-1.0112673795040537,-109.5295071399971,169.99547858162077,Not Sold,-118.74990700696428,-43.44915344078751,27.979880882052864,-0.7444068177912235,29.414954879427867,-49.08881224176638
120.71696321897436,0.9897994540783451,-0.11206807181227496,-87.85218086104949,0.9294058350554347,1.5702706121373537,SUV,-160.6697395632877,122.10000592950895,42.319078213736894,57.2407130629756,-2.3002293476200935,1.1319231770798317,-105.03243432375426,93.30069064054551,Sold,37.00188076203751,157.44116378877126,-24.726879038715154,0.4783688515485548,93.88373643069147,66.84960170974226
18.847640797860784,-1.1084660588727238,-1.3930035540010182,-81.72537746089638,-0.6331694089356639,-0.6646830916393076,SUV,54.31099871779651,84.58524631919046,120.88634761829142,-16.85871810794955,-111.39649423960154,1.3578170517602586,117.74491315177937,-65.84158074231784,Not Sold,65.95723219317378,7.509584718357967,80.5235900905334,0.9083543269833242,174.27807315995818,-199.5151077100208
-121.8445472136846,0.26915233372976655,-1.181393065498369,-107.94120915533408,1.658476320706581,0.7685623781047503,Truck,113.66098697263483,43.89949158141226,9.138034187890351,-56.93074373945194,-208.13301027499995,-0.9797318627403885,-188.5129000364841,-136.2650204761964,Not Sold,-4.057116279078053,-19.206666739547202,-156.4301285880357,-1.3682170146047061,-36.69691217748961,-78.90827201502007
-102.2673159786869,0.15115917169733156,0.5397816650979934,217.50814041333695,0.20258557576736563,0.9533560847251578,Sedan,-118.40883011713443,49.801239893968855,58.643294894667065,27.741052739936457,109.50583649028445,0.5458064244321683,-165.65992352879547,-84.83603488399571,Not Sold,35.14677425123914,104.07168756181477,141.4991453752249,-1.5139080083451313,-37.821884956887644,55.61632094131639
132.54698789164334,0.46755912890878676,1.135130183487039,-114.86364867733747,0.09619575968028932,1.068530583519724,Sedan,-255.8617230709086,168.7627966462014,-4.604754035381655,-98.50812591294472,-23.45734405936563,-0.7481545802881244,-101.21968973459255,270.4277070003406,Sold,98.42341681749038,35.694998505210606,-101.52621107111854,-0.7104431239421798,-34.61670733247803,97.91923471436333
-10.44816531142067,1.048492465812693,-0.20174184018221825,43.994165831541984,-0.6926136989252051,1.2436636176267206,Truck,86.21065892504714,-68.02557960819406,62.522463915133706,-47.15932334776177,56.34228198289406,0.23672242127152449,119.83834457841664,64.71200318159582,Not Sold,97.52720206031616,24.70834539847949,57.6559016798728,0.3119512899498937,48.09760966919753,64.48264344744685
179.63238153229668,0.10527254766627864,1.3020534844750282,-57.733076079126825,0.4335863185514275,-0.164470483361431,Truck,-79.1546256368507,13.381936911653696,108.95759741538589,-168.80544974281668,-75.0808839273266,0.2914094230374922,-91.2375320861239,-45.15752521231007,Sold,-81.7758919344701,24.139886755470734,-141.4078920932372,0.07694697402472189,-96.41749842541891,-16.165104280959344
77.9024274991233,0.007737643801848881,0.8206058671389043,183.00069884128905,-0.3027507891134925,-0.12204158475992255,Truck,-198.056556286726,-45.561320643322716,-107.3358398176205,-22.496601470434115,-135.19118567813305,0.17425305548685277,35.709945391439575,71.87298440554353,Sold,-22.386333805165624,58.30390080123209,108.88384737633731,-0.9999684275138565,27.377914105223468,93.38806423282776
92.61794606186895,-2.1430453861951384,-1.1064969524356567,-67.9972492901672,0.09283065125752682,0.7795840621108756,Truck,15.51356249538375,-118.9732370111484,0.9020273983366668,105.36748487262157,90.96937201071671,0.20396276041069603,34.09529867633804,66.46085514091307,Not Sold,258.9163120137407,129.84000433682206,-60.322671718353526,0.4310207473620232,65.10442067353769,-36.95182888116088
-91.34098849041693,1.7189722952707147,-0.782065004587485,151.64094187050975,0.30642802494828186,-0.6910964884800885,SUV,129.23461919271227,87.37315714772407,-111.3789400952003,-9.52667391387141,99.44540602475774,-0.11441951187871818,30.537110117214468,92.87621977203875,Not Sold,-8.288711123688252,-26.019201578844875,135.51014978735023,-0.05640567752629569,-135.4716164357157,220.0956963441739
59.23652208917511,-0.6717579978014901,0.35328047212858477,-68.1564860344737,-1.6686785409112204,-1.9171185537443438,SUV,-70.95637985624404,-106.14077835529673,151.4537074938527,166.8584607308461,-74.59015964264192,0.8362538257248694,-0.5302082987404654,-111.56311312114636,Not Sold,-20.8743402134621,-193.0574099240194,-123.34114733728185,-0.8517477271946017,85.85864385402057,-13.016504707759033
-62.800009663067634,-1.1971473485119342,-1.5771638839604902,-93.07104909748051,-1.1752595232118472,1.2554778245844285,Truck,122.32149430583641,236.38760010573577,-104.97201960848798,141.50340428293987,-79.09459420565138,1.465740912155678,-52.5415215005812,-32.9501368934694,Not Sold,24.229226897725567,-45.8332567102426,123.25216327315725,-1.346734979525001,-11.82411157176839,-23.56593909894838
73.36213053342017,0.4604243952436776,-1.062164874353971,-39.43445435464994,1.9528321163960247,-0.5363532352240427,Truck,63.10634723702082,207.77333132348036,-26.332650762505466,77.06628406878372,-113.51633276384896,-1.3221441101091709,-117.56032596272303,-21.120858065007404,Not Sold,45.16492535624769,118.17953197857338,0.03982516940028168,1.1323000215775543,-90.69408196915154,145.10278417712553
89.75373387937738,0.6767547796626261,-0.5032704142623554,70.13740743803375,-0.06921870533588792,-0.3868433188625724,Sedan,-72.67630936976275,216.50065307904836,-161.8303515164611,-172.19673056034117,-20.87885550740422,0.853589705850474,62.738374894581014,-160.7181670661503,Sold,-94.68574311917662,86.59167395119343,-118.16858314020794,0.029709426325923494,81.90089374304442,189.43896133017145
116.30217705698247,0.3437801112067807,-0.7645389990251895,-18.790515466831483,-0.3542091911419917,-0.09512269632923108,Truck,42.16646948732223,49.13972148095822,124.6680091468399,32.33371377753249,217.8319023021945,-1.4424540246825426,-65.110243059599,-34.9460738067869,Not Sold,-219.9713880616896,137.1752688507247,-50.71060108882819,,-99.14917617865919,-134.46417921317232
-198.42764649605144,1.2783087481246767,-0.6477600621622059,152.4142930930032,0.4366714548356927,-0.5642970735806419,Truck,-107.68770997571475,-5.895020239396322,-7.740817829693097,-12.170716435499223,-28.41330023358013,-0.37570671250130994,33.190332568477004,142.04456027167444,Sold,193.97301589694257,-55.47530262545948,68.36102869453727,0.03780033797507415,17.702495158792537,75.90235840257853
-9.950762206353879,-0.8823560296401132,1.1279947771238228,-94.95307849779661,-0.7044242564506616,0.495562590288214,Truck,128.28290706462943,9.588592016404844,43.5529544948237,102.28200238941984,178.8847900294324,0.2016391653804605,-140.03701114515871,-224.58331295297364,Not Sold,-12.447150617166347,38.76815337160538,1.6498613418642796,-0.8283679555942417,-3.8871368007306355,-59.10961439347453
5.11803965460305,0.6496854139197964,-0.38479330386628546,-15.969093489220123,-2.668051949089976,-1.250147070128332,Sedan,158.41682621439102,129.89403648227082,-137.9536402121994,-88.95514830050648,-150.2448310101778,1.4759075246446836,2.990235357786366,-58.234047869716576,Not Sold,-23.196727876334034,150.9185897550471,-117.5843608651001,-0.5182348337059293,126.0433085472773,-60.39090068124248
