maintenance_cost,warranty_miles,wheel_base,curb_weight,weight,warranty_years,depreciation,fuel_efficiency,height,engine_size,horsepower,insurance_cost,highway_mpg,length,Sale Status,city_mpg,age,Car_Model_30,width,price,mileage,fuel_capacity
-46.04667846559821,0.8380193583115287,-146.43520513828375,-52.99493979088752,75.97180014843843,-0.7458570204021922,88.02532449175723,-203.217100907602,29.57300929888042,110.97610797710504,0.35153674676381086,-59.12036354083369,0.7024924389241363,36.28315291930685,Sold,57.18053598801491,-67.92313372900138,SUV,8.839985017035865,-67.22301324652985,1.263154901147679,1.0076235151630886
-35.49511794205736,1.0768497120791087,-2.93606458758379,-8.97002305875215,-60.058848391848684,-1.192610361590476,142.42804478785118,-129.10407192184533,132.04879566615045,-195.2897823649208,-1.8427690937954135,-44.082368060703395,-0.31734699724742654,63.32238248287882,Not Sold,-37.463321132816915,236.00198430400332,Truck,49.63870647283189,-44.09954320453352,0.908711788446001,1.0233449049777277
17.78068422348366,1.4091637541368827,-87.42395625094294,-113.09992823461094,-11.165099632002583,2.418541972503463,-18.400871126987113,57.538852007768085,-60.63186702088632,-63.37402746305166,1.0678515763289653,-46.15411678819473,0.23626944593726024,-96.9319639678298,Sold,69.06851529224751,13.865918916947903,Truck,84.11901826278093,120.94235487076989,2.373627400991486,1.46951100908572
-76.26061708721522,2.505713360997068,301.7320814635382,-19.432713189026643,114.14411214883948,0.05951524829880095,56.34761838506258,-157.2193868268032,-55.9212095111145,-95.86060146791694,2.150846780856935,-96.49425764383201,1.293615977128021,-21.729568142149276,Sold,-18.244555133441516,179.17920641350585,Sedan,-27.305075569227522,-32.019798021107725,0.28231913005928344,2.649928035006316
-10.574197288971696,-1.1521671302218521,-89.00991309074108,-109.30501005659303,92.96866652107944,-1.074213133467998,-72.02078550008554,68.03869536812998,101.82544760647619,-51.62959003403754,1.8623935569774708,-124.20840312837544,0.7091688458443199,-21.529247833841296,Sold,-70.90092988262302,61.81366935161638,Truck,14.263894750685829,-156.80217804294517,1.5110151921987662,0.26579296381151807
2.5501349345769726,1.6110694859798877,46.169941521223876,65.16172348174804,-66.6125271602267,0.9620630973372761,57.22490478446159,-48.917670642548764,169.19013461278288,-30.964968038063134,0.4535085564847938,170.2751643699787,-0.07555436266549853,-6.440420877983471,Sold,-41.92060354743356,-114.88000015291875,Truck,38.7561046340113,71.7177384510149,0.5561176550397893,1.2684582747065998
-328.2592648032095,1.6935508829062418,84.2153641182646,49.84698304641649,-55.267759516667866,2.0646829733084555,-5.229172932716026,-165.46094042315687,194.372571571239,64.41388452835844,-0.7248605726692428,157.45044189340035,0.13849653021152136,-25.082549727731685,Sold,-134.1625536190664,228.86254956753257,Sedan,-50.038080309702494,-170.58509999956294,0.8832556044036617,0.02973448253348976
-5.329387371677513,-0.9917045112819143,-76.13879075115449,-28.30638618762008,89.96368113190279,0.3438260381861967,-35.80930353754215,30.239945853378998,149.00993950588511,16.553403430864044,0.24243432946881743,-11.090769158351902,0.4637664608896749,169.0086900469399,Sold,23.11368906665988,-25.071675204049065,Sedan,51.01350406227743,120.44052220927843,-0.12397537459725316,0.3305249767310412
92.77917455870707,0.2680474121954995,65.61176456438244,-165.14152444514576,-35.450866418118125,0.08487265862793347,199.1793436762705,50.93331748762275,24.098881725897552,-10.493239050953665,0.3930021402904308,177.335451310207,-1.5020731173500448,-27.673067641003268,Not Sold,62.532601189691505,-62.98534033719921,Truck,75.85442702534621,-6.213968471785345,-0.1785656202868968,-0.9320518147310173
-72.31997820462263,1.108915168109819,284.8817429267673,-94.35058558577707,-254.0616580575984,-0.8011900997113937,-180.60620071285896,15.18850770973832,-0.704648984902644,-162.11880502394976,0.21068915158143425,-20.733893139001776,-0.8552072655385394,6.764391995542606,Sold,-2.282199436054767,-42.570361122024295,Truck,-60.6932887098514,-53.483732315274914,2.5504709368537233,-1.473976663734536
101.29795625087128,-0.23698293254333844,37.34554533283575,9.409913287810058,-25.67529839934647,1.3537357884750756,239.32592301210528,67.20039072329163,-39.28299507852024,139.00564415018528,-0.3463386142855215,-63.6286128549305,0.5805040626435221,172.8050862849198,Not Sold,83.11583370799447,-128.73337823668882,Truck,113.37205226079394,-8.838490524448455,0.36556677013139904,0.3430903499603175
-6.588538720695667,-2.663152239668376,-95.32806422928405,2.831020769532191,-140.66890096711117,1.373370473204546,-241.8459783273251,9.500609737371942,30.43211965840193,-29.847911532134308,-1.5469495394150523,-22.22829266750508,0.06616537223707933,-74.18394506709042,Not Sold,-25.96923008103651,144.37134169733068,Sedan,-113.67651150617979,-89.27267790498261,0.6117002468295808,-0.025039429912947487
112.49231567670097,0.21215717945588033,-4.797395926120035,-4.432629476236595,103.71974834521096,1.1418057321169797,-3.2903671753284183,56.743208466639985,163.26757086858947,58.63598986606816,0.5782951664602637,163.98305523749917,1.36752630414961,154.69765696039286,Not Sold,-28.4989565222829,77.43177318274685,SUV,69.9188650670451,45.290340097228835,0.6552228340824348,0.18334674839513987
51.272967027238955,-0.04478452072249482,150.3210812869212,45.68089581897839,53.52085734858362,0.10209003880593036,-48.37367312953029,115.89328967538503,47.44966475206489,-102.44858404254553,0.03005870001471305,-31.586706165995203,0.29113814310651726,19.635551064715344,Not Sold,35.77967987406615,150.14356816481643,SUV,10.6519414455664,102.93059418359209,-0.933871743341892,0.3131298172896587
54.28208089855286,0.430292914094286,28.083455835559285,-19.410610354739216,108.58119101252395,1.1490017119929536,90.03085847680066,106.64597588895226,49.984793487552984,-58.560119910424845,-1.316471134542313,49.77809162165632,-0.5349247750193942,-90.69901329724914,Not Sold,-95.09140094975021,-83.02196945960603,Truck,-69.04747173456978,103.46328820099696,1.812639375846478,0.7717341712884987
119.30660881133977,0.951472010203261,53.826943074675185,-84.72801794232113,13.630637269702536,1.026941414962391,89.8365922734698,-17.992152082838324,-22.268129238559233,198.8995144780108,1.050468918349908,-231.16565926431832,1.4860939588473339,-31.453724164283653,Sold,22.56312847047559,-25.125840910775743,Sedan,-21.018797703243987,-46.23993332061341,-0.5166450173613011,1.155915509952111
-19.741843817803314,-0.32972543918971486,-102.64207383725746,-144.12012484154138,58.17042189980357,0.2668167304286797,3.216085616870358,161.8902848523732,28.528436606446085,178.13631766897578,1.4000639408617168,-118.94330847665266,1.0160744888142115,130.16689557176406,Sold,39.55187271622007,90.27224544794082,Truck,120.61365557089199,-76.36638415459862,-0.0249422645970645,0.1982175291253538
33.102297841868506,0.1042679744795733,54.007375743158825,24.251857892805756,84.39468204655624,-2.0360460584672966,-8.830292530838975,99.06815186538923,-35.029903016731254,-13.64701349892318,-1.665404035944913,-11.19932546464904,2.086439398929605,-50.9685435914919,Not Sold,-98.58561888086456,-44.993280401012036,Truck,119.97823076423444,-168.09748149845424,1.2850892544280308,-2.2290514724567276
-45.58801203564687,0.4487353131434025,188.77018763790804,130.34521583883105,30.343020152072135,0.4406517084740521,166.77135713477813,-51.849855343453136,-47.58023070368921,88.32838975690191,-1.0056058659198843,-96.09333157031452,-0.7272551992251091,-81.75196122696354,Sold,117.0255888099133,43.66990809722913,Truck,-6.9777126870842086,-26.869870112711,1.1363972666123576,2.888107764416893
-33.065532425889124,0.273512763062434,171.60227252174172,-108.47061481787586,28.53986917625033,1.1807493637451714,-80.50494255314537,-106.8097018117594,-14.430413669770143,-155.6832004103325,2.289942683585429,41.064840418231256,1.44312349881648,-24.89634452552448,Sold,-76.12750505205092,59.63713699325329,SUV,56.80423774312639,88.13769243616149,0.2209109309971235,-0.18513523444626379
-143.28333158128083,0.4576887492173895,69.32495260039819,-109.05428866116755,-160.9372522901397,1.2013347950795557,-38.42318019269491,-203.8160997000116,68.46774530645384,-48.05449548465186,-1.1997634711959877,5.4811128118005765,-0.2864164679080967,90.76585676276584,Sold,-39.61440492303884,-81.23721041883589,Sedan,-56.91268428623207,185.52894098604168,0.5397888118777738,1.356117523392102
-168.03926489015367,-0.360224725040692,25.869307447733725,135.74180519514684,-37.33952117997287,0.46978312810519984,29.75156724989281,-167.93809001848922,81.58846438665623,-5.418820663478994,1.5235657246274488,-103.20804720156609,-1.3865397975704628,109.2721217726135,Not Sold,130.43664503446843,38.94935555858968,SUV,-10.617760626140605,-42.530255916914065,-1.9108028029970956,1.3010160432234665
-64.17875599021312,0.30610280008461177,293.1000426950989,-88.34713252265061,-56.701887045824115,0.8615627630299633,-2.570110225323041,28.135856877541087,-143.33897862834993,-37.676927814758706,-0.6225123646291606,91.35606369116839,-0.02795970349242849,-57.87430154993485,Sold,81.27985149030263,-55.837740371208476,Sedan,-38.4976266413131,-51.78850429089471,0.919817188508479,0.7200869230864564
147.9268839101437,0.07343375866697222,-151.72112830970704,32.00784603546658,-67.81284237838763,-0.374859843151805,128.527509474989,-154.5241456078656,-64.13583201929013,-68.13600627494452,-0.39952050897373037,-4.731648131110538,1.2732234803249587,44.1708484209511,Sold,222.0475963197681,-7.303276359290087,SUV,52.20250164284814,-199.91647071129415,-0.15654288148864837,0.877600678452441
-20.52472994862208,0.7363263906990584,14.689251474835741,-24.37180296086451,-50.06484364353564,-0.03385510907398592,-168.1252902315918,-126.12982859670234,-23.12945692290092,80.48734887992943,-0.9067630627475043,82.5746099567056,-1.0699163115462789,-110.25165865657955,Sold,23.218839292905876,129.6065517116099,Truck,2.1312428136952124,109.53843601205806,-0.8165091031115588,0.0384951241293191
-184.3393776910998,-0.38053937765918533,-8.960106015862946,-26.698404520417263,-19.678407533845093,0.21318822897704426,58.98706307130691,-86.22259355203015,-78.111990046413,-178.01169953604403,0.8574193582051522,22.069102910977424,1.1118981018535838,-24.825918739750055,Sold,222.74064140468207,-21.67019670680181,SUV,-45.89375085747613,32.486467037385296,0.980532392342176,-0.5238048511017146
86.54966736948361,0.881930155276454,-67.62862649156573,-104.47733540931902,-17.04688581721881,1.4351802164514096,-70.09608741264054,-10.480831837876528,-41.163426036995624,197.08098992880397,0.16857992153392132,2.94775222002042,0.1653392530369162,-23.460960363134532,Sold,-141.07961380861508,-41.299686411145814,Sedan,-41.357868591076524,168.5040737301488,0.140423772828636,0.6348318319660284
29.267371626469536,-0.35555561354393084,-61.225218006211875,-26.157059470762988,21.339418326116608,-0.1662371486911154,9.023813143031369,-87.49222867625541,-73.00834989045681,96.39451362167833,2.723421983255301,73.50364821961357,0.6007682118446135,-1.5995818536645472,Sold,-11.95312729675792,-96.45935785158555,Sedan,-42.542129106603305,92.94146595513756,0.7857181070889135,0.09393213528160133
-9.140116574382592,0.5258255236773631,-61.612638005292766,-32.29506130604469,131.30155025621883,2.8592938392184277,125.86097297641679,215.13769240176987,61.23179190818057,-55.90443212040954,-1.4117229510412421,0.9631790415630516,-0.20728278000866307,-122.60393450854703,Not Sold,-66.92955886441626,126.71988698410989,Sedan,17.75433074924063,187.66030633776586,-0.8129965470570434,0.8618544497417455
138.2718686578825,1.003899630079947,90.41555042273257,111.89065640183303,-109.77871171559205,0.011868869514152502,-284.7563574769243,-125.54869256067529,74.36292267015693,-54.36786788867022,-0.45105496394236366,40.46857312435007,1.7400204708220672,61.58768938614183,Sold,121.49202167208163,-117.3117286023268,Sedan,-132.59038210371114,66.86267594505318,0.28555024636808674,0.30620574375959625
82.6268779738921,1.4345771821944058,-56.3343929441521,52.20090981228102,39.769330791802716,1.1238318312741908,9.329418455996121,-53.82966407662424,-3.740499303547852,79.12626259141983,-1.106547296256449,-97.2104224773557,-1.0757621706029092,-17.502638467315585,Sold,-125.79563773791318,24.014393071322015,SUV,28.07795049546295,68.22502631752539,1.0661339834730865,0.4590385228050299
-112.78813618374781,-0.3230838206047123,43.54158969276746,-54.188565421805166,-174.738040507753,-1.3949332878831673,-77.40731433360715,146.53408392971392,6.359605868687877,-18.619767121128934,0.42034078623438553,98.21749564524445,1.3731148748576816,-118.91610647595729,Sold,67.24645605336927,-45.9920610580592,Truck,-86.68418685765145,26.577484062164654,2.140103981169303,0.6558480397198816
-0.3383809402404791,-0.19649620973432103,91.77806592465788,-36.4699463992799,-93.31230724471163,0.30013229961692756,-185.16169622220494,-66.40938727623286,-15.321389456256714,184.5323957420628,1.3133228094438254,-4.511898574192556,1.2674204787096714,-245.3668482136806,Sold,-97.35009157813303,2.5426688649587295,Sedan,-80.81139557580337,79.61336589226408,-1.2736063887119335,-0.6483219554380091
27.72105970182197,0.9488655968198728,229.1392427592964,29.874595453406656,-165.26733856590897,0.7399108401046357,3.9892046159636485,-29.168845334185654,61.78336978343949,-21.61606400867534,-0.6409567339369988,-149.00442570627607,0.9768629971943807,-3.7703086254755442,Sold,90.45170541539862,-46.465389693272144,Sedan,7.1235458985209235,-91.14230796241489,1.38760171694136,0.5505671444811331
42.68508640202513,1.0065244681028385,119.59978271073017,60.1447432490661,-68.49731272568064,-1.889237412521093,-0.19802122213119785,-23.09178560409295,-125.27869676046663,67.075508821151,-0.5300142037287172,-84.84137944529331,-0.7186513686266558,-270.8134773040015,Sold,23.336876920859794,96.2669873927538,SUV,-107.97212465637611,-139.7698248729758,-0.016980182743117855,0.38067670394530884
-67.24111758700474,1.5955877758351686,-35.19567644844933,-124.97780785866748,150.59472415861134,1.6345277402495602,4.300171670668665,28.350221837282184,58.974208646933434,135.60985953156083,0.4520493016391987,-32.36857375321623,0.38783867576129444,-35.45359229597133,Sold,-65.60687073740368,55.137204868430715,Truck,-212.89724475155785,93.39405534206236,0.06041740069893714,1.4245019085179105
-178.01125678236315,-1.2120814447557824,-148.8060003571866,38.631268919964135,107.20963257621045,0.9174519901097136,130.16641948338054,103.02363714123555,0.9288009836435983,62.52656104252318,-0.295801442586354,84.71356571552123,-1.2818848652464512,-62.666660068136906,Not Sold,35.10856988045492,-203.42280524285115,Sedan,-132.5115055356154,50.68918861639553,1.0838830924540157,0.3530264235151307
-46.08036294346541,1.1474873021404868,142.1585492946383,84.60819743898786,-53.041655934218724,-1.6684284389861208,-18.711518049401406,49.379456915053574,-18.955551160140065,-27.30367279294913,-1.9995958615213847,141.6193052194057,0.148423335456291,12.052463270655203,Sold,-9.456889924124063,-7.374866265138796,Sedan,-84.8697336680454,-20.669132732158882,0.7262396449482187,0.5891431378426486
-110.10140488285374,0.8527163509226613,-23.91846133224771,-57.29946856897804,-157.6560987687912,-0.13590473781852688,103.79750930312935,-130.4515943002355,-52.406889358694485,-32.51641462238726,0.5238303957399102,-20.59795162240759,-0.8219893042869996,-92.63349669164167,Not Sold,25.344141013588278,18.155255709399434,SUV,60.59334711554679,11.87380722278377,0.2989495490574592,0.7179848750899563
-1.7734123735333471,1.0242244755746925,-190.49348614331885,34.32978438369212,-71.30897147188627,1.377833488544385,53.07651199646459,-89.15825314914,127.59573461337956,160.55355925502442,0.0823439339584214,16.942590515492636,-0.29096775571268124,-42.13021461099057,Not Sold,-127.91276504494802,100.42217306793188,SUV,58.29684475477996,38.83358619765601,-0.8319184984277856,-1.1634306262970515
-32.477286669825716,0.3023924719050818,-156.06675721685818,-133.224786478508,-26.745110886033775,-0.5827477260637219,22.816266152135835,73.0204129720651,-41.6835980627545,-55.15649308160838,-1.0386699582484944,31.78788814447494,0.9665025184885716,15.996619418152036,Sold,91.38726541175845,38.30851850673708,Truck,-140.21834835798862,124.01970188416114,0.7654675335040388,-0.6090567674636218
138.10083051915086,0.8446420920577102,229.72336986047267,113.9938150631268,-19.17784536308284,-0.8406026870049037,-75.71400718356668,83.68445355426314,130.57787953314312,19.626913718041134,-0.2364731411301405,75.47745688356716,1.345999685081839,17.70416760316064,Sold,-98.85232174241546,110.29338955863443,SUV,-163.2849323476648,-153.11451010486002,-0.300545112258791,0.49933512661742224
159.82260867704758,-1.0457133243891363,71.6957115836397,-69.84631357983172,107.21753779584064,0.7133450148121984,-156.37685233719455,-45.3029718720657,-115.30702437696459,27.651555020819192,-0.7587086124955278,164.11371083700845,0.6935702791744996,-90.40378182412285,Sold,-25.420159224182328,-91.04768997205524,Truck,218.27112999625714,78.91663452730951,0.16666365465164107,0.39615362595190384
275.8191042375512,1.4518533713935047,16.183750825239184,-177.7574077349141,49.17859971357247,-0.9423545645711517,144.1079593397234,9.918526021226896,-36.24896539464786,-69.39460524281952,0.8995283601861663,-89.83602371888362,0.21123206838986305,4.5699771236604505,Not Sold,200.24495743263446,-18.626148763126004,SUV,-119.80210652181556,97.49713695439742,0.5873474106173912,-1.6948599921114123
-42.438006516922094,-1.4028224495689983,65.34761456334817,-17.042861624372883,67.8672525202108,1.5504124526928729,-132.6784557816501,74.19083542268878,-83.25762583574762,-119.11806258269372,0.5303105588072492,-170.7616535469073,1.0674035190041156,-6.296663759391917,Not Sold,47.83130953574221,-87.39974659018633,SUV,131.91700725725616,99.54347531284175,-0.6009108627714681,0.25530480872022127
148.0287001791493,0.5590912605532673,130.16377151790647,-124.67415578356812,29.08444320690615,0.0004479609503595206,-53.2422530884544,-66.46671266650777,-52.1562910280552,-30.887262743373867,-0.7722095475233975,22.30045144636968,0.19541690795667155,-109.4404884112838,Not Sold,-83.574703553522,-4.434658900212177,Sedan,-99.07952030759672,-148.8484340016301,-1.2288007873228228,-0.16509370575142243
-95.53093316403792,0.9541019615346844,83.59803924969643,66.13952184269488,-99.2185829521412,-0.11630968398526942,-55.16796498734284,-84.37522478052428,181.50363149415543,-48.83772937929623,0.05246696317789845,-19.767442173997715,-1.835295926481582,35.278980248576794,Sold,-100.65163831473363,-199.60726918858654,Sedan,-53.73176342379741,-78.86680803560675,0.1446463030292885,-0.5525363018221043
-96.63415236744271,0.6981070670120157,-4.116777889173847,108.91503424169473,64.53236676458918,0.4812541890340952,-36.688699412032,132.4395263563045,145.5955436809786,-75.64946963508929,-1.1413117245336233,24.488103907354407,-0.6041084497501334,24.599869017781465,Not Sold,165.97637765584096,102.03863660706298,Truck,94.20812471859487,-88.55057860098289,,1.25692267281769
-54.92779084232817,-1.0974450372763502,-30.185882357001848,44.23252094180899,-61.96465107713286,0.026373391415284848,-29.929385409161547,-78.46970077632142,131.761891369893,-113.20678228270214,0.3119569575595792,-127.6516673587516,-0.5605819027465166,-63.820514402075766,Not Sold,129.14948026190126,49.23056740261254,Sedan,58.302964077923114,-28.29123968897961,1.694778101505056,-1.4760108628526585
42.386666187501326,-0.060146988669248905,182.92728650677378,-106.04724767776305,86.13604318336296,0.527937610873721,66.94936120549674,51.5339424032057,114.11734544018427,-97.72543132137726,-0.3497079798625171,82.3100062265608,-0.6468998438182039,46.63733966667635,Not Sold,-147.2894110648617,-106.81460957084276,Sedan,5.032184023663054,-98.96458393464624,-0.2188932525709748,1.4884135667401983
-9.111562874623512,-0.4102103058041659,7.94428829128676,-26.345459667473715,-46.54801223318663,1.8689944820016489,105.61415779088223,-156.14223993997857,-21.43368877561347,128.81046585906046,1.5127147092264561,49.16997001492562,-1.2230770314413573,145.52542646236165,Not Sold,66.50998925835718,70.55378629168112,Truck,9.737718529947957,33.01296341279921,1.436321353392658,-1.153970307071087
35.94435840450264,-0.030735043509630078,-110.35537327901346,214.6853246286783,1.9402364265354017,0.37659214087341764,75.61122061694597,25.942948509122214,180.685920441965,98.16370091581209,0.3896953024151807,-41.9622394776543,0.45115180200408733,74.04206119275129,Sold,39.12051233905465,68.31579489810817,SUV,146.9855253655886,-22.020477078063365,1.7198539885935382,0.6783793851061599
-39.24338266356829,-0.2898482973578342,-72.37192205142141,-147.19244798727092,21.76151670683139,-0.03843947239420454,133.1689556070313,-54.49547673967834,64.18778407813804,-181.0096746292228,-0.4094308956674249,-96.20062361496637,0.9506358205937112,80.87166124255158,Not Sold,117.39164948421887,25.072190663719663,Sedan,-142.14468391425171,-49.23595011958394,-0.13061270340110637,0.31843533996062584
110.02751318091283,1.5747010020050112,32.955121016970736,35.56674925116171,127.07779984091778,1.574151008006158,61.71595825562187,-73.34247807765743,-46.13681483822113,-13.96412112643281,0.3666688580416589,86.60817899244333,0.8105735507218115,-86.48877558972902,Sold,27.00549395960607,44.74745627721891,Truck,-2.18931088891954,89.85641357885373,0.3212724843096675,0.42268257315100327
-100.57390134357102,1.05848327552927,62.67201870525084,-73.3266531827005,31.40878903178992,0.023731851343870458,-56.116705460126646,30.91128148860731,229.28763421995333,-19.456474407874463,0.19852349927428015,17.06156660045021,0.6488131998333644,60.293078680477464,Sold,-23.102084400945092,48.82439444942406,SUV,162.46389356092246,-93.77566002199399,-0.4515416715101467,0.6094935963492374
31.75980143021292,0.19986713934468392,22.551404111788536,169.84747982104656,191.13545286293703,0.23087237817167933,-1.325918297062873,74.79148978367743,-101.48711837830481,-59.23965896897795,0.2701829994428793,32.21585997646372,0.35688046765106096,-115.68519184449018,Sold,-141.49234670999812,66.72299364656806,Truck,-65.36325668280469,-84.09011547436049,0.9586349291351051,-0.21665529991718502
-121.04730620797007,1.0108491949584644,-132.19411195783908,-91.55975855858654,90.15010682742219,-0.26509014342980386,105.8063805623216,-33.40214850743192,26.33625526876335,38.52576778309344,0.6057027467560325,-131.3909386952872,-0.8431119596542538,-25.04496744769767,Sold,-74.07195636662539,6.735966157727913,Truck,-104.27784994625999,87.20337946530954,-1.2682949318853802,-0.07642662868836059
9.355302766087163,-0.9875009171089997,84.09468367267847,50.60095648520693,-122.07661391591951,-1.1116721637944527,-41.215497286189944,-10.348615290361456,112.42388551675846,-165.5494848946717,2.0575703851389164,-18.769145543758782,-2.1600652075822393,55.312601402553064,Not Sold,126.96696474512889,124.31801407518137,Truck,96.01189789312222,124.96281970292615,-1.072585137411228,1.3717225056885123
-99.33529457932731,-0.5703106957978638,25.56509649658208,186.80334803925882,-104.88166997519156,0.3935437712510538,-100.12590679688473,90.50306840550913,3.7573612325548136,-94.04143126106067,-0.6735272931185855,-21.730380049810798,0.06060750832559906,-114.88246816331112,Not Sold,168.48903033420982,-194.83848542989003,Sedan,16.915847537822255,-43.795230916694564,2.42685453595982,-0.08285450671357443
23.360459910376914,-0.20015343511834988,-14.823038187927153,139.1453375523724,-46.349288689618554,1.3848573390967782,17.045597198144087,129.03663442921695,81.50136583625195,90.15603929392549,0.7502897179692264,218.27899291167506,0.41072535248677017,108.38672112803691,Not Sold,184.77805846460305,-42.08366287017266,Sedan,-47.424284668596876,13.243841378995658,-1.8975416657352704,-0.43607671773375645
-4.576992830020867,0.5529832786906113,99.8271768293622,-46.59658338599774,-232.39191395667498,1.6563153146727432,-88.74201422741423,-18.443785905725655,241.07890399975673,144.49471592793358,-0.5538694484236895,-48.940076352756286,-0.373707794356801,-139.71062480826447,Sold,11.737789477234362,61.27803328666761,Sedan,-39.40732262969887,122.9096341035572,1.1229400135557532,-1.5535528933788045
-80.25766624464346,1.1469314628645328,183.92651667020573,-100.90579153600068,77.33751098268364,-0.06245141797129583,222.24327419919044,4.712020626257575,-136.6429584323447,200.91059052115514,-0.11898720792188078,-194.71331623062787,0.33530948509184566,-139.12274178423763,Sold,91.72764570821165,104.6124413992006,Truck,76.182946661947,-134.96794617285371,0.21535776044739285,0.23440815432280498
-274.22930339079545,0.1897443253328971,50.5489337785398,105.61603988683548,30.832238550582442,-1.8906263281716331,-97.35912722036298,-79.65023148758908,-87.75304886761278,39.12786817673452,-1.0782050354475048,-73.12333178857133,-1.343459447192702,223.78212035342474,Not Sold,-127.43046594845137,-1.8055111947046205,SUV,-119.65288544326197,108.61929556553613,-0.5452842088022014,-2.161715640925107
-55.41357070332349,1.3899372312432028,-32.991601414717096,-45.72432408957505,0.16186255124131205,-0.6260096564555739,8.983675461714832,-41.74002812033561,-66.73405809752516,-52.04937186144112,-0.683042244324531,41.17537950608624,0.8869416971356552,110.24338660249109,Not Sold,-116.42413468459858,-4.0939239440878,Sedan,16.90560219538158,120.04294524212465,-0.5162285683493487,-0.9401400734801638
