engine_size,mileage,highway_mpg,curb_weight,fuel_efficiency,width,city_mpg,maintenance_cost,price,depreciation,warranty_years,fuel_capacity,Car_Model_21,insurance_cost,warranty_miles,weight,age,length,height,Sale Status,wheel_base,horsepower
-24.331703523156587,-18.76576372134901,-2.3548404969296564,98.63973701885236,66.08048908501719,1.00645546689869,-1.150077375571463,164.42894249544432,-0.9862253788298401,138.65274499743393,-90.95915738431648,-155.17707840419916,Sedan,-1.6883955183442871,124.763868968054,-100.67772499161907,-2.8812744451451153,-1.9603076317398695,213.0176754060654,Not Sold,-67.9455637487792,1.858376712608125
33.987667322064134,-9.742806789764916,0.003879967928872241,-42.50724783744069,-7.3711273505943105,0.4039448059654498,0.9305986298001221,112.8148765763994,0.20554619378083194,70.27807915998947,-160.29321292669675,30.191399981805038,SUV,-0.7630807194160598,64.61377298953995,59.1064429971622,50.41159980392001,-50.92882640848254,142.09454198173702,Sold,-109.89910356886054,-0.3900346145354313
49.89474852420553,-35.376747249267396,-0.9747891073679396,8.554186220764105,-121.92499260008134,0.4504891555754608,0.3663043724037913,102.41058758599956,0.8270622944882857,-102.46987455000989,202.4103603322776,90.03490563040214,Truck,1.3920578058064024,86.11956182410474,26.537527927021404,58.13674766471616,-59.6912321740932,158.79415802562312,Sold,18.672235026653567,0.5706508300412169
9.60838172038841,-153.46440687098465,1.4726604145027837,-156.8315450863363,-123.73909570375442,1.3273290919602805,0.12055833506758729,109.87711036151447,1.814368351366724,111.10059101833949,47.23878981229692,12.173085842092116,SUV,1.794278814247069,-5.198219210926837,-206.577174419766,-254.74484369116146,-139.1231563202175,24.718133430388708,Sold,-23.870404877696718,0.46749300284736717
26.31162591888192,14.913473140938772,-0.7672589360051107,59.52011822746017,118.10639025761374,0.9504165500767559,0.7921974463241037,80.31554260221165,1.1388027027436038,51.69276516193805,-30.590389778740718,93.8225074010521,SUV,-0.3449443624205778,-11.966509827524881,-50.29283400853121,109.61412507271984,-131.44148371015697,89.06104523966543,Sold,-271.0872627603569,-0.23401430437924442
167.39836546682199,-120.74457669285579,1.7396211347842916,-46.90265917131825,-34.12932949505628,2.0243299814205784,-0.1724206702456449,128.16448713315188,-0.018963834515708933,-146.11896118531968,84.41611598470365,6.5605113762056755,Truck,0.4523033024755953,-6.226144915765736,-171.94855871172985,13.866979102033339,-174.25279820421375,151.60456204537013,Sold,64.78148370523353,0.7671394769379489
-98.72621249843316,125.02796549309406,1.7453213005238355,-27.24655119146611,-2.845834460364429,-1.090992413072466,0.4038577997084932,-31.14940163848149,0.5867019475908474,254.20695119270314,132.397143216026,79.23468350449313,SUV,-0.7261125116917241,-152.31952449641773,64.55512769810029,74.28382019800407,16.12487983503418,44.23110419349932,Not Sold,-144.14256651180105,-1.8233920603445612
19.238691084552148,86.62469592046777,0.28802384268222503,125.19809294181738,-12.799377406085528,-1.3230035402003604,0.758476807890783,-164.57278208537147,0.844092353555862,18.63717826642997,-95.96467230684024,125.57632607657348,Sedan,-1.0459170412482615,-157.52347753562637,-66.8938064846424,-117.0113517638168,-149.73841742156162,-119.14856049845947,Sold,-190.51517386681238,0.9003045618739045
18.60171720770744,,1.2932211330253873,-69.55740265586665,39.885122568331575,-0.867736557616573,1.2696098610475597,-114.75212993446749,-1.0128380993290305,-28.18755900738907,-141.5500735682403,94.10376389397686,SUV,-0.41981134646658236,113.45801036371608,48.044139503431296,112.01727436888089,-125.73849839301761,316.4731529129393,Not Sold,57.72947454349665,0.6366481331366716
-136.47447678418908,-13.729507588433876,2.1582794853185923,-31.271373013207914,4.98591291424442,-1.6906469962930493,-1.8758076269257298,107.25918542936597,-0.4394220554397807,-155.98609850530357,165.41566075803013,-159.23357387747183,Sedan,-1.9049752824178043,-106.1669469157966,80.38101093224184,90.34707303847102,11.641768211934508,-68.56035658697327,Not Sold,-120.55527315222861,-0.38827170430405566
-109.55345628121205,-6.193484724460759,-0.8423860062586058,,46.5274851955373,1.1598357908122714,1.1226344266047146,9.151406772420453,-1.278177722975677,109.6957402497769,119.42915573156338,35.95257186176292,Truck,0.5156480972425005,-52.652909272648444,114.95057606316917,-51.01304142700995,65.36976200578852,-342.2087616812942,Not Sold,-121.5189856042716,-0.3324414606952509
-21.945053292764875,-22.806645666780845,0.2714802801870414,98.68745368768879,-57.861405854029655,1.2993513115691657,0.12974895239865655,69.42682412460887,1.1370726612579933,154.56539973687245,118.77712823778114,129.58791940585414,Sedan,0.6785622294017671,-2.786582493908598,-30.167941947905092,-236.22963232747978,161.01117586620475,-2.686071652449185,Not Sold,-233.72272749715825,-1.4543513692438625
20.589609786487944,17.668697944259307,-0.44065733984961414,81.33663201158093,108.38034508031538,1.0784197703366656,-1.2618178478113296,4.305108126593981,0.33420628702909194,-68.64513550143376,171.3970227328051,-120.52208135623526,SUV,-1.3911187141792312,-34.183152487540106,-94.62640703179288,-12.761920364014617,-2.9270398477942736,-4.66332278047895,Not Sold,-13.3192041434363,-1.273945234227791
79.99246004977817,217.1463658465837,-0.30813809624708655,46.24577683937274,250.597999012727,-2.303360973295969,-1.534009899840581,59.132624471977735,-0.729825410531066,-24.361447296471944,-94.29038452030146,105.93413826133099,Truck,-1.4262799860452255,-39.41978514916195,7.754801555167382,-21.948432436448723,119.06183630795326,-31.25891480276489,Not Sold,139.1743134327243,0.9088263213607671
10.60444942249874,65.79980067952283,-0.8348357670601808,29.736558461190704,-121.97719144320949,0.00922179261933572,1.0013201354938592,166.61869990338795,-1.2293177800520485,213.55689417149918,92.37552071652924,45.10536340710358,Truck,-0.01999068881234205,12.959644313215835,7.50252433891961,-213.55587959192346,-134.59971277551372,-88.57565493890462,Not Sold,33.622548260063766,0.16174681835091073
92.20613417274197,-153.3209072141675,0.11702209528716707,-37.362190795121826,84.361452617527,-0.9927968517009703,0.1006534654305975,-23.08093307769278,0.06564086826296275,70.27340297605622,16.09460819442496,120.18934294010617,SUV,-0.11916487020712446,226.2222962687539,206.9893501053685,3.5968026059998346,52.79136529836946,8.702497561636783,Not Sold,88.35459520859062,-0.6723017692240466
-86.02836769850737,99.52834424991318,0.1147351610027329,-2.1505056407402363,-139.95318229802726,-0.47460352810174256,0.48862992595814014,-28.041914732654867,0.6452793744427515,-41.289293242902744,-25.58647580702439,-167.33428470981409,SUV,-0.5301357844422785,-18.84156130121735,-55.10905349148465,-36.28519007950166,-51.59875968191826,-112.67809718092647,Sold,212.33478442867818,1.4003002492612526
29.208214710388127,101.07999767206881,-1.5346322551538387,164.64278207222486,32.39346399380409,0.7806926167919785,0.05255469344740921,35.11465984774227,-0.17676016710649173,-59.86941269528654,-96.0533037840866,-108.15764746951697,Sedan,0.20166900563474802,146.50307553330572,45.55643864841507,47.987682964449895,118.91992080300815,218.10933614581828,Not Sold,-139.97079246706568,-0.27558518941242544
-81.3239195051216,-121.36500028914934,-0.8525120995929596,-142.15118072126666,178.02615266182562,0.985734831248223,0.23829191804711747,-100.31534350896789,1.2879744282887553,-159.2295973006251,-64.62616729511073,23.90359265763866,Truck,0.6370731743070617,-170.96065414967015,49.86636880382226,60.04917097844887,44.4744697202135,29.566616648935085,Sold,-59.03536799351853,-1.4626353086255321
208.94684255408612,-28.945436499089517,0.15093609742214467,-48.25972458561465,-51.08818852426398,-0.21185156160671317,-0.3561661659586307,102.9842975996496,-0.35963149568500885,104.82222801232872,-82.22108318667634,-40.34790614845171,Sedan,-0.7669674513669934,-15.17834419056574,8.91719267130311,-16.396345616498863,-19.153565089796366,27.065013495917572,Not Sold,146.16654026856384,0.10672840313491933
-40.45180038919957,-138.0274313831408,0.6432352921233718,-154.11507043395588,179.87760931400254,1.6057270263867087,0.6154861453315744,0.4436332868569179,0.31955282240108673,90.22456644014008,13.054079228201983,-10.953334848976022,Truck,1.3482881862047553,-133.96569224691626,-8.948779393504422,15.9067307836631,144.39718498676842,-0.02238427606800785,Sold,161.32453216178476,0.9620049608908792
-70.72823781330985,2.110347024193678,-1.6128791840124708,-75.71184908903916,-56.958027306640815,0.7978971966886089,-0.6751114662179205,46.00877830516992,0.25068191600136414,-155.48592443543163,31.14821154912188,164.81978734363648,Truck,0.7214164034369194,6.582076400655877,42.20319883956412,160.6229854730532,75.65308393490491,62.7511070636967,Not Sold,126.34046349885048,-1.0941959620567279
80.60853254812197,95.01247612398093,0.8324121326135854,117.51567628639681,42.96348351651788,-0.7532312364775235,1.1590752694251047,-62.69406378865473,-0.39361920862115396,-47.514067904976386,116.83819057558318,71.21012860003155,SUV,-0.17076975111488624,142.09307000484853,200.25342381885935,-125.3502940207017,-85.59808270864053,-61.75945115576652,Sold,-75.17670285529626,0.3025046842005717
121.39071596919719,-54.22369119000847,1.6233054787917804,2.3308088408924377,74.63686632039159,2.572081257489291,2.812704895491168,-40.784191935136484,0.3581574327657395,-71.33720849277357,133.56191325617232,-222.31736585370254,Truck,-0.6585567341860827,-15.794303674860014,37.81650400912359,-139.72114038537768,-19.508950851593955,115.22021584791278,Not Sold,88.11415482616181,-1.703261778454194
-35.21928695750929,27.330405918807905,0.19777825975354096,-98.2718492187375,56.85421653709557,0.5919584364670867,1.0121717795468903,-163.27389922207172,-0.3931949629369128,40.735812355228944,-191.69149510152204,-25.042391187354323,Truck,1.7129180820325203,-63.705863321758386,,-18.388931559411578,227.6963199997921,50.90689117441555,Sold,91.15882284841544,0.6093279155104322
277.0140143060262,142.07279701839255,-0.4977942313683994,149.93637070767147,-62.968243743507394,-0.7901799316151114,-0.9032800760326131,65.08154784488302,0.014000401449089572,-95.61248400344031,143.7276880181414,23.37524889282414,SUV,-0.866796624667024,-57.01265797268801,90.41548931521852,221.28226955949745,66.93508504735706,-124.3821516280485,Not Sold,-92.20788514418979,1.2609760465283024
37.520863711290225,172.54111393582852,-1.8328396215292797,-43.57325903516358,55.238759864351984,-2.6068285668923044,-0.11487822839401123,-180.43231869038829,0.597388644568241,-55.89090881456463,8.135986390344442,44.74575383983519,SUV,0.7053168914198565,208.2736286472212,-92.16797900402705,-102.71171505471209,70.45862384397466,-116.59241911101317,Not Sold,127.98069906950909,-0.13132236042217071
118.37358784817933,-48.137169022370266,1.3667118821727207,-188.7866811774721,-141.1693030893226,-0.18270123930972848,-0.4969080784015172,130.3857663586451,1.197248588129857,-17.980940636644345,110.64870393517434,11.713111002157376,Truck,0.447612021849532,-93.98257276411583,125.7110800961839,0.712719338841924,88.9691636334329,-71.10050741380995,Sold,-16.442334774063013,0.25231197819120726
-65.1098324208272,-87.53719706672624,0.4754340549146995,8.693699631073883,-82.80098038270167,1.9948532137115533,1.455527640055151,33.95689111977487,-1.2906176917819623,-151.4274447175672,78.3836939793924,-163.27558791238332,Truck,-0.3375310279150977,-5.822691794395364,11.790950767453733,31.147052979989564,29.08910020900446,-15.374990796201763,Not Sold,-101.24896475292256,0.7890030789871187
-71.78692934543173,-47.06017850967884,0.3292168341808829,40.14045436710001,-75.96107578725028,0.8178001210282586,0.5166325849552817,51.06385066895497,-0.7217111012944117,-206.1782708587952,130.93091403413777,-50.299047962453926,Sedan,2.0303082773783694,-287.08051045987725,-34.37103878238854,-33.16469426439649,-10.354995446157984,145.82804537388526,Sold,-64.74786299141435,0.16816676016587445
-79.03606023557957,-191.59349960387942,0.8369085992966487,-125.66165772658118,-7.2232925857434775,1.7513598807364852,-1.1165473153687657,68.46083403320779,0.9827444783276484,-183.96511397841846,120.16103254027664,12.263945861389836,SUV,-1.1312430346296605,57.754006800948346,-9.677876855198797,155.27205656916846,3.119804065076827,-124.96398855649595,Sold,29.765900664769596,-0.48817710197811826
-112.44184263086888,145.78765597990443,0.08849397525606358,-38.92743546915948,187.6437304566537,0.13397613424424953,0.5131533550628132,111.31288637244543,0.3034211370638134,5.256280973798919,72.3312620065108,-19.969712070330935,SUV,0.8522369432401153,-165.06381447093804,4.312853412521981,-52.65849377645898,-68.11008865092994,-126.88739930280555,Not Sold,105.8890963263305,-1.5951791966032614
-57.93674008474466,118.79929759861622,0.665030871083656,-29.43913549862756,-134.61267024755065,-1.029397200596609,0.7715809834211179,144.2648098063476,0.6564631358024007,61.626901710517544,-34.885235549548206,-6.764771375876556,Sedan,-0.8271874889927688,-142.38276380832096,-41.91731734817775,-106.51396661430705,-43.926635632065604,1.945859331760937,Sold,28.900103522630587,1.7323426407805338
-40.106569446184686,232.54929139355568,0.8516757467993635,184.42128471960518,77.13608132485777,0.30633303983377486,0.46174154370675263,70.1245474748062,0.07257393580360727,-8.35825657755994,-112.21652411774036,-91.23468398968706,SUV,-1.001101952336036,15.010595963042356,84.35257066941534,7.255541250301997,-139.04060614902056,221.68589417872653,Not Sold,8.653979923943675,0.8055452876761443
25.177786351481146,13.772351960895914,0.5498593068213538,-32.42257485894243,112.86858499849639,1.6392227204484906,0.7705736928784124,142.5216818107104,-0.47449250852026637,28.29807405405449,-54.32519858241541,174.5078197159566,SUV,1.8877828019520508,17.455657076296635,-11.688359657373956,97.38707007647027,-139.5549813493249,223.55772479328914,Sold,58.61860256731573,-1.3644386836874234
-197.41003488631296,18.95535134863439,0.49226219118691644,-94.48188835341097,-14.654733950156896,-0.19469760597439822,-0.6037718393847076,27.23669382126679,1.4336482061247926,158.76156727843812,-145.75673803769877,-43.169793670632366,SUV,0.9478668857622151,83.9081246563628,222.51908916465507,-11.37117431114542,-8.455990032162935,197.6464848588523,Sold,23.989235516758818,0.2024208337096915
38.21555589186309,-7.585753467004689,-1.0380206322007037,-58.97611595460904,54.8921638857242,-0.24848698634769942,-0.2891621249474178,-79.87772318823204,0.22797470334086745,64.48963202630719,59.68007332891666,-40.64952686716148,SUV,0.9618594019269103,166.51699744196708,181.50461304109942,184.04816481178216,-82.46909484784256,-129.03651318167556,Not Sold,-158.40230811650397,0.24503014526436037
-25.020237731009377,-70.29029961974027,-0.5390938552720437,6.0614967454432875,-118.83982931219774,0.4717267897078097,2.081671502097491,55.204405594270746,-0.6477127795706298,-105.4181026740213,33.13045155554768,104.7427902676836,Sedan,1.248670799384576,136.79323820034767,163.40321576534217,30.57625896749734,-228.54192639847776,-62.338548503661016,Not Sold,-62.465201029702776,-0.4085432607991383
-43.59079884763802,66.0615626571165,1.3806576977842,-25.517359912527766,-101.8110999266368,3.1806441103335796,0.3748797027773618,97.44638233174969,1.1485734995871257,-143.29864351655146,122.00466329588204,118.05151903852946,SUV,0.20918821357138617,-219.8986605954266,62.12608061910247,8.122969207952567,76.2416786446297,97.4795152932521,Sold,38.30389305508673,-0.551043896444106
53.04550334114394,-34.38597499884259,0.7196421150586444,54.18028148762835,-17.88970017582696,-2.0792049581744156,1.976669392803339,86.07450062245397,0.7522285886050544,-218.56136446505116,-52.67196103867015,127.06962066689688,Truck,0.1268257612320246,39.530919428073105,-123.68792035163212,33.51640339234052,-40.18103400678977,50.61616366617802,Sold,-262.8677972860972,-1.4531888655071297
49.98816254357351,-66.00048291994395,0.9746206878387935,-4.313475746378503,62.406238953722834,-0.638893656040725,0.215003194325959,109.72702833087833,0.43900944954785404,92.1349518538805,-37.20170258384377,-280.12517526643336,Truck,0.08062844579709233,-157.62607716136174,-5.786356728613819,-27.531205274593212,-106.71717744744382,9.672493174082915,Sold,-67.04630640525149,1.7566063419778493
-74.07112827069182,32.92459240777907,-0.8837633906554696,-4.259256827217134,85.97339290087601,2.4876673906345594,-0.5813220912485739,194.25085953581745,2.293922275520401,47.71957047691735,-5.875340301415243,21.8595828801158,SUV,-0.21507257586124506,-15.795824875992878,-197.90906810488516,281.10871885692274,199.88362644635762,112.57551406805348,Sold,68.54283982177725,1.990027681026736
-161.4618389745754,-101.63201929597103,0.25172733182076795,-201.44224682065257,24.504216533293494,1.3127129519409055,0.3328440627042222,39.36431046452339,-0.09731188892094844,124.25617131963875,117.53814201155383,63.90394193683474,Truck,1.5884803237152345,-34.93345629332303,-68.46294184109576,81.70937455670558,45.91039185979108,-184.02797981148237,Not Sold,46.292689750189794,-0.654187084475454
-53.57464282028733,-136.86745122477336,0.2140630524694428,67.70361546039432,-119.98180605328162,1.3001202880252491,0.7410515666999733,-168.36705031934335,-0.4916622276421775,-78.73311882098119,-43.17795104413799,16.962685408133392,Sedan,0.4925477698742891,201.12173239688536,-111.78976336687931,-76.28219205043203,115.73721404629147,-122.4899301521466,Sold,-263.96318632607216,0.5386440507560529
154.0426451553706,-121.73584148671767,1.0364263632342383,177.84377217861305,1.486863623822402,1.2343416569637429,2.2000188265294236,-63.670939339621455,1.9925824793051374,91.13549339783518,61.84171641547157,-108.20877027540277,Truck,0.5093651293772946,-77.11209842573034,-17.879948289713862,-71.07955871809747,-33.063921755547284,92.92537249664167,Not Sold,81.30407423110002,0.6784313986316037
7.977473440721114,-121.26219285506737,0.3517313291684251,96.28651468735326,59.37735320679835,0.9655201632234873,-0.22964423714999138,31.69037147396073,0.04120979509042655,83.35612218175264,-51.256319330255984,-103.31479708295323,Truck,1.051623718522881,42.493098522477354,129.21820751530217,184.52466939796824,27.54336972014453,59.523425017227105,Sold,-9.906982233847181,1.1212146910440994
28.893807045392446,14.055478719091777,-0.9428073572084612,45.93317531493778,-13.70481737940811,-0.011181458429120186,0.6436838786060812,-169.54026245181743,0.3805315265357758,-41.0855999459924,87.50848839066838,-18.299859836380026,Sedan,-1.7458039713588531,-131.40065126540213,-83.86197471612866,51.43797943159453,-57.21393665471533,,Not Sold,-49.84851151673777,1.3296020446166423
107.47168360073516,-89.19219850343131,1.0503559847860795,-81.81649471609866,-114.79418212451439,-1.0965507041999476,0.9659391616601566,-36.88219196143023,1.090548425925713,3.4561727061266345,36.57436721703046,-38.18822980860226,Sedan,1.4541892095019482,-54.02942502019098,-51.3905774946239,-38.84050695847082,-35.29154346811263,-213.3819303496698,Sold,43.28739700504568,0.35571934073668277
-67.49311717832917,34.539881668109764,1.5604410569716163,103.98587340154735,-100.38297280609238,0.4253914653893352,2.3832126844220234,106.12669947995302,1.1083451903112724,332.38191183933816,34.17535099660025,37.102816959365356,SUV,-0.1849940497847251,-25.8561619494449,116.20150298603447,3.2129403207792713,-80.25286886711,119.49330435487894,Sold,-62.32136918375512,0.33524014809276126
91.74891620384452,64.47840270468971,0.13661195540151513,72.83085488809388,-135.14546561969755,0.08602403012980363,0.4543387685268507,13.816195860107186,2.6542220771382414,-69.3565656542656,-67.51214313072958,122.84602384524486,Sedan,1.0551729722561072,-1.6119542110031664,-58.76074072414317,76.3831831968231,46.6190178093024,193.92006093731786,Not Sold,147.66586577013422,0.32898236159972627
44.41957065144974,37.003036265624885,0.695544884025663,-225.62054184150472,-16.365929092811736,0.9381726520712734,0.7899031838760963,-1.985671319904953,1.7174995632914554,-182.5861999851867,-14.459191980408226,7.534343316297715,SUV,-0.6773487042526676,39.52238719445248,-150.09968832833488,98.86195354547719,111.61480924670644,-28.198699001184686,Sold,57.61944167908945,-1.1871722140700165
79.46016345817193,183.9353413235603,-0.4816417584870808,87.52903698158401,51.76450351861034,-1.840882522715559,0.8876641811999562,-45.69491425555724,2.0409183276663594,92.66602224476624,-126.79153093812691,58.40176329659731,Sedan,-1.086082318321638,76.83166429458896,60.17054347249703,65.58660533077284,209.27519616785992,-97.53807908625215,Sold,28.709087211012786,0.13243901329774915
60.3560573810357,139.74861138462845,0.5091928304094638,1.834380517326974,-60.21711629914087,0.6223347668879662,1.9306696112574764,-43.8764525927999,0.3096960570259473,-225.13173861870305,38.40253801969662,18.602697422203924,Truck,0.6455197592058839,72.59222571020173,20.72410176356051,-102.09006412537353,1.9330184672815844,60.18280439570122,Sold,1.5028411726542568,-1.185552031332444
-15.383262757049499,23.015460427681685,1.267381754919818,-194.44105329168332,69.36266219241259,0.4538490881937488,-0.08326111888588295,4.280496773950635,-0.21115057450860264,-25.20461276051152,-101.97189984071822,46.35087049960091,Sedan,1.303184892105179,59.79115324432477,-46.44662991337323,100.42750165351309,-112.47954485589018,-138.50618298530532,Sold,194.61060329097975,1.6819496726394176
139.01306104715763,7.716817971524968,0.9631120979514004,75.13033005445028,78.19120641071288,1.2476702790479943,-1.4268220193220544,23.958851192839546,0.8593402024076547,-152.37012222836637,1.4895386818959164,43.35911199969085,SUV,0.4304209934116808,22.28590414438779,163.99642383375115,-44.05676280059089,-50.56924881549172,-118.04966013235973,Not Sold,-228.40118579165787,-1.143533738296255
67.30274730554952,-107.96673076358626,-0.6527112004752733,-119.67023213885093,134.2585702793024,-0.7817604473639235,0.5651816348613539,64.29864847247066,1.490965469514018,-63.8014873807,-19.65786306838943,-5.156552210900349,Truck,1.1515876417694733,-14.71953470682237,22.93911564671281,95.12557607745032,75.02665175846516,-151.50655863614705,Sold,96.87713446084877,-0.5102043131582019
54.94552047939231,-36.79092659254686,1.1149774614978716,-85.588226981884,-84.44428666949644,1.0696008647283062,1.7690070450572375,-82.52565413442056,1.4056724540390957,19.824870382856513,-6.024248837733852,-154.18377736340028,Sedan,1.8423155337264419,24.475486976649155,11.062093920722035,79.15518789853651,41.24420685100682,-49.565505404635225,Sold,99.02892710426703,1.0254762792846481
78.29052785963087,-155.20708858490067,-1.124903070320467,-129.391165951733,-102.22688486491928,2.143870797052907,2.6155468196933187,-18.388354169361865,-0.956487736715036,-205.55460095984097,12.416948943610901,23.835973216162646,SUV,0.9577932401135443,7.970357646075351,-80.8640586901906,-109.99438232724603,79.47568204066177,-66.05339253362557,Sold,-149.32909064342033,-0.3220140674886849
153.65933639877244,2.967302417742089,-0.43025913341749245,-78.28846669280398,-17.73584589263337,0.11480195402126142,0.46178395930602495,186.51235159875532,0.8395343112408751,81.87144614620281,85.50849821360094,-25.45465966871251,SUV,1.2305413805773542,-108.22397486889714,9.065876790828458,-17.596341850551152,91.1651965087768,-255.03196545396952,Sold,-65.50247186521841,0.6130467632459305
