highway_mpg,price,height,warranty_years,insurance_cost,depreciation,Sale Status,Car_Model_3,city_mpg,curb_weight,warranty_miles,horsepower,engine_size,mileage,fuel_capacity,length,maintenance_cost,age,width,weight,fuel_efficiency,wheel_base
2.0450579840521623,62.228309027435444,-166.49136733623314,-2.376325645725773,-0.46903705525893324,77.9104857065957,Not Sold,Sedan,150.0094687573466,171.3936939058366,-43.29954817032635,78.50952971199139,-144.52224485508472,38.21534914867819,0.223985059122994,-0.7229722232446899,0.27121491443697293,104.09958183453259,1.5559518882513195,39.75297886797467,41.824613658337235,60.99526445280369
20.887817905428648,-156.43412713247736,150.14832583805494,0.3612631666792616,-1.3504742672704324,71.96183563480865,Not Sold,Sedan,58.460440780466236,92.173752176042,94.38257859561797,-196.02666900482197,5.028353602283345,-105.938020063815,-0.4032314424330382,1.2058092719406286,-1.3831784015490902,-26.34972209011523,0.26984491660993526,-50.0823797707341,175.27769882646876,74.91214681382634
150.16246068062097,109.2217180471306,-4.49908720963511,-0.8890178635109061,2.658571053257504,150.24787222437928,Sold,Sedan,-15.26853989515605,128.08062239837156,-28.535412208372552,-98.15736938869138,-12.912097239513706,-79.53379562583885,1.0935540644606914,0.187222153179251,-1.0122723598816878,104.4428226258471,-1.0657332598221738,-16.357754632185127,-19.82170856712944,-10.646321919127267
52.71382174913801,89.17365087297054,136.2296801645239,2.3328008719221307,-1.4600122539772993,-116.16721463562571,Sold,Truck,30.20820073975751,33.68936014300159,120.35754230779851,-71.23680672962512,-19.892582870526162,-14.68354026604677,1.510302331117035,0.015513863687740326,0.8695880010819348,310.52373615371573,0.963606693586052,-108.13244646326572,-121.14078968444022,-6.224253643717633
-225.0934235825684,88.78056255844109,-68.78214152719076,-0.9356369597386281,-0.01749578221355754,-1.8929673230300876,Not Sold,Sedan,-40.2345636143922,-22.368897368954794,-111.9963691730736,-108.98532285602198,102.12644316848463,-40.06250503183062,1.1430078650222666,-1.4235258655074587,-0.6830748079948956,-7.993517250081239,2.040423247267739,143.4880592030453,139.72020881211176,-90.40669867547432
-120.75650611573107,25.050112154919805,79.62870549999785,-2.183934738360564,-1.2774025046070474,89.48720889624488,Not Sold,Sedan,119.52027291883141,-48.09559669889419,-33.14335483028994,-98.58218482170122,18.444721519035227,124.82618200278279,-0.9537339133658568,0.3415371255976338,-0.8858441834142355,188.84999708119412,-0.12340834328197173,5.6802759007437995,-146.04939251056535,-161.67497494614028
0.04441724980019257,76.75372121305791,135.85157439364755,0.8726483198311812,1.424480223145137,6.858562334720675,Sold,Truck,207.24122337247306,-13.615783596589923,60.17137405047841,-20.52955826344007,-256.1767301698022,-40.184604588557896,0.2575473896244951,0.8338815288257898,0.5664680450511121,-97.66063986377272,1.8581489393698165,-178.84915383329604,7.72430802027794,-59.96450656090646
-46.025056386591515,-61.25154744408312,-29.401386952775756,2.03224957830791,0.0020150323874350007,-81.03679908354701,Sold,SUV,-184.57000984584823,15.935617778032684,-72.83804707188011,-80.20654187995734,-274.6315634599941,133.53940341454242,1.6143809433451952,0.16778852091989355,0.24653511584393417,17.95605860633303,-1.0290126024709765,67.16139983558121,-8.822700355716226,73.91001667686186
-53.68551675542953,86.34163187666309,-28.63983337191769,0.5011702667005816,0.1722991591783437,1.8047755724494055,Sold,Sedan,96.77762544675997,31.82771493617162,-20.078765741352065,115.20207604986443,-5.069699407310766,29.283234444524275,0.6340884444561024,1.2673106178478437,0.47538047765928143,-78.05968126182589,0.011432075487379012,123.8262731461222,53.87647103147075,-110.5499326989001
-19.80337648248279,-43.766745867664184,-14.08951629595979,1.0856435518903922,0.6287309488941905,-10.777134680045258,Not Sold,Sedan,-66.50698165268037,135.25306764899528,-82.05110743027434,84.97473414221629,117.01240158227064,155.28395348718072,0.9672052006340293,-0.08520034189696321,0.2565814233708523,-56.293340228587596,-1.2738125680338745,151.7730674808503,-85.81218499434989,-140.46640810973855
-115.8262029165013,142.75921080189644,-5.236690067847713,-0.5008325596078804,-0.9159510359976456,11.363263229043204,Not Sold,SUV,-148.18909243781425,221.12030713102038,144.59888011919048,-83.2882111332566,-10.797250894669187,71.4936930283997,-1.756507665173004,0.6381074717915529,0.16234842547636658,11.717271379205286,0.5578726259045723,-19.057315067963515,-91.9222827575296,217.60459890160303
156.17030719871033,142.66532066299916,-20.095489574778604,-0.9380354731242602,0.2861986036503229,38.8929012460751,Sold,Sedan,-10.362972821007164,52.7069731919311,-24.233156970799396,63.81909624701878,-134.5015058913335,-17.20895834557551,2.1072580058161603,1.1096324437609018,0.6163149199067652,-41.10028476829742,1.5726349334639091,-28.21778177022518,-45.19504894382258,-18.23693758200384
104.45555273859522,-7.2882943034078425,28.106708928667224,0.1976932283764795,1.0148335057850135,-32.12856683249561,Not Sold,Sedan,123.06708060239863,-22.289762472917275,-51.27609614147397,98.13466602280344,-173.16657632982418,-127.36448598315032,0.7746765914705376,0.2064200129749253,-1.7929235405591608,-112.39246184773297,-1.7668579545375565,-43.58380128863956,158.13221261178018,-81.53888320936085
-51.998427924301815,62.62191869320202,-41.67284534333613,1.6714017877524676,-0.8878788224965213,143.36476186202174,Not Sold,Sedan,-71.02368349736659,-145.74143485314133,-27.315741671460597,-65.57023047342557,-56.64538653774252,-9.140139027372825,0.44262215610604055,0.05458642823057766,0.05418481055495632,20.242526594042623,-0.04161799655875275,-3.5424066898749773,49.201467597777295,92.26998954067042
135.7367002903451,-5.550530602770795,75.96299368765511,1.8788132890007068,-0.6051149804316233,181.70563586802172,Not Sold,Sedan,84.79296339897778,104.03414095766384,114.30998262909675,103.26434451959933,-53.24941235137627,26.92205420855373,0.597213878459048,-2.050977108896911,-0.45482438582417634,-26.474918224850967,-0.33528454592952694,-199.20730767764212,-135.26227150831357,74.08114944748817
-79.97709892823622,-134.3253177381181,102.78422782806938,1.970460971119618,0.9543259713591477,99.4319624346676,Sold,SUV,-207.35337530465142,215.23359164576047,115.05652421667511,80.6094197774823,110.90180951306574,84.0503254036526,0.46574928001712573,0.15295478708094984,0.2064164602467906,-92.86163159069908,0.3733217108281675,-7.964610834978409,-75.79769608598603,-155.60511570456586
-36.80191251463303,4.110460012715753,30.64757652576621,-1.1974904908900559,-1.0469103348225692,-0.2428024421996093,Not Sold,Sedan,-102.19992672275478,49.7693533715862,-212.02445050357986,227.81166560708016,20.070157961761645,-114.96821790856704,0.41543312995599085,0.21048053251761037,-0.11268623713641948,174.70297502650328,-0.08201393992546625,-37.51533732731472,-13.03546010080475,18.54477085633782
34.10288044805952,-22.806813441722458,4.373572979639294,-1.5137811074583098,-0.7542605543133133,-66.78918048192088,Not Sold,Sedan,-169.41358892532972,-23.827237165462346,-79.97176459334987,-56.47922851511458,71.3420260845881,-31.04677692190924,0.34410724609138377,0.014168084481009204,0.7083870510416349,-11.363445998745423,-1.5017578449469975,17.67154336029895,-23.468871469589214,-36.84683733125499
-61.653276200558416,-68.15383614188337,122.84920470855705,0.6222378436472724,-0.32598403426830247,-60.89856298379994,Sold,Truck,14.32736643764658,-124.99782873211774,-194.6026388774741,-19.118385169859692,-16.726762699436044,74.6286490368716,0.4256659693175865,3.164444575057009,0.2691253395635765,-70.30229644385457,0.8910702897840583,-58.743936530363925,-39.16000795063093,-134.7956144687951
12.38891499591737,-186.5402196640421,61.243899879681884,0.13183978611864217,-0.9513187826000408,152.96413334980508,Not Sold,Sedan,-88.37234518452216,-89.84346428628773,15.178196450239097,15.383129684640199,131.121541458315,-49.19551937846948,0.7245750241336184,-1.6071632471502146,-0.8977846813701981,66.7498527591237,1.113875552174308,-39.73693036309024,-208.12431607715425,126.69593018871007
-0.6563588088956099,70.56846178206446,-64.69554028379724,1.4298480718614006,1.782205464073363,114.64987230939,Sold,SUV,67.35963259511844,-133.09732354676672,33.90491390783278,62.54981084855291,-6.124901819018131,17.075712295518848,-0.4307128068797297,-0.11225291447941255,0.3511162731663233,32.23461935217225,-0.5155139361439807,-86.42821531005708,108.79551538784807,34.14372403711236
-40.556911074318194,-189.68960223469819,153.9494119448961,-0.3714778642840265,1.8632385703141308,-49.53825728179343,Sold,Sedan,17.294362386905725,-44.514676518914456,-111.83343039331845,43.37790362332113,50.54622659630231,-28.823518194361036,0.34256195853114857,0.8814925800716276,-0.027533413054812494,109.57026465377446,1.0990305373045102,57.276449700298905,60.37103003674906,-144.31979931355136
118.88544559703107,89.1129761218617,80.15203402913862,-0.5265087708420759,-0.05589828157610827,-35.61327684686137,Not Sold,Sedan,57.91252358883065,136.45741923643916,117.43728696940478,64.68349607701694,55.30781733399075,34.6615423581498,-0.5135561944247227,0.2739271672745188,0.23255699212350414,-143.3274649858997,-2.982762435852416,144.98857855299215,-180.9541431526997,61.47804032622331
17.102466975664246,-105.56182805686115,70.13475407049897,1.6692095501605546,-0.33564729514343816,39.953938324457845,Sold,SUV,121.78129006639169,-208.32489137745728,42.11879549559982,-25.977406952294295,-68.13386547345797,-182.49242653362242,-0.7193491339250162,1.5426248977699264,1.009598908784966,-47.631385252226444,-0.12973220899042182,-36.573442115793085,128.48560285288372,80.80705018900048
-105.16957874093708,48.30098412788153,-39.429471423134125,-0.8029677408739972,-0.8057301671305059,37.19799387531037,Not Sold,Truck,32.98463440437169,-160.0577939341712,33.176316477671975,40.56624557711102,-22.080983711801075,74.96865749335953,-0.8235238068045274,0.02380969854644572,-0.17867467772774365,-31.456109925307103,-0.10479952733875766,-138.05408050581772,27.647923210657705,-31.611342136045934
232.1197680086349,105.09275409374588,30.349235935461298,1.1029964598992472,0.09553732025321887,-25.12726286676515,Sold,SUV,-75.6049355563513,38.387615428192056,187.23366785968287,19.65181298391197,72.43924480609843,-12.714012859288987,1.5455690607353896,0.13633258163708933,0.9993648974871723,-7.21839880293674,1.9695031493410908,53.210229035299825,-104.18602008656268,-137.0110294367477
-167.89123415579584,-19.373540268901806,134.97549888830292,0.5510361068218627,1.368734416339327,-89.34035170523049,Sold,Sedan,2.2215302693803873,148.25286068390662,201.86448133719534,-102.01872236969041,101.40026778081273,12.140724391290517,0.0795556757238684,1.3174228521236497,0.07306784008956535,-131.3220724005282,0.8690911772246114,66.64838265610985,175.74723473826833,-162.7587789049884
2.8175222215666507,50.593879083847106,137.78332301061062,0.22224111923568163,0.4783953172645967,-87.44040522338915,Not Sold,Sedan,-174.2564082866696,-93.79509449292088,-118.51736868470302,116.97543533580405,25.731623275717247,28.021190582884657,0.1571648143896471,1.2220372894910627,-0.9733533461291605,86.5233974059434,-2.5832000341101775,40.21078471207245,-234.14124767245457,25.775877803626134
-16.584007605991925,19.97750014815881,,0.1039609908410572,2.4358195315911395,-3.8740380288873424,Sold,Truck,-44.25157056491242,90.26868563735462,150.84625002546855,24.212969562993916,-91.97213344652417,-36.038320376895875,0.5839704249146503,1.4875837731367074,0.5364656135230096,-45.37249745016528,0.154238617759615,68.87783985840446,69.29957670710888,-109.81257520755233
155.9611585890821,63.842908304612855,121.53604179238482,-0.05151465447139991,3.4037802557876895,82.81703753309382,Sold,Truck,18.36623022295862,-21.879421750593465,-12.085369670358045,-30.749271083708447,-30.818803501908075,-52.516268634028066,0.24556332833720806,0.06767224840920022,0.40261629887738104,80.29911362762448,0.5478553455423406,-13.423144506840234,94.50599208783855,19.447336345616804
16.035725696007813,34.042461887968514,72.50202839191702,0.02124749853129737,2.1913190197091326,46.610696247275094,Sold,Truck,33.946954939157095,20.421949618762287,-63.37952462234503,-28.908558972365363,28.674500972632917,105.28274396225079,-0.49357626198793014,-0.5308243468963656,1.635814872717611,-32.90607516765471,-0.697547421457416,34.55829920951341,-30.920444918024188,-93.60871076846735
-16.92998746866333,-6.510918433024249,17.33811967926754,-0.18868639302436574,-0.7948944650223863,30.308947481370513,Not Sold,Sedan,75.67596376031165,180.44088583912864,-154.95350798498723,-37.561198229552005,-17.125232562650215,11.508258364848894,0.1447192607219063,-0.2830481395171655,0.9190606256846969,-72.09940723620684,0.4802431959063422,97.96564118684493,-51.5176632334253,-17.81599651334535
76.63172210898435,122.61837194739051,-47.93182506480086,-0.27030218157077934,-0.7879076707681905,-58.52280486721499,Sold,Sedan,-110.32993719556596,-13.254446958409549,181.96942988226792,-49.790532880638935,19.424889870577093,-164.16617802954912,-1.8909506025424014,-0.19227078364289174,2.3479259627925098,-20.845296012103205,0.45383204585027653,188.65215316534108,-6.916216970752748,-28.789165441375246
-121.03331490311488,-65.19303005469556,-44.47793961298071,0.6872093532417538,-0.35165171244265614,-15.331520748822381,Not Sold,Truck,-64.04447080382474,31.001189360122666,-51.31189146359264,-66.10528154855807,-88.1920078840948,90.53474767836562,-0.23166862982839537,-1.6798333247140584,0.1641511974349897,47.35058383779153,-0.5104532397927358,184.1660490498324,285.42090943283216,-101.92496175779782
99.1235976240449,25.945705966952694,123.01374543036358,0.4311679564347617,0.9173404868813385,-42.93705140984329,Not Sold,SUV,-90.17150227775217,152.40276551860882,-27.577244189170848,-89.16540374403469,256.7650754495583,-35.833532465017264,0.4235417957992009,-0.2392237198375433,-0.19787558467668892,-54.30104137557918,-0.7120294359530096,-65.56930531882415,-208.88017960879753,56.83084206836053
135.95011508078187,-12.13561360459149,28.596244162381794,-0.5540705687689415,1.4316190745142472,12.216698291477377,Not Sold,Sedan,85.82433281462454,80.22719879048009,-106.70461563095914,-9.446455128642697,12.885887970817969,61.235159281601845,-1.2368475456602932,0.09176711375751084,-0.27118897904392886,182.79721068704097,-0.12680769304835243,106.68944900958215,70.67428578480785,76.27335209503853
58.62509754828339,40.729858965762375,-146.9554589491386,0.5611198380979471,0.280746536514355,68.26217665797655,Sold,Sedan,-164.7488531145866,-216.97568944269352,-31.26593075460775,-33.84182181550617,-104.51726707504076,69.67289895588762,-0.9354548635941866,-1.3266754305752912,-0.5186890145031562,31.212494354867324,0.5851281265845157,73.7678213368999,-76.82436123012563,83.7707084191572
28.14698064251179,131.8494116269977,-259.4434283542274,-0.23497208007339399,1.2997502376061894,-34.17680788493489,Sold,Sedan,12.0023936288062,34.49608211361615,82.48717172977645,-89.40767075658582,-160.64420575776515,32.94523136547055,0.991121626595114,1.7606508906992733,-0.10810546025324508,-13.156697655390385,-0.5462135213481518,27.691061754777746,143.22200384705496,-101.79745759262447
-99.04664825371682,49.24592281219154,-172.5223829471585,0.2379436447022218,-0.09234162317658023,59.16666928403617,Sold,Truck,-33.29818181773419,55.73158270618045,-38.52164567429771,102.00429000121657,77.14486642283708,-4.289158754071041,1.466330589305986,0.6174939451653424,-0.14085952465660045,124.10081842237174,0.9609059807737568,84.57087754333271,-19.291987215112112,128.78833585359817
147.2919721674633,86.85305037988826,-55.12443134649169,-0.35213656889875633,0.12893319489091953,-30.232090338165396,Not Sold,Truck,36.57595830852885,-24.49924010608882,-21.064061690208252,102.26133880566645,-169.14043541424516,-68.3586964092814,-0.6542504489105028,-1.8474414092014486,0.29578270253193606,79.35379315406121,0.5956103002634947,190.12502864738775,-13.513249698346396,49.18827813379213
52.443258409200176,43.23895369665823,43.5479775575216,0.5403371949116885,0.9932627775371378,83.32862265298192,Not Sold,SUV,67.7091676970309,-12.4245232523717,93.58457863733635,-9.132279285221557,67.64470635216368,153.05910738060552,-2.300005045880949,0.025619823025855453,0.2607476369744198,110.37239060170457,-0.8493454250115792,-116.77369740043109,-43.831266637060146,-98.40852504917926
19.68193209378793,-54.43032203572674,-107.33969179642449,-0.24921638412733985,0.3034079784225133,56.60704984760684,Not Sold,Truck,-23.07554975777168,92.78552756930175,-29.318561614216755,-39.25515693376355,-157.32209371034438,125.81257341164907,1.5520570024631326,-0.2633626790971806,0.35185814235450763,110.03176158120623,0.46396581869738995,76.84278651424155,-154.9025614732087,63.174041309556074
-81.8258067490049,-12.01186527044807,89.49717646973352,0.046768040439474766,-0.3667032202718037,120.73946326132688,Not Sold,Truck,-135.9339957057365,11.396920135559018,-66.51557467069662,17.880296335761816,249.5982618038214,-100.68775571045794,0.2805818238496467,0.7156456755957628,1.545124273051677,-121.66201900172982,0.2650190471185508,-156.45232290539903,-72.15430332362519,36.78434624465178
3.089795091643947,137.50350216823514,-190.23808239330856,-1.5870169336120798,-0.271032354461892,-35.886686688332794,Not Sold,SUV,-102.9259661219177,53.66928497186336,58.631410114778895,9.804309270155077,11.511123250628403,-70.01316835022175,1.0129865240606069,-2.0886591827718326,-0.8679061531025831,36.60818110913755,-1.2389980316173934,-45.33050415813026,-69.67424458253775,15.10980792031161
46.250948995692234,-27.53289019960939,-54.729591623431695,0.7555152700794865,0.02294625718204457,49.73154190703378,Sold,Sedan,-150.123997805079,16.3709202880784,222.72948270746497,-51.953326100861716,-103.81067200297397,85.48099484183106,0.24925049177729014,-0.599105372490288,0.09932733403273936,-1.4825366997285083,-0.34988834717185235,-35.33951718614591,152.63567495777298,-29.108042073524953
44.906489166769525,-128.51135692524798,-115.77634725609163,-0.5419937315271167,0.43618621268144075,-57.50666411703486,Not Sold,SUV,-3.3453421763695217,202.03251164901323,202.7783042518307,66.52513493978414,30.52951328814652,91.04921906949357,1.6877563520134944,-0.20229421689024837,1.6877434542646448,-123.10099312277725,1.2668873654561799,-41.344087876752056,153.30435092483842,-33.871954067664475
-46.000510670012126,38.58656798762081,-109.78970093937899,1.5977937776681406,-1.528613046940811,71.62400077360729,Not Sold,Sedan,40.912052154276914,215.35207451241192,114.66179834488565,108.28727253396235,63.00601629027561,-53.527734910075665,-0.4214262064514414,-1.506530669930681,1.2130413297427713,-149.71118997527023,-0.4645122032660519,44.48724333105323,-25.019499614292133,-72.12583710967644
46.40091227852454,31.227636463646192,69.4268901705869,-1.1849445471427735,2.7557703110678475,256.3757396782423,Not Sold,SUV,-6.858279107703699,13.1899732895054,-8.98555279421245,-21.190829844419753,-113.5982364809362,-28.3971094520527,0.6126263728370327,-0.04666346908449567,0.1367567163026785,78.67040993598803,0.3354192937538242,100.70513240344299,-184.5078144340407,-221.2576125449119
144.30503773488212,101.30913376913868,65.91138201305424,1.067864779856002,0.2445825617996096,-10.126095385260893,Not Sold,SUV,39.05872932684222,,38.41615599547107,110.99574846046826,220.67435432455312,-163.92696005401314,-0.13612470155126719,-2.3980559985474783,-1.1522196532855455,-62.790546297764195,-0.013312566180232552,-63.13535092370904,145.70277228475513,-90.7117735586626
-131.1229026443816,169.26790887477702,16.318156763499292,0.9952761845876342,-0.3173355453631065,2.0298277445923327,Sold,Truck,-39.62258833363193,130.62387406153448,138.48241010448334,94.01830816589117,3.069666486078443,-90.46646177165825,1.5232164484825108,1.850842050912722,0.5680510385729344,-86.45487190911413,-0.45190320073894885,84.31672633373142,23.381493563201825,-97.56453466351303
22.70251691842598,54.414291933547375,1.5075415980726543,-0.043413404464246394,-1.0542411313685196,-143.1252140814182,Not Sold,SUV,111.05540698051075,45.967091694960736,-52.56225137057695,-119.87052582282338,122.72112153570613,56.416098702827135,-0.6006538628585618,0.9068156732656838,1.1540168938101114,32.50755358848527,-1.0720966015623434,22.26326427933108,-216.1436114403403,19.59370422058835
-188.3015599665199,-82.08173870982613,-165.39059398330446,0.3761657122421418,-1.0935897334112352,-74.91076107893655,Sold,SUV,62.807296671305465,91.68244778409623,97.41853008117,-230.62559851494515,82.17832323531181,-33.59678629829032,0.24543147218149686,-0.49472634993076114,1.0696113027138392,37.423491628140695,1.1506709620100102,-124.42806500521473,-42.9290415715213,166.12843613158722
255.30034807159572,97.76701344775499,18.414357331644414,0.2981538809159985,0.2609092656250834,20.90640544519891,Sold,Truck,34.56032895184523,69.19820151401821,-8.171500838790093,-128.2114835935469,19.577636009457738,39.93785373018816,0.6047896495423835,1.9813375346162694,-1.102548318975669,-47.955950433636254,-1.1316868153049298,36.18369882772772,1.1949877231557022,77.56894896171508
-53.33475453256003,98.98206727119998,-38.11505688728578,0.1910109150710636,-0.8165335604854855,44.5264325934146,Sold,Sedan,-178.3667463792988,12.84262897711297,-183.87534644352866,-159.29164040649584,-161.07921712930607,69.50229208736738,0.8135239009860973,-0.1714101985845028,0.31094924310358485,130.976875376273,0.519051461199274,37.44470016914736,-40.287069895359615,-25.462017105911478
133.54893268026885,-107.51244009791688,-51.863613602731895,-0.003575847382736308,1.3167307661388952,-60.32766489096587,Sold,Truck,-41.11583525723192,-2.5940583374844373,166.40175670048663,-157.39541443733285,-131.58465277414726,28.938432803510434,1.6392645267825658,2.403072826292326,0.6111182037619042,33.84331918561198,0.05404024090467863,-164.61948876818462,-72.47887677300943,-40.4101679332036
31.88756806871299,14.212640582224056,54.25122998192412,0.7384494081553471,0.8941320392113641,25.520981328183616,Sold,Sedan,4.412997841253027,174.93837259738484,-196.25982952027553,-67.87328046519627,-28.572861995220254,-66.82068747382158,0.756717889798185,-0.19537001370198004,-1.2082513631031577,-190.34948821064756,1.1971321306024396,54.0493766582745,-19.257865945270105,-59.67324371869051
-99.67999788749228,40.17581299647744,-205.86482107394417,-1.4248114447317366,0.5809526943347159,-98.63803089081838,Not Sold,Truck,144.80272518974508,48.11306540423272,0.15399578460770677,35.15272038749668,115.27770073686759,47.880599508464876,-0.3900380469782485,-0.18960189524694074,-0.2924218511032595,-82.2335045085167,-0.6674442164510642,89.94548279062722,-20.519758139861054,-154.28804149269018
-19.99236084761121,-122.73805388207654,64.57460090331338,0.7144249058313163,0.1225646095077383,-382.13517127975945,Not Sold,Sedan,-113.74286774305943,2.8900293471192406,-113.7620842957753,12.649390925066717,34.299183227142116,28.54833666949798,0.21396961218971505,0.35386366911760975,0.0908196298591182,-171.74324641555853,0.18953275701449024,-51.751982370497174,23.198481510305687,39.06265652666669
155.2891588360708,119.29184093248351,-182.17603774788535,1.1741590688023342,-0.26666269097892187,72.20860523728938,Not Sold,Sedan,-78.10792099726459,-118.65433981811155,-173.5988939736139,-2.2568405883919627,90.51919462904208,-153.24133660421631,0.9395320590877921,-0.41272040860937453,0.9237903249827835,10.218238943096363,-0.3475666556181416,93.68339662924998,30.914444807299912,34.97415093224687
-17.2845793099035,-3.4359507742400113,-40.84864797856101,-0.9559198418045276,0.14718997227727787,166.262238184567,Sold,Sedan,155.08385315828585,-40.40392710450376,-109.48811513190553,-69.18884943088209,-70.72428378305578,90.67725865240757,1.3716711202348466,1.0472825398919423,0.9269833499518378,-191.29372224531267,0.5159204523820536,6.681416931683193,113.51411539517528,7.400322480708319
