Car_Model_5,engine_size,mileage,Sale Status,length,fuel_efficiency,warranty_miles,city_mpg,fuel_capacity,highway_mpg,insurance_cost,depreciation,warranty_years,curb_weight,price,maintenance_cost,width,horsepower,age,height,weight,wheel_base
Sedan,-118.80276960433793,-87.18060994808009,Not Sold,0.5652672147318567,-0.9994380928505948,43.69453491220327,-22.534457705507116,155.22217511090517,5.787911885139659,-115.57589894570319,99.47869661551704,58.111265527796775,-130.88401682685003,-34.23670928704131,1.5738559057508674,76.89697294168558,-0.6663007263096008,-1.2706058673363092,-151.97375705153047,23.01729002258738,1.3333505654981967
Truck,-96.295370154681,63.19100385171752,Sold,-1.1055837178364851,1.8517594569251572,-61.200144534763176,169.86476665044185,64.39424853100219,45.90001335245809,160.87655640868735,10.992701831095697,-74.28617590146183,-55.56100085425133,20.531306030793594,0.7467101729270827,-237.83846616832287,0.34021826110731823,-0.5824242002557389,61.35529517467228,29.93592601536015,0.9870702870466432
SUV,139.68375984721607,-12.997154327843244,Sold,-1.0242898502000857,-0.5597268524372581,20.688036515232106,-88.45122948668934,37.82020833025041,-79.53107840956241,5.0490313977999355,-82.59495376017226,62.59993076854836,99.19472165110263,65.41846104520604,0.5841861763227059,-114.09513156588038,0.6374741056943714,0.8312665445660179,-33.009861408510616,44.12852332347338,1.4660142983144069
Sedan,-316.4550924349593,72.64304109151892,Sold,1.2105395391373506,0.7605072883841537,21.658531265890527,242.84078702173582,-14.162362504262177,-2.153606252415977,-53.271480347028664,150.23658529176146,65.30770801321214,-136.234383493628,-7.239215340489443,0.2813040039719432,0.855573494232739,1.1908620569497361,0.6908708675644506,103.71169088274081,-177.40942368978608,-0.5332289252966358
SUV,56.03942355838728,-14.005927254151255,Sold,0.9854330435538103,0.6361150232500492,-89.26076389872841,-39.39591529765593,144.8085135192204,42.24788610778783,6.88782654489324,69.02844274479875,-14.798281799006347,72.2043299243098,-43.4150785793881,1.1508653557147446,-3.348880608100953,0.23322826716678513,-0.37954310141588854,30.494740134719727,-27.616362119243654,-0.29834615691932764
Truck,-65.31825216875986,-138.67241402775204,Not Sold,-0.4458165966246789,-0.46591620449285237,208.37040030640836,-13.177597220686083,-3.0031505993542473,-145.7015170052121,-70.13083791474536,-101.44521991819184,-48.756777373175034,7.883802763815745,-19.015625635979365,-0.45188356081356096,-33.99862335706354,-0.3295585652771632,1.1943246371748881,-98.98405784385152,-121.63679201041751,0.2645411986642749
Sedan,109.04594796433007,-23.951098751886885,Not Sold,1.1019524241648395,-1.1311655806480756,-95.5368568683604,8.79423783503735,11.144776223628284,61.659988923624454,3.0432511762801275,152.9337272597345,18.226035832087952,-201.58826540268095,-9.488090859130594,-0.5192701730973064,107.41409456890425,0.7527965946001955,0.6177305430056554,54.942908176093454,-209.13610974388882,0.896202981892757
Truck,93.60068727853775,100.77553573173034,Sold,2.2876790441324077,1.0923156224780837,71.94762367427217,-132.00900120625806,-165.51405924145337,-88.59304398956817,-280.98055649844827,17.421509860120313,-108.57112785359814,-4.900536454782153,-133.15911075204588,-0.7703931588363073,-9.131801224336689,2.1429932950117783,0.8321903501445918,-47.25722655560723,-39.79956031062104,0.9491504477346837
Sedan,54.14716716041136,122.79748712649396,Sold,0.6019466272672127,1.347007241493184,-92.63505125899871,14.775909629159484,-266.42306082298626,119.55525169536247,-19.014413469975462,126.9214717519408,114.97050469161856,23.14434287741758,-59.53850089020474,-0.5231486294718033,280.35412464760924,0.8295371010627262,-0.7936267529231986,-112.10771680037914,-76.19758650962513,2.4515273367729984
Truck,-114.5755632581768,22.474114650388884,Sold,-1.2182604695534098,0.6294203168050416,-20.71932598801755,84.75365427137295,-125.80287672769708,-113.56841830627815,-70.72670513990856,152.88686421052688,-14.190831185230603,6.468887727660638,116.88048188540994,0.3578398339770906,-101.36308695503044,1.2102015633479297,0.9549310837443584,6.215437157852035,-72.38860820473258,0.3049440773495171
Truck,-64.49984457675284,-58.87449335081444,Sold,-0.7429510267472592,0.46776218928911406,7.246765708479938,3.184205649625916,75.57411095727569,5.552529351574211,-100.91287825911756,-19.04803279092042,77.63138356597729,125.74724110136293,151.11887841090007,-0.7016358844333395,33.7464209671545,-0.34172851676828975,0.5121567130108318,104.86764940069939,-10.039755267135249,0.25683814636506896
Truck,168.35617400869413,-77.33036847910361,Not Sold,1.0134329375940254,0.8191800612383995,8.922762827708999,21.04347489661375,-8.014352516310055,8.439021054600012,82.04691046447886,-181.23413512417602,-2.8099183547754594,-81.34232935499696,3.3741910330164235,0.09965256119998446,-194.56254293643715,-1.0513468223514129,-0.18698377205108807,-56.37120148021351,36.6913985070148,-0.5742654220629043
SUV,-80.09343390817831,-14.342701115470625,Sold,2.1351926577024134,1.4160555502869363,31.643235038968655,-0.6550028285290718,12.706595669534918,9.692693181500434,246.0688869094748,-71.67675721046992,-69.51963779408945,-122.2552471333932,32.12067534952082,1.443367775505965,229.95891318154605,2.8023483518861503,-1.3861051628786214,-174.28202444196418,5.186721136682365,1.1280522098852406
Sedan,51.37454800588394,-113.7452054664954,Not Sold,-0.16643530094121836,1.3075300658896605,-67.31634361907851,-17.943793108147606,109.98057009926802,88.35894479398404,77.9759811235704,78.9779452984987,61.97178343142342,58.7028253904358,-89.46335047714243,1.9374150377325725,-19.834308223603195,0.04716462258521034,-1.330201738169332,163.45795143654146,36.81832777384407,-0.08706016848279312
Truck,89.8678315282765,1.08115822352212,Sold,0.574627848931075,-0.047077337371007055,-19.737982536513957,-2.534068161880925,-165.9209446017513,-54.4422640877161,47.68846160410621,-70.19088283659094,-87.18758048167096,6.518738582890212,62.46053660416682,1.5881536729408399,-68.92802613344213,1.681805160153022,-0.8755463825671326,197.46189449442733,-92.23723207823654,-0.6528352876074834
Truck,1.8456393264281608,41.848907407746545,Not Sold,0.933243973512587,2.454247647167456,143.0265836484019,-57.938803745461,38.45083074718186,65.39264515102717,-165.3417197711608,-61.70917282800501,-34.580805979134674,-73.07856941187512,90.46890035962173,-1.3435265591856735,-46.07203713991954,0.7707592236678058,0.8395903942629097,85.57465229766696,70.36685797641893,1.192995535000138
SUV,144.88236664754234,-89.13561494453623,Sold,-0.25994510084898614,-1.6859189700627737,67.52580416498431,-166.06082241722447,-58.148350702795845,163.35720465866424,28.243231171258355,-25.909549648989344,-42.67534580778801,45.05557118853133,0.14910731677350855,1.6281982064458835,-171.7223142434144,1.0959743882661495,0.19468636067253903,-23.714458280819933,-12.351144746567186,1.7259348769046758
Sedan,22.112255650507638,4.307841771811776,Sold,-1.2664121605199223,2.1672259354342294,-50.96668338801402,55.27446435457293,-10.303402924934133,-89.64385202157193,37.166349421407,128.05255641466152,3.624178299160769,88.03553176264032,81.33706608844926,-0.6856380369304707,10.985792823954228,1.858552854447125,0.6385921770069992,88.34022962821277,-44.28909508457955,0.30914296816300063
Sedan,-112.3181331781536,-32.587081226511074,Not Sold,0.019036157881497328,-0.7172657941089129,-90.32213900292622,222.99719118418886,72.5325964876117,-106.43206530285778,28.680863812559142,120.84325898578419,-89.36146159993578,5.430692041046173,-97.37136635587048,-0.7851383007646832,-121.44340002202392,-0.6037364546723626,-1.9743981055692916,-3.533232007368542,122.90403032242432,-0.6972673019241047
Truck,-102.13497274324608,-46.70687680212936,Not Sold,-0.6672707081940294,-0.30137728958150384,-5.636030283040153,-68.58067104301108,-79.37428096302082,60.56856134340926,-96.68723844491981,-120.27966435526842,-131.28340794313786,73.67801537324232,65.37685523977558,-0.20470233434830018,126.37516717162305,-0.4224553512372501,-1.3836097214448269,-36.88104265538186,-66.0936571957489,1.340324734613053
Sedan,-123.48779255605567,-77.9042967425645,Not Sold,1.940809208063068,0.5786442436514576,361.22172359097345,-100.67421215156462,131.2859862534748,-125.2081187835896,-172.81501241154882,-13.328557719271389,-119.04357863721155,-185.09010105431477,-62.48858577644566,-0.1288558613188384,82.70556500848417,-1.3377856266426258,0.41736430893165527,-169.96359770983648,-170.3063241712965,-1.732923218896249
Sedan,10.626075708800203,-80.65266431977605,Sold,0.3486014864219382,-0.18538688596610187,3.189768220714796,51.67617525883868,174.07219635669094,31.189233263293666,-172.61972764995903,21.441471676096306,-144.70502725401118,-25.773690268930494,-11.599179049766933,0.6086968790331582,63.77338109134182,1.3427141746632016,-0.34681555573035594,-17.853418415703384,-44.33271106505954,1.0435733299389653
Sedan,36.92934696378328,-92.27353325257623,Not Sold,0.5053008252990342,1.2070385779799417,-40.384501264431485,1.328787700902168,47.79573506975609,44.219435854201016,256.63607027632935,8.939522089817697,-10.95269021384833,21.278271663221624,-197.74192613990877,0.292893190711307,133.42514129172966,-0.4325889082463743,0.7327844705940283,70.57827713613929,-95.088131370475,-1.7545227140947612
SUV,-9.491856046241503,-130.16626249295484,Sold,0.9642633113788499,-0.28951553820196696,-208.2981237336708,145.43314100869324,135.17152200961047,63.485567477144066,-10.406077235837992,-83.36097389453752,-7.7584203535241105,-128.05856461336026,9.424014076314185,2.0259114907658606,71.92131378037976,-0.9129973882242364,-0.5025164616537181,45.05707346259469,-65.08070500634648,0.3787507188859567
Sedan,43.36079071384148,66.05194336787926,Sold,1.633037433192389,0.9744128898608289,120.50832076419375,41.219591840790045,-48.859317710382236,42.03631634035279,174.30323605641652,54.045550823124785,-38.18834244824566,-189.36902021337625,-55.06634089206972,1.7620933950310673,-155.27805163299152,2.1136302712567536,-3.1582799371297425,-64.03409065027311,39.16404494135986,1.8614163770226726
Truck,51.19471318161902,-71.63684631496541,Not Sold,-2.6633746565000216,0.8231025373631496,248.29260720301,-38.26943859205218,58.27318140710746,135.09404483242062,8.428674766171513,-206.1276496795981,21.930763002281516,-55.09585240089637,34.80074356519863,-0.8335344967050258,-242.49178526448952,0.2076886707923112,0.2969367284462438,-143.89993689853426,-156.36325962518626,0.6103646700612722
Sedan,-39.26867273489528,-262.7382254176048,Not Sold,0.5119905620074091,-0.552687174377572,-51.61221646772016,115.79972090448507,159.55348759128296,90.07430078175068,3.3803817784934305,36.681743954492816,-71.64942712086561,10.220637897670592,-61.31141223353234,-0.20320660865228693,42.393294350490756,0.6734732639644416,0.6594897618836305,71.51709400518631,-68.5669276863465,1.053660043580236
Sedan,13.329733673711159,-125.35741596294257,Not Sold,0.03614479038610179,-0.7647920728756856,79.65530992534146,149.19086781952603,46.78871744349847,0.5881407245854929,-11.157407886083586,95.2852447937725,15.423084062485623,172.6278545864488,259.34356830433643,-1.052899878163061,-27.86568095436551,1.3075912671888463,0.3544754425782095,-17.33583731138011,-56.92659891269748,-1.9564009100618989
Truck,-53.229181500126586,35.21039212872356,Sold,1.1314475842194516,0.714983406441152,62.69594491207853,-141.5271085139515,-27.304943975199265,-5.732640532763048,-47.70379474433849,28.764768245035437,-51.583423336905554,67.83856686049387,25.579477550437087,0.031213041718302803,39.27250571299903,0.3557116594124401,0.3980324233277107,-21.690624908946628,72.88674026902643,0.3401983753303097
Truck,138.39061534520113,55.4251984511669,Not Sold,-0.40016081324572156,0.19382143873570784,4.565686770619187,-95.5145498409549,-7.638369135343746,82.38587827650083,-43.92339298637607,25.087659803265,-7.660779368705012,2.321783468976578,-32.88657830522756,-0.5870167450085186,95.96727839120943,-0.10941254091634027,-1.8373362065439167,-62.946006292448644,180.57760284788685,0.058438922378406394
Sedan,25.939501360673866,-70.25081912338761,Sold,1.6787973027788123,1.5116612609235152,-188.99817803446513,-81.98127158071787,-32.85003778456775,-92.67511082136886,-16.586101512003964,12.285926392085637,-89.27293399455027,-160.15328511705584,76.80831817263154,1.655408755840849,100.41446001398448,-1.0221030959337538,0.5853472469473896,-45.26905178365499,77.39724759844577,-0.8540305206568328
Truck,-188.9781640672027,-18.616262667956242,Sold,-0.9058273758452557,0.6678063124811251,-163.8506957539384,2.1380599437355077,34.10067874268225,71.48940743134176,130.57042519284084,46.88746113086566,-29.194648798671558,-57.99055349728614,13.538278422600717,0.72834094835733,13.896746667202098,-0.8354587766705304,0.2747968527130643,-25.647030022542587,-253.89847697930895,0.34059927009643587
Truck,8.819532117592413,65.14717467677306,Not Sold,0.5464137772900812,0.30992133335892746,-2.6858460656567704,-67.01315146207187,-79.46842026255624,-68.25100325921699,45.79722866014148,71.06699006368127,-9.425594817694233,63.12874382033061,157.61510739768286,-0.08840896796771368,-37.93257202442169,-0.6643215963593668,0.7766534890935127,-1.2282096274703838,-91.65246400497531,0.457834839250163
Sedan,161.35574953702587,-41.590435815354084,Not Sold,0.8445773633029163,0.2456076559781304,-153.00473765139608,-103.94185843447488,87.52828324699652,-93.76088317174336,-1.5118033741776773,-143.57064767789538,127.40279916221327,-41.21617830890192,42.84022726739302,1.1331685970508276,18.777428953341342,-1.0013703611879634,-0.17036731888882636,-18.76057222618199,-42.63009469015687,-0.15072281792970663
Truck,193.91449159041682,21.465017138568747,Sold,0.8880000206587371,1.110304452028767,-6.733903888560384,-105.28822625290704,-115.52429411890452,251.04072671277845,-129.26987830400643,-218.44242365371903,-12.442584098249116,-46.162005557179164,37.082907277079805,-0.3791126231697204,-60.10128619761315,1.4724061228697662,-0.3901973430077639,-36.97763981463282,-24.728180361683155,-0.8858326952883906
Sedan,-67.15503562130476,-12.940912159497946,Sold,2.7156710847761385,1.5534779581129723,-147.7875108674435,33.008578518342794,170.12013592530383,-180.78838894274455,-205.71361974822193,-15.104924290611644,20.70473302235649,-73.64755250441382,-43.25554391349851,0.13043759879208644,-158.05676899027685,1.5277721827604873,-0.08853734145602599,112.15717870993312,-66.82935502244877,-1.204682995700734
Truck,193.20985325358197,25.70616885793211,Not Sold,2.054934886225008,-0.1140733235878959,-72.9543413950464,-48.261929990289346,169.73426924985347,32.1112774834493,233.44530224319237,114.61844188224165,26.635317052968226,-32.28814322923696,-33.31238456035203,-2.1845996284198534,-48.95079901588822,-0.6200455852509845,0.06551687161141813,-115.07222184062793,-98.54430793440238,1.2486209729162419
Truck,-35.09293941167907,-40.52236753338155,Not Sold,-0.4770582698547027,0.27827207219652067,108.5822096644615,-84.63440738160644,-131.647971720971,-41.15657034868161,95.93984922566314,71.22826613848524,-22.270850404450222,88.84670003830547,-125.59989109182345,1.2172219281243517,127.71772361220879,1.2420734956429726,0.8811085177423048,-29.15298720125224,153.1979474022182,0.7873535529736235
Truck,-24.163027009649106,133.58354888579865,Not Sold,0.4702822882239492,1.2848101218061938,108.86711698470167,-93.98887107289988,125.34597573935105,74.59709532399785,92.07812477199269,-62.69044751823818,-132.30942301068725,115.68416263401926,-99.67588096172372,1.056777923074545,199.13984507990082,-0.1590525275079749,-1.5048547602518154,168.08753024812015,89.04656403980877,-0.3472785092649788
SUV,-77.62285236428525,63.04738786036657,Sold,0.5668054685762605,1.8185454687992222,13.379663577519544,-118.65925388543688,5.010660276515996,-167.5239895920016,23.85527017302552,-111.83729004130021,71.3453920700868,-15.938587857726622,107.30971870728393,3.2138267851985876,228.34209962633813,0.3971289840081285,0.7556107335841415,114.34148366347286,46.285852342241945,-0.059905617408039236
Truck,-172.1006537072132,-5.240715882288069,Not Sold,0.06565492241535345,-1.852903507048081,-13.948547591131884,-48.79873550456723,-38.55365356771911,18.134555005534338,-123.50262224088728,-6.563835988769993,-240.68590963769282,25.400255154770846,-56.49789419933915,1.0656452352045842,52.45999266556264,-0.16264897382975146,-1.2782196914106059,224.59507763539216,-35.91083354868507,0.2107389210716294
SUV,-93.268272208503,65.79132831605004,Sold,0.8110267753188118,-0.20072578194686053,-255.3313232864279,14.407075306664,16.757202213997406,7.079045940600814,117.4153825823062,25.897673136163224,84.95232991685813,28.19441342338496,-21.60508251313838,1.0371066347658031,,0.46205010185491774,0.4723632436665137,-95.83951341080802,-53.40696891968706,-0.3256180242561416
SUV,45.3470988021851,-78.84955094060679,Not Sold,0.36269629415630444,-0.8999826330108984,-54.474139321554816,14.459671369527877,-39.97119281011436,-122.47845475719666,111.46880442328637,-0.42346599027512055,38.33852516793152,-16.71114527933994,182.12657120498525,-1.3182983972573223,76.69374210164713,1.0612902121069379,1.3461772750768595,129.75802218132014,133.37217874001595,-0.6707054781702474
SUV,-66.08947753122146,-118.37135259656787,Sold,-2.1804930117985557,-1.1984501302872854,-80.84036330755276,100.42133206026249,-85.32211735044267,101.24169173676148,-16.33231356579132,60.46191571442434,-77.05207808450336,-127.6299587814337,-124.57980816723395,0.24024031552047348,24.362191591762095,1.0240693952576596,0.6781861719481317,27.869835822147703,56.42644392305527,1.4159168895955494
Truck,87.2985691086439,-35.81684793094063,Not Sold,-0.697235521495587,-2.2383180238126394,-17.31352212145472,78.85137209283428,-29.644770920949515,-20.74833729048888,28.951465914848036,109.5149133029075,20.870407092163333,-169.81220506639352,-28.56667377173741,1.458360262285196,-0.9536645499333172,-2.6075034238657935,1.6344940700030852,-143.32315459784212,32.72514017956003,-0.460892740246507
Truck,168.99078650368227,-101.70772410253947,Sold,0.933575722540763,0.39331638340762043,70.95971956223825,-173.8450586923493,52.777073596366684,-139.8052604832254,-110.99049773847125,-46.36015276411319,-48.279780401097256,143.7692348906254,31.466923990345908,0.12833101503300887,-29.698087122699878,0.4521979046019228,1.1736183036772747,-42.29003785640153,-39.26477760067466,2.250509268192283
SUV,-68.67048954809141,-178.28701858542985,Sold,0.9375983137745157,1.3780948779370636,-56.038281833865476,-60.911684687814784,62.506587818886274,143.89022844478646,-176.95968239479362,-82.69670445882166,25.005915988455797,89.39517546580392,-1.7866500814791297,1.0553021280092638,1.7971184439580346,0.21553304210489027,-0.9907221815517655,20.44838864978055,111.17159371260674,0.9792714109465135
Sedan,80.5906084906198,34.64327464444488,Not Sold,0.1330104499123731,-0.18509343919220542,-31.392847799818686,-8.615634514196708,-61.25020561112077,-111.58622314091919,67.63793237028878,65.35719129931495,-127.72394388803525,-15.291225470862857,18.345472157884647,1.2445674464085827,23.16164574501523,0.49946207873705506,0.026373768416009257,7.4929421746557825,-27.39240566334097,2.212659098657645
SUV,31.475736090836648,201.37998910161605,Sold,1.5812041885697463,1.4725062003163834,107.53222298831066,35.44021715234107,79.62586848760014,-74.76507829735799,-21.86939852499897,30.460721462731826,-197.10769912946105,-213.25841254775497,175.9968039857224,0.052148351494049006,-186.84618801793127,-0.028368886800520854,2.5235556658916782,206.90019666035906,-76.8178259941726,0.4612086094955895
SUV,20.05978425035406,88.17214813716575,Sold,0.15060567593304985,-0.975979172077587,88.80053777488087,55.161448099315116,-156.58858641692987,-71.63373305938818,36.17116482973148,1.436748305704442,142.51199671824534,187.2072170963754,-5.085789972805426,-0.33956963206052293,-66.57739047428124,0.7381433900961818,-0.4261529823453243,-71.66008089134957,-137.39709021491225,1.5570087238592394
Truck,-23.163249664523843,-16.57983550770738,Not Sold,1.4869015400497156,0.6358618389399567,-13.65461932990514,100.9793830815827,-1.71442545091852,-45.45480244228893,12.303222495024281,4.662713546396121,-39.695686816636375,-38.842264179103445,-39.15423976694714,1.8480205108584775,-257.5890177069855,-0.7780503901787873,0.24062366848411337,-73.76777467967763,186.59103963920825,0.49801293715930917
SUV,52.03036047410785,22.94210345948104,Sold,0.725164591370747,0.5943835595755518,-212.20887840516198,110.93331932169473,29.152860717917008,55.27000545999137,-102.58707993560559,-83.03153129595351,-36.31418915368773,-61.20778721825955,-116.17103674577581,-0.16404719249406818,-63.25159998101662,0.85848096175079,-0.4117898447887385,-65.34167546255387,-0.41213411366146396,0.9897947419044202
Truck,51.64366342398055,-111.1745792612359,Sold,0.2061665003009387,0.554056996260642,23.447396633115332,5.496404166867281,151.87163996855472,23.765660137676637,202.13311274757712,-78.91790260251399,46.2353592210522,45.962602811784556,-72.76009594860906,0.8613454410988504,95.08024637597356,-1.2623134661165585,0.32522392666473177,-86.33947807064065,34.789436502895484,-1.9903129658675551
Truck,10.826641627298402,-46.49787719413831,Not Sold,-0.8511812556709087,0.2305057749204815,-51.75801765508101,-45.145297306599325,73.18488472577465,96.94173750669286,-159.71590539139274,-16.916699944032416,84.00712635441963,73.6081745098343,38.55466680809447,-0.5810065322027832,-105.37376564193816,-0.14066519306132222,-1.0745266954289234,31.025165829639533,-66.34195890546583,1.127605551718605
