Sale Status,price,highway_mpg,warranty_years,curb_weight,fuel_efficiency,wheel_base,width,height,weight,horsepower,warranty_miles,city_mpg,Car_Model_4,depreciation,mileage,length,insurance_cost,maintenance_cost,engine_size,age,fuel_capacity
Not Sold,-139.90069173444306,-29.942638033035625,0.7211077503657397,-0.8592627577975416,-156.41184898138542,-0.5487078784216778,18.51176458761635,80.68893721529732,134.4200036301242,-0.7349356196188355,-38.24868256619277,-109.597286976324,Truck,0.7258724613227316,-31.674688754307123,69.6572960678154,-0.15566805436765066,10.160217141129372,186.913756469908,13.085013085291012,-7.087285226431825
Not Sold,44.778409219618624,-81.7361737715681,-0.16416573041182353,0.9622329719403241,-22.786121644368478,-0.1351364384720966,55.97134752950305,-8.117554836250825,20.225036812914567,1.7157044593338544,-17.284921186037845,-27.461092080271353,Truck,-0.6735213558950827,20.29466079813538,-85.80152555060985,0.27466308083488283,-81.25314116204515,-84.17979655041604,21.587507239725763,-23.824048729730862
Not Sold,65.84976817660343,-174.77574601159438,-0.2611458558258469,1.0362749506283728,-22.628980132458036,-0.22392776106104986,261.9196691065069,65.70400213711619,20.137498370607137,0.192507626856247,7.495836354197399,-109.9308936356652,Sedan,-0.4024178104339964,-193.4157009331065,-119.90125088212224,-0.25723415775838376,-112.11780491572891,152.71511181013256,-3.313835549123835,55.54317514455259
Not Sold,-70.36511682284177,39.62067022530194,-0.1630116148791578,0.36043554241064474,-56.97386894021119,-1.3800853843857148,7.157772948779209,74.53739173175605,-195.07939359966818,0.10892948022200134,-154.35254154460233,45.22311777957066,Sedan,1.2857106161262142,102.72328953798244,44.016900201850554,0.7137726037516636,-52.5294371528392,118.71664973436447,160.96184182794062,-103.63165184474126
Not Sold,163.34916323770082,120.4041302910749,-0.7383108169340868,-0.3417295393856419,-65.91571316386948,-0.14873960880929724,-6.64443858797309,-24.694195307248886,-79.78288523701508,-1.0456696550828561,195.11052839698783,-122.5540069051954,Sedan,-1.2410853809077058,48.29776557504101,-61.33113157547183,-1.0034129979221604,-89.55433549693792,-222.54462534364302,9.220009583540138,-56.03184478406873
Sold,122.43059648661519,-94.01652884701912,0.24573255464345567,1.8431742338284938,11.205585758615179,-0.6206772006803252,-154.2028887606961,-77.00076361823614,-192.1392819184051,0.8288882686836887,-0.7149069496150896,-16.473490218372966,Sedan,-1.0772660788398867,28.802073683867,-92.89660552768675,0.6611900990776871,-15.760773058634891,-61.43919711855405,-15.193537604898728,-84.17280192677082
Not Sold,123.00544229994554,16.860199799047273,0.6576346509615268,-2.0491342248989994,-18.396433189659234,-0.11034879027077396,-56.365630268863065,-55.43978876047348,19.60857501872996,1.9397936059232703,-58.92521793279693,-7.160168535055478,SUV,0.2967723963063673,77.85269949172687,-88.57604419082135,-1.3654019492382652,102.0776923221361,112.45683304551352,71.50701927473075,69.09487656544404
Sold,-117.44823471510328,-67.77386522916892,0.8001608908337989,1.565463165049369,94.78484600524875,0.24130150360140812,108.16164623311822,54.32162198696459,-149.59361539650888,1.1309689777764103,38.872980750388294,-91.64482751483808,SUV,1.6210476995984222,36.292569349452044,-145.17483878335565,1.3424276985346908,48.24580265089185,47.04883529623225,-13.912097814694091,-9.77723764847668
Sold,46.91795498868455,-5.557989462054964,-0.4671090541423405,0.9199299621551096,-126.87153917717062,0.830522571763403,59.15222960818659,-70.91585966150905,-145.19229372775558,0.795987539085274,158.9956505610773,-4.754089292769706,Sedan,0.20879396601153805,-43.19280102732157,37.62040915882415,0.9259385305427753,-8.915964781202112,-44.370331823044566,-92.90758218385162,233.59802514290305
Not Sold,-9.70689917256708,-100.81242847849387,-0.5531760639614852,0.08526368967613428,-149.86751118468231,0.47405095481384,-68.34466611570936,-47.419437859647104,-25.212777235268476,-0.2703109401682092,83.505877402186,-15.976058187415552,Truck,0.8128821172442281,9.273334199648684,28.68730272881296,1.7272454164414954,-116.84567293320744,-50.53239370781766,13.345811449083708,-89.8113965996199
Sold,34.274178293202766,-81.16982098506806,-0.2634248698541394,0.8195111553139762,-89.31840780876104,1.4146394357430014,71.42127048530264,96.91575566522057,78.29320459547154,0.2638914082179209,-51.37477658300611,93.60723699528003,SUV,2.238147133007529,-110.16008813125045,-1.6394369856475257,0.5477746408918014,-152.01438691835503,-34.06810697936683,111.00964453707532,72.23882078439794
Not Sold,78.65612478364066,-174.17921114844697,0.37705684810129364,-1.9238024936932685,-108.88300778009472,0.22843895365528216,-13.132440131167044,112.27611851571055,8.54538619887618,-0.8859494326952386,161.37335282406008,-76.18809133834986,SUV,-0.5733781181914236,-85.81407447616637,98.49485751846103,-0.07760968368073648,125.293558625908,224.01961003691522,152.38772272790655,111.02455134842184
Sold,-98.82005784651253,-50.390628381304225,0.45584960093835997,1.0647936009424326,98.4667409367354,-0.17351719523796305,55.347095820953065,-96.68169263858603,62.781699028230875,0.5129228397617994,139.52595741855097,-182.8303259207493,SUV,-1.0242160428657816,-10.152019271810365,-40.413207095836356,1.3889889594979987,169.6529529999066,35.99151306056393,153.6660157020688,-59.99613314758439
Not Sold,38.09878320702381,-2.3242367499921146,-0.7538287453478775,-0.21765465750075766,-1.321391269916861,0.783694763901567,113.13960220969147,-94.69424662039803,-15.792820862996997,1.0034372496326485,31.788936130282448,-84.30468176444194,Truck,-0.3181660029986854,0.7579431968937466,-188.9133457350349,1.029305335772945,-75.92458780114035,78.57520603323277,193.10650393530727,-83.8945433034752
Not Sold,-8.336069873974234,20.384822831801817,0.08164359084463589,0.4325628049697643,68.44125979343538,-0.2634649550372113,-56.92053384508553,40.38862450170141,7.657998496699363,1.8976705215591505,16.220735169048726,-222.17167096091694,Sedan,-1.2382384893610563,-53.958149384249154,63.07198678137227,0.21998192431188687,22.489287623697372,-19.954358094685595,74.30204683526294,-38.243019050122804
Not Sold,142.00572648531855,-11.052203906666062,-0.6282094470432598,1.6361622384183234,-107.09027028714617,-1.5836688231762086,-31.257727012520142,-11.503504558989595,-91.73112992837451,0.359235935242351,-96.75106689321204,-42.5629830295163,SUV,1.35342503330767,-141.49367929540531,76.87518573898747,0.6771973491531409,91.92540114696278,277.25591547585844,-56.94784647255629,18.857904901541414
Sold,99.95264514011315,-59.17480966028798,0.8217425212180098,1.4691272652021738,-33.83224526215,0.003050877563830545,-131.18323428167744,-218.48759311525833,48.60394989923305,1.1975517164896514,44.60265199512722,-173.9763202294186,SUV,1.2437796598693929,-106.38864205803422,62.22816516240387,1.2675637106819246,-136.29969319430379,67.35400504108992,-169.66391865957522,-4.848440897806775
Sold,28.979193171575023,89.80818321591018,-0.6860366286839898,-1.3875899063396635,85.62609348887294,-1.003004110959681,-98.11552764480567,-9.673609805734406,-74.91120630396352,0.6416781351908862,-110.48535445865981,-28.34464287374493,Sedan,-1.0099119186822827,-110.39136077722628,-28.493041089040815,-0.4870753700432586,-47.91889432761261,-135.59379340884922,-114.29123246861785,220.05493214430706
Not Sold,186.05026794989922,106.59401787461617,0.9231930860377187,-0.4065501874171589,88.76702890618407,0.3616595291879443,147.96294649447609,-18.972441314765707,-35.09315648585677,0.9189374736203763,-49.231145587662,10.349766962585988,Sedan,-1.0491737521331415,13.34726452331236,-14.233511489076378,-0.8051712310867494,-5.404704645186882,-51.21017909370791,-124.27122658829704,29.117690974292188
Not Sold,-200.98028806421945,64.94327490327667,-0.15056132294656993,-0.9079727989484694,-10.731685208493772,0.33288922518855063,-50.345622202428984,71.03062181595328,-27.899882772982217,-2.0589747214884158,143.71940461134065,-53.1623643097435,SUV,-1.2968882843788931,102.51792468383698,-58.98498454924294,-0.5564705793911522,103.92866600369534,-66.61001138870377,-20.513066405243045,-30.965563299741472
Not Sold,24.174192027135756,251.5255167111421,-0.520447456152046,-0.8570917969761707,-29.72561316029588,-0.9644258566425904,88.85719310585338,95.91099011981137,-58.80313602934717,-0.056697299516287006,-67.02776883724096,-108.7526953037052,Truck,0.17785869177308136,-96.93656320565867,-115.20053663547935,0.8469280717932239,-37.41421729832794,-73.66711521806569,118.58129947153874,13.643284517618431
Sold,182.1950258847608,12.698853674115252,-0.9176286532044644,0.08221228271045739,40.25875326574805,0.20221611032340836,-63.93779954843273,138.5436047944198,-144.67994475122734,2.0337109367444595,56.42544861622882,-75.39567480149785,Truck,-0.11525741685515023,-122.67577195172746,168.36586199157378,0.10771276077984276,113.77086895434007,-64.76273139352097,-134.7209454411835,-155.14313719795484
Sold,26.454283497259457,74.69321514463586,1.3802765514562647,0.06895712308816793,66.97074319939276,0.7273070032135585,107.15172222230724,57.85682155022174,142.49182353187524,-0.7505001239855553,49.41832719162352,57.612628631459614,Sedan,-0.07690340087863023,-67.65980557587064,-169.40267386011288,-0.931380757030476,118.17809748107031,-201.7978692053728,31.306810799819594,169.8228406225112
Not Sold,32.85955116814202,134.35243985241786,1.7380304122518622,-1.8083069243224303,-107.89403527559713,0.35790773223280375,150.67386029513997,-9.906091351542889,65.25996325528085,0.7799491939129456,25.149543651553508,37.353693287716005,SUV,-0.7005783984255645,31.04415114657258,-60.76439183562026,-0.3058637305820714,-98.261091288243,69.31804814130562,122.17174414553853,101.85254992085362
Sold,-176.42721115482598,-13.773517673039784,0.9596273674977267,-0.22433761070335745,55.599216951961,0.01438528771763753,91.53216774966755,43.43178210612415,-92.7489500830337,1.3176679483334892,81.50882681722659,38.70512165586077,Truck,-0.030605590434171548,-69.72495788026443,-80.98781886176695,1.797196919531578,-16.6419871467939,-54.638770432153194,41.560211311506635,-117.28409456119726
Sold,26.47180336120159,65.69614311931075,-1.6960439135674843,-0.7828685999762024,-146.86944989231333,-0.854565258952839,-15.819648496950917,57.8135302835327,70.86206005872751,-0.6130795429843039,121.44272963215923,-40.59549952673224,SUV,-0.5438524949515808,160.69673008392985,60.07933653228977,0.052216533944477506,-117.28205757635668,15.839826712733544,-58.62113219618824,-40.23036542656897
Sold,140.62466888218717,98.77237334050756,0.548313506485535,-0.9202518620172806,-127.23041455600755,-1.2837733842801868,-107.82262793559714,-109.6297591690658,107.52043669308577,1.958384798328311,-108.13430643609003,-22.40995722412417,Sedan,0.6889104074555554,-235.3327690569865,19.794481817218298,-0.01746153884745505,-192.9655423808301,116.7263436326994,-47.916073448411694,-107.44815663627516
Not Sold,-164.2160230188123,-94.21519994715388,-0.5305791580991458,-1.4994696055685663,5.81501992984166,2.0863703481408264,-93.26435733357866,89.92927064206269,-56.057054569861855,-0.5054651284668492,41.53817540954498,-97.30794980160832,Sedan,0.9951698822921758,-62.91350302894276,-246.99029017604647,0.12912174076079566,-177.0961950544108,-135.00036441105462,212.9649985729352,42.576311842346676
Not Sold,114.16685269585291,-39.94839386302812,-0.7029886504429556,0.80796129939122,0.8653290709116496,-0.5422412769420102,64.99353121843585,-99.49558883038728,151.80080237234841,-0.6859022869942599,-9.730316067961645,66.52100083044346,Sedan,0.22974871797312857,183.5800495989042,95.42847570418628,-1.7431560959865944,-21.05508456540111,-27.096155595469174,87.21698303479727,88.74662825033501
Not Sold,103.73484448314795,-12.375120665353109,0.49130896768207694,1.5090303252372437,-141.52464355762666,-1.815772382665396,53.77407584175003,170.58228384449464,192.80573217090398,1.038430534960446,5.215567465368901,-49.018807148866316,Sedan,-0.3477441812219101,18.77924411200184,222.63093937207316,-1.6126408936585526,-45.02790726810506,-69.46802672068738,140.8787954493617,-111.54513149874315
Not Sold,-91.73982908543859,-200.11871451191126,0.28195385723205596,-0.4180205175731015,-10.890326847037858,-1.1768687718342097,-161.4386310238672,96.01750319089194,34.30442377799566,-1.4609783910812006,88.76672468773036,137.76747048875362,SUV,0.32503470741661367,-211.48388873850638,45.44938606702077,1.3156495669720845,-216.44657889922206,-38.452087668639734,-13.661951194301924,-57.39305903859212
Not Sold,-77.30585558898585,33.602469538199564,-0.7813058478914853,0.17412045737130039,155.32889099310339,0.9934113271359268,99.68652294931765,49.95072748429275,-60.16821866472488,-0.2749240305444137,-19.41177261385787,18.62446554315916,Sedan,-0.23909634527427107,-64.92854551004076,121.42873975303117,1.482104428036546,-75.89285730801258,95.2705994969689,148.97087018086955,30.981051987383125
Not Sold,5.780117954896673,133.72788973764355,0.9789987053852518,1.3110903618422391,36.98664296537126,0.27216244495769537,-173.27217000142113,-35.588694048392114,-115.7551586815607,0.3272952209747882,185.2121233537185,-62.400164397224614,Sedan,1.3496555729079474,-41.625913838706104,152.00076870512774,0.23359641178732912,105.69804869796577,-37.803183439702956,93.45320796304802,-54.87718228046155
Sold,-64.10822964247069,102.69096660277921,0.659505010623094,0.4511926961644602,202.5864975340618,0.4018235160970929,160.25952694047652,-45.07919733926762,88.53471768188265,0.49467802923410714,75.39832223154724,4.901631345747668,SUV,0.9195021854713255,3.3484836838571175,-165.36795345535768,0.10694269643321352,-227.8264169911214,-21.853829116181533,-156.91710536558298,95.50165062377873
Not Sold,78.5609531123831,4.697278778768672,0.5725764443555822,-1.7994833588689934,-18.430091049775317,-0.02004268810099526,-15.686456022775875,22.95076665736938,112.74188878281586,-2.9342950517726276,-39.797861565780245,-147.1802630993865,Sedan,0.27877240880163123,50.22593067721226,-52.9613030736254,0.061684496409841194,38.363237201036036,-45.31896633083718,40.65601441643752,111.63242113987499
Sold,-118.19212650826705,90.23381587843538,2.358111065285164,2.078117795839458,64.88632923705325,-0.28677758665950004,65.78171692173042,30.000620383679326,45.05194193223013,-0.31749054906105656,-116.87284956739606,71.15148486212354,Sedan,0.1616523930712508,-104.74251354811624,191.89134805499535,1.4381605012232974,-10.564209230763023,-165.35594838400502,5.802932127238756,-3.6412732661267544
Not Sold,-52.32143654691879,99.86115676443485,0.3073788175812624,0.7152972835723784,48.31724023049233,0.2538115470289708,95.44106656936405,-23.826306398807084,25.263804157321427,-1.2447599973451695,57.49675614616705,101.18273712544581,Sedan,-1.2103627221870243,-233.66863803128598,42.88454829342433,0.8851801425742348,224.74122145408862,260.6343616359209,55.4684751570424,-112.42963035681137
Not Sold,66.59406689462529,-151.06677482815655,-0.15073624796198068,-0.5005333057516236,27.670891478475685,0.1596196124443114,177.57075001336645,-117.94526144440269,30.691204974442616,0.14899691348762248,-98.18958235803869,21.613332018345513,Truck,-0.40246369907408447,79.35144784479861,-193.72420206434703,-0.5962986482095123,-33.53441727587921,1.5383502990175297,24.732833392117303,-110.97976648327254
Not Sold,-64.32618213935761,67.72928179748986,1.5367528968473698,0.7020356073353252,70.43791468670955,0.40821616634773694,211.3485772510732,-49.16564811564404,-82.0734066543364,-0.14564062227860486,127.90622759852334,30.34217722154989,Sedan,-0.5287632103105537,-192.29424338513758,68.67515305571679,1.7704876186372298,-76.73098627800708,39.259397526783154,35.18805235788782,-24.311573037196325
Sold,-21.102622178019033,-153.5869001044072,1.1379966988011048,1.1602379108688545,66.13709833710381,0.9303858246889113,170.5089672302457,-156.16732064498711,147.9503936886913,0.33464664758871154,-137.87215201181957,110.52194853349972,Truck,-0.4255370900518649,-36.37946580264178,70.97378916108408,1.403878870631138,77.43434952844758,-62.352391484435934,39.89184247787601,-37.41980708814051
Not Sold,-26.984423850158752,75.79277026052982,0.646737051100064,-0.33386159532872256,-42.5821913921585,0.6598376965498388,72.00388829000507,28.20957064525481,109.82653261060393,0.1598201150285943,63.374408373451864,132.3373388892285,Truck,-1.567778757089305,59.409797139516726,-76.8899535277615,-1.4757582512918104,-30.910505138952406,-38.12714664489658,-138.04846865116048,47.41431646945924
Sold,27.594001182206508,56.763222272106916,0.016293230833997474,1.1944535649689239,46.182536371309915,-1.0379227428714874,-54.71501901275918,-119.73810198891258,42.842487095109014,-0.1223124633347128,-50.01555962126989,-22.665199689977598,Truck,-0.11086620504208433,-66.95212813092397,-264.3151747210901,1.7802111924786836,-54.354121367080666,147.188819737514,9.669571835456065,-20.32475019120023
Not Sold,163.9980464162529,94.32149947275552,-0.5217575247775841,0.5254723657868463,203.89110665362958,0.6476517155411078,13.34755717061252,-21.92276323045605,-8.521997381033373,-1.3468783596753313,-0.267827467265649,81.49033970647169,Sedan,-0.7567660448995708,77.36156404050487,4.959393151323975,0.8608388665256164,50.24116405505682,-10.081179309289416,-18.859646665241776,10.83908804070326
Not Sold,-124.68589374021006,173.81775168184438,-0.7343472370718055,0.839102172170796,130.65622962276564,0.5088718210529708,-75.6801719884443,43.56104140598998,-53.98124844685152,0.059514964028534914,-35.96121710737686,9.371669066262658,SUV,0.24591237104236116,-111.05801805361703,-50.83892456270846,-0.8309242772328714,-30.153026945812567,48.77866372696489,19.68041147953827,69.67931219056959
Sold,173.23463835939484,-154.96906279106025,1.1124221776476468,0.30376925393532567,68.80917277168605,-1.143466343918221,40.67602542590375,-44.26242897793277,80.4996094526341,2.319294863064237,83.11783033568037,-102.82494833676611,SUV,0.1649423049870658,-41.56944686497237,-139.24550076739533,1.3596896965040677,157.2838942203806,50.42942765279514,21.600799375475717,6.240810423022928
Not Sold,86.75479211791715,-110.15352897077375,0.9291551920529079,1.2408882230013338,57.66126813866093,-0.9888142332296287,-14.336214290580449,169.5453253547513,-57.28702251512933,1.5227692525723655,62.89184850002856,-53.36401962317863,SUV,-1.6533264194160453,-77.05924112533195,-46.02376623087967,0.13753894911143286,117.23564230630332,29.287185718485937,-50.15883411691411,-0.7614973024533717
Sold,88.25711521133157,74.52125516007445,0.7753280273367271,-1.2758565885011066,123.01990250039792,-1.1877265248148956,59.874859305790785,55.902482937022036,-79.85293745392454,0.861621093990881,189.22376230419496,-167.69503165133287,Sedan,3.273314504868932,84.79533916546211,116.14039816209099,0.12240471903522915,60.65418389736125,21.80803638111438,12.768427055696167,175.05066668372186
Sold,68.25968548256576,-132.28366231859843,1.5074122857585583,0.5259917764814313,37.790287784012854,0.3260727161864718,-60.90655950581678,-35.75449696494182,7.871863598142668,0.6548857432207523,40.05603569179473,79.71272473164089,SUV,0.8211807147369329,-166.72903321333797,-6.0805219538801,0.9123576635297094,-15.686280023090985,48.56259414874061,-15.391250435427745,-121.94589488757902
Sold,-58.53998143561776,35.09162112170581,-0.882172976419848,-0.4095710140868579,50.12122010432123,-0.48779231329165207,156.43896365597072,52.009332897916394,20.088529557956896,0.5281591401781076,-68.41962970009871,100.85938750565136,Truck,-0.5898962230610842,23.014955807092484,88.2052662121074,-0.6329004808411591,-21.088695456540858,14.578963564815664,195.27488978807403,50.98710381561038
Sold,-20.59508881240191,41.20960247226429,1.2197785023252914,0.7670361157527531,-242.5155670092203,1.2356453774110134,-87.99448398445277,46.86478062640133,-8.664900420675345,2.050923628115021,-211.67220931412328,66.46181251610243,Truck,0.8422622635006465,92.26975612405634,-221.26855135356385,-1.7074411410632289,49.3148588551778,101.42320327557282,50.61121679376252,175.80614490221046
Sold,-43.3531947377821,78.03020983218283,1.3545712108409242,0.12649535735430345,41.03514158825654,-0.16333121837236264,-1.3123493498489762,150.0303172540812,113.88643712276433,-0.8245963737662414,-9.407904677693095,-203.38179053691826,Sedan,0.7026938168161335,-30.88668856754051,-19.07126692574562,1.1677711904188843,27.704607444195123,-26.56158786203745,115.43573706060262,-72.48246918364698
Sold,69.94877807696149,2.7239738401535614,1.6481480068946945,0.7269989754683421,-233.11086089137746,1.205734872178468,125.24816636334046,-133.53213406580699,71.79503362893529,0.22702555648206546,-74.48273948934802,55.98530008048513,Truck,0.4430767621444368,45.26556075966733,79.62190302120328,-0.5526133556617252,76.46011323187457,-128.63559399025766,126.16659328118224,2.903502309731452
Not Sold,62.349646000089585,47.64655255825942,0.047097230473312934,-1.9423717443921251,11.2580927862701,3.28395568105103,-251.66143133739644,-18.809223550674783,71.88335979980684,1.1777363165291108,124.98558256401367,-56.367891993808485,SUV,1.255082112339505,-137.39954443389453,-162.21381824104566,-1.3571398615215076,-3.763093002603448,-68.69492822239368,96.66004847628095,-6.652839633050181
Not Sold,53.11064416758352,-235.64500462738744,-0.2665554443198988,-1.0347804791506843,-43.55988228937586,-2.5024199185504963,-1.026344491968094,-98.18156622516916,-29.759215550503686,3.0651017217807994,-53.5210042820503,-245.8611796175427,Truck,-1.2895200782132972,-181.45893543787318,93.25034481522756,-0.049671177873115833,240.3276266512048,-65.48907379392804,-118.93415488957726,58.047296964710846
Not Sold,-2.598532174046109,49.104248343578796,-0.038897636579077695,0.9391890244758738,-62.6748955946397,0.2627993341870779,-79.61143578083247,120.47494938006093,79.17025483848775,-1.32447902796575,111.92778457651895,-4.511711527628757,SUV,0.7434671014946469,160.89934754851473,200.46003696594573,-1.9031202435534518,-4.751260875919451,-112.81386598606188,40.54865698637767,-32.71585492146821
Sold,157.16043317043636,-5.6399533782534705,1.2047231006136765,0.8192208438641388,29.890693787783253,2.3615609280733283,2.183920979560235,58.582084323890925,-94.50548679268013,0.9697881928081138,-40.22138535712923,29.275891354036325,Truck,-1.206575832227497,128.42681231163002,-16.44609207564746,0.5471005516624295,-95.24964975573779,-30.106215715868128,-97.26658363230646,37.48926078695443
Not Sold,-96.46701342118203,114.61792848496717,0.23200530762130475,-0.23127825554565223,36.30583376781879,0.8134324079463552,-81.28423785553684,-116.24783002006427,15.143847222266157,-0.05094553213915609,-4.949334618710886,-82.93080331597416,SUV,0.8790821856711126,-5.549830509513064,2.6626969747753204,-0.8706282081670671,27.073454531372406,104.92503215280422,-113.85728660605035,58.52697331739075
Sold,19.686222538752553,66.56223851112813,0.8455473888702207,1.5797692848419473,-78.12556499308467,1.7246558667407441,-41.193796815962344,85.43268133136536,-21.625912066465197,1.0022419714005983,96.37113784353957,109.63188408563487,SUV,0.600433950971165,-135.21481992157146,-22.115477475175233,-0.42612461476238894,80.6885556457917,-34.34670231304794,77.33185634596767,137.34246661018813
Sold,-80.35518843786676,261.2667652268316,1.8646841874544198,3.013025626036224,41.012457552671236,0.6011896081111904,124.51802417018168,224.43521812594747,-63.64057088602241,0.8508381405128433,48.84501059589179,170.35361720212646,Truck,-1.9397314430133394,28.527487198714553,50.90472576836331,0.5293094097955828,36.889576613911046,-34.83608476482958,155.24084183168014,-73.59430943586295
Sold,-63.31592189428934,91.92123274514502,1.758911673744183,0.10311896959314415,-40.59524863824148,0.4820889191313836,81.93727956775629,73.17701678520446,-107.36159864851061,0.44126045572624195,106.85162731757991,-15.766174061555304,SUV,1.0134976951781773,49.045510130730996,-325.73483659817083,1.2857637663991581,123.00566581768632,15.258419204303117,-125.70981987445168,-8.836190452022024
