maintenance_cost,warranty_miles,age,width,Sale Status,curb_weight,horsepower,warranty_years,wheel_base,Car_Model_39,length,weight,fuel_capacity,depreciation,price,insurance_cost,height,highway_mpg,fuel_efficiency,city_mpg,mileage,engine_size
0.7265334626375981,-194.2057109941738,84.60395503541217,-0.30002886256961464,Not Sold,160.98174046362425,16.68754053134885,0.08349623445769512,-77.54231838008917,SUV,0.7685996435820591,-167.22852269765957,-20.332256633496527,-34.425019043580306,-203.45454902574417,0.25057767963262906,7.576329813309128,-38.69775521617396,65.69388011917539,-116.13862897104073,0.020590448719849982,-20.718646253026755
-0.9361900985185234,168.8172264234819,-69.3492805165188,0.7178383269946457,Sold,95.05209671112542,-128.20452338799902,0.11230258151758166,-94.13976637995121,Truck,0.9195712656966973,4.400618920999482,-72.94273326897051,-169.39951441164993,-56.68298122117105,-0.978892823911135,-12.783272095224598,38.24774476686845,76.45837556822433,39.658418376694534,0.17271669857824967,-27.2329275081591
0.5853742816878034,7.186937362619263,-6.393013952072383,1.2655125076373692,Sold,16.442405354968017,-69.68413374194023,0.2711583308571137,-180.05619555567424,Sedan,0.46042466990621955,156.2850578847227,72.42762350526726,147.13114274051313,130.55914058849558,0.2224656546124988,148.2497883241871,81.29468199200875,34.96887018800759,-77.52977170171869,-0.313782637486697,-189.23491694624616
1.3440755970632599,31.19809556069402,37.901445388930455,-0.15454541002436056,Not Sold,-96.81683994767457,-102.35755611507442,-0.2849502995093119,18.64540818859425,Truck,1.5167867346285233,-19.567401975006497,49.94623755680877,103.40595072185734,-109.19164296758588,-0.7215481021939003,26.34354325838744,-15.443598340420072,101.37601667874192,53.427498856941526,-0.44349463748554624,-55.33495658613374
0.31654938422471124,-68.48798944053125,87.76468712969817,-0.30156816829126054,Sold,-142.1055720513263,5.09028004313795,1.3273848485412802,-52.972916026138186,SUV,1.9024663094669627,-18.886107914552753,-5.2862663454675145,25.311018124151364,145.94603928034695,-0.03515849921459613,1.2363431929802535,-30.620301364173656,182.5150294275938,68.73727123781363,1.8462158742506893,-243.35894715919403
-0.9127855804945693,52.962902002264336,-182.2520604334247,0.3128946240811413,Sold,15.314425067227718,42.93215515176036,1.2909494864117328,-19.96154659795649,Truck,1.7620876468412106,186.01731511806435,43.392441818126834,27.6950507118355,-53.84869625874603,1.418189080649877,55.599346175089,-106.39437866742813,-78.49098506047667,141.12453412598043,-0.11197212768745657,-119.82703005454263
-1.3143631998138006,34.71462153307928,-32.50824472264859,-0.6117589317833445,Not Sold,-219.01791300443114,73.33368287827611,-1.187828158221251,-280.3567471503878,SUV,-0.9758438381321122,-360.7937628843073,-121.48242899349755,-36.156855908062816,210.1456224312391,1.2763940269677785,-45.33663645506507,120.78215467000324,47.00114924298426,64.30142363738244,-1.3908392422881428,-4.83574588367262
2.560019715672768,66.10948136988813,192.79193286233414,-0.6739649909571868,Sold,-50.49286229870229,-54.81763422004132,1.2164920732618056,22.805782885746424,Sedan,0.5452590324567322,-10.561623664387355,30.877635974457114,45.82017853617387,39.015150896565956,-1.410783740050467,-38.12902559872664,108.33138538771227,103.25875749132736,101.26834297794633,0.7499074299783655,-20.04607774352632
0.656025119674933,-110.63661737068307,70.3475290748346,0.18235906541628838,Sold,-20.413963631447565,52.697330883005236,1.1132450588083125,-139.36604476793192,Sedan,1.0830323751687778,-79.55067941583665,219.76572118004665,-15.783313535218193,105.99453735546763,1.273664544155098,-109.2088922604191,-104.64900973971312,29.603925136186287,64.86338265066955,-1.6970362683923588,51.79416845442044
-0.17973214829763695,-47.181975519429386,72.58330398425403,0.8304486898112272,Sold,69.76553557541536,3.9217130252933585,0.525226340401322,-42.312264471922546,Sedan,0.3164105036771486,105.17036068217311,-4.079451107668819,51.38150379910701,-122.29384435445432,1.3375095275031925,10.701432166423466,-198.72786919730353,-29.436846835951812,-113.15498927013023,1.3598251519933338,-117.282666092083
1.153980132503397,151.22336237912842,-34.879046679416106,-0.10356334056650618,Sold,93.3584648445534,-98.3977378671622,-1.1356707779749013,-46.46675705941193,Sedan,0.5597510816471781,98.96311403085052,49.03058559321775,-38.15611969901593,6.870980904620551,0.3937891576400614,-51.08191592078958,184.14771711088235,-67.19076865574155,57.749226120493844,0.5358814805061571,48.54573313936503
0.812970389207349,-44.9488815194189,-64.7423834092537,-0.4199761224280102,Not Sold,-5.618015149119799,70.22859062813738,-1.3950507233060156,118.50145547484074,Truck,1.2263946010015272,86.7550275445917,72.91857833470387,-96.25782940744372,-125.75356266494843,1.1856842945415265,42.84621062149329,125.80335991119497,-219.32973405376407,5.647992286364349,-0.061984011382141685,-51.38194630175532
0.7610101999849965,92.53596002662508,-67.04855496422877,-0.7806970495088226,Sold,287.31160125536627,-61.13145286543761,0.742443441456247,24.10951552842796,Sedan,0.7403646233027936,197.7657334432542,-8.521161168418054,-39.31583999696145,60.626335866355994,-0.0033423667187812978,9.1209737466544,68.41526307617698,182.6199885268808,6.851682264028298,1.7721244400936924,-15.38097667468209
2.629133838225307,-77.043721836496,60.970524920455915,-0.043363808337738785,Sold,80.32503145608175,220.2845373475831,1.0306202705769367,88.00165371589806,SUV,-0.7169037646119751,6.785814903241552,49.22680985944946,35.05653130767434,-16.74191095945174,0.08066827711796953,81.90337257283257,67.15561584029898,196.10563189635803,-125.20639333505488,1.5031056546340278,24.334611339981045
-1.185560670429658,180.632483102785,73.67455404149949,-0.1671049185909061,Not Sold,-90.41449073687482,159.5278707694538,-0.33609452144393664,-54.07175167511079,,-0.18979038734503484,-14.559626791105954,-143.83311596820405,-175.7616894537127,113.93520945221954,1.3573394623100714,95.5749225959191,75.68817105486073,-120.3150212369822,90.75492816948324,-1.4594658645294092,149.60394772867278
-0.30092211133174285,-49.02040791975514,25.835227115672154,1.7489269179463276,Sold,-10.461018349671287,110.40136168950103,1.0811040042142592,65.95677606752659,SUV,1.005710687418702,-103.73187642530455,119.52708445389628,-108.56280849515554,14.396054295410355,0.9755829230498347,192.0901285221975,-38.125526735222245,178.69827692416195,24.407743043813475,-0.4199207281756223,86.73595502659857
-0.284244223994889,-19.636134301399277,0.21129271435613245,-0.4954276078830948,Sold,72.24796533881282,104.7837352424742,0.14308718369768297,142.41722275861196,Truck,-0.3751883278537861,-82.21211569878088,10.494281313358996,-5.962184803457433,-69.8303900638891,-0.15673075329046215,141.38353825072878,-4.921491364231149,24.99860463959911,-92.43403086392547,0.8828626464455616,-31.683835552477785
1.094175059434527,17.610207600463806,110.77669686852103,0.8943274349400927,Not Sold,47.834083552124554,-29.630664832402946,-1.441100200335656,-48.679489890192066,Truck,-1.9332649878687207,-58.23391322077235,17.901075761720705,8.55479663948192,15.699318911382306,-1.3538256476890391,-22.696135834573727,87.53050520946535,-129.04524074963516,-48.273610864229944,1.0919684647584957,147.70701190250554
-1.8037698646529243,35.65530611018075,0.011293433161341692,0.9802149177939307,Sold,-39.50796059037104,-33.765037467720724,0.958341498991546,16.711879978662296,Sedan,1.4995327223334591,41.08959594457376,40.561583926259146,-26.902323106217054,41.110844123123194,0.9674798691554354,-16.730163422604104,10.60414561736271,208.5772000715001,103.68748997911821,0.29952918148812735,-99.45323146423326
0.7761117325672564,83.05908264147465,131.27691477159752,-0.3850265769200101,Sold,-10.79431846212046,-62.914471477309874,-0.5064403735652236,-64.9386955110328,Truck,2.1208029977503027,11.960318927915552,58.8082306878581,-136.07440083564393,128.3162562695145,-0.874770714049268,-29.10982754773968,25.00626188802616,-383.47652239691047,-58.42553244071161,1.1034929808424025,143.28674978931494
-0.7843956076564582,21.486855958832592,-36.107292275132416,-1.1765911375298646,Sold,-102.26164784580207,196.48119381122854,0.7892210981074632,-113.1375941094221,Sedan,-1.3014128596812495,-74.68065483950868,15.004195208023532,-108.98140990287399,37.25577426040828,1.0509974534423334,157.47346703758794,-173.670834050209,38.65210142245228,-6.968995276454172,-0.8804192090802196,140.63109829510867
-0.2347748680417021,36.636705623798164,-176.6749792621368,1.9976458246050373,Sold,102.09022901982216,105.03398369596945,0.9658806572196197,29.53579690145956,Truck,0.7133925688530733,24.091447076927714,-40.005798799338805,-1.0733017920383179,75.76808481605016,0.7107816871969542,73.45658866793289,-1.392015349643783,45.78185361437149,86.6937344507803,0.10867967986483518,0.5213382680109457
0.39570261434567855,9.990289279800699,35.144638429245326,-0.18448913008517034,Not Sold,35.956313424047885,178.046986880679,0.12830737674611498,91.07910741536087,Truck,-0.2670265702627447,218.08065920372366,-36.66498556746843,-6.652448657239788,81.93098925667215,-1.6800561743033053,-61.480032831537414,66.49819937241946,59.56535396067796,-5.823555802339138,1.500803082350244,204.97092636129102
-0.3076951462968049,-95.03236005300457,226.44101469499222,-0.815252409265481,Not Sold,-18.56405449950527,63.17287898154126,-1.894955103758822,-120.93408197086026,Truck,-1.2719131598008577,81.216307688659,56.130722623372584,-167.77323927834775,-189.07699716523956,1.036480604488383,-60.05814551943898,129.40855332538172,191.96819027096214,-60.494640569986025,0.12501160249516016,-42.17622187664022
-0.6509429376614853,-48.4027322344328,-5.579560790600613,2.7032708020685914,Sold,-231.69672969144486,106.20902777139763,-0.05629598432285976,-88.88362356321481,SUV,-0.4046218791805656,-101.84977798966548,-13.525387559694874,24.953833522582325,40.844453796206324,0.6559704549607019,-29.239471257488127,151.26202668668594,112.17736141401275,113.24683282787103,1.55056593594956,-53.826151756665396
-3.205835992529024,12.087635879960375,-51.92122855833924,0.8512358296327368,Not Sold,29.293919309173788,-8.793485705809736,0.24277644377856225,25.103312020286054,Sedan,0.9087793706034539,81.04287652103143,-137.34779548850315,-75.22924267578959,124.30787184812799,-2.0295989992753287,-96.71659236146354,-64.28059448675486,-71.01532543313685,67.5038637701099,-0.824085034948023,-23.146484041127245
2.2957012133821624,-61.605122373781604,-98.64524352562944,1.4090497259555215,Sold,150.05218197646465,121.35856426967142,0.8397583481395576,20.79143395816485,SUV,0.634054451646229,68.40264936963753,120.23143545107177,-25.185678440001936,-8.938507933857403,1.7497066516963522,220.40608132162572,138.60129072216537,-114.77225240139153,-70.22170612822316,-1.6029928637334812,-99.60652157125648
1.6020475377980574,-36.150221466676705,136.62198370836128,-1.3956368301302025,Sold,-118.78606870190629,-2.6547493136549623,0.07756804587742766,-153.61030108137183,Truck,2.4434747079181074,111.98661444899255,56.49708525379229,-2.7752254933300535,-186.84583046725675,2.266780841652632,-162.41257596875204,204.46658746832344,46.44980231352301,227.91349082286567,-0.24746982426763486,-76.11105088500673
2.2133840195606416,-171.0383924116386,-77.29218202821573,0.44233279397418085,Not Sold,-32.26067661692891,-183.99467528841805,-0.24549132998536485,91.64902113258958,SUV,0.6820044832068259,-27.931603680658394,-133.11208672416984,-55.93697620899746,-84.92183682669723,1.2707490469304927,108.12778536725733,10.118790231719696,18.08223314604477,-134.78361390761833,-0.0746261354711004,-0.06313862331200878
0.5991202448137293,-190.78534005197477,25.199748565842235,-0.3610988362456866,Sold,-89.29871955136686,-13.378054769275808,0.27424102228649183,-9.521036589917427,Sedan,0.410383725412625,40.38596858283369,-84.70022259735379,34.19138186294897,-58.49989642609961,1.6265424741116608,60.61780668547826,123.3937012269666,21.963220752100764,-82.06239365486681,0.9355931244213296,87.73443334848527
-0.8971253474624703,11.243997131591133,77.94593920126046,-0.2576867740772963,Not Sold,8.166624655776692,-172.39563253782217,-0.5234176758049943,-162.06233753249,Sedan,-1.284312691079048,-88.10593360853524,204.19207950842485,-59.94724702105154,120.75515603003082,-1.1056819339189266,-212.73030576378437,64.70122172125981,-3.509066873113458,79.54489193693345,0.3098848517720327,-113.54369316977089
0.4978364936697013,-100.26134741011003,-52.12209937532801,0.4324843937281115,Not Sold,43.65557831325524,18.995625011581822,-0.25896556318231106,-74.85195160165662,Sedan,0.34956329162155053,-58.6227767576746,-116.27430563181014,292.0383286314369,103.96444630971091,0.03680383305762072,-170.39172123624735,70.80488585672606,2.722615699492683,71.1045167473061,0.8226181941813858,-86.97535765275649
0.20243457147814478,20.338095969113237,45.655054950311516,1.224455749007875,Not Sold,78.01707816687251,-152.399491142141,-0.10207117775888032,12.81740988805261,Truck,0.9624204727477882,9.48150038489867,-128.16340884855387,8.39846834358676,85.99574549868159,-0.8158555130876678,-1.0248120969651575,105.31219285675184,0.12206751160591219,-5.60253443998998,-0.8298507693856233,97.4874120711879
-0.3493037482540806,94.97661329342658,17.366193951027718,0.5177388191932931,Not Sold,249.1213719520427,-1.154378562922561,-0.4634716610699237,63.49283579072391,SUV,-0.5425648913511087,26.621329130227682,155.66179619582888,60.16670846709301,-44.22382027770924,0.7377819868668856,-18.825611483481687,-139.988659520143,-14.517690689400878,154.17107878875208,1.5279254991273756,-42.871099786304924
0.3485121310738138,-116.04361463422484,228.3271504562777,1.1521628822718601,Not Sold,-86.22481340026023,-70.45688492834627,-0.6574756639159359,32.08986108351089,SUV,1.047064458489024,47.384410088790084,-57.530534314379324,84.83915151129712,-40.3165902532837,1.5905599172417035,2.7859276319082986,84.59186941929269,-25.93534316534128,96.73974816791103,-0.6357005181344312,-94.33980290505149
-1.671112667781007,153.69700342181972,-5.707225059586678,-1.0521665624880843,Not Sold,-182.08676705270295,-14.875772028532541,-2.3020400793934575,-5.6578938962018785,Truck,-0.9289187111428457,9.988143589010352,130.1367677836635,-6.546363366892419,173.4352503188006,0.6316423711147462,74.5633993331494,133.9594350900395,49.90507235886905,62.082267954723825,-1.2399807500599351,-33.78159453387356
0.3983244994603152,116.3845114818368,47.595405883874164,1.6932232773402203,Not Sold,45.940976661859274,-20.264653447408293,0.05378026575971115,72.33288460422325,Truck,0.16956692487559252,55.988904646126194,44.42917854929365,3.2518324795549223,54.14884613028539,1.57468446371486,-46.10656942428468,-42.570159725562085,-142.89401724629494,92.32829611735777,-0.5122268438016573,-22.347577879661102
3.0219711774346467,197.44807756658687,41.51233103643853,-0.6243030717851366,Sold,4.236132706410658,139.7700300746791,-1.5280968008921154,2.656567890056941,Truck,0.03000513683880357,142.42354554410323,27.790048642829966,49.31988809162252,-79.69181186984623,-0.7241892908618504,-50.894230075801985,-290.4734460504891,28.701968774558885,46.37989887492763,1.7435501193965628,204.3133727867279
1.6540197454359458,-165.64399214944652,93.07260246786137,-0.3811890579419437,Not Sold,-100.38269272775892,-55.05507600397282,0.8262385098989818,105.52025414715006,Sedan,1.878206292115184,-126.39517806554488,203.58546093091996,1.6657581827712054,-138.69286327145565,2.409161633407036,-124.62230729551698,-51.653168407123054,77.3408455603394,41.62174394757105,0.03814238908331812,-17.081867041190215
-0.10450782705932316,33.93968027519188,-106.72331977887508,0.22002288938482278,Sold,-238.514317804947,17.967910450436307,-2.3635790529304677,109.88025842941576,Truck,0.19656361171313713,101.11477737006811,-249.1104154580479,-219.71663387029557,80.34542837436749,1.4358171039230183,-21.987021378559408,-32.45433970384783,-41.257562447488304,59.89983540302539,1.1622274632492076,-138.562483149815
0.1141556314825506,18.28001808743215,-122.27102184613213,-0.16885072983279636,Not Sold,239.37682596557437,-156.0702430114236,0.6419545996864843,51.84713401430935,SUV,0.8450521527989521,-9.750914624255937,-83.9672265192165,-0.33091041801575777,-53.3394139442825,-0.7331547342938487,-127.30403890274377,-24.387464734834612,135.635328453712,-60.188407726596814,1.6808098526002977,-84.10754308874861
-0.3205987502471865,70.06533871326609,102.85868745244633,-1.5281774895737177,Not Sold,52.866040019691276,42.918772505817245,-0.1897916613478511,-99.1884947765917,Sedan,1.405520621542579,-61.02399314639613,107.14766774628279,43.70491014105407,-43.11802437335414,-0.7836157668743337,-35.48452791232493,-116.20766714070174,-225.10653415139603,234.0829747677085,-1.24393924531635,-102.88914056015462
0.2736407681503681,107.16304197095288,83.11418867701822,0.42681894761500305,Sold,-281.74489057328543,-7.459176499165128,0.5061750835557357,-96.62977604306889,Truck,1.335470534025832,185.48663384734493,-140.00748731982273,19.9864719749447,104.55303268967346,1.058296395574676,-5.92024666433969,83.24749821752849,105.17225525591498,-14.216508548743642,-1.2030435364776324,-147.076119497598
-0.08521397147013492,146.62535307343586,39.456067572882624,-0.31293485072809624,Not Sold,7.026951135085093,22.680758537598862,0.17071848898243341,96.35149501966917,Truck,-0.32059347105790864,-38.83638584454845,-170.58200682611405,-56.68232114593974,-92.40735625722336,-0.2529148890747665,-22.874688725803217,163.27937135898375,-36.54126221367337,-22.486771904869713,1.1894232952536743,186.05654509212576
-0.43794583608179294,189.37047023984326,77.45891269332131,1.319850800969655,Not Sold,13.677232666038577,-43.422396416660085,2.2918074522548535,134.36061056828532,Sedan,0.7790838970290601,76.01279278055492,17.674209836372583,-62.04580751017779,-50.740708007648024,-0.6349498855232975,-39.102952718640374,-113.93325113401247,-132.99176810891277,33.786233114926254,1.1157269212172622,70.2346080442365
-0.9951135282146101,-84.05850859988274,-156.3137930762939,-0.8757919738837486,Not Sold,-21.317925023986913,30.95503957704245,-0.0687344073698846,-18.117749691577657,Truck,0.7132606764035605,17.51377867047031,19.469689099896605,-60.82300575694637,135.7840700186332,-0.4608594920940269,-70.9178042568965,-263.4710242365547,-214.75165171348593,50.07819777525477,0.7931893023022333,-134.70063845485848
-0.11513810523984416,-194.28130841276692,-25.63814730027684,0.529473896805938,Not Sold,80.04892639209201,0.09916601027638605,-0.48362568361684194,64.15255869592029,Truck,0.40223972557166554,-17.69601433252228,-15.516129809121509,18.797237699012094,47.25884234022057,0.4840454401211882,49.088862274355854,49.633647172633175,99.44953345848062,-85.75386485682489,0.9124254193089198,27.67874380695674
0.21060229671185138,6.329247666436942,72.18140000288533,-1.0359040033500957,Sold,-42.30129380276381,291.0382913343625,1.422501616476604,16.59298625000737,Sedan,-0.1834996122336674,-228.24151489078463,-15.813254083680164,-306.67687541759693,130.59660528645455,0.09546145076184903,45.92190190970587,-32.55005885492997,5.824484526856709,-61.294529490880535,0.5540344132635125,-20.452059330809593
0.3449118397226755,-135.44932556088355,-45.303309825772764,1.698128382522425,Sold,-40.81553547871263,-14.099330487502979,0.2207726416735944,210.73332025241757,Truck,-0.8731333977861906,-118.81303152385428,-11.530805193484847,-72.97583746761627,-12.076492396171567,0.858374538453218,69.10709224555059,-63.634156181384625,155.6616650960279,-80.4525814453665,0.5703546247038146,-5.2175189620888975
1.2538305050532306,-123.69653319272473,-300.73686748050716,-0.15342987686118104,Sold,-19.72893999318486,42.99769447215919,-0.9592597932960123,25.018780198060757,SUV,-1.2221183146294063,23.088386904365088,-134.9063684981612,-35.60759132221605,-102.70790579315951,-0.6479260607273911,-51.013840325491614,180.8312431898908,-84.8620765827568,-107.46573926054754,0.4211650923228736,-48.158247810899546
-0.2266419722995715,-7.893119136903022,14.072219846252173,0.15377614329173772,Sold,-86.13719986542947,-39.74561272997436,-0.07228247254403497,44.92133646087489,Truck,-0.4536967107853107,59.91581178418822,72.39523587426925,-37.97544239928246,-248.55373253890076,0.3152011022595484,-15.292355414708226,-37.14944306678086,-2.1376648669258413,13.354417589577489,-0.06075976516963333,-92.51828526236582
0.4128158715221604,-100.49897471475128,-87.53064433843024,-1.0084165755451615,Sold,-31.028875532840495,-155.7711825531222,0.18831384723701988,17.672655217745632,Sedan,-0.4758272199825865,-52.64668581638286,-52.73758742730149,59.79637710088215,-54.07109112274663,1.625281565462364,50.85333792703513,29.349472423203558,80.37652684887131,-42.45729539428124,0.9277013015492048,99.25290991542533
-0.40629890956832343,36.98414005498116,-37.139486536565634,-1.497448823175389,Not Sold,-202.33130087329815,144.791553641281,1.6409942989087603,34.70230739472019,Truck,-0.40827605921381804,-19.432584374612205,-36.097081635818576,-180.29886811536298,-29.957194873523907,0.6765829246207056,-234.85266705696296,11.650655491100729,-162.13306196555516,162.47227162188446,-0.27419573018246485,75.2585065485295
0.694239023300652,-9.463926848439598,-129.49250194485666,-0.09964822653605544,Not Sold,239.2326398618978,266.2509744173328,-0.15489178771514436,-155.30426901105395,Sedan,1.3308348265170509,-63.454305447760284,183.59042794555484,106.9822480899214,121.68500548473153,0.6107551318702171,10.669850156851124,6.645982741017788,93.68633712400243,-20.283050017217967,-0.13546709699181655,-122.23607732134028
0.4219034514772706,-78.03550722209243,25.351221266036976,0.6985218474766861,Not Sold,-164.33845980397928,146.41994284575378,0.8128785917006772,-170.1631296980016,Truck,-1.8913541133477259,59.906419497964535,-51.93073026252326,55.156445653803466,-118.40285955685962,1.0275688667258431,-83.96287380775009,43.442948564785844,84.96723517837317,-175.35076326405462,-1.4042837160352395,-52.03508309836895
0.33776161357187406,16.914662421780783,0.8719177621734002,1.268829907358695,Sold,8.999824777007357,2.494388043957243,2.143565666680447,87.12900380670834,Sedan,0.40358894327756134,-70.26164353615259,80.13048363811073,-10.24824555770391,-61.19027866282759,-1.418951607191258,-130.9155452126739,29.568397343056134,-82.11257058370414,8.176010926574822,0.11083622277857846,10.831403785648943
0.13477484768924797,11.859359292235904,-41.1827213927123,0.3259882307650391,Not Sold,-219.14822992597723,4.666668959626516,-1.0240805494462035,123.05012138683979,Truck,-1.480348495762971,143.5979224899037,-73.32894722706492,186.03325563776326,-223.70446486944053,-1.0016404635488898,13.228045292616706,-49.84652267418118,-102.71629369006463,19.5385516566566,0.5130239955355944,-149.56848544524246
-0.3336343781452605,-167.2941077666888,94.61991765808516,-0.5345318167218561,Not Sold,136.7939560219311,39.85302962739207,-0.37923965454458486,-79.77609945429455,Sedan,-0.3869914132008946,135.19686492448372,-49.89352801164034,23.27554023017894,-20.60812419928765,1.1586155726392942,-110.83903547382137,-22.030689577420485,-77.26549391213351,89.37229868145958,0.03581483154291908,-81.60508702671866
1.1300824892763255,106.17737257526841,28.589944483359847,-0.17564366778907436,Not Sold,-40.112548376435235,-46.99480666893291,1.5361350885100902,76.32916939781585,Truck,0.5269169994623121,-44.79164911529408,48.22221616020359,-84.82195155187483,-21.760504613387692,-0.7217395940663571,-54.95845947760476,-64.127499351091,4.605068454812302,86.62563254029759,0.6572608219899052,-45.86099058111295
1.4161551982299407,-88.00011015530612,-13.427101613053402,-0.18508241334629194,Sold,-176.89582389043724,265.3221059873707,-0.6325845488540753,-103.17768328153396,SUV,0.9063649581573603,3.838067321932692,-239.53169071214103,-44.48427730693217,150.0102237716948,0.8415051542151488,-129.01412395989178,22.549708328471038,-56.667632345347165,38.441180153010855,0.9415357697070028,-25.789570677300983
-0.8661233179843884,30.0625871167271,-141.56083951483387,2.1689898412967126,Sold,-4.711476312024873,90.09854339155702,0.9877099703572365,-53.65983396820242,Truck,-0.855842003843351,47.41424753218265,-56.25478818270895,86.12306717324564,150.03592548775936,1.235739050702019,15.523595470238105,61.949552680217494,-36.26075793413988,139.23430790159864,0.6569992909788649,-106.0132140665846
-0.017717556159935838,31.078097675766355,-225.35099176273695,0.6517876135504184,Not Sold,171.6776857332571,146.96312787868382,-0.342435949827643,-67.32068708091019,Truck,2.472848687632493,19.15832323910119,128.49446238475815,33.49627366619591,-67.2566031029374,-0.005692838818726497,-56.918009370607884,-193.79435985818384,111.42069692379242,45.43387429222317,-1.2465453655563514,-93.41420941188626
-1.012929216050215,40.63319583113106,161.3093339304806,0.4394999746951004,Not Sold,-42.37151787879852,-12.21427128555703,0.9097770772588565,56.04729615745904,Sedan,1.4572315712076445,5.097054336385618,-32.047189179664734,-92.10928201699049,19.244812629551706,-0.2505294773478186,131.8141677044374,89.13179144741956,-211.84289941914344,-116.02683750362408,0.05192620981809326,2.4391236460320553
-0.024984480367338524,-8.916789445257113,20.933250066032933,0.018149017670412555,Not Sold,-31.846250594207742,-122.22482186330251,0.4162356392904789,-22.885175318805135,Truck,0.7221272861959716,-155.55354351019182,-182.2895105326436,103.07020284229702,-57.27326666423384,-0.2857371330246015,95.46288351708536,-44.6635316177477,-166.9063408943888,-8.6572409765796,-0.3035354360281086,-101.445539044662
