Sale Status,weight,wheel_base,horsepower,width,warranty_miles,maintenance_cost,fuel_efficiency,highway_mpg,city_mpg,mileage,insurance_cost,Car_Model_53,length,price,depreciation,curb_weight,height,fuel_capacity,age,engine_size,warranty_years
Not Sold,-56.84765204896268,0.7651082067660756,0.07747342284258572,0.32725829997250694,-142.20676274240472,-108.36388123758864,-6.7218927034531655,-2.7835695674998124,25.7160826037821,1.1364889607102953,-32.90467942384162,Truck,-1.1070311404999853,118.19809716960705,57.86634722097062,-0.19956744507919055,52.211222333060526,115.83294690268563,39.743687797442774,-92.50925546814675,70.23645804515584
Not Sold,-34.651086244229134,-0.04758460303735162,1.0300810211207063,0.5507385273046851,114.26870305936929,-60.30341859926332,-74.57958858171766,57.516121563006905,58.279786810993805,-2.280811072264469,-11.225330680392064,Truck,0.8765697036214102,-57.16496056071249,40.34776245919753,0.3822443964003462,-34.590968237119924,43.20708426226573,-36.020484410794374,7.158430502950733,-2.1826574532537184
Sold,47.03351759234324,0.3657211002679812,0.2370390398829249,0.9810465174650086,81.89584291754014,69.45996736763901,11.80143706621123,64.59829859126374,83.74443010866375,-0.18622258449769413,13.247390802199646,Sedan,-0.24456435909527774,91.16686910397812,4.542553642081905,0.24942834764177463,24.4294903664656,98.5064632999831,17.176151270803608,-132.01226573204795,20.37290805565324
Not Sold,-84.0409325281363,1.122935476318426,0.4887868971394557,2.384045184229351,74.20245280961825,-151.22157164215162,-43.184282038086536,-22.125488204958934,-119.83251801984429,0.08475545084351213,-147.96563423069978,Sedan,0.5820769787403246,77.64548398898923,-162.84941977609722,-1.1245708304765034,-75.06537021074425,-70.72141757955663,63.6891852817841,-194.89843581135463,117.0254806196211
Sold,-5.722939368705571,0.8216811658894447,0.7553427871939578,0.5745338985719793,-93.14832812982768,-29.00759403378168,-51.82392124565977,96.44169358597892,14.922317720633696,0.25340536940806724,184.71309263892095,SUV,0.8881300090547277,77.91409180223391,19.097996840200853,1.167443566296377,-2.4004256267796964,-29.646048481976482,206.45627831543422,58.112880225546306,-179.5863238659592
Not Sold,77.93943677935297,1.2029094616589069,0.40553882928780954,1.3235265423188123,-206.14835421533027,-168.44695913047047,74.05473100562098,3.4261799971284033,7.976803702486936,0.9076036101064644,-54.496202157327886,Truck,1.2090859109603194,-198.09276823162165,-121.93517764274291,-0.0900554118240146,-113.46827169787713,-69.04748994768839,-136.84104001152627,-140.32844733495642,113.84759451703262
Sold,-209.7926420297096,-0.9810185798791415,-1.1352769964410991,0.09679142734700602,-31.406167278803338,198.12550258441019,-83.57993473224619,156.52048927277056,14.99482073303336,0.08958117009516986,124.50403838180915,SUV,0.009299026176496972,82.65547895244639,162.96785486080756,2.131153122204863,20.59710305055321,40.41023378386421,-16.53813260202293,-36.97372703772759,-170.10653070594955
Not Sold,81.90770057279536,-0.9488019229422346,0.8493998404060471,-1.219378820144124,-184.40346744270414,-1.1285218736948182,50.81231519119641,-163.11854542181266,-84.42935757217384,1.0147647902901313,40.256483284029834,Sedan,-0.4764595368045114,-43.02064603423161,146.26353234487328,0.8242350489804112,88.64983411526576,-77.92808924717701,-23.816538204297323,-15.6239781469034,23.51660996244217
Not Sold,65.45122039461833,-0.6728950573702199,0.5607050617344604,-0.9532534247185055,-107.7044904706228,-95.31096955908792,37.99336474532977,50.34015805327567,-62.63461650052622,-0.8343839676204404,-57.89702919838734,Truck,-0.10316516327336957,-41.86661324202392,51.97586623960441,0.9250464160092907,-178.27593748712758,2.458821794958146,39.972481060509615,-96.3133544860101,-90.51182786787551
Not Sold,37.66758061712995,-0.9872640547283758,0.599331627696089,0.35057917468666916,7.531193860556307,25.216489392175145,37.29259505698625,31.86083488974651,-70.19710072633512,-0.5328798031276754,-67.30290302087326,Sedan,-0.2573257445449903,-88.3518023381045,-151.82009239391982,-2.140656407108973,72.53965056482762,-36.59584529373747,-270.4988819765669,52.39556698454848,-77.43715893903907
Not Sold,-9.064079084255292,-0.8976027293949889,-0.5235187997158353,0.678640943609864,-1.195910035883672,-13.33101083422607,53.35057758490902,-12.6004673603275,-3.3841993004109074,-0.740551661721493,-192.96296794562653,Truck,-0.627363951795436,-205.6953889609595,27.628034293708808,-1.0983150649249578,-69.3907429024122,-38.76656103697835,47.99351819882387,187.5004999871484,-68.54869194168074
Not Sold,-78.29111170845962,-0.40002674661667925,0.8206583781848243,0.9800119006972577,119.89204012573566,-12.433772386279882,88.62172143575553,202.41073643160644,9.981298348789016,-0.5942254994558355,42.357672848277836,Sedan,0.6920498944018494,-151.8107968811062,-27.14320533000218,0.2812729711801416,-196.65334221763322,-85.91678985165223,-0.12364919365785829,-31.8024119068114,165.0457034743725
Not Sold,-132.2909545532355,1.051008153924488,0.10992356889685025,-0.1755618003871315,-30.20457368851292,-51.35524529677116,13.969250254646855,116.0914798635816,15.94147895001867,0.19139131235277326,-89.42276833316221,SUV,0.4065894504522818,-81.2421096900746,-95.52910395224427,-0.02621668182909346,-55.70567094213512,-72.28793475928094,-46.55599264753561,-26.355234362212197,97.81220223931612
Not Sold,162.64193905408823,-1.2048440672473641,1.8336086033474355,0.5845797224593482,63.56406938960619,-4.161399324049751,-245.97948699363502,63.85457412001209,15.465291703140124,-0.19322952835509224,-63.86095181764809,Sedan,0.38211769947044744,-102.2213698727788,32.22125934961045,0.8621584445173993,-49.39303305158442,1.061427323187539,-223.25949081072096,-213.73678207638918,-42.49006135026284
Not Sold,-181.60353005254026,-0.45699007484434584,-0.85915151323345,-0.5527267421515454,125.91477790036268,159.1519028347438,89.82191325043061,81.79829851296894,72.95144651403572,1.1044417050091453,-84.4801178805969,Sedan,-0.24501293754878747,50.78015403020763,51.80347401113766,1.8476923325335926,-23.34104014736484,18.905687723476834,90.33410080786359,-45.49606195088189,16.696323685567467
Not Sold,75.38301814923379,-1.0236178032408456,-0.20370320197690192,0.15389578125611514,-63.89083905251282,144.45913825678582,13.377854756940815,59.01040945503849,-3.2335136548542933,0.23525968325566562,-43.850874319860225,Truck,1.3892884175965043,-32.09175934245041,17.564726837324045,0.16088681297649657,14.487922259168585,13.327917209552764,11.473500676048705,-165.2839705164171,118.16830439705588
Sold,-53.79658897801859,0.5600273329335272,0.9795257306041658,-1.2543636596492378,118.63274738992995,-25.715764479688737,-213.58895291205417,95.3308169915397,-49.73977115033845,1.494567902608908,24.29089052990989,Truck,0.8499794926316941,191.5270375297928,192.16232802503666,1.658233897541595,-173.85988370783505,-81.2007292672998,-51.05940978891793,60.76110185397534,24.72719868039683
Sold,-43.908231533868566,0.7939918860860717,2.2858406394176263,0.0696845827965693,91.5317107340464,69.01985883276538,81.58883513008998,83.59197939333454,-31.954621422283967,0.5588009331318959,-26.14417322117521,Sedan,0.5048292889391083,-44.265365821194926,-28.017395145966674,-1.2559475620101805,-37.15039174767106,32.95975989850254,-148.15486568768193,-92.18069405482878,-21.356370368443002
Sold,23.63767866311706,0.869235845915759,-0.062126012320049884,0.12202723471890309,286.7099191399589,68.52602902520857,-163.71335294874763,-134.64615124862547,175.81446273324337,0.4060127514417076,-114.74508132909824,SUV,-1.37671588178754,-266.89853487650527,-96.20269730708905,-0.18687114412089367,86.94682351741358,-28.650409591275228,175.48198176293766,-118.66468021192252,78.14851319520012
Sold,-117.99987591268759,0.35758722008533306,1.245300184134329,0.46409705855628675,122.09163163767694,-59.81138385247156,-73.51590888806452,76.17804096385716,-103.4183972969445,1.1456923491771223,-181.34980325005924,Sedan,2.0863057846228417,-54.48262848268072,35.54089171682945,-0.5090440074431317,84.11805766130696,75.80256817991742,-21.064460793671998,79.34619077217806,97.41222085750928
Not Sold,224.51496054737632,-0.3666127990744883,-0.0971462509722784,-1.410881425921389,-57.29177359082504,-3.8773036137065424,-83.69900904128576,-165.39055559067185,100.50597649484965,0.987033461465124,3.555710440713527,Truck,-0.01856201993584905,-144.80534392048457,131.48967354832357,0.22559856147473353,127.8316257748952,-32.83625093072845,-130.21273766397812,-132.63516122347764,103.22411358737253
Sold,-79.06539538299546,1.2605828991687158,0.6985579029823645,1.5693601237651325,-98.5950172422789,53.85309488029416,72.51988884786269,-27.192313987786942,-208.43636550107584,1.0182412288254938,-87.94694177799742,Truck,-1.0767959649722014,-157.84182290421836,-19.03580329387041,0.6026203306439625,89.61232838130577,256.8304154114618,47.123107637262116,-12.665802681437652,-105.05906741343169
Not Sold,-1.340268348059835,0.08242768924868282,-0.5382711218607769,-0.9168879243691043,-254.36213215920435,30.50589926529955,-20.722977359276086,-66.77293773735494,12.461732889618474,0.3876362108772871,46.14690134959998,Truck,0.0941082147588131,219.6906932581424,-7.489269705829098,-0.3266566450986994,199.46788661980426,75.49692464338519,134.0147683267559,-80.46672459086108,40.94806692092994
Sold,-10.579832683059436,0.9063061220265459,-0.5150108815580081,0.17573665684203588,29.013032445495078,28.818990440537334,14.994010441835762,-33.51232343222512,-140.87898329057077,0.962086685716645,-2.762238140513994,Truck,-1.1921148200821017,-120.49401954459158,-39.42501441884666,1.638671608708768,-104.66337835899347,151.48341627364312,-189.44074340642553,44.1708155002629,112.11110090823641
Sold,-171.5228532491979,-0.6451119764194517,0.32950184161479823,2.392847160329641,-288.55812558223573,11.495169061111113,-86.16113302305905,-123.43013575738262,-49.210896770437586,1.3227010831846004,-54.30754284701354,Truck,1.3449511349479475,-71.87005271076677,-94.37184166100103,0.6533992815874714,-34.5046911797529,79.7861461817695,130.86767822713932,122.85705215109037,44.70151419361989
Sold,-87.31999052148784,-0.05910052366501217,1.1205991332170369,0.234343940354292,162.1030244293017,-43.75774430328961,41.78071278639893,217.01406871277337,-59.99416292360296,2.1104370006944455,-136.21324478925547,Sedan,0.7463555126375079,-29.987734842647555,35.66790322636863,0.6421751674604853,74.6685749423682,-36.18942663561508,-3.408849515016816,22.678062088999905,-2.8561851410098864
Not Sold,-228.98636939023604,-0.2208800781396342,-0.20156554134772622,-0.1515604403562959,30.53811966726896,-135.57582742017604,-14.619325521785893,78.9776609834296,81.41096244779209,-0.8054636727097101,43.90763003086223,Truck,1.3037448665376787,40.88316473974214,17.674575513118068,0.7625780055641556,7.797651073353388,-6.85573950995145,101.6604827212519,-62.344576414611296,233.12878230581342
Sold,-267.5050662754198,0.48444890716936545,0.4285722598489291,1.7053907992567616,-46.76370468056748,-71.21827937557742,51.89308193858236,-34.22161080188683,-62.020949754002444,0.5637931900212209,-26.43136244001282,Sedan,1.7143123774147908,8.926875159670193,7.453519067911511,0.4149579418305453,-6.59481751035215,-208.866296279815,-126.79625778011594,25.282911799722296,-98.04536087133414
Not Sold,-73.52521184735083,0.8601613700523948,0.48004729239566135,0.8026526399106282,-53.64858521604885,130.08573740146997,104.24476994610758,41.5515006268514,162.23564636272357,1.0724263044886864,0.9772108063185203,Truck,0.5036640343025318,-101.75235408387933,-96.95908852585072,-0.1604693913223847,142.8690140974829,124.20081468929479,17.661636231286614,33.22151667183329,-160.08813706948902
Sold,-170.1716556840635,1.1163450955545444,1.3372941729684258,0.07474299670229145,-124.00096635824822,23.615589312197343,-42.536680300286164,-72.91782126304155,-32.95477439655338,1.9020933585904956,-55.14417863579344,Truck,-0.23661331275337127,-8.261315400795311,99.69979453102228,0.8251147289017591,-75.65713717624999,-93.62123437800423,128.5748341721358,-84.52248130981674,-158.44930988552036
Not Sold,36.013526910017276,-1.0545082795390623,0.11692816734767061,0.34110605320687853,27.523199183314013,92.30052023381393,4.102030151747033,111.28899711991365,13.281638310791664,-0.5999039279053417,-155.34277428369418,Sedan,-1.1540551679839866,113.77106217042675,113.13814364472465,0.9415070875103905,152.6787960331548,65.61326214442968,-106.32003432335515,-151.77794782554184,204.59824842234528
Sold,-24.237208205661716,-0.15663066551320526,1.8074234232616953,-0.8997243297830937,-230.99089501638665,-146.7302489060464,7.885831373731154,-21.63457002982056,31.822311725030982,0.1805433843190687,106.51990232613133,SUV,-0.2933303081761751,161.09180982926895,112.7079776358422,0.9604043291375175,8.24846748489924,6.368642798980936,55.528904912335065,-101.2574975778192,122.30973650420877
Sold,-129.40507116420002,0.989282675109765,-0.17589164991174822,0.647620505966037,5.854431109360249,1.5895417907076115,67.20075917103738,-28.57262554277222,-56.00317868040923,1.1714561809396216,-48.70604689239227,SUV,1.4612538662965808,32.80685769360481,-225.41477816177812,1.4378442749598084,6.481114743677353,-39.501764243578634,129.04843096969756,76.91013310483567,113.58775928451541
Sold,-288.09509859907195,2.1808272557138855,0.9739530609739374,0.14796834719411217,22.944542965932886,54.317529217951886,-48.81356190810596,-67.29928652935926,81.90909428207097,1.0161222536295513,-56.288598478405284,Sedan,-1.1725639344100391,21.878429491659595,35.96993367984974,-0.8955082327672506,64.4478111672357,-106.60727598217305,-265.9897848203472,-23.78927469808939,89.15547762102611
Not Sold,-170.49715293744234,0.8105950311435011,2.7415087258860513,-0.874735838517901,28.319244843374264,71.7387706272314,-119.0672780844335,163.56652063623744,6.911126912283557,-0.33025775647240485,41.01284810163671,Sedan,0.5581013775952856,84.86455400614109,3.9039261218943917,1.7970178671519468,46.78413950948405,-161.32403118694356,57.56815714277983,143.45407953256756,-178.07438963870004
Sold,-35.23943781676206,-0.010314992995751004,0.8969274030910137,-0.36116615331987756,13.38118076122113,-122.26128369373457,-69.96788224059723,-18.32510150587273,-23.14103898668589,1.2015831465904059,-136.1247183629357,Truck,1.3119733784769716,8.638048193835237,-180.83794128652977,1.542748246218717,-285.9487790195143,55.429860625132434,24.35512265441406,-118.53129472468306,139.10574426944152
Not Sold,23.186084397457808,-1.333834562736848,-2.2144381875082177,0.05500595808925239,-69.87669351203586,-245.00009582822685,22.851444976618563,224.63014755821115,47.10696239344939,0.6816434682385274,-13.389837287198167,SUV,0.49541669603565747,19.895628858081906,-32.592447838364194,-0.5042355733815058,-154.46152728735788,66.13106331460531,74.03293815899053,-65.58792392855072,-31.22690328316567
Sold,-53.68627720170361,0.07102982521827217,1.4338350602089038,1.4953366087181723,-74.29648496664247,-72.2604883175605,29.922926887247414,29.560476373840324,-149.83625853098943,0.6698274294443068,109.84724897847383,Truck,0.9645552982011663,19.378298211039542,204.1346017856439,1.0910026878175079,-110.71274912152501,-56.874186872156415,115.85014407029111,42.420780977220865,-51.50087105074703
Not Sold,-37.24232801710716,-0.8344090451147591,0.25473086076370893,1.0302320380493788,32.52560595279934,130.34318648230627,-100.55076926955147,94.9140593841505,-107.28660246391391,0.2516911806302362,-197.33071014444852,Sedan,-2.176605835887883,9.559633571318582,-99.35602944778807,-0.3381095108844438,-161.42203819987455,-51.05677200535118,117.59412518982867,-101.14023559402759,-8.709201310437576
Not Sold,232.8214406852732,-0.3667284448597734,-1.3371586103053972,-0.2771319329437722,-45.20152410022261,-37.82053632591161,-69.5635191008732,-131.59172222151548,16.25509843413862,-0.9342838164597138,-51.8142305413107,SUV,0.3962707265205971,29.712867858345703,-94.84501594902632,0.5743590383237491,26.24156226810726,-44.530459117053695,45.18136822995007,-205.9546272145108,8.755328814612627
Sold,-29.08994600041572,1.652891597221697,1.9019278012504022,2.721772274089747,81.87415148250517,-62.37624763094806,78.7021922634919,29.408727728830016,-65.88992464128583,0.024632905776878156,-87.62379087635776,Truck,-0.8959074380774186,56.565766082953104,138.81693077597296,1.0358430514151515,-36.74836307005064,18.54278961001693,-57.848103074003156,-174.51611227480566,-0.7048358763004444
Not Sold,64.81655819353655,-2.0049178784098833,0.9533405102094398,-0.5959794317652011,7.743513607228277,83.91568762272423,256.7645396388945,242.26397429216368,63.930476883261925,-0.48967283815818147,-201.57545802977052,Truck,1.1478907665264044,186.19307215525146,171.2042886707414,-1.0800399679667578,182.62717398082125,-133.52211755891528,73.99939156049646,-78.59941579929723,-2.755560962302784
Not Sold,125.90335994463547,0.7295313283297883,0.6863529875449704,0.7410594241326393,-189.89560992853214,12.875263325149788,-54.86217998487947,156.1624478159964,71.90741317729879,-2.9252697864500234,92.37179782376556,Sedan,0.5276761568588582,-44.295520104394384,166.94477959582767,0.41080339381292535,-52.415208637346986,-19.076402218523782,-79.39831507651253,-13.889233949422678,19.166475755549804
Not Sold,-193.62007312025108,-0.9331020224570303,1.3662427639900634,0.6585429265536744,-71.53039101888963,0.2979240838926247,-147.5536804396886,-63.68338594775332,42.57962992937992,0.8721141591851922,-90.58571512941717,Sedan,1.964003509409291,18.811819683109654,78.0615783258569,-0.4970730180272952,-127.17374301953326,6.944115945729451,-8.223904515372588,25.38409551620116,-6.208617121422867
Sold,82.07944376668964,0.8591095443950278,-1.0005448540887798,0.587655642101999,-39.73864685830644,0.2136602154988663,-119.0686625365014,114.74915564092045,88.73021289230745,-0.7298287452560954,-92.82915090354793,SUV,-0.4907433928221685,-96.73754426395638,40.118704984428646,0.7634708055972265,-10.30606415229295,-14.550709837255862,-93.61264087554326,-83.9299928085299,47.426781314105554
Not Sold,-82.15966977291228,0.2751709378502421,-1.3234308791047047,1.4260829102622086,-146.6968140277243,-98.1328936986595,-68.07071854157674,-2.1631210741220173,82.86774574018236,1.359199420968901,-37.62330398346422,Truck,0.8777764613465161,147.82619230865762,3.0258386509773887,-0.6048979564633519,-118.32245188425516,11.331008830284226,9.485406391065453,132.58718434769781,-56.54637988632501
Not Sold,218.19062665848273,-0.7349945536328395,-0.04689699134375963,0.017694965186829583,-106.54606519641541,-52.617080008729914,-93.3751629594411,-137.99682540937062,20.96792009271958,0.17744634057288483,-158.41688699701214,Sedan,-0.2797480686199069,-116.78593586339348,-42.438374046131266,0.14405285954664507,-18.18889215552505,-21.27553121179704,23.786043611916963,21.63991845274341,78.3749098758144
Not Sold,-77.1875854874737,-0.27108662445097853,0.9531869418474851,1.4749946715670144,-19.963559263403866,38.34045085239503,21.084193786235677,-140.14933591877934,-180.07593372670067,-1.0984649104277244,43.18330439727747,SUV,0.18637777078536863,56.44573701726514,116.91287011072747,0.9162526464780311,92.27601425767324,122.46401892124581,-27.699859079197108,3.155386671725377,-95.79327005909576
Sold,-92.80226434785196,-0.47727378941372955,0.24501602864565436,0.9827659750347775,0.7493539353030295,105.92603603587433,-10.599842375473392,-3.124263368081422,50.52838037051293,1.5687185463929703,-35.509974336452274,SUV,0.831547672817972,49.36751730251229,76.99718814339903,0.7842821713920982,-126.9696732731712,24.896583236002133,-44.322421994710474,64.0406217369322,68.97155526226378
Not Sold,-108.57586288425722,-0.6975783459777356,-0.5710299483764011,-0.754217721811031,47.51933431730841,-151.6718118457848,90.75612884918777,-29.59360888664446,91.36540923784803,-0.5278834724804958,-101.13969800620757,Sedan,-0.8557758395727849,186.02494452926115,-60.02899466937761,2.5268240342947266,-66.87295915319005,-2.080890188575003,-21.48965892765889,-60.25368924913028,-157.18323846953217
