height,weight,highway_mpg,mileage,length,horsepower,price,Sale Status,warranty_miles,depreciation,age,wheel_base,warranty_years,city_mpg,fuel_capacity,width,Car_Model_32,insurance_cost,fuel_efficiency,engine_size,curb_weight,maintenance_cost
0.5268073566529948,-80.93304280550507,-1.8532289640711979,-178.5625698135771,80.36000244268574,0.9673394158761061,-34.21632445697302,Not Sold,1.2338003471926897,52.79893021793699,-0.04732471664816558,-73.19955028651745,-129.53791484811092,0.16769241078386343,-95.13048844965284,-98.7791992298196,SUV,-44.02288774892162,-189.46147952811208,-102.06920534502363,-220.9525238871453,-153.07687795952225
1.2689966155233223,3.1259206262210295,0.5941126697494239,209.07497282156294,241.52889169828399,0.8437055718202744,-21.198990214783386,Sold,0.012869830076859823,1.723757442932575,2.763679842907236,-20.00716157625513,135.08242064821866,1.769443022974114,85.54601035578531,-54.96901436550677,Truck,23.202436977914477,136.07903934117834,123.61271508545653,-131.82659601189798,-104.25680142953352
-0.2992142423513249,143.23356206947494,-1.5440377821329845,-133.03590682858888,140.7587270338523,1.2807405970849968,67.23068244542397,Sold,-0.2517359902569585,-130.7683491050466,-0.5528071288286416,69.24486466114503,64.08856546926148,0.5865953092957,-106.03851183012256,37.72751463946049,Truck,68.38421541408388,222.74046139477744,59.713041157028556,81.30704642877821,153.3996570426916
1.5624241314828997,22.76498054646224,-0.9875073879156127,-140.37245829545682,7.454360928851385,-0.2513569081849796,52.991637253713506,Sold,2.592110878362022,37.25331128991618,-0.7143012294624507,-170.94107847711257,-53.12884339183546,-0.37249002856213476,-56.4716233079502,66.39129791738722,SUV,-97.3041240222665,29.693475000789487,31.691351965846316,46.48398198361896,10.82214428179331
0.8797029090195422,50.21512142992465,0.4817847286861668,-185.08025310328472,53.77365932844278,0.7935766005850257,-49.52773375086761,Not Sold,-0.21108837224884003,-141.691740115934,0.27277767331480096,-79.97957230431824,136.17423071112285,1.372647972724338,-7.119849719840714,124.18229244832011,Truck,-190.22928608955425,66.59519416426691,-173.18280154144995,62.32418165604624,-91.58868805723189
-1.561206450174611,0.04723641116637054,-0.47072880661516986,-4.338752346349083,-101.94403262892185,1.5009939190759145,166.01929543980893,Not Sold,1.8034291158149118,152.92856392032303,-0.5520088159883916,-32.1746046625653,51.598594224009354,-1.216435449284378,140.8365080188318,224.3414396359027,SUV,46.43734839364273,144.30879058046276,-88.55233660277948,-264.32988460063103,193.26463228444166
0.544597155899308,-4.919473595192828,-1.1853069683543662,175.1354428963825,-51.25481174395771,-0.8787509412152157,-139.18542133486034,Sold,0.8729828285437633,120.31899702351218,1.871634012745668,-177.5018345565379,71.915935871323,0.007490440819472144,-135.22800990106853,-80.3363177084449,SUV,99.67323578459134,-88.50055087034328,247.440696417515,-4.170149120122228,-101.06786108315278
-0.3874751046616679,56.32706787351193,1.398617522958061,-104.32969141382745,6.569430248721354,1.456425442219544,57.78439259382054,Sold,1.4049990843747682,38.48227295649372,-0.5000443503242784,-74.01996934481848,60.39649538831063,0.6509592766621477,54.55109050396092,51.138078023817236,Truck,11.798689719359963,-61.990421546136886,-53.18824158960642,65.44120259813671,-84.41105583224846
-0.2445987314654433,-30.047381614285328,0.14637574235840678,-92.93529095250183,-3.1379299143011257,1.088475118144566,-64.3281492251858,Sold,0.2680899060115939,6.099841064400776,1.0366621202870294,-75.04164519951978,84.37531592529533,-0.2652186386128055,-88.3186164352211,79.13119638385038,SUV,-20.02265936619709,150.2097858299942,-73.95662144654305,33.77987249765581,52.93486272630263
0.07890725030338344,-31.87291207362391,-1.656783618832873,-95.05253976564848,15.263986412268016,0.41993974330992295,-89.4038768665794,Not Sold,-1.5931838971432293,64.94330953491908,-1.6394382239175087,-81.22671374764961,-120.2900193139012,0.6193679935614965,-104.20114388939523,-9.066113211697353,Sedan,-5.075076563463119,-38.74378161015421,-55.11200168967928,-30.18972274666316,78.42434622508571
0.537311173902034,-8.038932698561547,-1.1134943495750538,45.46881247766906,75.21313697951352,1.7077715771447113,17.245774152403868,Sold,0.24120982406275088,-40.072741500483275,-0.36963813670778345,-38.92180034063699,59.72072220281296,1.46263581351106,-62.63594935407588,-103.17956986890377,Sedan,278.1719763059746,106.1667115420327,135.6704355266444,-7.547306902334651,44.233510264133294
-1.2320105002421025,155.76351871243958,-0.05333810979243063,33.199477090381215,-223.3405151221208,1.8426389001060306,-118.75057507482234,Not Sold,0.8434411621852375,-66.81066422718963,0.2860579672951933,60.51370259709977,-20.565965220388428,1.3576425493681552,-73.73082025210783,54.699715725745236,Truck,-8.228460685389917,-50.26287860567946,-72.34205758881058,-58.873297178336195,-74.51577219952344
0.6050045861248725,-32.17028322129924,0.9909661839336376,-1.3219306852248396,-204.4907648172046,-0.5186106729047273,-23.21678724088962,Not Sold,0.8847121125232545,-55.029915321322754,-1.2732015261542184,-31.443942249281726,-85.50760364861345,0.5796121047360216,52.143560588233825,-114.05788484646698,Sedan,41.68826497607992,69.74789962669857,-25.681868838765837,9.664614722130077,-45.28524146384664
0.7165396836912415,45.92309854439009,-1.4928899500859172,194.900566714924,-104.2922540481267,-0.15796294564121002,-52.48416599510875,Not Sold,-0.563217525009501,10.061363723018037,0.10555191842375479,71.58174294424754,49.63130111927766,-0.036014026447498675,124.50958250062678,-78.96065497999855,SUV,-125.93991495968267,-31.959002043345457,81.04992035581905,57.5572399553462,251.9013074929112
-0.9730638403566119,109.37194346736172,-0.4454529648559513,53.16721506936671,39.889474587596006,0.6759139149157067,-193.97105696802345,Sold,0.2782364555781316,-269.4971829518276,-0.8993117886098074,-64.13849538079467,-2.578785757478629,1.0296229094434626,24.65744508079754,-152.0591252043549,Truck,-51.67191760198973,33.90320231329668,-23.026494885140025,-71.45475390140933,38.17277384286783
1.4148431514942024,-50.19986646760631,0.18416584983598644,122.5004381912938,-19.847304648646446,0.9236575022557056,262.16301660486124,Not Sold,0.9003729881155782,-26.43277083934961,-0.5886434617857347,-39.536539991539684,-76.34049138442607,0.5254230261828765,-32.424804302254024,-17.52665879266803,Sedan,57.02485501637409,4.490233051278804,94.32436291475884,-126.1570588693898,108.09565725336219
-0.36088551736824287,-23.86488014581544,-0.7964626686547832,133.8311200446855,-220.06837297944094,-2.498389119464013,-51.30218271176731,Not Sold,0.5834427898582698,2.4098899198274135,-0.164921797616529,-110.90329883114471,102.70457513979943,0.9771557482815413,19.182369779866487,-15.416902564134608,Truck,-10.499794396571438,79.19615254241238,-31.67987368021804,32.048770057125964,-171.08310059425943
1.110735032271365,43.25150491289364,0.7452059696389514,69.40927402561977,39.351894483415485,-0.34719707033908603,-36.081801936093186,Not Sold,2.030855802568603,44.32477056176858,-1.223371364090609,-12.452022332270165,14.83521565975684,2.635302334903195,19.796307256176963,22.60250912283177,Sedan,21.701955484425103,28.65857028009151,-24.048553851451967,59.20309418040263,24.242330561554894
-0.8511660688910911,26.72934659777531,-0.5608521127151065,60.45712022700693,100.55773071373602,0.11412476980097347,21.717107263915782,Sold,-0.12844904039244975,265.8410696837399,1.4388722017058484,58.47627427825359,-40.96216446617283,-0.5576336661105397,-38.68484314929082,-21.236962300422284,SUV,15.344711537371,37.05285083981499,50.3004656561592,78.54902369909608,-130.3670785374269
-0.08993916979542041,-83.5194347419386,0.9746884208840171,-0.21304985582055444,112.55217926941864,1.0565590426641676,-13.39122957488826,Not Sold,-0.10356712410784884,-40.5994984231161,0.013167802732153261,-46.4093312257655,59.551651904094705,-1.1048022064896752,-66.91506035076293,-64.25302061763031,Truck,66.37184425248321,28.880780802791033,-4.0631127627707455,11.590031949010509,31.255047388223122
-0.2691103526676124,75.15932042958974,-0.6227972699212205,121.00822474160921,16.1867651522792,1.2999329905080794,36.56187609312009,Not Sold,0.47528004624353143,-54.461870225102906,-1.0999110267757193,119.83109658972005,,-1.2784554928334704,-101.33926275778042,-7.312461291112271,Truck,-13.205723332880611,62.344397534176665,-55.0609524477842,163.30080337939415,-18.190441142910327
2.4832722261249724,-23.923959156186466,0.0721891509224094,-66.04319570816068,-35.04042434028653,0.7389954176405206,-43.42695165714238,Not Sold,-1.199392607706748,39.61149886133716,0.8285550822831026,1.622314833485183,89.86056712058247,-1.376510497016224,66.81060935981652,-22.766948859977447,Truck,-6.064364190851849,-39.010530123862225,169.71110005613593,1.66208985903211,-82.72104259398199
0.8210940589562904,-82.44939439466215,-0.456526312250447,-13.701789213864673,26.223401799240424,0.5927961660711865,91.87156505295539,Not Sold,1.290321794570125,-3.8092089250206995,1.1870993555393636,-212.32038468556115,135.5173297838807,-0.04264218659128441,122.23687657071667,-149.96026533679444,SUV,225.8793406706661,77.88612287120912,-41.53144616424788,19.95699355641433,-29.79234253292508
0.5955954228714779,-31.024404087919244,1.0415155350796184,-111.66797755264504,34.05941857764823,0.8913811437429311,186.77142898768565,Sold,0.5033450056576505,-40.787330910911216,0.8923863380895664,56.51225176765606,116.65447865838254,1.7996831723373572,-140.4210931082562,104.00468369819018,SUV,9.067834428744447,-139.30409295305964,-100.56950245680652,7.189065888828418,-163.53530942956047
1.205293621739668,-62.7754178691109,-0.9222533487716669,13.14322835760849,239.31496197884994,-1.4674453823994043,101.33756563115523,Sold,-0.17009480207827388,-190.2313059963706,0.5509033130576912,41.81560788472811,-11.185360189800834,-0.22076014198592353,-111.10860337262555,-152.2128112235989,Sedan,-119.35314405533542,-110.1895082359289,266.18249682727304,10.21543006607889,34.29963771109122
-0.025868462827888794,165.0800321946064,-0.2865705851897793,78.31086690930817,-11.374200919064483,0.7145168488631001,106.49795421399313,Sold,0.42569292095238165,-93.38760313245541,-0.6745009953663832,44.23109711381531,-110.6153526155711,-0.19749037465937813,-238.68348545148268,163.70816484841686,Sedan,35.823363494569364,10.929641305840706,42.38060029296341,152.35348681854933,-149.2908714336865
1.1618888119216244,60.46049816529554,0.04186949085757041,-3.918153523958227,-56.679553928297324,1.9457864832454064,13.42423817433556,Sold,1.2131344559283415,-67.60724216012673,0.7389792631397709,72.94711629163359,44.1045986887994,-0.14976941493151252,154.5760350657487,30.32695839076461,SUV,-200.95718523026815,19.97568580137969,90.95051632948744,-72.140406596986,-213.92707423559378
1.223806061907636,-96.52673523985744,-0.866020256651238,-75.79603112160108,103.14337887819566,0.12915908006009036,-38.97806173327955,Sold,0.09725639906477479,52.073254636358236,0.3928783405211636,25.904304427466517,-61.026358148320604,-1.9747530560852073,-66.15015118005942,29.512196626621723,Truck,-75.03814602592091,37.98416260410482,128.00128101358374,130.94545275047216,-7.790334781019465
-0.8441416389079113,-30.620595395080922,0.5724728559533375,29.2164344165727,19.402921518507814,0.7269758732230134,-43.98359459207475,Sold,-0.5487545901676174,42.42582408218726,-0.7685071590906498,-69.68487695201931,184.32388505238507,1.0898026655497157,-143.47870980821563,77.60563124577516,SUV,106.2755974431288,51.59532530724196,58.328266420924045,38.897972726076866,56.607173577763504
-1.080142113036957,22.668622824802313,0.22123774479825728,90.51668804668684,-49.12389799434007,0.20142556548997018,-101.44088608101947,Not Sold,-0.5140500441597158,-168.344608681386,-0.9013847887144205,-79.23998956797087,-118.05841211899946,0.5526014865638827,59.33774950218539,64.16619041860925,Truck,-22.519760684209302,24.942417520660356,194.90856511847014,-180.80473298618298,-156.25808739401975
-1.131669001651843,175.41233227471537,1.250333286089343,-121.25656060974049,-84.13857855797893,-0.1746372940118869,-9.04272824012391,Not Sold,0.04949669377952252,85.9698599883539,-0.5890921356629472,9.243178104497675,38.361495458114454,3.1311090322344417,-160.53370017840112,11.246148045121842,SUV,-119.73545796413585,22.96196109204515,-22.37152421417222,-24.92487933451961,-8.812788727568753
-0.08623005281606455,41.33398985651143,-0.03721483629854683,46.65950837410831,46.650386613361334,1.6792551513059017,205.52825502928914,Sold,0.5608135715979693,117.23182100063438,2.1621299381970087,-170.38041246362755,12.56733188033535,0.8626317386650877,49.37016263713254,-95.86143394267032,Truck,-53.59936424062863,-118.27809456939784,-20.608480455688788,-79.05875848292972,92.99333142912486
0.8326438741085976,-70.87011165601176,0.05440255444333938,95.82684591493152,-142.51254092739632,0.31010893778255355,47.370537551945944,Not Sold,0.8719411576682115,100.25038004198194,1.1717496350530625,7.359424190269055,65.96254963106546,-1.303486396331413,-269.57523518778765,43.27830655354325,Sedan,-105.56569652461418,-2.9560293828964688,-115.9247785210704,45.36272608432178,-90.83152892869948
-0.5079783148707182,-72.22686700836891,-0.92884369777794,-86.75458536348579,-162.41319987548027,1.4247646703417303,50.66257970213323,Sold,2.865417083241397,49.90941923227838,0.7858756926843598,-0.7316968128676867,144.2581985141988,2.6251414991497497,235.1215946823516,-12.385780969629737,SUV,25.086388533994864,85.50951099858388,116.66478314568374,-49.9274600151623,-40.934475915830475
0.7793740714855713,-44.50419702366772,-0.16311323564237157,-220.2087451985485,18.023442296349035,-0.3194223968137698,-112.65463354672617,Sold,0.3037987856799286,-114.68139151521125,0.8008937235324979,85.00698829994796,20.494414367183268,-0.16575298754935675,8.818236400718868,9.604613725520096,SUV,106.70733741192451,6.335293588393025,190.07277864455367,15.821852909950495,187.5228185981575
1.5597560683217897,97.28585261272642,-0.5911286699546199,142.40377723559433,-17.401996996581197,1.0525230367655736,75.45213768258266,Sold,0.5320646199546946,-63.96260476969532,-1.001076507150153,-87.8561227862248,-18.65067121046661,-1.5301087366449142,-44.66184926465827,-73.24471525152114,Truck,-87.73564208221268,-29.1083297057695,61.45383823584082,101.88704747248904,-65.14330782684911
-0.8407818016017848,-103.92179400449386,-0.021689896736211082,-16.13232213828337,106.29799226964087,-1.903052054918604,6.344283053643067,Not Sold,0.45327340247250947,-168.03512783554652,-0.08011355092302283,73.09204977290848,84.22180711503299,-0.2911111357324182,23.474477783396896,148.84144072899457,Sedan,60.845081236282454,-123.56804973353374,-128.14738703503832,26.044409178211115,-131.64308535896862
-0.4060871811046074,117.31890970696142,-0.1422363155574874,42.647764809298735,68.77365791532362,1.5858378991080413,97.59769428236936,Sold,0.7189507263666591,-91.41646970051771,0.8018820612010122,-3.289542104446938,10.928665356928647,1.2854136253858854,-2.7472290367559813,-106.87114036240011,Sedan,108.98667155574107,19.575738974075396,30.788042072000128,-52.12865512755219,-40.20781792924819
-0.7607154218563117,-29.69292543413094,-0.41199390819274945,99.92292802322757,-57.46435124341732,-0.3032173999391083,92.51774517494646,Not Sold,0.5520110763400847,20.97701877968654,0.614639411468284,21.880441577589945,-65.61248987294657,-1.4196669134977207,15.825183573086324,-86.18724575533237,SUV,-59.30470387853705,-76.90627901776492,-29.619294617595653,-62.339976663732784,-83.93876536789743
0.5958378310546187,82.34626541860567,1.1295305137842244,-72.82747459520712,87.3886217323678,0.07396237204030914,37.02697158962634,Not Sold,-0.3862055149783699,36.7705399006398,0.45735335553258855,-164.1778310391514,40.636497388643846,1.1705825821028117,27.354820409343784,-165.2681143995173,Sedan,108.08688212775353,163.57265243514485,50.637973062732954,28.57575998872544,-54.136790980060155
-0.5876573585436831,-64.33490189638616,0.80890258645909,-105.38788237424316,3.3799634217093635,0.5674760318764266,38.93764089676006,Sold,1.6883533434633309,-54.39633719260695,-0.40962143490399827,-45.65828622538186,10.383223600243193,0.0443618761537396,-10.224761978138037,58.41325449009641,Sedan,-60.86342142906449,-178.04682686528798,222.9115878541613,87.88305967953868,
-1.2849441915418793,47.21756667333976,-0.07764880089751354,-134.79590028075322,-148.7336835562553,0.9686454273996102,40.96372117432939,Not Sold,-1.0002661235616228,-87.45383538314715,2.607437362202338,-27.684377551172044,123.68923429936262,0.8000290306589821,-6.08074871813591,184.08291841270164,Sedan,37.427003620125134,-54.463138048979275,37.60422149237751,-274.7727082931141,-110.32200984376948
0.5694019571450287,168.3013874118627,1.1418488576580965,-112.27117422193982,10.523058602813117,1.3229537400577012,86.05543342919276,Sold,0.26459438189146334,-49.949044206293614,0.28225721883937566,51.73777774899093,-111.0139296497968,1.0306033756496165,8.62233001544513,-91.8267258418863,Truck,-66.81445871928386,54.54873056894011,-22.304047713532785,-93.8383118024052,-69.24239646728572
-0.47335497231786083,84.20080359749522,-0.5001755377810252,-96.22940888136327,-138.64556097737025,1.7349923341051907,-27.052263074837395,Not Sold,0.08316010179192934,132.35877388190434,0.05566672837924421,-38.58944647375016,3.443689619462816,-0.0026210103544449847,-66.61694139242202,-19.020508337981532,Truck,67.32430102861187,-119.2834395242753,-8.048290313113194,231.76844318229053,-54.537760921215494
-1.1036268333718633,140.1632682375593,-0.28451426724981727,33.918051205600044,-162.84056809334805,-0.5707261698043969,-94.0454907598867,Not Sold,0.021273640824726037,-120.61316890221418,-0.8760310915453224,-8.798400437589118,-122.71937654163185,-1.741205004899622,42.158051034658115,-43.2943272543707,SUV,42.63943118017082,-105.43954610628955,-21.91467184568356,11.896228072617705,2.960294446026356
1.435612101509646,84.83264720480457,-0.4308661321300022,-35.72855801254799,38.93871932341901,1.6166208577463745,33.8654294805731,Not Sold,0.21512250073487288,29.183229397629677,-1.305936503223372,-0.15174697282775226,-185.07639380013438,1.59950698255678,-29.30345372128858,46.079760792964414,Truck,-184.19372380857268,97.10615983870989,25.988057191808178,79.44218029307736,138.67397226925218
0.022095041467456167,63.81833052965346,-0.043819263322462,18.3556881568519,32.26904219951352,1.3022597446543989,-50.46375386838382,Sold,0.15386967237829502,-103.80464379856353,-0.4121400610741943,-39.926425119429965,-24.99285535320496,1.0123723605501218,42.44176738408157,-187.88724920213005,SUV,-71.25855843218916,-46.47308817649027,177.95733627355594,-184.4245417033246,13.485769218239504
-0.6198903268053442,13.803156757815389,2.4376484539174905,-252.35401581729212,-162.77589048020937,-0.6081059333247985,-123.33382626998866,Sold,1.2242824940305632,-74.03991760797567,0.32903508301785145,-12.187402536598999,208.5954482930997,0.4855757212686421,-125.03282941217083,-172.90933926745268,Truck,-67.32187233991056,-106.48712829287761,222.33006451800134,81.611268495311,35.940121043445906
-0.09496778662501312,53.52637290586002,2.4749918798316966,64.59427937177634,-173.41301715978847,0.7675292906869309,-72.56644812754506,Not Sold,0.5155661022895165,-171.63222543702756,0.48668767505078353,-51.71707233286185,-33.778150200295755,1.1799312157783062,5.499684276061558,-110.6352969444258,SUV,52.70888873537668,-213.75626710571706,-58.16048939349603,67.49112785305803,120.2697719739823
-1.1545066543825515,-67.88093030926237,-0.5900521647121791,-61.21362571867558,-16.231644874771813,0.589752239513147,64.64939412873701,Not Sold,-0.21257510398202312,97.14469234336977,0.7988694885535879,143.58193918480788,2.021002808709177,-2.4130276466109093,-53.972708890594376,-134.18676082618367,Sedan,-171.66094679734164,-58.09326743411432,81.53323202511702,-49.228127834370255,19.155461324701516
-0.7844818578180981,68.9701079485278,0.9454831811169762,55.54199326124009,-1.1625864245471118,-0.44549355489042713,29.87064646174836,Not Sold,0.5512653866545428,-213.51341715883092,0.15270070442307884,151.15585447851413,-136.10358263220917,0.4199203661801956,-96.74417165299451,155.9267964366158,SUV,15.087839204269379,-64.27618596540657,-215.29686139802897,-92.38011168574928,-3.7154937577780323
-1.50734557814849,-56.42635817839147,-0.08540971470171854,24.944544154527563,-64.52690834250832,1.3234970205236523,32.36571858479293,Sold,-0.5298907039580398,-107.88401235981868,-0.02767738168270184,55.747975636564426,-32.67722888658103,-0.9997431143992981,82.82967012533788,-92.5650436677049,Truck,92.5560526458367,-37.96304248559706,22.285416294662856,179.4548168065979,-152.17953843876865
1.1201404747893775,62.430250301138656,-1.3815429255198493,-220.07340215115093,-51.53532990482398,0.8678038318689679,-17.738896867497004,Sold,0.7380779219773208,-3.250483247883048,1.5954572429570826,57.5883372725068,-64.31813342542546,-0.4822228741539538,-26.422858925693514,20.966769506857304,SUV,-96.71827155789524,2.078815258196924,29.162308519215678,-47.77078155835734,115.05175852452103
0.7272037462536244,31.2428145501698,0.5204632520929916,44.78708839420541,124.6111752202419,-0.5686078737866764,-4.006016224952509,Sold,0.6865623492938648,129.78673394266423,-0.7327087951295654,-73.0157289811746,-256.20957528723375,0.1945063678959258,-28.71317918404384,13.119701257257294,SUV,-13.171458789102491,-3.6418093432904066,151.3411826148066,-145.8349410847618,-95.10033940010997
-0.2923542757713057,8.661277613806876,1.4119685601766259,-159.51093033348425,-173.9590414223405,1.0934689834027775,-119.88551341086706,Sold,-1.806309584244309,9.656191920799486,1.0716564134658908,-81.37898817376383,8.62279936740316,1.7230732514797342,43.58775566520872,-71.04610535390474,Sedan,-161.65797405341115,128.48050332724796,-108.1007367099089,-28.748629302285632,37.270998011825725
1.664237077765495,-84.94553745133983,0.45367883318792673,-55.786538339012736,30.461802340547845,-0.045415625664426876,-2.423623080084439,Not Sold,-0.7227936687315631,-11.207630256772902,-1.001810030034402,-11.87882305733778,5.426276316102458,-1.1622504313673918,89.83674188504206,-257.5862721245272,Truck,-69.29001995665783,102.07529880892525,24.64730574253989,9.825938522504767,92.37593442704922
-0.9989557283249884,9.310000239073531,-0.0954082285994886,-75.02248408163055,-25.88003405819527,-2.1623760334262747,38.805129132343716,Not Sold,-0.2658279857096798,239.88176236810003,-0.3561454397839833,-58.91567027617835,-61.60970067000421,0.5669860293471568,74.13075449695924,179.454027883838,SUV,15.035149639599727,177.99461819670253,48.39610220908182,-77.4201761809093,26.96437280902049
1.1403420469511962,10.112567049618528,1.003512283370084,77.67587821196841,120.96547905013193,-1.5319563190665724,18.283699225125954,Sold,0.25483028149787856,63.33587019240711,0.9669584289391363,-8.294512864919986,79.51238450150636,-0.6837902638928559,-21.9311815447183,104.28781756991185,Truck,11.852776114253153,-94.58438904372619,27.181753941220858,-197.79301776289788,-90.34257430703997
0.28227480347600253,-139.4090734654979,1.6781305426325528,-47.760318419773476,-109.16750589018369,-0.14173229470455134,95.57333757686524,Not Sold,-0.10949773060326055,10.129526805518635,0.7011462852718159,-308.0207775328232,45.53125020153024,-0.9966022276855696,-102.29752555846403,-21.489639318097236,SUV,-168.2840619140336,70.99263479522988,-28.98946967541343,1.7636722602897281,-249.77684369792007
0.04733445909110299,62.25796701841008,-0.14012870669213323,-51.60299498827309,-27.860998123034285,-0.2249222006277632,-74.54378949101455,Not Sold,-0.4392334470082846,-3.8094017540170264,-0.04839124538467614,-77.48599525720607,58.26997312465212,1.5069515879568847,110.03434677687862,51.94281268184234,SUV,-55.750773719863886,-55.12592269718631,0.25066909517452995,20.401719371592197,24.541255928136597
1.7852935540735702,9.889652713879551,0.5611078042905361,89.03519776201266,-19.913917971294513,-0.5015742278225483,-93.13224891309214,Sold,-0.002932501158832368,-3.4215449499783106,1.0876482487085237,-43.29700628547541,-121.79013683514222,0.6316899684049173,-42.54041711623926,1.245928470805599,SUV,137.9289105728276,-70.52438541997098,201.4533743044287,83.8115012618345,-118.48959217485825
0.89964928522772,-21.261527207284995,-0.24514310087094976,76.29945615392145,-62.76973596886397,0.11007412352526999,-29.127654422916976,Not Sold,0.7022709517656133,37.63541161311244,-0.9060566358523091,-94.89472201564081,126.58995876016215,,-34.51244978442065,64.18169098679753,SUV,-83.71893017911785,-33.196522707223544,-168.36733116303543,106.57579424219263,14.508598392770388
-0.4581671886161811,-33.182295105756545,-1.0593187533666686,-19.648542858639114,80.00509413882119,-0.20908176310124854,24.4583570480242,Not Sold,1.2759517309585484,-20.787538498090825,1.1663987429638216,-233.94728973429187,104.51592565183138,-0.9426510429147947,-86.68287768073615,166.03589196740705,SUV,2.2254812891261606,86.13730606076739,110.37325543814467,-164.3351735313164,96.4512291558706
-0.5568383117992675,-28.68139378093003,-0.02077511558919709,-83.2434827049004,-145.88295400605602,-0.15227525797130081,-52.648922257336125,Sold,0.5868850677570013,-18.5364704083534,1.1357108628808699,215.22889964709168,187.33725744167074,-0.11084648433179944,258.44717390566984,-80.73461415483624,Sedan,88.99054312642474,-141.64033985638858,10.668040750919644,-190.0145512667959,15.021059848766532
