age,fuel_efficiency,curb_weight,city_mpg,weight,mileage,length,warranty_miles,insurance_cost,highway_mpg,Sale Status,height,wheel_base,fuel_capacity,maintenance_cost,warranty_years,depreciation,Car_Model_11,horsepower,engine_size,width,price
-31.042234511039357,-110.48081334865054,-0.3659923614058845,-109.14898512150772,-86.9774172035983,-40.94642291875641,1.3377906011259688,0.895286632440537,-0.10361649277072878,19.855995301163105,Not Sold,70.64191238471875,9.856795948977565,-0.8949128722678363,66.76558634920121,-71.01974437259956,-0.12941608896386791,Truck,4.909685305552288,-11.55074539563832,-67.6043917424703,-42.45313656168498
28.827903609323,104.52680541150698,1.8355342890956348,29.319600172632356,-101.93854768799491,-108.82342548581431,2.130584624721253,1.3616911711818669,0.7236418417022833,173.33158436432595,Sold,-43.24628825186635,-132.88452352209717,1.0793962638097314,-74.02532351036825,-69.23610223559743,2.0226946710463887,Truck,3.8452465318522977,-204.10500148709215,-51.68004197775422,38.297425391911794
-19.81166520029228,51.42119690286141,-1.1940651955133903,-191.71963130603206,-162.63338975587538,18.047638765598524,1.751662893477905,0.8425741141734302,-0.5596490078207694,-152.7767564730442,Sold,-6.348124178914951,270.72121122835637,0.36138235574108746,0.12832128428476733,192.1887511695997,1.6054656297139505,Truck,144.05788000297457,-110.13927630631719,13.801608025983883,-180.2944470702449
189.35746552448057,-44.125311401380586,0.1388791159239378,29.409969020235653,50.0054082280958,125.95350161299912,0.4200862468348332,1.8465889538219538,1.5068286101961594,-3.5098849419193874,Sold,-98.0265251333568,56.05582086712315,1.6210896967296164,33.65974808099524,-4.768237832880824,-1.1838165997116776,SUV,-35.230827526175865,220.37267630478777,-14.315307449912293,-100.14161441272151
-28.446312034002364,187.50391222911944,0.20425368135813943,144.10656385492723,-75.18979127891869,-36.68790451357953,0.6412370343837669,0.4347724750122223,0.5532752081587484,23.440761116434416,Sold,37.914218393474464,15.80746618628354,2.3022259639330476,-45.27995168306831,98.20406352524162,1.6650181117874008,Sedan,45.77583096092136,-128.40893476780406,-53.82475326942562,-125.21970126961604
177.33387061407683,87.14316340194092,0.2311677081973906,2.0518896185277566,-55.33042015289591,-2.2154402367961947,-0.5557140941342282,-0.6959432341969649,-0.6714384766425521,-30.412349747144912,Not Sold,-43.911782174133904,-35.82242072159142,-0.19780390729861413,-306.5741252667621,-52.37115336398862,1.3179260564088222,Sedan,-155.88600682990767,-49.63590240635231,79.25398384842586,35.52366999871979
-83.0455541720774,272.55408262648916,0.9484421018001563,2.410679982333684,41.69904470004852,-125.76063732357935,1.714030942823177,0.20811563852830428,0.6907270658773844,-18.314347458418066,Sold,60.50695818991173,158.44963052040464,1.1126601195168229,-19.15012158359456,153.78966087827882,-0.658420832464824,Sedan,37.91884427558392,-53.12155135525647,-32.86756065287496,-107.55491373510672
113.80080824550308,8.092522663504033,0.1672409392882369,89.68832455897937,-36.54761954560212,76.22280257476834,-0.18439090719160245,0.8160071390194645,-0.5784932948694748,11.03115972820973,Sold,110.53128123064198,-96.84910017291179,0.6726646361125947,-146.99991974412129,27.11890322873441,0.5042412774664028,Sedan,-30.513276371127347,174.34886446867753,88.9373330553662,-5.347172487674733
151.27138791903374,116.71064104681182,1.7343753418208496,15.743166768844437,-76.70559573094194,1.2156597483603224,2.507292390531025,1.8240694349340356,0.5656365618431796,203.53827500075573,Sold,35.0600602886897,94.72886521182261,-1.2571529069008849,112.13552981957606,-13.857631333097231,-1.3803512780277765,Sedan,113.0940626327428,-35.17718921985041,-42.05906188067671,-272.53906061596405
-13.617315085616882,-105.53640567193571,0.28378490145690616,75.7807930704458,89.21244675082606,11.645460036652066,-1.0332795771154173,-0.28823943526006696,1.9155880987326526,84.44963891306342,Not Sold,277.53073904618344,167.2003437412783,0.6109025724221946,60.21709248328958,-86.2191911179492,0.32259573280408615,Sedan,-10.24567464930751,94.03636635161932,-73.27659928850323,-88.96050328613964
21.35758123946676,-63.95233064248905,0.806121308837293,58.03427623958692,99.66907867073755,99.52038931053696,0.009217910826934746,-1.758859573141128,1.2416220341023254,128.3757959343255,Not Sold,5.655859625169618,-143.0823569290424,2.2053339319481227,-205.5229007095912,70.20755246138114,0.3962904521603224,SUV,12.89927213288245,13.793174517656729,-186.90868004872888,70.87744555283658
-28.327264748332524,-12.297013990199954,-1.4162216333244202,-135.29400138356507,-117.4354831251832,21.40446422213677,0.9325077870912184,0.20919530741503217,2.483390661603925,85.33700874153374,Sold,-180.17076261054305,65.56847130544443,-0.604897286266532,-65.30595942113912,119.8887338528757,1.158150408009416,SUV,-204.0628559310429,-166.87508610433363,63.245219006997566,-21.9487249760906
49.41876523012648,-2.373275215948188,-1.0023670880597764,28.219286534559483,24.48054180408156,-228.44456418400733,0.3293505269252631,-1.9838029764629117,1.4695384090374226,-17.296457369056906,Sold,75.48004097137928,113.85697655138713,-0.009398155756480064,61.53146236715574,20.37797423821092,1.0026326849521974,SUV,76.66054257487492,-36.07104878064569,-61.1555921018135,22.934626682448283
-19.32344233867328,-87.35189471012134,1.267225405368579,-33.608281913259766,-19.490133376582843,-160.46566411112886,-1.2088328390692673,0.6256619961306351,-1.7793302721761162,-131.66304428842514,Sold,202.16423583016217,-17.60392497391383,-0.778021369876917,-56.3368912777619,86.08751141727316,0.9213201398171934,Sedan,-23.011919459732365,-152.56652352872828,-148.1305811589915,43.679417737170475
-117.116565767257,-282.5180215821365,-0.8023077413445009,-95.85375227810098,74.19169456750029,-103.17832269486509,-0.9011261176717543,1.3605312000438805,-0.24357274648635338,-104.20781756076214,Not Sold,-65.83174220547512,14.299996222371242,0.2678640186508466,143.57816581330417,222.72732844545465,-0.9003031943544629,Truck,-160.97940931830948,-7.7676491682771145,-76.30877323037282,47.01540194875388
6.296247945808532,-54.65945665660201,1.0274151686790334,-4.394548719839375,92.82949184502873,0.5336321517150199,0.017494675138120697,0.08359397981616412,0.40590812003919274,-217.39547032731346,Sold,-126.53897118960708,-16.59789503108562,1.7663958229411452,7.296194568371288,-76.86014075322198,0.21913688805214926,SUV,-7.483597879204373,229.30125218325549,22.29661182649594,66.84118511855584
-47.54162319292574,-11.605426765263385,-0.4518925738759774,-24.14287704977531,107.21036469456662,-19.635235808566353,-2.2063062003739518,0.8942503454128636,1.2685431609389788,-94.50243178417986,Not Sold,22.01998996397138,98.85470848055326,-1.963315447349833,85.19581622264009,25.849489362184418,-0.6161392431364985,SUV,-117.09410382708177,-165.01958287480645,28.06495493207911,176.82462731415455
-151.4851044150959,-130.9899457682508,1.7435476796586085,-31.10792135037378,-22.56185685569442,34.121785525760004,0.3925558684225944,-1.426025279488209,1.209093732175079,-121.00377042379206,Not Sold,-147.05764888992096,61.129370739121946,-0.2864425666114329,26.86955233957779,9.314565764123603,-1.0933643475331707,Truck,-24.129532828698512,-110.79080580465536,112.51854215976151,-31.99557959055407
1.3940494537072103,5.04920508289937,-0.16959326010753764,23.529211719981355,-117.12219640929598,-42.09110490161615,0.7031931499702283,1.7691570484552286,0.030802701751329514,-43.33210531077488,Not Sold,-131.30553379122583,48.25081644005161,-0.49004041598930703,82.0581805851704,-6.557519173458987,1.247888714759686,Sedan,-133.55254646455762,42.50292732188157,-9.679603714765536,49.42723548551979
-63.502406473471304,12.79653326084684,-0.45740403606563595,35.92884681150569,24.807146683441545,-158.592918360442,-0.07835972292431836,0.14191545651805032,2.1104947003636516,-92.91817455271408,Sold,-4.811540925251436,17.366546376366117,-1.9784093812459265,87.45834980275897,-56.59241706470116,-0.25654414406117876,SUV,139.7947241761513,-43.04380396776286,-64.1545962524048,-89.19358249595939
59.92525283641654,-214.45690640615723,-0.4678674235985047,78.17954944991715,73.4325157227401,103.13248020197551,-1.854013615378349,-1.127283070997743,1.9580335600327097,107.37418349367506,Not Sold,-57.07078176177711,-37.99790203296914,-0.9349410613785056,101.79292373622005,178.61492002860544,0.3266008642425813,Truck,125.76686620337018,-116.40927961105521,-56.0764111993709,142.3576487408903
-12.093765686519257,-235.8474572634886,-0.7473261580203916,-50.38415010835568,-18.116683824756667,-158.5170108032583,1.0563586518281285,0.24062907399044686,1.0895933317478677,-8.62598375632867,Sold,-180.66962705734596,11.435181520458098,0.6133076025739259,28.79819323647872,149.83373013878895,0.1648718325440076,Sedan,-134.5366488031096,-4.418706494777189,56.583773172386856,228.15752863418766
150.94194927789007,-54.38983680359696,0.871860365190465,178.89279291867302,-52.77422614778722,54.33225820320517,-0.4068733294832307,0.9318281140527578,-0.1551068000057175,-29.7784879492769,Not Sold,-154.3969310794391,56.15629266930784,0.1320869422227472,-54.426520205859084,-1.1509441260516509,0.8464911581031557,Truck,-107.96289601202768,-50.513129680562365,-206.70392773995445,-56.46200329068781
-13.051725009594279,-153.99456762788748,0.2993133735730244,208.45829712329004,-101.55722133349066,75.34995350602092,-0.683286378767422,-0.6059132382432553,0.5198837978216674,-155.52576953519937,Not Sold,-137.22911982509584,90.32880128904279,-1.9955578817116033,-107.34270117329521,237.44258268644822,-0.9778155983693151,Truck,-100.15794111031701,-328.9304684264336,-113.02167108798564,-42.082399039405104
65.74547558037489,-24.001639602747357,0.1577553355622866,86.84926778069436,81.47089589017908,93.5096011251975,-0.28189013507706984,2.0788811524901236,-0.6907474427206173,-169.6514614068359,Sold,141.77227002639688,-4.2013239918753875,1.1389261840937412,187.15630640335667,93.40226829592326,1.2009949478858895,Truck,38.93433005814263,137.61774018238856,-36.75187856603455,82.69336393167535
23.105348123823298,-30.59768014203908,0.07307413013303077,63.31957647569101,28.879799707089926,-62.086041413046786,0.2581859446614367,-0.910272051070917,0.5405971344355045,22.42357096548371,Sold,63.52850084049955,-115.72866042204907,-0.628541685817902,-124.82955896145056,-126.04985544655372,0.35010662989669816,Truck,144.43406502958203,-11.40087578856866,22.50848528848878,24.11412947164043
125.46334920343443,78.04753203955488,0.49132555658931804,-148.08660113933556,-109.79971836599789,-7.818788107284419,-0.5827113337410275,0.6044647314752692,-0.6831682826287728,42.87290945022533,Sold,10.657548949272233,-54.10297180694451,-0.4188282904655022,115.60637495333444,10.455308152794524,0.3639687614258521,SUV,-155.0583516371035,-39.485471659297964,154.68625137446486,-53.21904347799602
41.73517035912653,10.453246523197373,-1.278186950411866,39.042459806489,-102.01631316782611,5.9977749062532375,1.7067860411020914,1.100480285102278,-0.20631652132994566,-25.054247022381443,Not Sold,85.48481104431573,58.088201769201596,0.09383561420296746,-113.49636455785452,58.43285788790985,0.004601332200681081,SUV,-157.1301626261961,-115.02565830117832,-69.9696512189154,-98.0494345923898
-27.96179912758018,73.6400781777163,-0.26480158933461106,32.530056485813326,21.85536079401675,53.32158788183872,1.3232019783909974,0.33592392076515265,1.316624466027258,88.74723031748893,Not Sold,151.3239054167392,85.22511331309688,-0.36616321257909,74.62280477452359,123.76890787478709,1.131772792498037,SUV,-120.08744726943851,36.1212392082518,-41.49571190058814,132.79597727066647
53.613328753699406,-7.196700376580867,-0.29668639115063106,28.478865278122072,-136.9215704639383,97.4028071665684,0.40279070085175656,1.0304329935791936,1.0372983019505104,-189.49290793084666,Not Sold,85.66817161733877,-40.282059903232636,-0.002786011071149991,57.55161200474317,-15.964504130526253,-0.7785256256394908,Truck,149.58315262221262,-112.30962711181375,-92.52871160245255,0.6523954770952075
19.764751583296434,-6.401132017891699,-1.7278054437122887,60.65503039342832,-15.8344152020329,-121.59405970041838,-0.5532372763949968,-0.2620736862597732,1.2465793442878756,92.96627144826007,Not Sold,119.98956552073017,-140.36806177072523,-1.0037767576558783,-193.62311086090313,-102.85072681925618,1.43670205218981,Truck,45.85347777171196,65.25470423921486,42.78953864753006,0.596629698421209
-131.4596260272245,6.5146278516992036,0.6731503517961911,247.9222377171733,-47.484968832966786,56.9433376274463,-0.11089188368244413,0.8694130373537668,0.4728184065573874,53.31682484464714,Not Sold,57.448905630018096,50.965144883164,-0.5801161529661513,-71.82867759598686,82.65573670462393,0.7573288587146595,Truck,-194.49445091233684,33.09616695827067,225.67050465835123,245.37393255875944
-152.34686281927253,-71.84256162699425,1.9248693422434466,-26.722160208153095,23.06030535177486,-76.02086564608649,0.8729764141254075,-1.2570517313565055,-0.40152965753039327,42.69591206077527,Sold,106.28048859329482,-127.98896910782271,-2.0754040418255304,-75.6900842431494,-126.95051316977629,0.5851480739790497,SUV,30.35939275635262,-77.2687733861014,-13.234750987377605,21.455825414529635
214.43127257071924,-98.26997559457044,-0.002457929485855729,-36.5743510552596,126.48456398810492,-16.99822650587667,-0.8151714526885672,-1.0617682676842504,-0.053156437187156416,128.0003842505375,Not Sold,71.84661367947824,-67.77310139249192,0.46064416178139006,36.776092719826956,206.22492199910107,1.820236491563606,Sedan,-66.20786074361482,-31.459010911734676,-230.0471717111416,-34.5998675230233
119.52561197552609,-127.59030129805306,-0.44595920739446426,-113.60781651828931,220.7281609352072,-112.72830512530389,-0.810182804636006,-0.9486141891158477,-1.001108516911501,57.45372686343835,Not Sold,42.38223076527961,96.39599517596724,0.01595761538651439,-14.803578323075635,-111.70698780837442,-0.21307427586518748,Truck,190.35683036952108,10.908335698080927,-105.36366099363636,131.14845916742158
3.7141713051571337,247.66976684715712,-0.46151981278294163,-149.03480918471263,35.163167161520356,90.08533998028955,-0.35721145037552815,-0.7064523213103506,-0.8819392704150688,2.0105323214844075,Sold,-18.774088506703436,137.74805734760182,0.45312683303227347,24.964142611976722,42.98248508885234,0.27529007031727815,SUV,-25.956982250702694,81.22733064193949,-180.76854685168266,-141.9581151177168
61.689243451781394,96.90309038019988,-0.7527157721491533,83.81767999852744,-99.92783637928952,77.0997310597386,-1.3011106195189297,0.7321174867282825,1.3584766727345103,-75.70152681371313,Not Sold,-68.06258291305424,-32.330360690447364,-0.2768649806381815,174.68709162329642,-31.24109054621403,0.10841603377045844,Sedan,22.040168323828425,11.992724170094034,-22.505105064140995,56.76196368369445
-86.84657324387844,-150.01643296418743,1.7223081352242868,-66.50590149347126,-81.55642340685615,-30.718779661889023,-0.9873339805994761,0.1891579204313019,0.14125287386370475,96.73038852231673,Not Sold,224.49448148542936,-57.92604182746792,0.47229906116389947,29.91780959200476,-51.675978612572905,-0.10891989518111474,Sedan,25.42744457777419,103.21312157796376,49.72518675521698,-40.47947636746158
-150.7917187479771,-16.4998954733769,2.96955226639418,59.74259848129675,90.97394223417112,-260.95050607643094,-0.7303894640359034,-0.790218249276119,-0.996199310426197,74.97570954616789,Sold,9.381072900055383,224.34010854792828,2.098144415923925,0.07113660867039934,-244.36861284302185,1.048805147858408,SUV,-154.33636364722173,-83.76568793601787,2.160299917995883,211.840473396729
15.497732864595335,-90.77800566183983,1.4635220483651428,3.189320991264673,-1.7068294693988197,43.24253753516928,1.9383295550364819,0.6165305961566641,-0.1054583406474413,168.8694802972752,Sold,68.45981695766197,-11.780329460992764,1.045525397611911,-1.288018883558398,-27.17773887455919,1.6472205863580665,Sedan,24.4124547835494,-5.490639682058109,-8.116625277572785,-166.26754704857777
225.89051221735684,92.00911636588053,1.3183157272849577,-72.32939548002594,-158.81741340795452,-113.81788050631232,0.9501440897471675,-0.2558186307510627,1.8329738088173428,-115.15377514112907,Sold,102.5544347149826,-96.81085375026242,-0.2201996295880937,131.3117166882037,-47.77727228298985,1.0982315147640582,Truck,-114.75388995962052,38.90430537798975,-237.21897032260085,-58.72231399932698
135.33596436778348,0.794318604386666,0.05875831898931887,165.93146161018316,119.06959341820446,89.2968010592573,0.2224443669653155,1.046799851770675,-1.2870944356374243,-123.91382676380438,Not Sold,5.898383075549906,-225.45978684599044,-0.9854704561190439,5.4948451955162225,0.9006926677460383,-1.4212719515794785,Sedan,54.988716612607405,15.540236295370368,-76.45773622066828,61.9987826054861
-64.8619398035878,156.58772305792863,-1.1403974521798028,-11.950561869260005,49.937883840600335,-68.5221100091176,0.2257984028990136,-0.5651182190578934,1.0578560774959094,-65.85376650247969,Sold,65.70933495947737,62.318571705089035,-0.7468086692578304,-77.32634063293906,10.355496057514758,1.686406781812843,Truck,-86.16865465072006,-240.82518945308144,-104.59552122131296,-101.39872745615794
221.94238051922665,-55.59654466915816,0.884823376632308,126.8142851056978,-82.18982292010824,3.785768766525738,0.3379171665415933,1.6165015183196412,1.3452872054609242,-16.28440809953674,Sold,-74.71732260874167,17.15285190509246,0.3002963370487238,-128.37243991035626,18.294785553020006,-0.2951211294160584,SUV,87.23773310124227,-91.53316158694935,-94.27452620723724,-96.03847992688765
-90.34207124972778,-101.02614412964725,1.322885091061862,173.19866096191768,43.633608381355224,-5.909143396690324,0.10678186105561727,2.6289564076268723,1.7287006522146857,-110.23711290674942,Sold,-4.050979254638535,54.94026089042967,-0.21358920093371636,-0.3647776580434866,-139.27731976220784,-0.03764074022782338,Truck,209.0032168189611,-120.57944441068007,96.33786081537313,18.879339756065335
-54.44909640999832,169.7311559641359,-0.764289649832314,-52.22816317947414,-52.04221502325238,-43.64981224723737,-0.6202654734906682,1.3504114252295565,1.5660414157254134,-38.057825960190996,Not Sold,46.607425142495,14.097287835346814,0.13282949515165646,-6.784757473019977,-130.54602406895577,-0.2518255198309464,Truck,-59.094732698323604,-152.33721609862926,18.129538135178354,150.25538935142725
-53.385658593614025,61.57367672584325,1.6610397137755941,177.50277458980818,-128.26323494412367,68.20404797856861,1.567274257840442,-0.43952240187160807,0.5785639647615993,-84.54987132249006,Sold,76.57362453137229,-121.82299442863463,-0.14660302446419227,-137.91441055384263,-74.1100445722174,1.9452643572741093,Truck,-6.720199499345207,21.666089351643116,0.6440745435179956,105.86526207292819
