fuel_capacity,depreciation,maintenance_cost,warranty_years,wheel_base,age,Sale Status,fuel_efficiency,price,city_mpg,horsepower,Car_Model_12,highway_mpg,mileage,weight,engine_size,curb_weight,length,insurance_cost,warranty_miles,width,height
84.54874624733547,-17.10277821189812,65.54063867467345,-143.86237409009266,-152.65479328245064,-0.5751433479255977,Not Sold,72.83791146833833,167.213530062787,46.398077918632566,7.742542966054298,SUV,-0.5296528867733704,-203.9055337997703,0.9225229785164564,-49.404662573935006,41.7359704383857,8.921366463327143,0.15249180879295443,1.0874229939441893,-136.10036740986737,-0.7426744186051554
6.006075106403104,28.671499883245836,90.58620993261955,7.2235890675683105,39.45501395336241,-1.707392945440409,Sold,-14.287327291756762,39.975457584050936,-61.16602134915252,-23.048264000685677,SUV,0.6718040270068274,54.48669347770411,-0.7462940485885994,80.5876216523248,-35.51520792560092,-116.2437987147386,0.16174374058833751,2.525218895392906,-34.44185278871124,-1.2002838551280481
109.08562793504657,42.66271693845386,16.207941931272227,-9.073982017306093,-140.0030017403372,0.39706880310733816,Not Sold,43.68927274250215,109.64279243958256,-116.21547503626158,-140.12324254934168,Sedan,-0.326068855722036,-68.01780504045638,0.6691512667595783,93.99580180737478,-60.07726618557295,-97.62852541757955,-0.4399468237090582,-0.031455087386366216,-17.85635631053385,0.9149593339768295
-55.494704943071746,164.3046913635907,-37.64840253009643,-65.80173713347325,-80.13178078875056,-2.5196146628358966,Not Sold,197.82967892254902,62.34934440127342,-51.93909355813828,-43.40482130598823,Truck,0.3637092689669437,36.20946603461499,-1.0211630411205646,126.47676412138028,-94.32400616758996,66.17957170598963,1.317582984461003,0.4123713025568949,-15.74805243605772,-0.547806592691619
-42.119207591777226,36.65981996854709,-64.53885764572694,122.27104938455746,89.83052552387967,0.47642586807242465,Sold,-84.13423678346244,-22.078277080858914,3.5648114290396875,126.16872833362567,Sedan,0.3547796331207719,-193.35726398318513,0.13037676265098785,272.20649058155965,123.09548014764924,-50.34294258412443,1.307760476538662,-0.9467041002947263,47.01694650840761,1.7016113545131235
-104.82618219033924,104.57240312690242,147.90109806149496,-102.33158800395839,-85.95184276618313,1.1927380171642485,Sold,82.49115523425246,-70.48956658018062,-82.34507880675454,33.42169840655824,SUV,1.4937557702193172,-161.20946503591756,0.5607958443274268,195.60375092133896,93.58938378413329,14.621692702724044,1.3683803389110585,1.1222068901023523,-15.711316697253718,0.5839899402477499
42.512756360643664,-36.36728390859103,35.83636234370049,-25.640577191633746,16.621825363341124,-0.5196455758336652,Not Sold,56.236055707623464,57.28185266499091,67.15329432120296,-150.15106734916907,Truck,2.085939298356955,118.84332662829915,1.3187748070862768,17.52532669391084,-321.31686718149405,231.61754141588432,0.05279935607853725,-1.58604479663657,-46.366624794132605,-0.8723402727927099
-123.11258312406675,104.60478148228351,-203.77076594201964,-90.37869985234286,-3.116467110250601,-3.4644657432975947,Not Sold,278.1778653860129,24.30353721723763,85.31703243058709,-37.293427513281344,SUV,-1.7724089829280276,-11.772903946167014,-1.5683092105579863,123.21781074388633,87.63043631890791,-62.98745606084298,-0.015942620133869077,-0.19105115944344717,-64.58709653917664,0.43784313728516605
188.3755394692201,118.67239910209865,33.56861163276161,-20.89531017467529,-135.46542424188686,-0.07399254041396162,Not Sold,46.02048222762392,43.223411161306984,-74.16423627597301,63.99596950021067,Sedan,-0.2910454445381991,107.61920090707136,-0.1422413185973059,178.8908128795555,-37.8131401786456,47.77828038998389,0.2700167180101719,-0.8382218888733222,69.00222897163508,-0.7213189244164021
71.35015143520623,-8.363848647839895,-226.44884668200925,30.48007052878663,212.7657280103159,-0.21529408206285627,Sold,12.13008135137158,9.198306731297533,63.28256857983147,32.60481627440268,SUV,1.3393058069570434,-46.964545725109474,-0.5823454463956608,238.0875714788704,17.271609794401893,-154.89111030572903,1.2798916880691888,0.9001227165845038,65.80124312751188,-0.30011142884300746
48.92111745850667,169.12312198087994,43.64786489566968,-34.657704155529025,-93.33584751763954,0.10870978575537626,Sold,-56.156825283128256,-11.571824945378605,40.546464528393415,-111.06941653805148,Truck,-1.0050289335584022,167.88022633994407,-0.4320187869066565,-149.79900745269032,-4.996075613114075,-141.1159515428292,-0.5827184004569965,-0.8271451635664702,1.5414401350072837,0.23275942071256744
13.980538613809468,1.834300776602885,-155.77265137049886,-39.91948402696603,-38.65935302485099,-1.255503435845811,Sold,69.95076480471442,34.49298630598748,-121.58940734600759,-59.34537900836598,Truck,1.0630433325277728,-13.83024195279818,0.6484309849980576,116.50254690259263,-48.53301456085009,-211.96734795582404,0.863422336521664,-0.9241046415706069,-22.287993170179067,-0.5589868277317949
0.6752972671452155,-85.02609157481011,12.523599557105165,13.652372530922916,-101.16627228602997,-0.8633144497993075,Not Sold,278.59671690769335,246.7685437308097,72.47463832515642,49.594041281565296,SUV,0.9179709167917122,-96.58320752259645,-0.6148712049881017,-194.63113753286362,-68.5599018162735,-12.50779341701641,-0.9422343799839092,0.246401208420601,34.38267128259323,0.3610292673794365
120.15553079215648,71.38721215101894,-57.24482431598511,112.85512317145671,110.84477885921183,1.165721661316523,Sold,44.88891065857617,-30.608790345402014,-25.362857782433835,-25.056856389484743,SUV,-0.8818982974177567,82.4500905352321,2.0294878895990225,-15.652793600470153,-5.199940214702585,-221.02739171777105,2.1768889865861443,-0.6435370529860769,113.10633642580036,1.6702286485581428
-155.65810243935653,23.61416860905635,7.7292210341457475,-149.12732716287266,-155.5572879221535,2.7750745205345573,Sold,-19.951026310903945,-131.25868590028244,-71.55815956104153,-20.090665080615473,SUV,1.7525760510490638,-240.34005385645276,-0.6934017840079731,-85.15232892651623,176.46846281936303,-211.77440955154955,-1.3731858292196917,2.161638310805322,-65.18989775155039,0.6686061039676592
109.40691072125817,85.37705469283048,45.285267467847795,130.58902708372432,14.844938767202976,-1.575716438718597,Not Sold,-40.177511560716816,10.689470388278519,-54.97220345628686,-227.83331656999297,Truck,-0.004730592020324837,178.7369123919726,0.544517701700907,-91.34308157476124,-74.38766877145684,65.23426366228718,-0.6601413004462218,-0.0629460747588022,170.31724758566614,0.36229788377168193
-116.91918351590206,-79.99191841786836,-222.1268665330759,4.259159424988837,-11.382477459758729,0.41005538593253404,Sold,95.18463537727717,-80.7377164905609,-111.02208877595486,-69.71263056596912,SUV,1.0698198459395678,115.31835032980744,0.48697253832723464,26.7358941661738,101.29519699005934,117.10323214243272,1.3620825846971127,-1.456646915751952,32.65606061398048,0.7828030046418607
-23.883562756186315,-218.6977530000128,-67.36103319225654,13.147854746453818,-222.57210505254665,0.41224545015691494,Sold,56.43026447349996,23.437177154019757,194.62902145166737,79.8801165748803,Sedan,1.0405407210208844,-59.79313033130408,2.3450188412947544,-25.819322065160065,59.53960028131656,-66.72199300956242,-0.5574827498259631,-0.034607324482065605,-66.54041190229303,-0.06722053333078981
-164.6185231174968,229.4356961160858,-369.4813964284678,-55.81404108671288,182.17848271979844,-0.42245793138022725,Not Sold,-113.57687389155518,-256.69166276666607,-162.3156335740895,0.014183307888395173,Sedan,1.0910481029413364,-207.37616152528472,0.2256263384908045,27.780033544490774,-0.42813628214940275,115.56867208820216,-0.13365893038707782,0.1367753099960745,20.05724042316681,0.5537505127800997
-117.49035078137852,114.81695743409861,205.5879222350518,-65.81574954115968,-141.3954081157488,0.2843829358367143,Sold,-160.86811432081615,53.27071338778771,8.542867401752009,-125.5976983536065,Truck,0.2360852462729589,51.952132587888244,0.09814546514001765,-13.23960977256093,21.737557581712277,-70.09050856203586,1.5019084619689045,-0.13930802974594803,90.22469797223516,-0.9409496462221392
254.43873091250597,63.687737023343594,-28.728628287977294,-158.26800225760473,25.225482501557302,0.3631273002758896,Sold,269.9707669955545,-41.43037153936548,14.436330492469585,-20.312783930984413,Sedan,0.9422724737755447,-188.08983712133173,1.1750479442332282,71.22999824285982,-37.597001550155944,27.907532804546175,-1.0567413410822275,0.5794710766926608,31.435488446221843,-0.36717791089858853
43.68694390386992,-1.7311464703407695,59.389605079845865,139.66385551350115,-218.22838374463745,1.5219503197780813,Not Sold,-73.75222714525937,5.47000137962344,24.634934965895813,153.3183798465864,Sedan,-2.2703374611582183,11.226372243387084,0.0366589219317736,16.426735571324166,-16.90630152050596,-167.6268990146691,1.1578970313787376,-0.41337985300303515,-33.36205479612353,1.9133887781934547
-64.00250876532529,-37.50934783863581,-44.13165219568001,-23.029979233990616,-3.9409854068845944,-0.030814373937765552,Not Sold,-14.99647341930974,22.809641031625763,79.47337481979046,190.48649743783938,Truck,-1.2991626575585196,159.89454684820527,1.6752560423990066,-88.17606083299528,43.58941191181649,-135.86126309250398,0.9652615610145373,0.11465086968280973,-82.05374415371757,1.4575436836834648
-120.17167054967332,16.93375752513609,92.68097278635386,112.75231946916516,13.039741560943218,-1.5617944291528496,Sold,-140.67705760019612,35.124791602013886,167.24007926314204,-78.47354793337712,SUV,0.34372364808263894,-118.9373356369684,0.06556827351410521,182.36768121588042,44.67159136074617,-38.38146752385245,1.2717052023129516,-0.2640644474731818,-235.61587640619797,-0.967062669338058
-74.10237998696876,6.991332609172411,-21.964160362253846,66.53923131884052,103.74441731421835,1.5934158740190811,Sold,43.93252519096222,131.91830046145844,-179.77600751653208,-24.189777576375498,SUV,-1.0364415058342766,-40.539186081141295,2.2038616827940536,3.961287505153778,-73.84634699026616,42.09048048348866,1.0106681648041276,-0.28412710351184434,-49.32666808274118,1.8523742381027322
-16.54112044107035,47.88729007730211,-279.1374023530265,212.48574616417858,4.844538654977797,-1.119090582082128,Sold,-84.02053380821464,35.65260393852252,-40.74868587630689,27.679645934790287,Sedan,2.4376170758484896,118.01920517131386,-0.013214436355272086,-232.2514892513635,17.970555332289077,-51.091303501396524,0.9946661389239501,2.1267192851239116,-253.54601465277665,0.3110314235966344
186.1989222391237,46.13127320651232,-181.84656361521223,116.65891089333459,-29.292839814966555,-1.5981807632958287,Not Sold,141.5934465434013,-163.12909266401496,173.86541575759418,69.11320363122766,Sedan,1.3693089635825997,131.2222360275157,-0.6356364106722125,-46.210310471776936,63.62028756329434,46.17024018825407,0.25515191888064537,-0.09729917546993025,117.14831565199397,0.8176427446364788
6.915469385734617,-272.85969571462425,-44.74028922987937,60.45541977216627,-183.5773294615754,0.21478799147947156,Not Sold,-14.77584066364529,-20.46692270592847,228.099138105067,89.4710111518551,Sedan,-1.3588287337830203,-43.85427700628381,0.2636442083624002,-78.23455182314218,-67.47866737325789,-47.837700495049226,-1.366821653681493,-0.949863965084083,38.12250605508235,-2.502544534745672
76.16734802957106,97.84118218015392,302.8563298663043,20.94154521130281,183.58552117428053,-0.3436896923798579,Sold,36.741104206405815,66.08757201543217,-68.6445663094143,-174.5001278232185,Truck,1.5734094238276009,-142.5693635492708,-2.1352067344895875,109.86865461949746,154.6885080584433,-135.42063287547478,1.4421369554648802,2.0221571423112827,-50.46806382436271,1.3627536363220196
19.25409978240108,-76.8052194508585,-131.15202531340103,36.12178093555229,-54.39094101700317,0.1462285155558236,Sold,-101.15006602801269,8.199467011498944,-59.558760547433586,145.56579955065462,Truck,1.3952557341897056,34.015059505171024,1.6266417041514933,55.277551214796496,8.850915064538848,-130.19133321847357,-0.11343189008542864,0.3718663055265944,-26.82557069988955,-0.10124505322769206
112.34126433611233,6.568910766881256,-139.28327506194353,14.988117342561925,68.65270197235202,-1.5941102053602507,Not Sold,-27.436987670421864,-2.4373675671067883,-12.869658826183436,-93.70974525172579,Truck,0.07511311444285813,-35.124418924664965,-1.7653773823093963,-17.938508618270635,-102.58955804923188,-64.2873935931962,1.3348325942269936,-1.3197745501042204,-136.32532177196506,-0.5915829249005463
-47.60281646343402,0.06242341735378373,17.099242396059573,118.52055115972146,156.16858687885096,0.30416862266618055,Not Sold,105.8152175527497,-55.96581014437145,-5.166440606717296,112.9095010620297,Truck,1.1329950904680528,35.96280510898669,-0.3775206165814049,65.40450860648676,8.286870804558575,70.58696065625125,-0.5609465166788437,0.7823866217684243,96.65858653925288,-0.12860241449073528
0.8228747310754262,81.04629649986151,56.994704243088535,-13.005127255329535,139.02942730944085,0.04168005274848651,Not Sold,-30.83051293576698,-134.33841327069948,105.70854821014115,-212.2963470662095,Truck,-0.542951229103209,-150.83782905267407,0.8708745202107134,18.938668784320623,27.07803938703429,-140.6119332849589,0.45557362520563355,0.785235674005561,100.56117651044197,-0.06997921660763183
-13.428878623226382,130.1184104295334,-28.668802464826097,120.5750500179033,-8.533051943044095,-0.08824711768107403,Not Sold,56.45494225221849,169.53798959297043,119.6648962863217,-98.97101475193591,SUV,-0.3959774420918501,-2.2745359307397277,-2.221027705631525,15.792128548397539,-114.03296159850922,-24.531658026361676,0.3630911149926994,0.354590982156006,-64.71431835878143,-0.8072506868253111
17.47950302523139,-40.293830312526055,-109.05163765992332,59.18146450951936,-134.45299504816163,-1.1645152406276797,Sold,18.245746763360124,-44.81984674282611,127.85267095958915,6.0551316234330805,SUV,1.0443057308636305,-15.719463222148066,-0.33732794278452494,-78.48201194359731,-100.50447569997038,-20.478537090970114,0.6372890633243009,-0.6474507504687803,-53.138997697915435,0.3945685385176128
-103.16655711816023,34.434967641370086,-61.017921894560125,92.52654729951304,53.13572067963267,-0.069980678331096,Sold,-88.72312219866491,-48.02553876015416,-12.10553019453637,49.86377014742403,SUV,1.1080293385687479,64.8334349631543,-0.2643609852647971,-35.66282263205359,-49.41380378028718,94.37739319695359,0.6668429426016529,1.6786590736470306,-109.39784241690371,0.1331085628284201
-131.96710475740025,48.98499808784294,-189.1185605041652,-108.6125972347526,-69.15953555968588,-0.8625427503881211,Sold,180.19461665843954,-100.42359352001225,-46.90580146936444,1.7686304393219068,SUV,1.3909005854467955,-97.160243038089,0.23226100388107945,-7.171502122970436,84.22874560737988,3.9045135724552225,-1.296297638958273,0.397847862692773,34.051991237849315,0.4006382598414195
-140.16956607074908,91.33741597924974,-68.90003927245606,-3.303481272519938,-42.00437075795925,-1.4148744274273466,Not Sold,-70.56161170324347,-23.491913224811096,-92.72720236647972,-194.50734460877408,SUV,-0.8897554863922489,143.6515066278413,0.3671485950346439,-139.02583337528958,0.741640849030637,3.3309698273788304,-0.04678054442628588,-0.19105587933627885,78.70711469266507,0.5509931071069584
-50.52060287346954,-31.722563673932243,14.905329754291186,57.60188721631425,-30.185571073130994,0.010708556769097571,Not Sold,,-0.4719994772612791,-10.918183448729286,-128.36190911927042,Truck,0.2771494500004056,-51.3844207684707,-1.493825001152198,200.49323480051154,17.572121953490992,21.129951849236825,-0.9239782102550054,0.7844815697987926,95.93143116294337,0.5189557745783663
7.443582274316038,154.403167555153,38.024096580680045,116.34644982915825,15.63699648034066,0.830883763802406,Not Sold,-162.62848000848032,-33.33932456526959,-64.75667103053682,-15.421117049758276,Truck,0.8996875362980037,133.9423417396109,-0.8703659631238013,156.78856891905133,-48.02092696660579,-52.12877503895131,-0.6260592622358192,-0.11846700683993208,40.75332185707793,0.16216670326319474
-17.731513906163407,75.74062422264629,-27.236241592567527,87.08542616388233,7.561511397599352,0.6787455701159816,Sold,-50.10325278923925,-53.1070724235188,-14.832026385034661,-36.77921701038425,Truck,0.9189053839617363,-6.344670870242466,1.429121724490664,-42.68354933821634,35.51985509651159,51.00322979998778,0.8419108412799952,2.075489096239889,-87.7754926006352,1.5036399915109708
-104.59274242504489,-144.46931688131244,-117.46883407014626,-67.68819635003203,-122.40436515207233,-0.649188363063222,Not Sold,158.84857502937075,-35.43844861803413,-56.121586172795666,88.41961094643146,Truck,0.09237310749070056,-5.523875014427872,-0.718357514559355,-69.18066960852182,-22.298809464515408,-15.371150946108466,1.3847501328111167,0.18967698518841403,22.365904920734383,0.03517782016275839
245.42369560704907,-270.59189900873935,-86.46487968139657,135.71204973399475,-105.93508842024369,1.0138181202015573,Sold,-58.597518815048744,-32.30294621700465,29.003042225968677,-130.76312476773768,Truck,1.6986689900553011,17.02287014897501,-0.23900776618782782,55.18552505744897,-2.218965324795241,-32.91502182742556,-0.3551546704829487,-1.4990965701196828,-190.8207455254293,-0.24969617694738777
167.57420491555416,41.02551285539803,-71.23501450493976,65.56962083436859,101.17407038000815,2.1742904383773816,Sold,-23.38496771083807,-245.31219160005492,-72.12548008751462,128.97332770727613,Sedan,0.8433039573294177,131.19388300724637,1.9763430487453062,-106.97226170240477,-144.39663219023723,-11.145138670708336,-0.010210684548344062,-0.05817505729736738,24.934072785353916,0.8969576017605578
-150.35630906057546,51.46064382975493,-37.75880436373163,-29.19823147340291,34.376568616490054,-0.09486626577630715,Not Sold,81.77764239239266,77.07000662350208,133.6573749661627,-151.01717069987757,Truck,-0.3419171612446421,96.98325079985398,-0.9949291242261549,-87.74503311465904,-0.0676167206280771,158.0260407146535,-0.2503047979932136,0.7076721524450396,20.19994080042671,0.4393036331640012
-2.143044936544413,31.322833247864253,49.69198140649712,91.85171945992728,7.257167277475139,-0.4625487970275341,Not Sold,44.85843879035621,-154.55544919589443,-12.603396173771925,-52.95152058773367,Truck,0.19965503375263632,69.23906068244224,0.6044160319785781,19.932364547768504,-44.62649091466504,49.105874145948114,0.8670371106295015,-0.027042675548731628,-106.1306290119272,-0.6632331213595807
-13.019748554191404,-68.11584329742281,30.234645240621216,67.7536372797387,14.11493479464085,-0.6753974643507266,Sold,14.038011812823212,-48.64157969510658,-48.44000854914711,-48.467854146883695,SUV,0.3901640597499386,-28.987359555936315,-0.6012612345283652,85.14295106045384,100.9168235583393,-16.302938975068376,1.1038428932569577,1.219398607297071,95.31272365222853,0.3230931686355967
141.7166670913872,26.182007559986747,-263.95299130760606,-167.56213722243663,-156.27594053422686,0.560783691075942,Not Sold,59.874853271481264,77.61653851081626,77.06578613067182,-139.43922563776277,Sedan,-1.0578434449125127,-27.54862948569289,-0.6043626339117294,109.84862196792955,-66.3813991953335,-96.1695242962763,-0.6014485876991646,0.5066141780502402,37.35350212693585,0.18112241684545866
-109.75973830870794,8.379415826058882,133.705184966881,64.01377846546316,93.90113962408869,0.5826567509620005,Sold,100.85691936451101,60.9222760677926,-19.921132791675383,51.67653926999126,Sedan,0.4603215558563892,71.75578221423693,0.9620372710527145,107.79026711354322,23.345356532361333,7.318489914970281,0.2671343356079976,0.9834684889478214,56.56765390545816,2.1709446844073153
-82.79890292201773,-24.764628956527883,41.156040886625874,92.09413267426882,-68.93391656721124,0.6872289054557777,Sold,88.94514604580883,-27.92469256074802,49.0995731052008,55.42131963486112,SUV,1.371963341504458,62.67010086174244,0.6905589680372243,-1.0088940934684962,-127.99733893747467,-76.69288649402304,2.1817511017322753,-0.904912150308973,-24.91820598279769,3.272701588963552
-15.1824413978422,27.16806420017076,59.01227494306248,63.60165978717719,90.62405624358226,-0.2220360865076403,Not Sold,105.85861808485943,21.831270454541993,96.25947686986012,63.49151676539858,Sedan,0.48633931761353566,-9.990428036296413,-0.15033388798525704,-92.38754112750956,-55.280186113096704,-141.1389754512779,1.6130948789987856,-0.4971191355301065,8.189489204012066,1.73921546353003
50.71708781447829,94.72559057028603,140.83702901063663,31.352104520725227,31.63972213855411,0.8015543228620721,Sold,-107.43080519368571,81.34075934393663,-73.12113724631132,59.21576932803507,Truck,0.40966621586976326,-42.666022082203995,-0.08590108533847529,155.93291967938057,-64.09639323844577,126.58302842395808,1.312211266632068,-1.0493913433465325,30.48246759739337,2.5730891509280562
115.96791932961396,-10.99776893792797,245.47289390737834,-124.32384981029769,135.59390517151778,2.5555449886523527,Not Sold,-29.109244385251554,-7.102679134475289,167.2297084620127,-93.80589792001102,SUV,2.152274909122006,-124.58171476470935,1.7699450431410928,-22.20154735430844,128.60836219243038,28.292164043441474,0.765125806716978,-0.5116752463840252,59.25071141582566,-1.675832911961599
-175.28755264488194,-134.96188973540356,45.80311308641167,53.976053554291205,-17.305047342229024,1.2501196909736756,Not Sold,48.738018352234725,-94.15408260437316,-39.780865381933424,44.02090943904493,SUV,1.5419986049910606,104.12090464050145,0.8896613920226405,-91.15922376034908,-163.1232772086714,-198.4492972215466,-1.218016641268657,0.8496652983641158,104.34980925515688,0.047991378870941015
-81.25642417179989,-168.17687858229996,-60.02987691874405,-48.90657828215855,-2.6242570845394044,-1.7321341369916357,Not Sold,93.32495483722518,3.24943199597341,194.66003985680817,14.916379386074988,Truck,-0.5409612753106195,-11.714135433143955,-2.0614417051127614,121.20335782489468,56.31245999129244,-159.80027546835797,-0.23179875719319745,1.612051328803732,-70.07644196862776,-0.9796772021709533
50.53183649002586,1.3883583529141579,-86.3463060493101,219.15909785627136,33.9059062771012,-0.6808487824024574,Sold,-2.04439373979709,-94.29880436978806,-80.86213380298669,,Truck,2.273294430518999,-34.96365460627038,1.7863520839342275,-66.62996300598229,-87.02683812698135,-18.03115591647634,1.4485971373115536,-0.1831645187034685,-146.52863158341063,1.5366337630541376
-20.737641394405344,-12.575010095459117,-23.67896251017616,-48.85226694918332,-38.839742127199905,2.1824730619982913,Not Sold,207.55734170719208,182.88596598164062,-24.04195422466183,113.63317855093472,Truck,0.14264377423460686,-32.24380032186883,-0.10332230702067503,14.600309087185991,-47.007710577059115,47.79986105795454,1.5777925069002816,0.19214174936374717,59.27449985674188,0.5663970580995873
85.36960731590368,-319.77193002345894,133.01697821692008,0.4145385870155466,72.60744977492068,-0.12489465147200803,Not Sold,-112.6531257894454,83.4951870743964,162.19815228638151,-24.125207558987725,Truck,1.0361239813803018,65.07466681720392,-1.8575025666505356,-29.590229689822912,-20.362467784324974,-112.24766478482687,-0.5730160247376861,0.4068414076909579,-93.22057194111552,-0.7325566617951869
208.972567690399,-132.5381142300931,141.5148331176916,8.07675485044258,40.456179787298936,-0.34567700871557966,Not Sold,-31.96807632215907,127.88354124277035,-182.15353333629386,14.214692442417482,Sedan,-0.01095052470240625,107.1073821175898,0.8383994806323206,5.891688070748864,-155.1654922806477,-56.31202678060535,0.3542505004129074,1.4298776358087795,-32.73522680513756,-1.0415979896406264
28.917347447599106,94.94442588236817,-106.3160834913772,-70.51862200265259,25.367274310135052,-0.47833838665521333,Sold,-72.3578886921851,-89.96085344017979,64.93811749219617,-78.0990718673896,SUV,-0.7850026887956802,-156.05544346869274,-1.268102851110805,60.03218753374432,42.273080073886106,-74.60235680373634,1.630699321639382,0.882101449791022,17.95927907809558,-0.19879877186729722
74.93311635397627,215.93836740812625,216.93241498819077,-155.83777484885272,-165.80863497531075,-0.22945415157395338,Not Sold,53.585515319595665,14.300576116218858,-3.9472858416063494,-48.81133079840148,Sedan,-0.8762283905045558,-79.0250340428462,-0.07682608644812923,2.58275022118716,126.12641483493195,-41.91220575670127,-0.32872684801971963,0.011440800712874248,62.49328196583708,-1.2332893728630314
-176.52041761201355,166.9876840064348,34.733632437138375,45.9029240281399,-116.19475197631608,-0.5089432205491948,Sold,218.8009808125182,58.11011694861171,64.35248165829532,100.51374479869173,Sedan,1.3570163589537485,84.42238053644876,0.24660809455262878,-187.29411652718878,-5.815729896823958,-174.80859811351866,0.4029669869924931,0.12938427166202054,59.917392690608516,-0.06718465846831212
-19.362912308509824,-55.00480835594905,54.13664858352978,164.43350691071245,92.51856931839112,1.7298988791581678,Not Sold,-178.61088541949462,-9.504604870657507,-150.26257463589147,-50.23971055566695,SUV,-0.28374930662082637,-117.16765177727457,0.4594687999521368,-30.97910750603959,102.46174109663815,-36.78855942155019,-1.7906575693738997,-0.20632201486418159,83.49210741921509,-0.10511605472874926
66.33165621963796,191.7652586232888,-2.872025907899471,-17.307506037267455,-75.92850628722232,0.7755789986633032,Sold,-99.1499513345954,25.067100236292184,-35.496504911715114,-177.362943807278,Sedan,1.6340934936294957,48.267595462309664,0.3061073021449867,19.47271183675254,2.2485171599999325,13.96231552795042,1.0893534180989972,-1.3837837591301954,77.81768695854413,0.9411883228830937
