tutoring,homework_completion,textbook_quality,attendance,prior_knowledge,online_resources,study_hours,family_support,health_status,access_to_resources,study_group,extracurricular_activities,Subject_2,participation,Performance
0.03275401879979806,1.3293809338246847,-0.4020517157524587,-1.1102934053920714,-0.2920304287756949,-0.16790231017317794,-0.5754753632263919,0.062202928524973396,0.08070322391078188,,-0.2453426864144816,-1.2441774818021358,Science,-0.7009768254642343,Pass
-0.15792603368000224,0.6073743867064338,0.3890118035902041,0.9115407945806616,1.3483509599060273,0.3571290970482416,-0.9283181308751395,-1.107150774079881,0.3030322312297861,-0.833264545397357,0.7161261964070359,2.6899474907233936,English,-0.1963792643812119,Fail
0.32378355440243173,1.2666784815255259,-0.6817782957811896,0.9721365439613209,0.8889920030734177,0.6627747779148914,0.3308471296642514,-0.3719484049153765,-1.0293106252227406,1.2677346079847702,-1.6092178330051468,1.9520092502625306,Science,-0.37613103813974186,Fail
-0.5800620689580889,-0.8083524749621251,0.8660743025197847,-0.6465644254998804,-0.38888911832904405,-0.7767927536752047,-0.49013973557427687,0.34976419810405013,1.2931946543566926,-1.6948770465150935,0.9783695725905931,1.4084395848184905,English,1.500524786215505,Pass
-0.23884334693239792,1.0058825113843022,-1.1793029202594634,-2.3604869271659954,-1.0183567406806404,0.1314640991867217,0.27556603268154833,0.7440664606115395,1.6233908215870103,0.9289617181657295,-0.8680196308782644,-0.9524062343953518,Science,0.9971205339644278,Fail
1.0910457474469,-1.2809891209727609,-1.2298428885962838,0.193799777724179,0.8523593356667579,-1.9627547179825264,-0.13424325855998975,-0.505105411466986,0.24294722823816461,0.6888489945601076,2.267751262287008,-0.5749300761167456,Math,0.5159548088037288,Pass
1.3274346700293478,0.42444547952996764,1.5144009872344786,1.588768965649831,-0.19374847660317263,0.3750561890262263,-1.7328344770271527,0.3403100534464561,0.4932134658521328,0.7684183075073473,1.6607223846036039,-1.243614909714751,Science,-1.580181070312355,Pass
2.188522374563195,-0.8465161175458034,0.09988340854369569,0.9750455821825089,0.2642916473179185,-0.9495198058624054,-0.1533471961923724,-1.3537597253525877,0.5584888457909445,0.07334140676752104,-0.4230722355957022,-0.5531103375374424,Math,0.636516397751222,Fail
0.6456935352479349,1.2020088939363498,0.3655432655892141,-0.2268718683348715,-1.2994737822638944,-0.6907072975522204,0.4739950114417663,0.3893993958807277,-0.6827026898543052,-1.1681406489563415,-0.28788432512008183,-0.10398428931868366,Science,-0.15752076242561697,Pass
0.3353043589560393,-0.5091842652132157,-3.021168097856529,0.13906803015027686,0.8296801259650608,-0.8591096665420032,1.2553316762829752,2.284782102108696,0.6925925132712082,0.00486606805007144,0.8393131253828412,1.404230958657083,English,-0.713938784319277,Fail
0.9412161984509909,-1.555981524766634,2.152378831339374,0.131798561242501,1.7527210470728025,1.7911248408331149,0.6682988602822656,0.9851428220695392,1.4813091201435418,1.74469291661386,0.7386688175920328,-1.1099938452967077,English,-0.37130491566391943,Pass
1.616195495724528,-1.1417017316051699,-1.245248078795964,1.194232799346119,-1.8459807526617609,-0.6151020281021252,0.12953613395678495,-0.5292422409277474,0.32769882538795575,0.18338682283954402,1.9381710557191858,0.5162845633038307,Science,-1.9710420310874304,Fail
0.31857614732186257,-1.1700453532673605,1.4566252785153977,0.019250133204288436,-1.3321186378035617,0.7237678426482916,0.5220855104652719,-0.20239897308722346,1.532651928888085,-0.22838216775704442,0.40919152459134894,-0.04307688821174327,Math,1.870917747667878,Pass
1.3042612046325153,-1.2278279962872731,0.7396069105988142,0.5066603729093091,-0.0371817123607292,0.22548158488896963,-0.8669245615203323,1.3325838978752134,1.5454302430827562,-1.6798814801749304,2.0087318818232847,-0.8886669115078519,English,-0.5821182422417248,Pass
-0.5557178280656252,0.44429141169451736,-0.524297331543123,-0.49956203336810273,0.19421648348401704,0.6651826669963369,-1.5121242797941317,-0.358891253692199,1.3610903289663117,2.6685080626781787,-0.48644878478244213,-0.5622789582633256,English,0.17559693599257142,Fail
-0.5240394501297718,-0.5486715821258245,0.26255992580099236,-0.5521485194153397,1.095074361906345,0.6004871087594909,-1.5972174277350908,0.3919504974670423,0.6844037721276367,0.5267417642841552,0.24239545045148173,-1.1881292199412514,Math,-0.8842853436606583,Fail
2.6002506345328955,0.06642481124476529,0.5900543061865179,-0.5494548192811513,-1.176239661370123,-0.30072133005018803,0.8661853859698138,0.16440544137779217,1.8487150344806842,-1.1424923513945824,-1.2984636047528695,-0.2519957096530435,English,-0.366074382173618,Pass
0.7343598581022814,-1.141723612958604,0.10017511822578087,-0.9223185124841663,0.12208248712208604,-0.5227064379106335,-0.5577458524618447,0.029380851035996913,0.4473757390183273,0.000953220200094981,-0.3804894296754983,-1.5864965791535066,English,1.4607790427873075,Pass
-0.22571036725053317,-2.010105939215166,-0.9300044803117004,-0.402537115215979,0.29593996379434123,0.17029695398681144,1.1443313638220587,1.1359589315192091,1.5638452987152802,-1.0157896590336573,-1.2766710683582323,0.4451545422548941,Science,0.6786392377185992,Fail
-0.6982520396800176,-1.5239915564383295,-1.8173036879442068,0.7178470646875983,-0.009885651485050048,0.5097606210901328,0.0998673813726563,0.16941025540693172,-0.9361126272018163,0.5017067742743122,0.3870203818606934,-2.1116229874585217,English,0.8282450026242465,Pass
-0.7631477115521079,-1.2832619952970352,1.7392635979700044,-2.2447471821955247,0.7644077016369233,0.6906104993990267,-0.6529018555435899,0.3912336101675896,1.7024419171033485,-1.3575092297983138,-2.9521458842415,0.6750230067655953,Science,-0.1759708181229056,Pass
0.1853168642416812,0.7132364816338281,0.12672109513707597,-1.3393042087791003,1.6342851545404373,1.300286026249688,0.35357982514301806,0.925776899965885,0.9940937565011554,-0.16655938689637215,0.501245029611183,0.504875950316282,Math,-0.8696375433080499,Pass
0.33621473351680364,-1.7288724523259384,-1.4503262998099091,0.9807877842997595,-0.8779595897494716,0.6485898448405801,0.3553469208167309,-0.6765183830245419,1.3199452043908733,-0.5895328741872214,-0.2772172490305616,1.6764897541808406,English,-1.313510116144584,Pass
-0.3311243364450439,-0.5494814461772957,1.8318686649480531,0.8382636004829844,1.6024361984379665,-1.450281814863779,0.5363534154226322,-0.5125611068668537,0.007694527674422913,0.5158817955789207,-0.6519313988597422,-0.9153760861913848,Science,0.8990577139855018,Pass
1.0364859461723956,-0.9518467466487479,-1.223446433515473,-0.8391249123828205,-1.1096152408564768,1.597179785405689,0.2714863690401121,-0.34647029249636974,0.31337849571892706,1.9640760877814372,-0.337497558379425,-0.7667837755366669,Math,1.0088011343251844,Pass
0.2796906420880421,-0.9068911477744397,0.03438310869520805,-1.2931093057884624,-0.1776091365411989,2.0512563560457333,1.5297085572037374,0.020910906825484223,0.3642990349562109,-0.1939355926726131,-1.1457503247168561,-0.6656960113379015,Math,1.7994661506546623,Pass
1.3264535973097011,1.24538100258121,0.9539947186618511,0.8081826995995751,0.21518206203296145,2.0595042822945744,0.4125850238705101,-0.1414335941944298,1.9613711504194655,-0.585892983019426,0.3927081262224138,0.31997114117754094,Science,-0.8438594587801849,Pass
1.5816593142431798,-2.052512455685748,1.4561851878268184,-0.6970575460826418,-0.8588531479705083,1.230998336217628,-0.05135173691597445,-0.8868289949122763,0.5150032251799674,-0.050955107783831825,0.05491546325946031,-0.6023489343024658,English,0.23741498514805331,Pass
-0.6983298943380658,-1.0894998722741034,-0.9270234558413762,0.006539638897258891,0.7556747489703464,0.8943484240026849,0.5573831865930322,-0.3132902751368823,-0.31237437671665974,-0.35023139962963984,0.38688161228975365,1.3425311931949229,Math,-1.3680735098125183,Fail
0.20553572621105592,0.9553509889354027,-0.43036524422559586,0.019090670099419716,-0.33483878474385,0.9578451654355482,0.10781396827290943,0.34212657575553473,-2.0837245708462793,0.8596349738901897,1.0347804193960477,-1.723953659864002,Science,0.4963673517875642,Fail
0.9170835744017922,1.6913537993728691,1.8617328926901233,0.12347837402002133,1.1006789750860844,-0.453953981470755,-0.2816411011640745,-0.2844211095151563,-1.8289008952836912,-0.09304587110062777,,1.4820385181877205,Science,0.30149311149269753,Pass
0.024056846678493005,-0.4019599940563616,-0.741776417655032,-0.44035718588153877,-1.413590018587328,2.223648889495921,1.174268546453039,2.0046397452786184,0.5498634610697434,0.6464270890339953,-0.2901279835496353,-1.391007789814798,English,0.6635742125132201,Pass
0.7805503211037577,-0.4875914932645849,0.5921954632913057,0.28494819915070757,0.26287168906045344,-2.1768687770532176,0.3852574983924462,-0.6831348560673247,0.6137566139232205,-0.9944667202594731,-1.1668200769284236,-0.1577472910286811,Math,1.1319910238288782,Pass
0.8913008323765973,0.45854255060557353,0.473365983182015,-1.0356860804097545,2.9002582732286806,0.8456422328128959,-0.654785983685741,0.058517948574941074,0.2055015481926198,-1.073538995582959,1.2207862464955157,0.0949965112733157,English,-0.2600221323002251,Pass
-0.02972011285546132,1.0446552674615963,0.799782511398836,0.1742052824915647,-0.13884168617499337,-1.4036090763128783,-1.4667369798979146,0.8349805571970966,-0.5906168241444649,1.3883062469749516,0.7154741404382827,-0.7954638584764513,English,-1.080882558107073,Fail
0.9865879928441236,-0.10835670979676956,-0.8864659450685105,1.2997861561452444,-0.7790092525972384,0.10105619126518098,0.0441936675379163,0.41433049579641146,0.7110531928430573,1.847799356160783,0.418502885280567,0.06322277145123914,English,1.634655004020217,Pass
-0.19828771323160044,-0.14242881642161592,-1.0740688688361888,-0.12377034849696329,-0.5282739393661281,2.0867004552323345,0.9777712316124115,-0.6799466053114098,-0.30666505937871913,0.022387755412123775,0.6435320086933138,0.017703594429859165,Math,0.07750234258980054,Pass
-0.4676667685812289,-1.2548680084089314,-1.1248058717001643,-0.07834850648230009,0.7372640306734177,-0.5704232902962727,-0.15206411362571565,1.0426598811735046,-1.2864854473471357,-1.1503033907527647,0.3411043029670929,-1.1751967601616218,English,-0.6536236537666282,Fail
-0.987961715800571,-0.14515335391533785,-0.8849422792912515,0.7341923678574906,0.5559446847550197,0.9018507406679873,0.015795969661810485,-1.0230766419782815,0.6531129381064247,0.300600308899713,-0.23110527956432042,1.6097071334901139,English,1.2808334471518792,Fail
0.6954373046931036,-0.37193635117643636,-2.036306757098262,1.1439203498371313,-1.3087781969364432,-2.531478898266451,-0.053528276785672395,1.4117605560598938,-0.11469534736943708,1.6802019655944553,-0.09139680838939654,-0.47030993650198183,Math,-1.3300339811299196,Fail
0.056667517725236725,0.42702633937565615,0.6968079101478606,0.423528914685473,0.08445896384677268,0.7508971651367202,1.3927178750442606,-0.6250702751994756,2.18480034849464,1.6146042878565798,0.031965921357426055,-0.35433491765653363,English,0.2780372929345824,Fail
-0.48461034562985983,-1.9071949312939505,-0.6113282219563896,-2.820226717121227,1.0610550481992505,-0.14278811245072606,-1.6423677536787369,1.2551106871205289,-0.6478522174986457,-0.0429069498702725,0.9834057732003318,0.7167690607539386,Math,0.7467596280592226,Fail
-1.58128190070771,-0.2608390054808684,-2.056468571564387,-0.15144337513986086,1.1986584105992755,-1.3229934908730852,-0.30053253944807096,0.6482047017085953,-2.038690052775818,0.6881007039177753,-0.42470590609471964,-1.0949249638063598,Math,1.0372412301095388,Fail
-0.034933795402101175,-1.3465896373714705,-0.20736444359627357,0.37692452843754504,0.33368401320138574,-1.5672027567485216,2.6910237784752478,-2.438697161052099,0.43432420732260457,1.1066504976911455,1.284565271084668,-0.9168659964796125,Science,0.9330511219100177,Pass
-1.0879861829670467,0.9802242702445861,-0.5508970321150307,-1.1608893679698307,-0.14972896513399206,0.18803265852662462,0.07129481387496066,1.4821270930857404,-0.27212764445121784,-0.25202143898475404,-0.7468263568342788,0.7820930103037974,English,1.4579251053443174,Pass
0.9938835951035806,0.9903947660913662,-0.5202483617679309,0.48476192810552987,-0.8402061730160596,0.21039016202492217,-0.005613693849535623,0.11127033136281156,-0.2607039573861025,-0.4351823834541571,-0.09146380401994277,0.38732441752018865,Science,0.1854148888507039,Pass
-0.14732307775595532,0.46759044455646837,-1.5801274026215706,0.8121525480687625,0.3768584217714454,0.8309618812475418,0.04403626393969058,-1.1988402971168612,0.4720064996076252,0.051074598521511035,-1.409084626687915,-0.8413882282546298,English,-2.75859480031762,Fail
0.6165670828070896,1.94199815770938,-0.6840638019395189,-1.616455877503755,-0.142506581015419,1.363712555393467,2.032061643156679,-1.504140381534141,-0.21573561031707544,1.4449201655216586,1.2117296350635842,1.2339878587987305,Math,0.3815025608441817,Pass
0.37328717819682056,1.3278433168301023,1.6412110329060672,-0.2909656274590527,0.06039485031009364,0.9358986124801169,0.8841925575004009,0.5464508033593,0.11693083529313275,1.0674182070922797,-1.021009147299297,-0.15769742052580019,Science,-0.1069797864163693,Pass
0.5770217780757342,0.8671213870871964,0.8562305726891787,-0.7914159497175486,0.7926267476989363,0.4007163062503821,0.7300079293601741,-1.022462273936724,0.7937009916884598,0.8001114975724414,-0.049295061518394585,0.31795732471947896,Math,-0.6174746264356915,Fail
1.5280450234175222,0.7692415581938983,-0.08707883340190264,0.32405463233290555,0.29622321715219524,-0.21879135299158578,1.7160927943160893,-0.7136014761297163,1.4769952437167584,0.3716752072419659,0.5635954952743625,-0.6713358899870341,English,-0.11148638493654173,Fail
-0.3888908253222475,-1.6373526666420257,-1.4788866284865223,0.4128143829061158,-0.4066004623138664,-1.9156598077457836,1.7256695986981192,1.0148658728545277,-0.45843017858212054,0.5198126196893835,0.07065015593521783,-2.18915526228973,Math,-0.5869713867436069,Fail
-1.5409940507921376,0.5581455210151286,-0.8718446776256078,-0.002103902486703005,-0.17958671086249986,1.2859680300656362,-0.5086929625119602,-0.16519815506715602,0.5914127358973666,1.1544396507641812,-0.7827586441686186,0.48900860079538555,Science,-0.17047770366354276,Pass
2.2111566112768566,-0.6778375506122597,1.2794123469185348,1.6354529216497913,1.2350327217730652,0.5993116943600799,1.5870027582834634,-0.5242042704158258,1.3167257432418402,-0.22277902162606264,-0.7284309083360053,1.228624197924327,Science,-0.6747601236602221,Pass
2.101120970285906,-0.32327712752237664,0.7202595831668951,-0.2352129636256377,-0.4288325307447534,-0.28760062729270675,-1.8231021439835813,-0.3932194030702198,0.32254902705729754,-0.8404128558640258,-0.7988267121911385,-0.7516115170244917,Science,-1.4134108969643735,Fail
0.11919824966428622,2.51121803341905,-1.1338409726895005,2.8307654013140704,-0.551054076760492,0.41833938923130115,-1.0321548362011694,-1.1109525317128743,-0.34123096964076416,1.517467802396415,3.042292299359841,-1.2697397014065501,Math,1.8720646160306296,Pass
-1.7225980598028434,0.6237335683437034,3.105360134351462,-1.0614938249323567,0.6279403946993447,-0.7153261470882197,-0.724597611415044,-1.4114016798621316,0.6840411514606596,1.767463687188308,0.1347819332585201,-0.3244055170422095,Math,-0.4201427450564567,Fail
-0.3904252773796151,-1.1256045167990643,0.7915527359908396,1.0854462901305137,0.6734083130259393,1.1794413433120632,-1.4467463676843118,-0.10395536267598762,-1.173739547182695,-1.3506940838009716,-1.0672341574869877,-2.0349777051129263,Math,1.4121031753388376,Pass
0.6464461474955341,0.3601139808843058,1.7867717325550763,-1.6670690479387926,1.412929993658949,-0.8263277504802998,-0.27530343049239,-0.37493537457104337,-0.6769615642024853,-1.9562528580237732,-0.4319545828966862,-0.41465609615571225,Math,-0.46339708706104143,Pass
-0.335158941845034,0.8772596368290217,1.4587001064636929,0.44149045747270055,-0.16561004365125534,0.1732941545289485,-1.2726723092390064,-0.6537762383211285,-0.06488536941795874,0.28927959012858323,-1.0795969312987894,-0.6827292739054611,Math,0.4725030988692312,Fail
-0.01743716339919743,1.310448761212672,0.06429641907412012,0.3779926132241204,-0.6165082485709187,0.3749998278819423,1.0554043666241588,-0.31019453622596244,-0.7622914407802213,0.10615299225948527,-0.8123747981943424,0.8617086031467798,English,1.587902183375101,Pass
0.23755436472071798,0.3073678160635245,-0.4210160279344422,2.2919642440755785,-1.009892063394863,1.138620036780703,1.9069523008040026,0.30164769039855166,0.486161191240953,0.48872397795002126,-0.33888177135818176,0.17124795300112805,Math,-0.6754570845705946,Fail
0.30069629530919834,-0.5109807236988617,0.07375548548836042,-0.4811060095421182,-0.588339014698314,1.4624048206725688,0.8946435653093444,0.5530334025334263,2.1830721378752087,-0.3066173876020721,-1.5954787697186266,0.34656713820997015,English,0.16678022157066208,Pass
0.4021495548597132,-0.4384837324818841,-0.3031130067336086,-0.9543679736940546,1.0553330990927774,0.45830460574300275,0.543251899215875,0.25236970865807556,-0.12163668911250985,1.5079652070701064,0.7476213079826906,0.9680204052613713,Science,0.5985690809655074,Fail
0.6231813555611371,1.5331262478107484,1.1813427956713065,-0.5237956889279262,0.6211105820916506,-0.7277705658678059,0.34334788779223974,0.14023033346739494,-0.3872554506186424,1.0602953210136898,-1.7254137093751996,-1.1524447958588946,Math,-9.252054671793353e-05,Pass
-1.9506102319607392,-0.6930183972745009,0.3773261208632223,-0.7386067086893631,1.7274759683999907,-0.5451075369542958,-0.5643723286212915,0.8674127246732017,0.2656651260682808,-0.8705445634963305,0.26164897377800966,0.5323962441586544,Science,-0.48313502608821757,Fail
1.46628708666477,1.0957926890328293,0.35686442943614477,0.11137030602125517,-1.1725852120243998,-1.3827242990394326,0.4602843566267692,0.6643636750172224,1.6600935724818986,-0.9887353774647679,1.5431082383010304,0.17229127722587026,English,-0.7649594403318551,Pass
0.9882209531874584,-0.5294865175769027,1.1128278751785792,1.116664397287697,-0.5827012474935338,0.18506609368210594,0.1307810549078376,-0.48462389738253847,1.5024504609234077,0.9841700915328062,0.515187112073435,1.946759181325248,Math,0.0017575667210315005,Pass
-0.26744547328461377,-0.7199501818781351,-0.11703656314210746,-0.1449430433527328,0.7341437241557494,0.3637985905879811,-0.4975847477295686,0.911508872314179,0.7376630652122316,-0.6798128034064368,0.6880092948488619,-0.2649660982547879,Science,1.2020135895503894,Pass
-1.5221771084230453,2.3915172675951633,-0.5749368385707982,0.7582176940938042,-0.4269472866592579,-1.131590265472018,0.17617271940581702,0.7264373678128617,-0.33216779152758236,-0.12136466603042421,-0.36403173043569254,-1.0913074007273489,Math,-0.14581037936475108,Fail
-0.42176546986381036,-1.5660882610536144,-0.005121397767721502,-0.15604329883377224,0.2674352046705116,-0.576283176960115,0.20738198342720368,-0.6885130564352577,0.2273553640829098,0.4800258887037265,-1.447980620277109,-0.179516699717129,English,0.39051113381942976,Fail
1.3820442376575481,-0.9000713211362521,-0.3366372284952621,0.6727957189548335,-0.15452130451869356,1.0346382750745025,0.3792076194467024,-0.7051586537128958,0.964054114447428,1.945145259488278,0.2191899264887114,0.7507433451622877,Science,-0.19860122815074274,Fail
-0.33354671836208,0.4510821172594492,-0.8462148205050648,1.1070866572391902,-0.6886593781408126,-1.7915729875685669,2.397461345551244,0.790807917459571,0.360743088172031,0.896916486877968,-1.190946258335806,-0.42420788549449057,Math,-0.8709241039439249,Fail
-0.025568995636428005,0.1555978219725204,-1.0542688237071034,-0.4165612399506952,-0.005670230032676459,1.4090181075661614,0.2706605504827303,0.9104350725722805,1.283044221202229,0.8503928979553234,-0.6542809067287233,-0.5024897579443168,English,-0.7368119482139674,Pass
-1.0893608957353011,0.8471710908982075,0.17872960544171035,-1.6054413145102966,-0.10601036036353768,-2.034814210947685,-0.8376347104796079,0.9761335087253025,-0.09532833447153334,0.28267765840799347,1.5439077873232332,0.913350771179793,English,-0.02293771512676504,Fail
-0.08522512971613927,-0.08597413077689689,1.1629008090762094,0.15969502166950747,1.0625834821104587,-0.6787183006182652,-1.975234537645332,0.6475024841610078,0.3448095246354473,0.8199835368090075,-0.24383035284850288,0.6781373792953216,Math,-0.751157460866752,Pass
0.7052404272910164,-0.13073385186408254,0.46301881335961326,-1.8631802904746073,0.8630253165351485,-0.4023107017349534,0.45413605909811505,0.7938885541736561,-0.9964875151129378,-0.37793360450330854,-0.3186384833205257,-0.30033769280673056,Math,2.06760503379635,Pass
-0.15962743340760221,-1.4493270178805948,-0.14497816376743586,-0.032944240322278676,0.25946961228940435,1.0672473563364713,2.807968670957668,0.19378002961403448,-0.1660427934667592,0.007063208344915419,2.0701288748233986,-0.5489953250317288,Math,1.0533859744982794,Pass
-1.0718136658529023,1.7829156288243708,-0.6484200785277175,0.413719041690719,0.8015494736048687,-0.17604224351467201,-1.5266054133655007,-0.882095931959266,1.2621943355418828,0.09242047385467464,0.6475669631652737,0.3724326873938609,English,-1.0712299891562411,Fail
-0.15342374564447703,-0.7264193664677044,-0.5365512401800975,0.24563619750612325,0.28907392556911876,0.0011723527066285439,0.5072661247427711,0.8490081283816034,1.002024467349211,1.1064106726429617,-0.8195318087514227,0.5506986266664975,Science,0.3080533291119876,Pass
-0.3845532313587363,-1.144132543512598,,-0.11730323290666217,-0.750801574701393,-0.09550917548248959,-0.535087995380428,-0.8414837396847861,-0.07130620526480547,0.1869154475325031,0.3041748922596058,0.5676332705677399,English,1.443811712928045,Pass
2.414476358839542,-1.4703286713253931,1.3750978250155275,1.6043624401440153,-0.19744051096334114,-0.4860032619255981,0.23676959814286871,-0.2322151266583182,0.46455430070340564,1.118098799849134,-0.4234360235298882,-0.11824708279436544,Math,-0.8556482360747124,Pass
1.193652277881958,0.7619749934045799,-0.436264272752822,-1.5622665731726837,1.6517286224810603,0.544125352781471,-0.5779985051779356,-0.06331960026266092,1.1067448180010513,0.3670541609486762,1.2431744136312552,1.5823345915278133,English,1.9793193630121235,Pass
1.7403353563451216,-0.2484499415891066,1.8557640071870949,0.3843929906483034,-1.0993455210813246,0.6452624284961698,-0.2917218570135742,0.5690280257116436,-0.6587583007024747,-1.6870391447894035,0.2690745153452899,-0.827616402480318,English,1.4622826902540103,Pass
-0.6346363837263007,-1.950925808234892,1.1226556459305619,0.2816038212489552,0.7211654281027605,-0.6340543442080275,1.286858751357258,-1.3801753022094159,-0.3781165755212199,0.9803176622355949,-1.4691812516818483,1.7659730637488407,English,1.2823387886945978,Fail
0.6799960308561063,0.8120713650657133,-0.3533640877458725,0.8481371891739813,1.0000960258467675,0.640382683753567,-1.250393012372115,0.4369243643008844,-0.8115492574566974,0.5761885989454175,1.2559798445786705,-1.1914522974514457,Science,-1.574156771684497,Fail
2.2658712294611765,0.34065616703371676,-0.8463402462475026,1.3885353934421703,1.5140237050290257,-1.4983980778248869,1.126526770611603,1.5346895004010401,0.24125845219489062,-0.7260957526344258,2.137567600941629,-1.7392222333403062,English,0.3418229064622921,Fail
-0.11990991965479492,0.23865637875189172,-2.222968877332302,0.7652002546565606,-1.0198738973568762,0.6008543745825228,0.574233852875295,1.078007073780781,0.5145806953124912,1.264886421008907,-0.42704561077622333,0.4839366052100951,Math,-0.9688155442578901,Pass
-0.4243158911154045,-0.0273091947035753,0.5564315181517195,0.3728369418702084,-2.5983926859010715,-1.1739720559674174,-0.5839995489740682,-0.9381736243107327,1.332719713608331,-0.5187341229402596,0.8358487327375638,1.3570428781764694,Math,-1.412953728826231,Fail
-0.9111433209572468,-0.1493292499564487,0.11985072766659907,0.43006275675857575,-1.328174687505191,-0.09402344915243088,0.5653028330103459,0.5071046124614649,0.051375584636743826,-0.01967967797879719,-0.9244480860469408,0.14312443519053547,Science,0.5124356030180414,Fail
1.6259480549608463,-0.8377930291532919,-0.6566222528726764,-0.7897433242325415,-0.23895370337896854,-1.0272092695699158,2.0790432390434,-0.3243678386040692,0.6050096464800154,-0.49048305758950256,1.497193418109838,3.3210839994643595,Math,-0.11971000187425207,Pass
1.4129217677976116,1.6282959431528572,0.11476625576385581,1.0209872459280933,2.074757558436905,-0.9821950567271386,0.22229574764597468,1.0282902953732227,0.9047105612052087,-1.9509666876019827,1.227311086352936,0.7890423772968026,Math,-0.4205834727360972,Pass
