family_support,textbook_quality,tutoring,attendance,study_hours,Performance,access_to_resources,extracurricular_activities,study_group,participation,Subject_13,health_status,homework_completion,prior_knowledge,online_resources
-0.6345784438821105,-0.13652307345319256,0.15283671060746878,1.8688669939053189,0.14832052255943215,Pass,-0.23504595646513599,-0.06206063717260887,-2.424334329816012,1.7712801752850402,Math,1.0525513035791123,-0.7460743288510729,-0.9810890237810594,0.751033628606183
0.6140997513008952,0.26557955357410756,-0.5317297738976153,-0.2500647599093109,-0.5360453868923197,Pass,-0.3804785928254602,-0.3238185515366225,0.06457326965296262,1.7518466823357868,English,-1.0074444347728408,-0.005053436558852665,-1.4524894783795939,0.8621890946176061
-1.1370401830369834,0.4605960275618312,-0.20381389216143148,-1.3410498909215893,-1.0863752324996914,Fail,0.35858655059443917,-0.045183056205996795,0.10605793606008054,0.11065938801068084,English,0.4247660096666559,1.8570175333832624,-0.5364932002904677,-1.6747513943806884
-0.053217536765659955,-0.4486399664068799,-1.4584862799162237,-1.4208875229986042,-0.984575079625085,Fail,0.9435388798257395,-0.15401592106225848,1.6689570776995917,1.455602329514667,English,-0.8554841981719162,0.6275383175666952,0.3302571471604223,1.8862672703643255
0.3296842058317506,-0.517104921862326,0.10045310775884242,-0.8848080589392571,0.2967001399259466,Fail,-1.2958145157781178,-0.8482454243982477,0.772972595121147,-0.9943345261015856,English,-1.1924894196936535,-1.2976820529431061,1.0679888181653667,0.6133764535087759
0.20299921752835787,0.45865386329618313,1.2413016202643523,-0.8729827885876715,-0.239589108255649,Fail,1.5864009096721192,-1.5231547204505254,0.08804536404767513,0.865605905114008,Math,-0.8588721870395177,1.1233390440952173,1.3793272081036718,0.5304196700999103
-0.06408124484056979,0.576415068321754,0.13672686140135412,1.102777777399039,-0.6353613112736606,Pass,-1.6420058210195747,3.405150060777027,-0.3802727674478713,0.31360911255804147,English,0.989792857795748,1.4747124861786443,0.8106243977849323,-0.42961313611012286
0.2814772616519282,0.09675434962242477,1.3220155705958743,-0.8749309972764725,0.4341284323198992,Pass,0.1155405174299806,-1.165731478529923,0.4407309775905102,-0.20513958168766072,English,1.7304424752999696,1.4401217413973775,1.799251922672195,-0.30288547097388707
0.6210154939178755,-1.3377425501355913,-0.8526197613754077,1.5540153110627948,1.0468914006300514,Fail,-1.5350018486151396,-1.6478042572596305,0.46814758205461526,-1.2151097316578794,Math,-1.9308953266281226,-0.7153233291444785,0.7997446331730914,-0.48478781432787155
-0.2743652896523918,0.9573032172480462,-0.8946321238400544,-1.278195339897024,,Pass,1.5350007804767634,0.9622167392067701,1.2467431667425453,0.18155980687580112,English,-1.0605235698979125,-0.3577340946266948,1.400218866809685,0.8877831733540262
0.08005362134663516,1.471163056799722,1.9398352517051307,0.00645496319000044,1.0012615127909104,Pass,0.947460280913497,-0.42086251300844013,-0.3595798278834528,0.5560995967241008,Math,2.05789959576183,-1.2229061164957093,0.358466883309791,-0.39347647598983604
-1.1429655867717385,0.0908264247486062,-0.25472818472798026,-0.3641827061378362,0.5564808272487531,Fail,0.4962337178224702,-0.7722264331229712,-0.7615560194580144,-1.2598935833462703,English,1.014428583471431,-1.3253141850817627,-1.7812149686722925,-0.25665799409987544
0.14291397500065525,-0.38810401535549827,-0.009142994442081933,0.4067746136833422,-0.3915233945893504,Pass,0.3483148318172678,-0.835028967180485,0.2467939925253636,-0.8384269824198092,Science,0.2943018858822862,0.6885628866152704,0.07591652922935724,-0.5083385686271296
0.5729143679707362,0.4673011579596453,-0.7187159908426473,0.032647330464743496,-0.12336220781130693,Pass,1.128192560838456,0.05642723636647976,-0.6373517891945892,0.3399051860535658,Science,-1.1934636010291724,0.8334499770261713,0.530876384101006,1.910266202680698
-1.4807958739909681,-1.0652824794731444,-0.03901726677463039,0.6617042508032933,-0.3714834746801311,Pass,-0.6292161926832989,0.14114477051354848,-1.6585036843871446,-0.4527074370207942,English,1.6976270405362788,-1.7311779575039217,-0.25045120968259704,0.554947108764836
-0.2177321600200866,0.44845482415832305,-0.3293765015258664,1.549427001045558,0.48033137661048186,Fail,1.1944533075400359,-1.6654490106453443,0.7701025517418765,-0.3762232422873863,,-1.0185524217388051,-0.8208319456659083,-0.34195827711206295,0.13932219153156555
0.4504134739038213,-0.10619043767043397,0.8008317622423857,0.046408231671350185,0.7149023865507155,Fail,0.21656374741313414,-0.6650110877046259,0.5635007574611511,1.2269879686686842,Math,-0.774191064531613,1.4642907024824323,1.9566702240168075,-1.1815424322581094
0.12799210908436984,1.095567002563366,0.15233521340307238,0.6435566360036282,-1.5507170029475406,Fail,1.1609344493246099,0.9269479617349341,-0.4164240194078965,1.9932280970092995,English,0.026820163629616717,-1.0424010961114922,-0.6540154335530317,0.4741179106778813
-0.555303683362322,0.6779196631568405,-0.25402473361502065,1.023444221508148,-0.03949469345286015,Fail,-0.11479135664456139,0.38580552600523166,-1.0440871323898393,1.0825055329706041,English,1.531160357519307,-0.6618157520892911,0.35276038577484203,1.9229912652035484
2.0876509179437184,-1.361435365042882,-0.8724446073323977,-0.9031034738104216,0.10452973071834815,Fail,0.30972911852010393,-1.6951400099469751,1.0051445581574519,0.43080924122548553,English,0.9037579632718904,-0.25905810739750446,0.8058283742133446,1.3417487446004133
0.2698073320517053,-1.056348908762573,-0.6901774970171128,1.136198030664962,-0.6989599166346068,Pass,1.8275289098245853,-0.048342478181891316,1.2092553060859266,-1.2066879824722623,Math,-0.6079414622416213,0.20392303173409013,-0.5493321655160345,1.056881445917825
0.6666611614937384,0.6842609478055073,1.8735818983931187,0.4894759322330335,-1.0316877744348742,Fail,-2.719306727098768,0.48477233606065084,-0.8457198166147716,-0.5571562998297891,English,-1.129484498404746,0.4316174652754641,-0.4006446310489052,-1.351120075154316
-0.37561087059610443,-1.580599094204497,0.5607591659169346,0.5809849704379976,1.565868740964841,Fail,1.6217849983260715,-0.5565765537725667,-0.6704255767307465,-0.0642849675865591,Math,-0.17783372550459664,0.07887952179781726,0.35231145880596026,0.7040646511117208
-0.8959426284878317,-0.7084322845930676,-0.6830889555511922,1.116327158599122,0.22826904515071408,Fail,-0.8640845768865315,1.172434167968778,-1.6785165922853855,-0.15852534569961468,Math,-0.35221130133612516,-1.8484459514347067,-1.8272441946231415,-0.9584894087053405
-0.24070038152028925,1.2113551609118107,1.935515403452267,-0.044056240701439764,1.3678369078120327,Pass,0.4927566557121492,-1.2870431734590395,-0.4496347050247494,1.0493524027848247,English,1.1046253637555234,0.05370679315323214,-2.552027660157348,1.460540648938127
1.230732391757657,-1.704507271184255,-0.2785001707830316,-0.45557712301463327,1.2998679423331605,Fail,-0.35464014253263976,1.2111880222243852,0.7301259421779532,-0.005780764734677511,English,-1.2781564927182905,0.7706131316294942,-1.749174786954172,-1.0727903066659434
0.7777565733528085,0.04151262936937454,-1.418631998769045,-0.5983906737726394,0.8628843272385818,Pass,1.335833262753269,0.0911911664740482,1.027215920373677,1.2652133454452372,Math,0.7775559062182412,0.31630385297387154,-0.8098430234169444,2.499849678928082
-0.8514867015143676,-1.9769970097807295,-0.07190649576444025,0.2470332260665648,-0.3277978577643933,Pass,0.5072897903659322,0.4976329840586749,-0.9967981828258395,0.021814036207598714,Math,-0.04517308581533952,0.8140556977999338,1.165924784505064,1.390054968747233
1.464817061280509,1.8141690510036865,-0.3201532455885183,1.9776379451810702,-0.522076649256917,Fail,-0.2993417325084409,0.2528766127757227,1.6487047890623285,0.025918670213683125,English,0.054830002149983424,0.068883827092363,-0.1986433644450068,0.5426991601616697
-0.8568399885022598,-0.7276889759720911,0.4830223993266676,0.09026223884864248,2.3072057649807,Fail,-1.328111617873594,-0.9119075550465743,-1.4510458501003924,-1.4858535123288334,Science,-0.8909401830183963,-0.15336390986503537,0.15585735859030547,1.283160989790278
-0.6594394594116619,-0.1308119734220765,-0.899965137747364,0.6510964136742441,-1.069991881280509,Fail,-0.5403847897093429,0.17724497891531749,0.2720222730040836,-0.43507208980570905,English,-0.3530545626832412,2.1093211305660495,-0.9484508635906191,-0.33487616567669676
0.08631534337963429,-1.411973439962248,-0.23482816637111995,2.569390961683553,0.3811763008663715,Pass,0.059763425136335396,-0.033436052472904085,0.052979923876214564,0.7335915391374932,English,0.38823853592866925,0.4453817758814814,-1.3070276342630354,0.03509558757811543
-0.08634489599398563,-0.13074123853877298,0.2974485394725429,0.4764418761822709,0.013613366558454257,Pass,-1.672112428127054,-0.3795033455688858,0.22354909709818252,0.16330151382915886,English,1.1305066455145782,-0.5490127515295866,0.12685024730017574,1.8650585807507458
2.3320670113803112,0.7974352178787313,-1.3422472859416101,0.4437662447887001,-0.46864948813206353,Fail,0.6687822380289866,2.3247450539461965,1.2689000991128694,-1.040941479809649,Math,0.10722289601488444,-1.0162720397199048,0.38399748613983076,0.4525930636334156
2.3697930769526567,-1.8663825081918501,1.3326829236969193,-1.415907261345501,0.6755301616481013,Pass,1.693992240810441,-1.4176466091424935,-0.1754163466055476,-1.2308086883557683,English,-0.12344122784059708,0.21547372013230662,-0.7766703625455542,0.8168195204784339
-0.5216623281398304,-1.5517778096075385,-0.01647993094539394,-1.702787515305976,1.4325729581975726,Fail,-2.178277819602098,0.6091739841894807,0.009091986053730202,-0.22842237870107887,Science,-1.4205963159419195,-0.6474990080807963,0.29267992974508183,0.9506519879769149
-0.3833136075749054,-1.0227195464103644,-0.29911865432548435,1.7225226024238833,0.9380525819039822,Fail,-0.9444185633721284,1.0427937900460105,-0.6342301028891835,0.25870246781721806,Science,-0.07518795465740448,-1.5394779175463538,-2.03957575408923,-0.46875752584124303
0.30482828211342605,-0.4494869719041986,0.15102168246172717,0.10452030646510575,-0.045118754829221036,Fail,1.8908880644439174,0.8917254977372507,0.8295401259395089,1.4045539145456778,Math,0.42622793905389067,0.5653761449834392,1.3001621506001575,0.482625954040341
-0.6132018176856068,0.15240767393921167,-0.1346889276306688,0.8159877452635986,-0.25711720332919746,Pass,0.5687216308356083,-0.6206477418954022,-0.6110621811875475,-0.04257763626351302,Science,-0.2039106759658016,-0.5815531331521463,1.1951100559831878,0.034249053500024496
-1.2413971779537671,-1.0309722626681102,0.7300143117238154,0.79129793774275,1.900723645016088,Pass,0.21500582951067138,-2.2845819805761396,1.7119325321336238,0.5867691949851301,Science,,1.5939738527892664,0.4217420250401454,0.5027258356581642
0.6881460939078897,-1.4778676416497358,-1.1972693002813142,0.3603540071006847,-0.4537158478313564,Fail,1.0978383723455702,-0.18817680993207217,0.06704673545166462,1.1593703312191157,Science,-0.42192831757623706,0.6527861205475124,0.07735570612692691,0.7807758392714178
0.8029782588048605,1.39209895155723,0.18388151239243106,0.09870875161308333,-0.7411505381907249,Fail,-0.7386632742221335,-0.08221873189738275,1.857038761565688,0.39675229716385574,Math,-1.0676864358725888,0.8230559008478202,-1.044905573280957,1.3329494453118562
1.070442247234032,1.5484019658885286,-1.2860119126420648,0.27426087011452627,0.07659472662308713,Pass,0.7711658414803628,1.624975762642615,-0.560501749792208,0.8731020724067401,Math,0.7487395876513685,0.18382622619966787,0.023574104521561,0.15724414091911854
-0.7335976599105278,-0.7963117059550692,1.5224048411981617,1.0434849213860402,0.9172464415538476,Fail,-0.9895163264985587,0.910760203073707,-1.6615673209772281,1.744841358134604,Science,1.0318920975332098,0.5778059779158694,0.4760594227162097,0.5884685559987015
0.04073970184882318,-0.6966798880509186,1.0442097467289417,-1.546330304822227,-0.1469482183096324,Fail,-0.1935674754090129,-0.5672125443742795,-1.339756418809554,-1.151788871301316,Math,-0.12979735354888464,-0.3974605424876459,0.321904807318565,-0.06206301040267838
0.6280193515744165,-0.06988700255263057,1.3847949224177414,0.46741267997123087,1.4185209147313407,Pass,0.5797363496455206,2.019496440416183,1.7836214774548846,-0.31446418196181297,Science,0.6483069007215067,1.2684353003460196,-0.5641061709903904,0.21738818493104461
0.24276434889674933,-0.5461335842504812,0.7364335197510077,-0.13155337820564134,-0.3373992704674422,Fail,0.6226135790173826,-0.5572387547728848,1.3172437581147836,-1.4135852620861813,Science,-1.83122405478416,0.4021551825286549,1.7117860794245632,0.6586779859692024
0.2759261497110865,0.9805906988902959,-1.5874875234743613,-0.246127178410796,-0.14844491679324798,Pass,-0.5775854228500797,-0.8642839236895391,1.3930612056752631,-0.3208656346930097,Math,0.5988410645367935,-0.4158691437332086,-0.5250884893875293,1.468974249474687
1.2768997101376636,-0.26625090508719684,0.3847704882026476,0.7680177826565681,0.5748464845055814,Fail,1.2751920534478824,-0.96854190936634,-1.6608980059420102,-1.2788721783394028,Math,-1.520452398806684,,0.686894081747457,1.2634883703015163
0.4073063664638761,0.26327921878867044,0.2985791402844053,1.0038856144648463,-0.6579018575424647,Fail,-2.2740057323706755,1.164062427601668,-0.21835558324450133,0.44633482910756067,Math,-1.1483249500177963,0.5095289265568977,-1.7069799437654711,-1.6469691169182565
-0.7992401340054532,0.9966757139865015,-0.21264690486267832,1.6525005999612359,0.6859922556866644,Fail,0.20943754521571215,-1.4807782849229452,-0.007272857710211674,-1.8607135886754107,Science,-1.1265095686135163,-1.9072972482869235,0.781814972050364,0.7943275668371144
0.20026688462535727,0.0945386115105191,-0.8564253291535305,1.1036619600635862,0.6572330867762867,Pass,1.6722014764016617,1.5525818844547639,-0.08753485836937945,-0.6388321654281213,Science,2.977160902831789,0.7968709802953904,0.7731484073428916,0.1526737177815931
-0.5563916207437414,1.5245257866333637,-0.14663718967181313,-1.5115409225673524,-0.04169835117578386,Pass,-0.4936885427113713,0.9892157925232655,1.280768164283845,-1.6073725808910466,Science,0.77470221733915,-1.1348989090780632,-0.7083771397994176,1.2672329573749135
0.45123230876478726,-0.032382597867759384,-0.7599038327216041,1.2744911802543224,-0.6357412581540844,Pass,-0.22967077258192997,-1.3696172834638,-1.019258765569441,-0.3702838693802842,English,0.9658531890033022,0.3547790956776047,-0.6607811733547644,2.4706367230484405
-0.11900382991879187,-0.8336691370199671,-0.9049781433096747,1.2548528866619162,-1.1799576092479618,Pass,-1.1563328505842874,0.18477132930004875,-1.2049931551009112,-1.2567393141973833,Math,0.6181480364018992,-0.6551016630592137,0.9513185309638031,0.8329328956763368
-1.835528017800534,0.19800425310955608,-1.1251548956998798,0.6445484163911153,-0.0022554151755613855,Fail,-0.027856787660153585,-1.325054490295205,-0.13578086612366036,0.4133378118654945,Science,-0.2769542033399488,-0.8903550769134401,0.9739361336931476,-0.29046134988666084
0.6947239024396249,1.1716521832385125,-1.5413144370864926,-2.0787887010670527,-0.6898818663110757,Fail,2.3855346147566827,-2.0617076225501765,0.854043253265201,-0.5948726367990574,English,-0.7224166114717321,0.71324702988317,0.945699354567571,1.0831263647553293
1.4600200207048986,-0.9961062751190015,-0.6355874863270012,-0.01785053599273012,-1.4865031530437474,Pass,0.26472571290212676,0.9160709989185405,-1.6819105840931454,0.7409230971243822,Science,1.7765146456211083,0.7355911128795732,-0.6431357755117308,-1.0003108955610454
1.392847134935665,-0.8116605328015746,-1.205275778493816,-0.8938489836409553,-0.4600214634195544,Pass,1.1704719019980887,1.3136641110971488,0.13122225628587056,0.3373190311043583,English,0.7601086750848338,-0.030533766591684212,0.7419056188725197,-0.4158258944462805
-0.2051621167361189,1.3883783313713978,0.7927864114680807,1.104387744739798,0.07778956823647983,Fail,-0.022924434111034505,0.03065850087938396,0.8215063672338572,0.8761190488169276,Science,0.14353762724486688,2.0156852795964433,1.3455005720584232,0.6012583866535811
0.6094262771175579,-0.4865969062167361,0.5289200694339508,-1.3305998808623534,0.49044609089077057,Pass,0.6965095049728187,-2.1799641018396256,-0.7903925228747061,0.47076922973940866,Science,0.9105235667954198,0.04191888660654747,1.5054826054616985,1.2286908649557065
-0.07538751393674865,-1.4752438832285828,-0.38207754558665435,-0.1701027958703505,-0.17464679374310202,Pass,-0.24082333069615877,-1.0883322693520172,-0.007017878712127221,0.6729734934602156,English,1.2689025338837154,-0.22275750777874417,2.374879360790209,0.1690957149516064
-0.05186819679047322,-0.16672900354362252,1.0966466264824224,-0.19119178988070193,-0.8800411783591712,Fail,-0.05789126624590001,-1.3536203196673322,0.7662309144175707,0.6547077316286685,Science,-1.0011487803726526,1.06429134985475,0.4015642411552341,-1.162565439641301
-0.7244383706121769,0.3740395023962418,-0.05584079800655514,-0.270549333812966,-0.34338208869179954,Pass,0.23549706032754,1.1338919822886522,-0.46388546409995873,-0.39091386375806714,Science,0.3984818659687691,1.9045084741204634,0.3250117366490646,1.2719264674238933
-0.206869274690761,0.9779938541332936,1.1427763635828903,-0.7595453067989866,0.14937329465564814,Pass,0.054142352012222374,-1.1049804938321042,0.16399724809059407,-0.03615644126781741,Science,-1.3546103310797812,-0.24260170878327436,0.26352973037858785,0.15942474836342813
0.45889475374137506,-0.5387871090585301,1.2093372539723959,-1.515668032654973,1.9642839804739136,Fail,1.6698383833319148,0.5037391356796406,0.16235631395741348,0.1478174442428557,Science,1.4790137792883196,0.30750133893172876,-1.633129142133837,-1.0464767692655421
0.8893172775115835,-0.6765172788151422,0.5784899342326474,1.0562092443029036,-1.4951092806435358,Pass,0.30004671475151756,0.03973448079541816,-1.5894539954079734,1.1824650213483023,Science,0.407862028609531,1.5794310954548176,0.24126486927313517,-0.8982062380902014
0.1311103358830345,0.03485370157584467,0.24163974093728752,-1.8702765253468785,-0.6847663161679934,Fail,0.9121502541781119,-0.9850972549135107,1.1826506227408353,-0.18548033700318056,Science,-1.4224318674909235,1.4308046783962391,1.1057254815930682,-0.792950838221881
0.6200172495792619,-1.2078428098418954,-0.5050888447856424,-1.7317959968190273,-0.8080569632007353,Pass,-0.38323304418041754,0.9345794824485592,-0.5592293042841899,0.4722619112674259,English,0.058498678654823166,-1.1880740855063712,0.4030158540010428,1.2832222649471485
0.5834773028065147,-0.38942815395818214,0.3868166213631467,0.11237675761250315,0.36611092066838047,Pass,-1.294856233994459,-0.9648871282350994,1.1725884661537318,-0.13926319351934904,English,0.941894428121836,-1.3435153581792376,-0.8628387286268873,-0.2754902985443912
-1.05901275048703,0.4051242632149892,0.587524276996396,-1.1632486647534586,0.9236958300374993,Fail,1.2736818590308956,0.20512733168575642,0.031312470639937764,0.4157630135811571,Science,2.4418756548027196,-0.7342102897398781,-0.09843760097747845,-1.3268984794180465
0.32453436386350676,0.4214954563971721,-0.09444879741093283,1.5130728554902761,0.3124874366081313,Pass,-0.08868286758765369,-0.5114266518043331,1.1429299090145733,-0.28666263959578714,English,-0.18582002864840375,-0.2656121514078253,1.2861549204749168,1.2190338386876352
-0.5406678388012712,-0.31692075448380636,0.10508619707546525,-0.2327878108600439,0.7262118155165346,Fail,-0.7735426662519741,-1.472271872430846,-0.8669091182185021,0.0007300078922632301,Math,-0.5351911201874292,0.2669717983047421,-0.4519685314566814,-0.6002739368101693
-0.5801754273274278,-0.9668125127465946,1.8532813574319793,-2.141841867504266,-0.6989117402313548,Pass,-1.2216570253292587,-0.8413839673189346,0.06282757784206149,2.037276704323999,Math,0.32698438796498386,-0.6074273158936783,-1.0199610650492268,-1.2136141174412967
-2.839722167903268,-0.041061736974658314,-1.1417729645760732,-1.0227046677844036,1.0079823236906356,Pass,-1.9633339886581975,-1.7398781496204174,0.3932969226554263,0.31369486719416656,Math,-0.7801925915226557,-4.652923452826002,0.39738777242727125,1.6128564791419353
-0.6151189858729125,-0.009009346829110677,-0.8546983675643306,0.8284662325926696,-0.7187064953174773,Pass,-1.33743848435436,-1.9179609380217009,-0.18086818526786336,-0.004293220712562038,Science,1.1151519908182421,-0.7337969186951516,-0.18120188333110693,-0.1044861967107733
0.5096371550376683,1.0615485333192909,0.40337404454569076,-0.5155113598956746,-0.5451419536979157,Fail,-0.21762562445412084,1.3694484355397298,-0.16831803170147264,0.6642305588812496,English,-0.8109307713055135,-0.6130151361479941,0.7898452250547523,0.8641897380007373
2.9231546440033793,-0.42013882108705175,-0.4973761411270296,-0.5040785988503151,0.15388363813063247,Fail,-1.0084016664173385,-0.34721120353596047,-0.8786527346818256,1.0782822176538793,English,-0.06617522446693792,1.0905735099668876,1.4660966064282992,1.0934106201643237
1.6747139924514485,2.3116518391811685,-0.5030682366121455,-0.32718659759929597,0.8382334986296658,Fail,-0.8003274440584057,-0.10844726805878561,-1.413443085711968,0.21366896752458212,Science,1.0672003086462527,0.44078939418011376,-0.8441542486839355,-2.091038055173864
0.7194794495918818,-1.4831175068368427,0.3816753573588201,0.06118759712699748,0.11178173589806727,Fail,-1.8391769965251696,-0.12630717338042144,0.06411765456877096,0.721007746186421,English,-0.4401671976275694,-2.0817940208587564,1.8025228879676003,1.8149813144234006
