online_resources,attendance,access_to_resources,health_status,study_group,participation,tutoring,Subject_16,prior_knowledge,textbook_quality,study_hours,family_support,extracurricular_activities,Performance,homework_completion
0.9162667129417799,1.9870085277395324,0.9617088100847697,0.12480446912842567,-1.4112756532156365,0.10978373091091666,-0.38032418108240057,Science,0.8971854369584754,-0.4749999915148126,-1.0102379763805027,0.21186581103802948,1.2615722909156022,Fail,-0.46435918083642064
1.3082361275670131,1.5053613909785637,2.252582316669139,0.46310802298600723,0.6523992103708309,-1.6882538489609602,-1.3338802539909864,Math,-0.12501979216832457,-0.11793065981845231,0.2433735128897573,0.1740356649304795,-0.36694081587409805,Pass,-1.304358412090585
-1.1421230995250389,0.9074607139734364,-0.9377240774482539,-0.6023092918457397,0.20173934001632587,-1.8493482245464976,-0.309140207041162,English,1.7562098372881392,-0.8220381736357886,0.19439024660753734,-0.08500974065595188,-0.2255655570984043,Fail,0.814608621834913
-1.2672223754554026,-1.1524109380927687,0.9784948481178419,0.32734238327079457,-0.32140289525101273,0.2685510021394898,-1.8364232504686955,English,1.665948685212732,1.354946589622423,-0.39636189510612674,-1.1270503057624144,1.5190300047629461,Fail,1.4738829023215994
-0.58653704272394,-0.6115761831448041,1.8803412054183817,1.1047788874637794,0.026182102710349757,1.94412318959833,1.6414168150051727,Science,-1.7008774058520668,0.060862904162040946,-0.3443361086111886,-1.2035905693661144,-0.7916759104294878,Pass,0.8482889675403757
-0.9494456817183837,-0.05777158862394061,-0.9052051444900293,1.8133914721089586,0.5308467218984665,-0.3359873460738031,0.0644537852331008,Math,1.009562220352824,-0.32952162156558307,1.1309835048277248,0.7742720085813003,0.4926932352103305,Pass,-0.4846135351596384
-0.7637373201271942,0.7107866141338005,-0.4997213092932504,0.10566604629235742,-0.7655295458167026,0.7575561158754138,0.2551714194711291,English,1.2945806825944084,1.286474369172895,0.43643393032411265,0.9070002026199898,1.367510874117315,Pass,0.02237156352648557
0.07392118263836696,0.18698362757152145,-0.47707373980527534,2.04640705796045,-0.6039708403591787,1.2234926238727555,0.06331028233263036,Math,-0.9144175584605205,-0.6036036942098941,0.6310288945600245,-0.7284747803156594,0.25140460386296104,Pass,0.3313923005087861
2.7573881601661534,-1.2170168987583942,1.2942188545214124,0.7793197209130639,-0.7397767764754373,0.47228223857672474,-0.9060233647824005,Math,1.3168200965285655,-0.28847235911336844,-0.1646555467357002,-0.6018682124676538,-1.317091914487873,Pass,-0.5642257565109465
0.8992106880915756,0.06757191569012233,1.1334873657085267,-0.7387731746595141,0.5796435111444178,2.194273872375569,-0.5761024087247939,Math,-0.3944193627587233,0.009850122219170292,0.5771157303810885,1.3291570374023818,-1.9776336565644101,Pass,0.8336888870345227
0.6681535853097609,-0.5040774829930844,-0.8561880117775371,0.96455636301708,-0.5659668311389741,1.5311869443278732,0.08567543490422946,Math,1.2721765719447642,-1.1840910043380526,0.1372367270489641,-0.561899185990127,0.5925156270721822,Pass,-0.29510334659842524
-0.36217680376675915,-0.1751150291369564,0.6694939427230261,0.546167461739501,-0.8571893733011637,0.10090209747564777,2.4920979188536685,English,0.528929664038051,0.12899722431455532,1.8120067760404133,1.5461468105724365,1.6131039822894033,Pass,-0.28699854885376597
-0.315880755887076,0.016245417302310657,-0.6527506659389403,1.4394102801482669,-0.021631004798630782,0.5395951906061088,-0.7451396682155654,Math,-0.23827134595595692,-1.6055690166247214,0.3360359301192927,0.5610505272696238,-0.3872629582072937,Fail,1.1268580222485378
-0.4488805369266664,0.09636178321318739,1.381103139264829,1.523781235286163,0.08586167044873104,1.6284511185318604,1.0163257970531896,Math,1.4312235521313708,0.22510847230635414,0.8551896538888568,-0.679608273724575,-1.5337080786487352,Pass,-1.1834371348232633
-1.2119789611495222,-0.40582840874580983,-1.0552519794371076,-0.12383728266367947,-0.1342873019241585,-1.8204098228263326,-1.3129145599462304,English,-0.14861251064464792,0.7149811397638267,0.18518661298158248,0.6862981886946318,0.01698220706101393,Fail,-0.6487201103760432
1.0778393037246388,-0.3655737898851561,-0.4615923473008855,-0.3706839814555155,-0.07513036537323879,1.6447558880415345,1.543550931737075,English,1.2653963073798689,-0.21048167559832745,0.23673084193692007,0.08299453518015303,-1.8453414813377427,Pass,0.9506216319193925
-0.2897749364141326,-0.1859414743512804,-0.740870823909685,-1.4103380911092087,-0.2841163779988849,-0.6995936582772814,0.7716289883310671,English,0.5076219706498207,1.1213972406381225,2.550763902913147,0.6351631352529848,0.6274148969070392,Fail,-0.5834916810650881
0.302839180394115,-0.5398928932262211,0.4989013275394959,-0.8303531461455848,0.12945790969418705,-0.025788137137292326,0.271226944992599,Science,-0.13622442412582852,0.4127727636775608,0.3014216626712638,-0.2746561533223491,0.377369129850945,Fail,-0.2904990809815563
0.5597783449721455,-0.9055256656058562,0.7305408981891575,-0.37740553468234217,-0.9471084334088345,0.707520828982849,0.49289497379995834,English,0.3941988993042225,-0.3389515516111888,0.6392958014181652,1.2758029352699416,1.1510241887618398,Fail,-1.426596257867418
-0.6939098906002933,0.24306527160575428,1.32575083341453,-0.052726967610034835,-0.3126771945372217,-0.0022477863756443783,1.3211674309930763,Science,0.4740036060362113,1.6835356502558974,1.0158591543997109,0.6317384570819327,0.0030780099044872586,Pass,-0.10724574275860388
-0.6211050240444198,1.481636887433801,-0.26107260340235733,0.8044343446659172,-0.10088550800210443,-0.7903810272188345,-0.5849029396099863,Math,-0.020073100312573987,-1.0266054071473567,1.036564001277568,0.03401374427479804,-0.38799898234233304,Fail,0.24646112660979655
-1.110768744867652,-1.5185720766918047,-0.2220516984517652,0.220342524205951,-0.15581833212393575,0.9344650682685228,0.18743359136716295,Math,-1.0122702396054866,0.7181366872693571,-0.9907329063086214,-0.4110748060149844,-0.6757635865790813,Fail,-0.3102150529393948
-0.5118970330078478,-0.41568322201223457,0.6555441530121702,0.4479207103465781,1.1993489731494222,1.5634729397225648,-2.2570851929606914,English,1.1745338728527075,-0.2605912999221451,-1.9728791521831117,0.14597275216359387,-3.297759102597056,Fail,0.2539869993336404
-0.022197279914457965,0.644107218604783,0.5870111671983256,-1.8140271447988883,-0.8157315719287769,0.5094182590832648,0.24421706888756295,English,-1.0179064135710048,1.2990505096277967,-0.6304283899082888,0.32412864821005427,-0.28627765664872934,Fail,0.5402497035449121
-0.8178063244071367,-0.16300062910760293,0.4551915629967959,0.9211299467138307,-0.43352350261815153,2.750587271371142,1.0488267323071778,English,-1.0642463162889992,-1.1030579383952668,0.3367032881604835,-0.15631030362633974,-0.10504746031563783,Pass,1.771838131231347
2.4201912093413824,-1.5956040657651904,0.8461593768007789,-0.1932113604641285,0.5407389433297433,-0.4450170694087588,2.1238989672352684,Math,-0.33285023200230524,1.284073526422197,-1.9652948366178669,-2.803447903409436,-0.1522005633015023,Fail,-0.8084141203650593
-1.5984788087566626,-0.4933063744062226,0.6530726337700808,0.6855202122834075,0.8408429916441953,1.1072630637673673,0.6974593297457149,Math,1.0508733078117913,1.2908177831266423,-0.8030491163353406,-0.24825526958725325,-0.6516673349668306,Fail,-0.48194324907268177
1.700777817101902,-0.9801874290538721,-0.10064631955308312,-0.563363066722339,-0.6092200072471657,-0.4379799710340325,0.4783852319966895,Math,1.003275014907209,-1.3477413372273923,1.083742297563776,-0.21445169443901096,-0.6804075732127463,Fail,-0.2894142677277991
-0.5292551313415004,0.4183100564051707,0.4909574501865609,0.14639039711287807,0.11782210874212809,2.0157042606972166,-0.04582953441899107,Math,-0.008385215023433859,0.03789158351763103,0.08718987248231777,0.13809320572928627,-0.39099695683761154,Pass,0.995869612654714
-1.9798673772144593,-1.023147222382753,-2.2676003619730625,0.5593148193363825,0.14283003720420562,1.0298140070637696,0.5779618333960599,Math,1.549412403819896,1.5523434338883815,-0.6355887646688051,1.3886083221248147,-0.36343409133291127,Fail,-1.5727426473126773
-2.989830523477118,-1.6697431709036024,-0.7315135358396581,0.37145135689387976,2.3378236385704887,-0.8938182683108883,0.47859344962538497,English,-0.6841535057791233,0.1709689347523063,0.07699785364614087,0.3180884461017592,-0.14811556924526412,Fail,-0.8246986938324337
0.010647102980765075,-0.3723061763471179,-0.9935573980096601,0.4778504844152152,1.3471751311895386,-1.2654681787461082,1.3627914402821948,Science,0.378482327589748,-1.569899132431721,0.17039428572301007,-1.5046203856393623,-0.994613655502399,Fail,0.40568428432659964
1.007461907687086,0.285785820016238,-0.4102401177136906,0.7961011068277927,,2.232914130221058,0.5936645566971316,Science,-0.5851873016013212,0.678132745848119,-1.1462293522111497,0.06393282489053823,-0.6029552590602376,Fail,-0.8843595716485487
-0.1879183444769771,-2.4742666967703077,-1.9901931110984394,-0.4873696136674519,-0.41559816083771417,1.6888815444356264,-0.07427801030506273,English,0.03598393795673188,-0.049905878865766765,-0.3789700926559193,-0.03227169649853974,-0.12603533425976016,Fail,-1.1657167252305667
-1.9811666816314417,-0.8959895787152415,-1.0163372103308614,-0.15036796507636993,0.3047019587081017,-0.25837474596082344,0.7326882073605587,English,-0.1328046055333714,1.4528271501416272,-0.028277791150708297,0.6338631586424547,0.3385476543713115,Pass,-1.3528188271485193
-0.10387038146719442,-0.5620303396239963,1.525765683881192,-0.5231619928182454,-0.10357366351629402,0.8121266951339781,0.5405686922686465,Math,-0.27680937783058374,0.9161635139607338,0.5224840429163131,-0.5164348003505658,0.48670317190270873,Pass,0.4543472139961597
1.3952304284604047,0.4868757442372102,-2.031953250432134,-0.22027568579359733,0.22009682281338963,0.9836749154111029,0.021799780400043902,English,1.0729380354566773,0.1295659849216453,1.5722194468783814,-1.1935108095292157,1.5786723505353173,Fail,-0.2954779217387626
0.861286792257022,-0.355719814054522,1.6804825853328496,-0.7456145349104822,-0.2017960586338463,1.3600487437497248,-0.2229409050585207,Science,-0.998180253950241,2.437271879387512,1.7013946681332421,0.6762638819631904,-1.620817143557822,Pass,-0.14914735304416052
-0.049912957711793195,-1.3204115504941099,1.756045326920865,-2.5535183792884015,0.30441590983257544,1.0482108048482561,0.44886268337958435,English,1.5518316692806864,-1.3620241427214361,-1.4646876728396123,0.08185317971037823,-0.8896230134267918,Pass,0.2901406140146665
1.62023883543296,0.987346453395575,-0.2010337596183968,-0.10764636085570628,0.2734316669393625,0.21541792168039572,1.3531774034690591,Science,-1.4509484844422713,1.2549422431238395,-0.49186739497851023,0.7042676289027249,-0.7025629323582478,Fail,0.31938248727358126
-0.0947521545993705,0.2573274070844378,-0.0647529454491218,-0.4384065064895078,2.994899496835856,0.1568573095339189,0.7148080723898754,Math,-0.015843316862495484,-0.19912607018782813,-1.679393608799135,1.4258388753890798,-0.13558481452533852,Pass,-1.1035402998627453
-0.6658696544268146,0.46852040976119264,0.346220149061857,0.02792909528482408,1.4346127196849874,0.9553852587355411,0.5641585794156923,English,1.4141731792228835,-2.1057344418463035,0.9450793654119469,1.4832010101858735,-2.3491423989587843,Fail,-0.8286472349529989
-0.4346860124447343,1.9114679937364079,1.1432426605514796,0.27351177863510856,-0.9324001340027608,2.29682683486781,1.586333339978235,Math,1.0818067963403275,0.6328298409351597,-0.43763714658903163,1.0552316156842878,-0.0808637591298482,Pass,0.3711688424468909
0.3402217597755926,-1.0549166340028233,0.2968984152787296,-0.6763195168315791,0.22069819390002512,-1.1102687647070981,0.10317603449211445,Science,-0.9994840190098513,0.8133383223994264,0.2987557081656098,0.07087762168641028,-1.2188966683377065,Fail,-1.1684568445160368
-1.4973732680152967,0.35726019851932833,0.16343913555691048,1.2461438041863304,-0.32574929954327836,2.0893821189669692,0.8834998527732438,Math,0.21206856768269905,-1.119039402000907,-0.24319431577632025,0.19724525798880854,0.5961661828639502,Pass,0.28750275480611337
0.9256746245079802,-0.7665361038477796,0.47606058541225854,0.5941450046288836,-0.1836505246807886,2.0752299040519553,-1.1799511934182885,English,0.4273139866665391,0.9416488455299167,0.5855624579684383,-0.8450246504984305,-0.786639876596795,Fail,1.5117928787869181
-0.657823840229927,0.8846377851476144,1.9644087282001892,-0.8564542909906945,-1.3826387586027276,0.4216570450452737,2.5825538539299537,Science,-0.46491729256783093,-0.3647121431192076,-1.2654211276899108,1.14725063193209,-0.49779754472631915,Pass,0.1368539859355853
0.5825561626562131,-0.17127281223668084,0.03299484883778774,0.0542958487861448,-0.3767698753506614,-0.44726416310376593,-0.643341827202908,Math,1.8652112540929384,-1.5099574857769156,0.24819463431241315,0.1371474109821508,-1.4677365213974014,Fail,-3.2527276893053947
0.5696431449053889,0.4674709644633291,-0.36999774739322466,-0.7716503137582682,-0.6576226003626322,0.10243927948171981,-1.1622992754634895,Science,1.1106099233161795,-0.6128054115512498,0.23929665269142492,1.0086662985540946,-0.3294579310949422,Fail,1.1829861395078975
1.2999633139453646,-0.10290401981558682,0.4840256947530694,-1.2742759264072403,0.5830642158558361,0.558497067847914,0.4297174008644292,English,-0.4156424808330877,-0.10266739264677056,-0.7981404912777438,0.6298965274992369,2.3433332458052436,Fail,0.5608815274113075
0.8489665727453316,0.848552042384997,0.4113337870774092,-0.25141004924543536,-1.662963765687485,-1.192001239994389,0.883405635226472,Math,-0.34072408342371824,-0.23598084061776978,-0.6143997456144459,-0.19124698892279435,0.5457675535822588,Pass,-0.13455413438286784
0.42895671945442265,0.021469173783598125,2.5225413152171794,-1.1881134011256222,0.7539680196816912,2.114957365091641,0.2845909758167101,Math,1.0241177391146636,0.7346638908959087,1.3782831251718728,0.054924506871091,-0.43104492755267415,Pass,-0.015245378354505727
0.2239279232341187,-0.19349058675293707,-0.07648037728601426,0.24456278899032663,0.17719861969598497,-0.8337176648668257,2.6492445893823695,Math,-0.5028031020002736,-1.3377519988792725,-1.205351867438504,0.013516343484067815,1.5217129501184068,Fail,-0.8288281688447016
-1.0997308813486946,1.1632515983761806,1.328600763749488,-1.2389973979070237,-0.3362453476705224,0.16930220645570182,-1.2956077609332393,Math,-0.3453405963032829,-0.4682477987714817,-0.37366052733958777,-0.47521375021722384,0.29250289294614223,Pass,-1.5429313725406855
0.04641775905034585,-0.46372003389262323,0.896474685323659,0.3214831948666344,-1.657071918240568,-0.00011104978450438008,0.3329482192655077,Math,-0.7386330835301134,1.273885287514787,0.3176603387131428,1.6380150140139027,0.23252644167152445,Pass,-0.9488730549282689
0.14618173087841874,0.9595573858921028,1.9011129476924147,-1.4980529489836394,0.7688229466127561,0.01004945124730705,0.06152322517536818,Math,-1.8690269075961552,-0.6313262725934701,-0.787259642773274,-0.948531991401146,-0.8150353588607527,Pass,-0.7238623790375849
0.09599704982958353,-0.42704714308830033,0.9560237194607554,0.05515408227939273,0.3666011873846347,-0.591012629575674,0.14265587261912,Math,1.0497167717747677,0.41194519825735837,-0.7684280963939668,-1.6172302504939906,0.13608691472079376,Fail,1.6605694926185126
1.4855495961948126,0.47339873500262075,0.42428876037743435,0.22742798447578735,0.2927114870998055,1.7079072646664542,2.0157040053524327,Science,-0.5590005959357891,-0.05817260921988107,-0.34884594560379034,0.010933517650552105,-0.539976853441197,Pass,-0.3222138680847119
-0.36955464338951166,0.7851756830037774,-0.12689295584836816,-1.3505268039154097,1.7107037863820438,0.3824308085034047,0.8229583987935998,English,-0.5289414949070367,1.5544785532899246,0.8610526332279457,0.3273681892664203,-2.1386227373310414,Fail,0.7685685062905451
-1.7110445977592417,1.8347846743208411,-0.29249466384495204,0.6349630344099687,-1.0051276527792485,0.23351528017376694,-0.8159173997663465,Math,-0.8483149073845192,-0.590154740323417,0.6930810226375859,-2.760113536236294,0.6773812361002263,Pass,0.26894417406204396
0.8705535013622517,0.2190958260869228,-0.4961812787944203,0.6349462757627702,0.3187523187992877,1.4028983490254172,1.491439247808961,Science,-1.1938025989221412,-0.249754186571125,-1.0117243912328964,-1.5820194092758375,-0.4579881893247978,Pass,-0.5702136480944537
-0.24070069128393445,-0.2620788548962893,-0.4421725242213229,-1.7449421617309357,1.4157499719895295,1.1598836615605579,0.7173514987205227,Science,-0.46711534190766274,0.8353707713154606,-0.5840586373880207,1.6189507132758154,-0.8116597182959203,Fail,-0.7244177733668633
-0.642642493905942,0.41261707697113287,1.1945280408887142,0.5674624616033868,1.76726155696441,-0.3528377080021874,1.00661516173788,English,-2.4279208544662056,1.3738730525415805,-0.16515012877959775,1.5889218822262432,0.7042645920477545,Pass,1.4817141998272247
0.9837254398188988,0.7051091000430059,-0.20299182270056082,-0.35479128111897845,-1.0708592206466154,1.3339041683452235,0.08212124627068795,Math,-1.1635822239034848,0.8182059035773668,-0.8336146418529232,-0.7511951589287416,0.6785910713697523,Pass,0.25469773887359776
-0.6539301966716388,-0.5006053621004136,-1.718909083118899,0.2453561675751268,0.6855690795896289,0.29939018835502473,-0.1572887576596444,English,-0.18875189224819616,-0.5746909816483855,-1.178193775908778,0.753834046228494,-1.190787583778681,Fail,-0.7324311916022649
-0.21134502458886054,1.3274280976618476,1.429066358527288,0.09270896058628825,0.6819532450608093,-1.2874251035912427,1.087007591800575,Science,1.1794666089935633,-0.2719317609815452,-0.8721867229303458,-0.03918765995984129,0.5974926318628908,Pass,1.404790992888503
-0.5287033419078819,1.1206912346312865,-0.6571174946147196,2.0812806153953987,-1.0638908284985806,-0.335012121055013,0.5689511702100334,Science,-0.01780219999397685,-0.4947560119506235,-0.5166777168692823,-0.968852062274402,1.2321567484757017,Pass,-0.5564039819648768
-0.6761888618813763,0.24046269314547167,-0.9841693536174124,1.1413817168325016,1.2324323515597706,-1.9857548192470222,-0.9156999411863443,English,1.209627741208235,0.6735038699435386,-2.0151381827369157,1.7216602742505522,0.23363358494327882,Fail,0.2214771687535168
0.03097467162479093,-0.5726121650098182,1.2288552288331336,0.09073684180989623,-0.557150786107277,1.0805302543248894,0.6490606472314133,Science,1.3401572073897037,-0.39989805655622257,0.11381652443576716,-1.229197384904054,-0.14743816129145457,Pass,-1.8161094399249518
-0.49627030796965577,-0.7926042254054171,-0.6463838998271167,-1.2258126013229431,2.0804774224537006,0.7807623722275128,-0.0976923286159248,Science,0.8209449280949394,-0.5809208349732324,-0.33846952631209565,-2.0943682246109865,-0.8373942714588044,Pass,-1.2079920798011923
-1.855158414024565,-0.2678976715392959,1.5091971869329592,1.1463991365208173,0.02663874355627299,0.35554579430399064,0.7471342727248289,Science,0.374992067875671,-0.4518560081597955,0.36127574559074865,0.13588112372092884,-1.0013450809552318,Pass,1.5495648571077296
-0.5992473769561099,1.5248352730559915,0.13570508986043434,2.112961196395248,0.496059415194819,-1.458316775158527,0.5158298037417317,Science,0.10034756259961898,0.4484392003636646,0.6255189381493589,-0.1947364225599349,0.40648952567268454,Pass,-1.5003099472910575
0.5677791379539692,0.38428870745629085,-0.6583472339620465,-0.5079534525339756,0.9736722706052435,-0.32480810696005386,0.5396007804236586,English,-0.007454173412085008,-0.001397825751983114,1.054277299253973,0.02857664459827862,-0.24166922583527695,Fail,0.9866237364282463
-0.6219671029796455,-0.30531824695166765,-0.9295424948189683,-1.3337537390403589,-0.44669274548430754,0.9001253531631195,0.13256375991983382,English,0.7204381071178657,1.0138249495776568,0.15195814055960385,-0.7606559589840299,0.05074154602817107,Pass,-0.7368534164036706
2.049231561359006,-1.1778330188075792,0.5191951924174675,-0.8781819137157342,0.651740780997545,1.6924886778607122,1.3103357148370294,Math,-1.1552851828968937,1.2820831925683933,0.3691447192917601,0.8801926309617922,0.5836016827648872,Pass,0.8808046230010452
-0.041417276343950496,0.23268012528076315,0.3399208522619539,-1.2651230874492805,0.0773109935580352,-0.9121513856316548,-0.084377923903739,Math,-2.302950255524162,1.0745084868165702,-0.19794821051236489,-1.8524806936092812,-0.3375915204413597,Fail,-1.1689058567114181
-1.3932725921766889,-1.1415971754838845,0.5684719710541426,0.8367105800114586,-1.3560404588803825,0.3958971288891047,-0.5526890775271732,Math,-0.8573772659097886,-1.6331674679250043,-1.4736013901541818,-0.8242264632908536,-0.7373274302238002,Fail,0.4040573121253845
-1.339132978421526,-0.12896239647113428,0.9774639394363593,0.14135073543901802,-0.7362766132661984,0.3621997506100292,-1.53635534902258,English,1.042357221237325,-1.408740095413998,-0.7532687994790571,0.015600631585003093,0.7699755680721422,Fail,-1.3885730322211673
0.025455351381150383,-0.0968620599023673,0.686078472327907,0.9132637123751282,-0.33025463252627885,0.773440598711311,-2.5482973347288222,Math,-0.8315209057731191,-0.9704047947200284,0.9802166332705469,-0.9137849642832883,0.46345684490213734,Fail,1.0841442909153598
0.2642797774838952,1.2406788069015662,1.1554525300203138,1.2682999936129393,0.51563943643522,-0.07768992170727884,1.3017106822648343,Science,-0.20267376953338212,-0.9052603165843319,1.2042677956587837,0.6166053496392915,1.255228116527559,Pass,-1.7746571853575335
