study_group,Subject_1,online_resources,access_to_resources,study_hours,extracurricular_activities,prior_knowledge,health_status,Performance,participation,textbook_quality,attendance,homework_completion,tutoring,family_support
-0.5533655548759954,Math,-1.2692184642069326,0.12851038267553677,-1.1625450554828827,0.06231652305358404,1.2335163662696407,1.4829883274014526,Pass,0.6867561458234909,1.5607553906122476,0.05619471818841247,1.5362041142588445,-0.6933152984693338,0.1154594997382771
0.23053836817657591,Science,0.610399073319488,-0.8219481955645033,0.41671974238051857,2.186231968964031,-0.21491067576190967,-1.2729627352052326,Fail,-0.8834124663620301,0.6135072671591643,-0.6544503524424028,-1.491506058982571,0.5884675773786047,-0.816698528281886
0.1688413533199504,English,2.4271247643900047,0.563514469650665,-1.3275473779489453,0.5911308662385715,-0.5403821580997961,-0.04057938690985829,Fail,2.429105572591138,1.2716659031987738,0.35308275914315895,-0.018893468214504317,0.0389042647424615,1.3237392309042633
-1.634668848233776,Science,-0.6187995211896211,-0.07539198660504846,-0.8513657413997505,0.12377507354691855,0.5599747256265554,-0.6266776168627654,Fail,1.4672380715611089,1.592391956445683,0.6703161758785181,0.4984211806043841,-2.279611040397255,1.864023451221178
0.8015549358422057,Math,0.3634843257539107,0.36253045343943785,0.7924969919382789,0.3882699193780682,0.2704117867435411,1.0902581461992462,Fail,0.13065291396121628,1.6736122260309387,-1.2337139919217013,-1.8367296005270297,-0.5111152743970445,0.9743241309858548
-0.9319515488972632,Science,0.6127808374600718,-0.21420771837306588,0.45170687447338176,-1.7974992092483797,0.15455163439830424,1.6582406229426165,Fail,-1.1054848386445946,0.5147639081530421,0.24553325748418867,-0.5082539366530948,1.4528834970960816,0.4038482655246871
0.012898332234053306,Science,-1.5338388260427425,0.17682555654719903,0.5022915800977538,0.11584246257197647,-1.7620514876001894,-2.4468806373989382,Fail,0.12349837393876142,-0.20240461104541174,1.1904564649652325,0.4571247184245063,-0.5914719953875067,-2.202428799930146
2.055169822587947,Science,-1.5687339086124652,-1.1848252036472107,0.04472650625784912,-0.8424973021227259,0.4238842142997368,0.19533421697841719,Fail,-0.6335518606826138,0.34148145730941704,-0.5342563131198893,0.9050426859214535,1.2032323895460235,-0.06834161283605719
-1.4968599827896776,Math,-1.2194903328668711,0.2540586349433879,-0.7950353674439059,1.4085112011216117,1.5035384264650717,2.9460591628331625,Pass,-0.9278322697258434,1.2297455749422885,-1.4982979844265396,-2.7675931559693434,0.48184264431474044,-1.9320194411548717
-0.1622529642315972,Science,-0.24014748324129997,1.4137804982482431,-0.2785915091691675,-0.34575972705234304,0.3996606038548001,1.1168925868517874,Pass,0.9699100714230582,-1.5496029257141355,-0.6737255406117241,0.11965671924176909,-0.37542858477897867,0.013025054776953532
-0.37818593087748015,Math,0.05843062002577655,-0.7601317463751599,-0.6219285790235851,1.1851921812613466,1.8738715936275032,-0.37199510425469373,Pass,2.047765110804426,-0.3520235907892785,-0.3006082013193166,1.9333994112854986,0.5458537886053128,1.7099464762893655
-1.6074521277179195,Science,0.39819577599518824,0.8318583173442651,-0.14988591995888248,1.5024426823873978,1.1285404275725188,0.5521112087597198,Pass,0.02308201734338681,-1.2781083555353647,-1.246279462387167,1.5896372541243475,1.6181201893690929,-0.7066029046416046
0.37231282356740236,Math,-0.5905752004692534,-0.49856426535020326,0.5091494498499184,-1.5093748170097092,-0.585100561456,-0.7697659706173534,Fail,0.5185579723040054,-2.1698321539425574,-0.9713784979988019,0.694140270546199,0.16961362477663294,0.860304193236745
0.9194292975559667,Science,-1.4611863465779158,1.2199963299117744,-0.5109545878442732,1.436900637645595,0.5602329210006842,-1.1825676407764767,Fail,0.9588101221357767,1.2178239074413832,0.904203169868739,-0.18680513995928388,0.30442302383139247,-2.41180769964166
-0.2908865981533452,Science,0.08414684630802702,-0.3601616727272574,-1.3547978478984928,-0.39113888466529556,-1.3369866451736492,-1.7436346045877742,Fail,-1.369116601801415,-0.7277481063049369,-1.2324285906611174,0.6642812132423035,-0.3961099245182961,-2.00120187994802
1.1024678009030158,English,-0.019100827540538247,-0.7192457252942066,0.22967019375887404,0.9138875829626464,0.7315714744005536,1.4982407954158106,Fail,0.023186622700074926,0.1571045252107282,0.6994872682356712,0.8500038022688364,-0.14978462552733202,0.996484701799997
0.4844276681856681,English,-0.6881456390809528,2.055348388849406,-0.09592326773144537,1.6773365038392005,-0.5000622366084184,0.9593618238836137,Fail,0.7025023616759392,0.6114820101971992,0.29476618540598515,-0.6702049674469518,1.2957777953048006,0.5041858542184481
-1.2467633278696721,English,-0.920174572406064,0.5486889265325905,-0.08572020940050498,0.6393082962771208,1.5286200136407277,-0.8075091995254429,Fail,0.7305465438435436,0.5696743490580745,0.29482450929978515,3.4940467126827395,0.4470228862329685,-1.6590704805373482
1.4332500434317228,Science,1.8125179722787532,2.380899614040154,0.5203868163994345,0.218508661637103,0.7382321132849664,0.9013176950789812,Fail,0.16839443554420613,0.36249313615527073,1.859684001885998,0.5855045398614871,0.2433727736058235,-0.9905915094178435
-1.6217007140798643,English,-0.0778805398028922,-0.9527441515709197,1.3993140573032552,0.5199359561512341,0.0225777351523187,-0.1466146619459799,Pass,0.4734806234197585,0.07983047253982092,0.15882266122635458,1.4186420801205062,-1.2613672167032726,-2.495673561589505
1.3427890923524104,Science,0.6403391290249634,0.2252344452590036,-1.081799587371014,0.694315119656362,3.6972301711455184,-0.49560955256574035,Pass,0.8963855444708615,-0.6370400209036597,-0.5301777530108528,1.2725527405281511,0.2797764987386563,-0.6117304290429263
-0.8736595532739011,Science,-0.07452259682847201,-1.6835754927239566,0.08202658506939711,1.5040767352595543,0.7460650660281898,-0.02705105919165782,Pass,0.7353022727647999,-0.6502959858819083,-0.8822657745310833,-2.6274075241524977,0.21414358940875322,0.6434797904389674
-0.7869288676091319,English,0.18910073634957256,-0.8240966635981538,-0.9948429270984933,1.094593299081803,2.5395413400926587,-1.0318384339847646,Pass,-0.23797281400100556,1.6626679392778838,-0.6030264984276169,-1.9559067100380632,1.2532987180822535,-1.4997031135188317
-0.2505235510805912,Science,-0.20309064453171494,0.15630626497737599,-1.6949466117314589,-0.2691128966237195,-0.1253765823120509,-0.3492095029765607,Fail,-0.8060309060314562,1.3671087758079503,-0.8428088567486137,0.5514850578931487,2.2073357390688,0.345703138173553
-0.8573548528203749,English,0.11302925073673731,-0.020753395581275827,0.38190383007592565,0.4551475615094349,-0.08579712954851304,0.8770106618372427,Pass,0.1714424526064127,0.3007442858845783,1.5842908844648314,-0.6029545300683439,-0.7650290623490714,-0.506399696277767
0.11308639056632809,English,-1.6906578655291253,1.2390564288292945,-0.3158571120160564,0.6755293946562171,-0.8724929219656294,0.5541932439101964,Pass,-0.7977525126007162,-0.712123045669536,1.5628267830172844,-1.2878819456373756,-0.9683217549511787,-1.1765346888332102
0.8791493804641246,Math,-0.29637918004103814,-1.6557175762097416,-0.5388541912302522,1.3913058978159771,-0.8935674603357199,-0.22446555758551182,Fail,1.4082153282139185,-0.15656907862174957,0.4137915615855479,1.657694880805221,1.7006074967961258,0.37771093214505874
-0.6567243597721036,English,-0.7970580135615444,-1.2777352909487691,0.7985319831575908,-1.0325483098550619,-0.3554076216172717,-0.1540912041871121,Pass,1.0511155627244666,-0.6863615731938176,-0.9964262636068176,0.17547531132628674,0.44439656295607444,1.1228017634906955
1.3505482378852138,Science,-1.816284842732238,-0.46332301951870297,0.07173239494880869,1.518388563978311,-0.7728774265104739,0.6311205615965493,Pass,0.5864833971396978,-0.3710707845112634,-1.0835487265730757,-1.4771743340043877,1.062577957196185,-1.4655235351457292
0.4740740103252981,Math,-0.49982969176700015,-0.49070819093937496,0.8753404474826337,-0.2313013252544701,1.433642259344337,-0.8713599016570468,Pass,1.276727880371506,0.6768529323123675,0.617508396614773,-0.3090455534790044,-0.06274363105984593,1.2500175953480965
0.6979325664277375,English,1.246906860087273,1.3808543490837075,0.20116809135721528,0.7083929673386171,1.5051284468774826,-0.4747101928725084,Pass,1.2409662682908673,0.47015024179685133,0.08038244401991315,-1.3420017752426405,1.5059006778343327,-2.2312014212744327
-1.6082239283105386,English,-0.6581147604203983,0.37590479598131926,0.2616667279273712,-0.18039244280996164,-1.1203016493284612,1.1500781674628273,Fail,0.07167324625676853,-0.029401053319186504,3.144087053172326,0.9612895461573722,0.32220656411459564,-0.8010506588076053
-0.7667817267943328,Math,1.4002044523891168,0.6240418257043546,0.4939638974174581,-0.0839825240170251,1.5116081806027182,0.7975431628896721,Pass,-0.5241317136202237,-1.0947237926947735,-0.5046924111452928,-0.5609544366736623,1.8651459581312297,0.1988343710365117
-1.5924399995761407,Science,2.4848461551660037,-0.6081046058297723,1.1598951524172572,1.8445311847215176,0.9809626933274146,0.5354639548391126,Pass,-0.08492143149923737,0.1524323233000556,-0.8136445225873542,0.18688993890566283,-0.9428920483197449,0.5023478826793089
-0.050489279476887,Math,-0.4476387815247749,0.7000493955771258,0.7759975894849852,0.7987313413464171,1.2059193824060892,0.8121317816712015,Pass,1.2487193107954178,1.2929279411913528,-0.0394306362141328,0.05444139768936001,1.744093506410835,-2.1276658072398824
-0.4144746729985784,English,1.2896690589663522,0.06240630816648779,0.4634894148558756,0.7824019436617087,-0.11852205986652675,0.2690353890898687,Pass,1.5620031049110052,0.9331201249478079,0.8165014221583666,-0.2529218577672158,0.9024252682404902,-1.487116054664847
1.1586995952518442,Math,-0.77766202452533,-0.7855563872387391,2.0384955104573947,-0.003085868055242995,-0.6009071667089286,1.7141915724967707,Fail,2.91010150722022,1.5379377915690406,0.30996803788451843,1.13877975767926,0.40259229150968334,0.934854052654502
0.2454920935431996,English,-0.5518462826101262,0.5522847337734006,-0.7643048041111408,-0.2778064936961294,-1.1148495684030588,-1.4610053072267652,Fail,-1.1560375643280265,1.9287813832632439,0.6671652396299492,-1.06483532146211,1.896821527147937,1.6886343879032288
0.1041801957566099,English,0.24757101957702166,0.11295922451744099,0.014533667778031192,-2.007856645193913,-0.818778392006971,-0.047873980832136974,Fail,0.44311303751916514,-2.0631417812146458,-1.272794157268111,-0.36507231317148486,1.0045157816420898,-0.19466660211675926
0.8032170638189888,Math,-1.2027592985616677,0.48149754874909795,-0.00982019083644099,0.34368315871107463,1.3057652851404815,-0.023678003349372288,Pass,0.1329080782508193,-0.22005356272718649,-0.08823306349971019,1.1686642186684593,0.5721515990798488,-2.0098474050035735
-1.992240880977353,Math,1.335343598863089,-1.5515333067072923,1.0587020143091483,1.4615839502325523,0.020441042421721456,0.5318629879213215,Pass,-0.37358471941104543,-0.19868864722252505,1.1136780027405722,0.20608542099977817,0.5893504714310438,-0.8082108528828507
-0.4863081604790262,Science,-0.1997979245651344,-1.966686454857425,-0.12768658795517174,-0.27271718275926427,0.954738550280374,0.2092485951747962,Pass,-0.1581803308538613,-1.3748464065649861,2.1034404004928193,0.16944273261604828,0.9032120339046685,-1.2938626700324656
0.18716337965559351,English,0.5420837777598685,0.7916171497296963,1.0497089985207302,0.6946316721364846,-1.342152370688594,1.027583452087545,Fail,2.036661312943038,-1.4090886152043145,-0.4163663321263332,-0.7974429870590193,-0.5091162955195897,0.787716903050976
-1.1960753544316902,Math,-0.38267765660939485,-1.1554156947230363,0.1357883243618762,0.8867141354155953,0.4766455662708296,0.5339615095023825,Fail,-1.0337656866399676,0.934314070089073,0.1731954828333632,1.4679636993071354,-0.4725349793379927,-0.08268152315835105
1.480569344179152,Science,0.8695711712650395,0.2495529489847903,0.9754578358849832,1.491054095647701,0.85962807204898,0.6176988117927532,Pass,-0.4311003617916813,-0.3017557263324151,0.9471034029586005,0.02888654688412755,0.5368548728128673,-0.2953046749293123
-1.6174562124309029,Math,-0.1623732039641954,-0.4407590196423876,-0.9580734378636879,-0.5976069336546717,-0.27197032312223923,-1.0049135986032462,Pass,-0.7003436341206574,-1.5270897012694016,-0.9703144759244839,-1.0816632954209116,-0.8094870029227352,0.5746050001272494
-1.9245096980542116,Math,-0.2899254650858291,-0.05795804920044351,-0.41776377278020355,0.17904293796627496,0.39627227587276337,1.0088973351384087,Pass,0.28997895595416456,-1.131805403294063,0.4907921869067826,0.3383150595594659,1.1499786359785102,0.7753933939565665
0.8407008672599713,Math,-0.32302634932176694,-0.6863905885885555,-0.3990551998660449,1.309825463269171,-0.5059365559951716,0.5902137132562382,Pass,-0.21247148385136014,1.0706413314706535,-0.798111277909564,0.2432185023720544,0.3197829502345285,0.9890401608487879
0.7222891980575897,English,1.3567733877966377,-0.3398737812966161,0.47744195752927565,0.44612815330529104,0.017313196331238526,1.1327689892667887,Fail,-1.3100643306919981,-0.608512773521012,-0.9027435244129182,0.7680349397725814,-0.019295602617024094,-0.13128540467131167
-1.1853139942303763,English,0.06469345766395711,1.340223740521315,-1.0337705671925395,1.2480102078067148,0.41713323046571965,1.7194355299711057,Fail,1.4216255072660202,-0.48208388704182786,-0.5960710955123166,-0.8515856984603865,0.9978911309197492,0.6339731683154293
-0.7076019894804405,English,-0.16068296148878075,0.3074420145338596,-0.6068901166566492,0.6645367121825491,-0.9026203415755008,-1.5052928995633772,Fail,-0.5314147402723219,0.04161121812879708,0.2552988272947327,1.1242058975413316,0.5687057189303272,0.4851674990272358
-2.072509555488105,Math,0.9768810918117864,0.5500080153326141,-1.1874532862647966,1.396641163236107,1.4811386522030752,-0.010363286599038974,Pass,0.2526547147569734,-0.049456941924041355,1.7762525823131694,0.7995614425457439,1.3036199195922031,-0.7760688994188765
0.6678688823217671,Math,0.9097148823787407,1.6431820826139778,0.2281477599772919,0.433937481274571,2.3164106052944446,1.190486212740583,Pass,0.3157656796778979,-0.8930321536100828,-1.0780684072135567,0.3777499771498911,0.31619962242320265,-0.7006596494591679
-1.652781698210212,English,0.10170982906408331,-0.6064814575973451,-2.4578277587529938,0.4140833370897997,0.757023385192273,3.014950809269048,Pass,0.8711353272777882,-2.074988660064266,1.551775417896528,0.5347792296515236,1.547767926641694,1.835112042415164
-0.16318611006616437,Math,-1.427750651231039,0.17108541665663768,1.0451993966285016,0.38931638753189013,0.5022426522206381,-0.7772783129208255,Fail,0.43114214239043025,0.28287100005508026,-0.7794626288571208,1.0432230422267488,0.30066857080892967,0.6192153815051585
0.5856786862076084,Science,0.867280381999458,0.36367043736613497,-0.1572324766450467,-0.8043250892592824,1.3927282387859665,-0.794400318712336,Pass,1.0472089549660586,-0.4668566812399019,0.48113654666789424,-0.825819468115127,1.850362206595201,-0.4422038871657293
1.1575261087362438,English,-0.32090336794360763,-0.26226965022158677,1.3792792589234557,0.31174591142248687,-0.751499379286982,1.1749447824005912,Pass,-0.8430514625543736,-0.08103886028730672,0.0529017531433977,-0.44720640158744535,-1.4376114146615038,-1.1999324491055317
-0.12177275296584028,English,0.7176812182953696,0.26523262444695256,2.440904453987141,-0.48329782678169386,0.06186459335856759,,Pass,1.0624686509680579,0.6018727606398874,-0.05693169426089801,-0.26013123406289024,1.3445030911359042,-0.8547264556310185
0.2790877908695547,Math,0.3650720655115288,-0.323154904545338,-0.0731534792745351,-2.4837141945388255,0.6452874363469858,-0.2972782465770805,Fail,0.2714956349222108,-0.5573113999874938,-2.452465533602107,-1.2558070412404456,-2.15034163290236,0.38067297267103417
-0.23663504426007195,Math,-0.8088770572951374,-0.07303495884296346,2.4833836686433752,0.3567669749204346,-0.07499165134250907,0.07735456044386878,Fail,-0.5158880110604536,0.0976762373605298,1.9819347945317405,0.10781815687105693,1.1585563385404583,0.5494832536722092
0.22227330966352724,Math,0.31977345033436805,-0.021647448923816454,0.19745977197460737,0.08691168608681357,0.7882898263980267,0.16298532708367838,Fail,0.5296024465415964,-1.2840264108166375,-0.23920818663967225,-0.47367206853561594,-0.8570616018261057,-2.532937830718757
-0.2883580401166958,English,0.08303542984569971,1.1046097023151018,1.0757086401164886,0.06949410242829832,-0.724641671176616,-0.3185739398843075,Fail,-0.05906831222055318,-0.2323526692077007,0.880061803739146,0.0022247813052753596,0.44622943258881514,-1.0833139188212597
-0.6210533461729837,English,1.954821963229367,0.12091416984884722,-1.8301245315029482,0.2501393968924044,-0.6113391189803483,1.1688754669676265,Pass,-0.13420198427919458,-0.31396760782553346,-0.8606864087979311,-0.7849183927466965,0.6165270770348567,0.2244366849710042
-0.9833725359398562,Science,0.7473220128686048,-0.7874460034324281,1.1672547551476562,0.2462515066698182,1.1178931745042193,0.15604090063902296,Pass,0.9009460868606403,-1.0254966817429059,0.0804208526288407,1.953989035375241,1.367734099605189,-0.6609636576285051
0.947452972915167,Science,-0.24129805636605184,-0.3506740991359596,0.09344716546748494,0.024742706986530694,-0.3288860382785731,0.0781236279455288,Pass,-0.5110173378577034,1.3081551150275526,0.5994862199799994,1.007174184957257,-0.19389829600772446,1.0101962437279814
-1.3788704405561045,English,0.16693072857158917,0.7947659864164012,-1.843684150448603,-0.6279942286385072,-0.7094917743742937,0.26200322064597176,Fail,0.6432650785687282,-0.9300271531512289,-1.7017979318215806,0.4316208807598789,-1.495809329482056,-1.4084845379019713
-0.7030699402867732,English,0.4552142055362931,-1.6066534917003192,-1.834756702151948,-1.0719396594086805,1.6471062604079094,0.4352304898041306,Fail,-1.231868362550197,-0.46487066428755947,0.7045642066414433,1.5537643680612816,1.249097725743678,-0.5973983690605442
-1.4169856226153092,Math,-0.6045368387431533,0.8571963910707648,0.9931267111645942,0.9019394710143396,0.5904521466623407,-0.08739833899685466,Fail,0.44762859148480527,-1.487133075250619,0.5664873481560904,-0.13706602593351683,-0.004945719173321525,0.28351923902509796
-0.9207524638886188,English,-0.8851994442249835,0.3871902422618512,1.1120006527708775,0.9458703156125073,0.9400963896505641,1.4220624104777722,Fail,0.47324547717996135,-2.3053211485757314,-0.23615360363563612,-1.6685944307025307,-1.1048238501344287,0.12707438239391747
0.6284230314768414,Science,1.8414148739499239,-0.9048666099639303,0.1934903188468032,-0.6899967988674254,-0.6697936441143397,-0.09667240903612646,Pass,0.05190165970448364,2.129330678291041,1.0626659651755588,-0.41626572516084503,0.731164821427445,-1.4630131091472736
-0.33453701242998796,English,0.07671404413114627,-0.1724608293732164,-0.8337778605722136,2.0430224703886677,-0.7260510618434848,0.09178223143684514,Pass,0.1636590159047038,-1.7797137045233649,0.559531186096308,0.8670353266044339,0.43390601783956684,-0.32630508480578563
-2.7219412578953888,Science,0.021793833827811977,0.6207483019684198,-0.45962854430134525,0.9579856215013887,0.8187608819767259,-1.438730128240852,Fail,0.2734380461259802,1.1591218458545987,1.8371224771796286,-0.09889047109749988,0.2174617303824111,-1.4597111538656848
-1.1908838401551318,English,0.5802921045905359,-0.5220319289378762,-0.6882747079168682,-0.5447424307380868,0.9154079888261754,0.48715578919044694,Pass,0.047316744239249045,1.1000883775552361,-0.20904194097743367,1.4400512185087928,1.3722198171754,0.34104655707865783
0.012492207158430465,Math,-0.6483449037851923,0.8942808646916732,-0.6629406440659809,-1.6834436356304872,-1.226716600208298,-1.4268333938727678,Fail,-1.1250306361346452,0.10493501117316349,0.6684629375727359,2.391580688805301,-1.1317272799396683,-1.2645449712680488
0.3885672038718422,English,-0.020767872317074474,-0.6024910162300123,-0.22373875518546915,0.5155842319488099,1.8763569775791702,0.18670127297850161,Fail,0.2706734263729473,0.7104046676281073,1.5150836781010661,0.10563210258855621,2.333122670991826,0.0539665020143275
-1.5005836956401362,Science,-0.910037194626104,-0.04854727568451186,-0.8927481192575675,1.0532832287782754,0.2719051639533502,0.9431343757765317,Pass,-1.7094393317935428,-0.20204564490068702,0.616110654282892,0.01608178629420148,0.7994417829965206,2.32183506403012
-0.8311140053505006,Math,1.0620220210391107,,-0.54365819649659,0.7053758469584549,1.6044323350220724,-0.3693143270399825,Fail,-0.15590997952197727,-1.9786028714781365,-0.48864371939254786,0.6967804694866297,0.2266497326191156,1.5776818855350616
1.2409019080261627,Math,-0.7918461038805996,1.2877749215574967,1.3327508369194527,1.053028170258425,1.3630022118620588,-1.9969487458101882,Fail,-1.4461492830319371,0.13886694312184863,-0.14699073790528872,0.09973896138779632,-1.373023978097912,0.9589779486020948
0.7028349748671489,Math,1.467360676995975,1.9448604663823863,-1.9544962425005807,-0.7735078389689504,-0.3234525694466121,0.08779519284382432,Fail,-1.2847354942692895,-0.6893043547190046,1.2487990716724053,-0.3528398169385697,-0.5278512258706589,-0.37392431161334017
0.9023855749351853,Math,0.5461609122596462,-0.022259310529382105,1.2772144600072217,1.545809817431216,-1.1096239547532794,-0.6145466757407734,Pass,-0.32901669030310804,0.8984380468547342,1.1799965575733355,-0.4279308169978656,2.6430516335682666,0.647054649812403
0.5609513020368618,Math,1.0520732655047982,1.365417725186874,1.330041932244516,1.6834130962934686,-0.18455891910198383,-0.7913956158615392,Fail,1.3154258252890352,-0.867521408961094,0.2572487462458925,1.7091771979348662,0.6562372448864665,0.780292514134062
-0.4837022754602965,Science,-0.30164220613656767,0.3102977213548992,0.21246173983496794,1.9386363674060842,-1.6382398377863856,0.9108164801166645,Pass,0.9846247234707874,0.8584929584033887,1.6080325392041217,-0.4119328660215767,-0.4986041715589775,1.6375256365889874
-0.09135693976750989,Math,0.16402471470372187,-0.18381131325821246,0.8609436336240534,0.16730059528996188,-0.4755950425444151,-0.5045588452128744,Pass,0.6056329789699352,-0.12763471453968403,-0.4258789268681344,-1.5178970829265848,1.205535950974784,0.3121066653294753
-0.577775139185502,Science,0.09063595064232671,1.342349976994597,-2.1477130966054805,-0.12307642624594296,0.7390177828514222,1.3845444858379492,Fail,-1.029478295484416,0.47697631561717024,0.880757336764745,0.28786636950565636,0.40606954910619986,-0.9392200814168471
0.48863585415141103,English,0.955558817895421,0.4238235179301297,-0.5363829733258485,-0.01598737819502565,-0.3749632685393549,0.795042697432054,Fail,0.7805125449001907,0.8616078189989896,-0.9417892041962294,0.3384807704142098,0.9965758175764257,1.3833785475175546
0.7023599817529727,English,0.13681360045792645,0.20776697119865187,1.291159284037635,0.5263899661866657,-0.37134857666579524,1.963638733722565,Pass,0.14565630202893098,-0.09043535815663317,-2.6500185583879934,0.10630872471050942,-0.8634173557277458,0.3669645795802655
0.45223907848474315,Math,-0.07259201640151244,0.7411977161277891,-0.2877336622510281,1.8058696599275805,1.5747533380485255,-2.0210531476019824,Pass,0.5963776872370992,0.06255396931597831,0.4802853632512524,1.456945728675787,-0.054006602115944324,-1.6045839600591327
0.5808684350773438,Science,0.7302094363256583,0.7838227099027258,1.694111129682501,-0.53847265677646,-1.3845541585976735,-1.5844404348494272,Fail,0.3740940430338873,-1.66091432395257,1.9385920761185729,0.7301411079306612,-0.5236924848314042,1.1860563556895287
1.0262830045173787,Science,-0.039629283302184695,-0.9017829840782755,0.2954643890865275,1.6487262322712457,0.7317768521898308,-0.15756708832723842,Pass,2.1108321748658616,0.5014848878676277,0.7896630556021664,1.3149220592613835,1.1513778403615316,-1.0581666382525752
-2.1968370135451023,English,-0.2595332564523976,-0.9966581133315268,-1.3871310840403455,0.5317325346104496,1.2560899665559804,0.6043718221444344,Pass,-0.41889657683087844,-0.8582458532259817,-2.3233112991692617,-1.1391401728327009,0.427764238495312,1.1046408624153983
1.9938837246970083,Science,-0.6040004480079305,-0.6559379912039699,2.334681923759917,0.5445859503428194,-0.5868786689627079,-0.08871651899558837,Pass,0.21697679799278527,0.0006967817348224015,0.6436999902331791,0.6861300181281338,1.2075049444009562,0.4248553221502387
0.16950452703014282,English,1.4191105070704146,-0.24670575482048926,1.4728144489787658,-0.9682865567475638,-0.08293496089525254,0.6137400521126503,Pass,0.4723656789680044,-1.7273003153176647,1.2502457659232178,-0.9172609838438113,1.7354078468256395,-0.2038350070754385
-2.117346139840424,Science,0.7275366742005531,-0.4715048898429531,-0.8255151090107966,0.8991032975632195,0.2728028158851712,0.34746567792286787,Pass,-0.9672710992421506,-0.8339721897952984,-0.4245318456520742,0.9089306469416241,2.5467168375052225,-0.18680543633099886
1.3437828350527121,Math,-0.620717506453441,0.16918104939833237,-0.13038290113035678,-1.348443957473354,0.6876925909543975,0.9489434189987976,Pass,-1.100292721783046,-1.5524354251738677,0.9835078656101008,0.10401631786450599,1.9835106068465553,1.6448400977407167
0.275268265172505,English,0.5022158466105076,0.17179786577737555,-0.349154791908994,-1.9206306957883998,-0.5270053310523042,-1.3844059176929373,Fail,-0.06552725513029438,-1.6288719191601861,0.17595904405208943,-0.7136765979323667,0.04904829282322931,-0.9636764209900144
1.903147857482551,Math,0.36459324304515645,1.4037351140112786,1.8941997712954286,0.2567449276032009,1.101992106793523,1.1436745577237286,Pass,-0.9726229118181171,-0.6630165668305178,0.5151620797593857,1.1044991425632458,-1.1197285447289227,1.6352438595563865
-1.1866872865557168,English,-1.6626858767447206,-0.3868936775982384,-1.1603200413003787,2.6695269032237556,0.06472143865616914,-1.2991464668573014,Pass,1.0063299628713354,-0.12958696444166223,0.8035013304154924,-0.27790064816397625,-0.7160639431407294,-0.15700734978457723
-1.3320350317778755,English,-1.6002002364049897,0.3389963560394411,-0.924192679965896,-0.444910141394108,0.42550119637203315,-0.17654150554922204,Pass,0.9326526384754191,2.7758383504052064,0.28154475446394867,-1.5338131536702555,0.4458317011114295,2.9878587563098633
