attendance,online_resources,tutoring,Performance,extracurricular_activities,Subject_6,access_to_resources,homework_completion,study_group,textbook_quality,health_status,family_support,study_hours,prior_knowledge,participation
1.030744472083969,1.194490707542578,-0.7882030819507299,Fail,-0.10625808501118629,Math,0.24110699755622392,-0.8337280009272153,-0.032444920120613875,1.2268747432140368,-1.368697968176021,1.0258988901230721,1.1405706401308706,-1.1607622117145768,1.063935992302086
2.1416352953838276,-0.10836057380364685,0.36261462217655627,Pass,-1.5612431470183545,Science,-0.29565492428225787,1.4525804958056323,-0.5204003101997989,0.3993292118011097,0.43768106294727427,0.07456231762742145,-0.3315724896324815,-0.7970701848154431,0.7708329554001327
-0.23465321485479018,-0.9269049854992341,0.7273595756439375,Pass,-1.4943741984816927,Science,-0.735818010003809,-0.0814412019743922,-1.3400067418131267,-0.175104827773384,-0.0652331106222904,0.4245182120856977,0.6824549935924684,0.3958195494483481,0.9945759457352815
2.3233314373959137,-1.3392809379601065,0.9534764112224482,Fail,1.1374927888854682,Math,-0.10879774086220904,-0.6033345214799012,0.585575870626572,0.6485807326148971,-1.1369512598114155,-1.2274526613233592,-0.30095402313963004,-0.5637519871759953,-0.4469599830297014
-0.48390667526713105,-1.0029388817532199,1.3856351428719589,Pass,-1.279052858317866,English,-0.09116888280156907,-0.25337647222783277,0.32620970431820445,-0.6787210290574713,-0.07533560683904215,-0.3876536659339699,-1.2394101640405946,0.5057073961530371,-0.8740942694314267
0.4181148762500203,0.5134168146653627,-0.30498847781254557,Pass,-0.004365037367120876,English,-0.5464916467706139,1.683584943673164,0.9745884787533178,0.6447298567822924,-0.4926715794279967,0.40181116667016403,-1.1227985673164387,0.5744447409515495,0.9856970206769865
1.0545489451121612,-0.0326122435341915,-0.3726487706001969,Fail,0.09324170607904303,Math,0.5481770142907313,1.0781052582344204,0.45986257712594764,-1.2863889270166287,-0.31736233057209146,-0.5662265677269295,-0.4574100731556483,-0.24710046165224195,1.5684210724892098
-0.06604894473273573,1.1824357528823535,-0.8882344081548499,Fail,2.1086761567726247,Science,0.06321737174557834,0.5223419583527829,-0.874538545152985,-0.43204315391719456,-0.6726459209511455,1.0655321280081118,0.43963549940283575,1.0461431394998633,-0.42245981722987797
-0.10233803107244999,-0.0333213524940239,-0.06179784077038467,Pass,0.1359208239148303,English,1.0212057101912704,2.880554928379716,2.114768732047521,0.3252921725144465,1.0524952805466852,0.5133088724929277,-0.40441118787162944,0.4548990983007418,1.5957984490642472
-0.994202599146605,-0.08305914214562432,1.923438796815538,Pass,0.3146628871226426,Math,-0.27204486861084515,1.329392517063767,-0.21989091461207858,0.4764438713269623,0.5339965969188253,0.4545609022722117,1.2997905852199632,-0.20895406815863357,1.9280701162525338
-1.5703476945639143,-0.08280827284459909,0.2760987422334968,Fail,-0.7980453514443312,English,0.16725157945255517,-1.4477139598458593,0.2783488166583728,1.2076671994358203,-0.3431636850119309,0.12674366669073445,-0.23279620148575325,-0.28201041915438896,-0.2559863862133556
-1.1254551353104736,0.23111371385979226,1.2386063100708178,Fail,0.46109102561759485,English,0.17328106413878683,0.28392204384449454,-1.1725706639764826,1.4234686032162265,0.538208920498053,0.7079649118431584,0.9122061970775658,-0.5129418094451635,0.697973233802304
-0.5536651742069558,0.251321093167092,0.7908953981611241,Fail,-0.6969503097297192,English,-0.1946059444402499,-1.5461223841547478,1.5645251654735355,-0.2292360742042061,-0.13592241216526063,0.45550477741091383,-0.49234281325804835,0.7506893906780072,2.0992466136264585
-0.018273522992881583,0.06126543161322625,1.772537433915356,Fail,-0.3240476711232559,Science,0.4149282802401185,-0.4133578042204942,-0.6002864384956146,0.8165807302645706,-0.920834565405001,-0.4857423886380432,-1.238096840094768,0.7236312386891265,-0.6798151546307282
1.4373118328265275,0.0006468027571731918,1.4698309870690862,Fail,0.39243693797103046,Science,-0.2669136643888978,1.5183123519058275,-0.20051949638674918,1.7244858726368253,-0.6894680460332414,0.583105858481902,1.0614353107852985,1.228946296449306,-0.03139999441789546
0.07973364830898572,1.9153358797301514,0.8425896903307746,Pass,-0.2465006612451294,Science,0.26489265937950895,1.218242607110747,0.5526009603719912,-0.12608874885657353,-0.787744614232737,0.35563563187623737,0.4331013349286782,-0.5202195166151646,2.1840686324106215
1.621493797298622,0.8775501767933778,0.2684705895009052,Fail,0.8220586248068117,Math,0.17838228147530838,0.23773119069910084,-0.21079644286005605,0.5706750465750774,0.6393579722558516,0.38787306077016354,-1.4241869049412756,0.1476533658615167,-1.5659759899857002
0.8157165498891414,-0.059418373886508905,-1.3818316595994193,Pass,1.8036048969753586,English,1.1105268808425932,-1.0464220561794582,-1.4111494452252356,1.0413099907698744,0.01563135518146914,1.3286872465677058,0.7745274795616698,-1.0640107286568359,1.2216824206223187
-0.13697884951281858,-0.0026733801817868915,2.10394928135081,Pass,-0.48651776635774246,Math,-1.2122760545525646,0.0719998609187657,-0.7715471590654176,0.5021324660567407,-0.3704662278528727,-0.8890578100487486,-1.6023447958664738,0.9201769602321386,1.106462951837802
-2.0773186735971474,-0.5704029188489999,0.3379347118408582,Fail,-0.11494278342474516,Math,1.2139785539798524,2.207401834472254,0.42035953835710915,-1.549985331678619,-0.20789642910337824,-0.41539702745818796,-0.23039768191996055,-0.5211473880998665,-0.5766258983948362
-1.415697977007612,-0.3567074678494724,-0.4914225437106501,Pass,0.8520810503112499,Science,2.2434054446927236,-0.7286417347613177,1.3816614238622023,-0.17570908739517146,1.0476415288969565,-0.9489712022143042,-0.08740298990987642,0.3032700883863355,-0.9856734985098745
-0.21654092505831812,-0.7797857611913738,-0.659253628213815,Fail,1.9019875686575458,Science,-0.4292625769834258,0.9237629999846633,-0.8326666914396992,0.5280173119101659,1.3694482655665696,0.15756945219197174,-0.461150543575637,0.5158033440306583,-0.7282535470413454
0.6941508318940823,-0.4986748283056611,-0.32397747087311984,Fail,0.8856526772128747,English,-0.3800642604275465,-0.2263352465464738,1.098975935878715,0.25880947670625404,0.722001302658118,1.0891167551034613,-0.9740889746095098,0.5837423096576781,0.6010765886590747
1.0388430894888963,-0.4747093354508061,1.0589341347803545,Pass,0.9748810963618068,Science,2.52088476940561,0.9099545032037764,-0.15144620222222077,0.6773954809889233,-0.20972546514079085,0.12358478596651806,2.2533725564442753,-0.061888674468593814,1.3548382206254534
-0.981133813389546,0.8208610569925713,-0.19712803648197913,Pass,0.022148897712263152,Science,-0.7622530328131263,0.19062944126966702,0.8015667979873098,0.4011656299020925,-0.4983419553521612,0.83678601291233,1.7370621001216362,1.005093207177417,-0.9549745289514624
1.4656885580885368,-0.33841124198623723,-0.14151466741457233,Fail,-0.7071132185100975,Science,0.4343078886382904,1.746421198469564,1.4941155170114582,0.11238526979319441,-0.589267567101238,-1.4415763234641363,-0.2528630775431598,0.3423086455150093,-2.2342813427037895
-0.10518757921169046,-0.10854527380276902,0.11848978283685949,Fail,1.3484590220299577,Math,2.1901132831825785,-0.16122317241013534,0.3845157013376353,0.7798168285271795,-1.7959232983164362,1.8054414875198102,0.6867032613845796,0.35705129241951894,-1.284430272909334
-0.40257634391987934,-0.3654007420075769,-0.4049927518565415,Fail,-1.0752924811950302,English,0.37834519357419427,-0.7818363754206743,0.046784665741334205,-0.09005874550247628,-0.8818455656923002,-0.8691591087376823,-1.0887898952563115,-0.608226254553043,-0.18401483602926755
1.4042310964520037,0.5337472626769924,0.1500937262306673,Pass,-0.2785535041641704,Math,0.08869890676812146,0.13384139732295403,0.03053818366692496,-0.25534469827456824,-0.8370611152767294,1.3689411767347608,-0.7481036025388887,-2.425224886551064,1.7418955347838296
1.405107959549265,-0.11304970598318322,-0.35294469751465973,Fail,0.02718282776454308,English,2.2716212415166557,-0.9705377164874668,-0.5711953262413152,0.7922400162375652,0.4134969697357527,-0.8563498635210037,0.5452504562610526,-0.2622632938865899,-3.269037572464909
0.46792444763504143,0.6420702378644043,-2.1596153880786804,Fail,1.6421118268733632,Science,-1.8980512850341633,-0.18379508479061618,1.2470438535194837,-0.01632215628870763,-0.7645397171839339,0.3794858445918907,-0.7293353927530368,2.503947716561041,0.7732255408753015
-0.27706256108249516,-1.8722799838242623,1.7316030183525442,Pass,0.4981735505232284,English,0.8480085984649004,-0.03766307725743656,-0.8078183766903639,-0.5181955801579845,-0.1196428900640386,0.46445775996731636,-0.5306134201528893,-0.530287759460275,1.59137623829159
-0.056088993458532924,0.4398913232575138,-0.5324950565907252,Fail,-0.8120740467977313,Science,-0.8176913383619508,-1.4304846121823693,0.8542777999884367,-0.9249113184687986,-0.002851621313013199,0.6467358724956273,-1.0428039872269348,1.5540435950953935,0.13936861379838889
0.40400665139902414,0.0001672821419159052,0.31914603798781643,Fail,-0.04624156064889558,Science,0.17238512524912994,-0.8844577299530622,1.5673550785937167,1.9204190002384682,-0.09241618251711475,0.43533719449615194,-0.5744270019224744,0.050034918187018176,-0.5956220372446386
-0.6885866933033502,0.660076285662153,-0.12220018389956999,Pass,0.8238214755323128,English,-0.9543113979149785,1.6212196535251302,0.8145596111638359,1.4817421711106844,-0.16602822390005068,0.1679573987181792,0.9326899668660371,-0.42279353606298864,0.20489994406468842
0.30551537617637103,-1.8411676833682848,-1.5928807762998696,Pass,1.3379786085676117,Science,-0.416748291685459,0.8744607573036101,-0.5671228236314813,1.0411989811165805,-1.0656542922423196,-0.41235050351815394,-1.0100703527171264,-0.7733374088528361,-0.07394077985829972
1.2982343554227802,2.659100252153199,-1.06235911358145,Fail,0.3136783230716137,Math,-0.2955572953416401,0.3575518747427206,-1.3489777098080045,-0.6058575042041479,-0.4484709984387926,0.8153276721286646,-0.2173747267588951,1.6645191547531086,-1.634230366069571
-0.5297698601605656,0.5492179222687356,-1.0367248825072888,Fail,0.17729524776114822,Science,-1.085780211930467,0.15596812532449503,-1.5384948874354771,0.27902639658492984,-0.3759124320565073,0.11400970556378562,-0.32717565404882193,0.12214396205842713,-1.0216690608271273
0.3767543133479817,-1.105350095948267,-0.15915453235443444,Pass,-0.6893112775974215,Math,-0.27996290223654,0.13221351716388224,-2.29713139998724,0.8945997724293386,2.4187388914227257,-1.274853865218144,0.03468114101876177,-1.6185883757861088,2.079775412806253
2.0670825530311707,-0.9703470036604808,0.3168387358711397,Pass,0.48377920630753996,Science,-0.656860506946127,0.25170385596835626,0.5104411612677436,0.23379677506187468,-0.13672083614303926,-0.7519501760602645,2.3538329947933936,-0.0040745750270162135,1.4439739156609361
-0.17004151403411694,0.5948365719165577,1.5560066596839635,Pass,-1.2317924291390114,Math,-0.4019671691214115,-0.05268883107617428,0.9409597931471764,0.49082810865001114,1.1327362724776637,0.7794316131691204,-0.2976710390658206,-0.19819368851901695,-0.024724894891509863
0.6211111609996716,0.29743604609013,-0.7419375035319781,Pass,-0.5742328571459715,Science,0.3257800799708566,0.872054989431432,-1.6411069314181175,-0.013116717504768755,-0.822584487222995,-0.8343203273579048,-0.522486644653297,-0.38097374613523405,0.05969256047075722
0.03384717960187193,-0.6610552242623418,0.7657888742552419,Fail,-0.44986567975789354,Science,0.16805848443521565,0.828251358657885,-0.689366694722165,-0.47944173226046116,2.078752219079847,1.130708185572838,-0.6865833263846812,0.4346675271825622,1.5812096611958677
-1.200962912034008,0.4497324203791931,-1.3582511684591159,Pass,0.4541643603304619,Science,1.179276045053958,1.345555222631062,0.47256912358969827,-0.46105915314183277,1.1404543129581035,0.6697234744672338,0.28886982981939135,0.2137889852329445,2.28059351096228
-0.1529105929797835,-1.8985718755001626,0.20976110317901137,Pass,-1.06049863886376,Science,0.011683553366837343,1.4044410341092997,-2.827081633338397,-1.4219731259875268,1.9327259632114289,-1.1448112129237127,-0.5764971474432268,0.4183968930625069,1.2498760647887557
1.6921410601847708,-0.8996574906232182,0.32738192532473404,Fail,0.8008480736026701,Science,-1.1387572744599295,1.1013072769664691,-0.7779869093636608,-1.1381028076488013,-0.045369468155201674,2.204407108727334,0.49504938938620174,-0.43245728731192956,-0.7592468714470696
-0.04172495018147969,0.6492525649534583,-0.04645673142534823,Fail,-0.4428033235101381,Science,0.007107288712182331,0.8276174522884369,-2.3419453829398527,-1.3177834681160006,0.8415904512639851,1.0078715147790005,-1.060511761405676,0.8057642143545681,-0.2752422743397334
1.3557670356746994,0.911795310402764,1.827992229357867,Pass,-0.7046385500492832,Math,-1.9562227524058386,-1.2958428112728153,0.2933503713253508,-2.0670770089975115,-2.004782376059587,-1.0220102662195039,-0.26540924102200186,-0.7381392592507474,1.2591449391612597
1.5272344616004518,2.393444167180136,-0.7785315646917329,Fail,-0.03201909670272111,Math,0.6342975312834088,-0.19255161942541957,-0.2924424285331269,0.855159511023329,1.1339782572664707,0.3889744206315838,2.3807643432046377,0.8879405859848007,0.30223854078938245
-1.217359816749353,-0.23876051708872287,-1.1849139793539307,Pass,2.1667880568581133,English,-1.0395342744670557,0.8341568892329969,-0.9984543515517887,1.430602705454978,-1.113436545129458,-1.0761979803248325,-1.4555879377262992,-1.7023129646681816,1.0505951951504984
0.9428750026588822,0.6828399026372215,-0.34622470669023914,Pass,-2.2484798186445265,Math,-2.1225702452578847,-0.698896504219426,0.3970662959376423,1.0249822899905634,-0.141550946911615,-0.3602734802493811,1.2696860175016642,-0.2543512370518008,0.13036230270388965
1.093705716582186,0.7441675902123964,-0.5344876147857283,Pass,-0.37901043845162485,English,-1.6318401112311072,0.8851808232964066,-0.5750464963739345,0.4473392924198214,1.179802510514315,-1.3711429729896456,1.0429184015361785,-0.6202687197799884,-0.21334257722113814
-0.6576792794057363,-1.2753454265223667,-0.8119024873865365,Fail,0.4308828643128111,English,1.1346249500980756,0.5007094739312088,-0.3852822721805425,-1.1888736083211144,-1.6398017753752632,0.483802056573531,0.5555188247054061,0.5050630710660008,-0.796593564109955
0.2675415922309147,0.7936563321079877,-1.5979258919141675,Pass,-0.653922581388205,Math,-1.2814009333091079,0.5923478998667361,-0.43992024180171513,-1.0562974526942015,-0.6826561923791781,1.5368177759260646,0.5080792643408302,0.6710500248180044,0.6506326291586344
-1.2325988287388145,-0.4411806787061426,-0.3169948671948838,Fail,-0.7077122871101094,English,-0.08937876213639401,0.01725741425317933,-0.652236179371526,0.023250928536478983,-0.13449330343569063,0.45169279370374943,-0.12426635945118186,-0.40350602223103554,1.1108091756383518
1.0883771086332352,-0.3889154845193053,-1.1763700575767002,Pass,-1.4097767468593407,Science,-0.7538449464750755,0.9907310824061686,0.7290188311861543,-0.8636407100543118,1.313324319377196,0.38482727387814114,-0.8058825789838953,1.9540893391416068,-0.4983713852311392
1.77813102157387,-0.454809907614256,2.195616177111147,Pass,-0.8254619441043954,English,-0.3925812804519321,1.349464840153724,1.08924419951477,-0.573061786852819,2.1081993777089347,-0.857624763115749,0.562874901468283,-1.5673544841810487,0.8520246582677808
-0.37544458071763787,0.47311014735964174,0.19446005763830565,Fail,-0.43494338153784257,Math,-0.6274311914827111,-0.2924169311182106,0.8706734516129382,-0.20911019626537133,-1.64505691880963,0.09854832715294158,0.5610229388630243,1.1102743806194442,0.13281521775042987
1.2833551536893357,0.1358870646821684,0.6437115015264826,Pass,-0.21715898959724425,Science,0.8614295320551489,0.5409752438265694,-1.4266686729175277,-0.6124798532488923,-0.5612234340483632,1.0028524127436773,-1.4586606335396415,-0.5289235084365586,1.7694276313573383
-0.654925053159206,0.42143706799773234,0.01735601739631192,Fail,0.7652412753668209,Science,-0.606384722352865,1.74377140411978,0.13507809298085444,1.3129795460109208,0.06798120268498688,0.08509443381333134,0.6855233888155159,1.8901204812344838,1.3601391753012204
-0.1481016161736326,-0.7243170434679644,0.7389725880042066,Fail,-0.05806212950644672,Science,-0.24902223256307643,-2.6882405422635864,-0.11960755340554068,-1.2550932436239193,-0.13487668158398156,-0.4434288495822208,-0.8362287775399792,-0.0771863512416938,0.672884558865142
-0.33603246736122744,0.8182111396891208,1.6660648332223325,Fail,0.29128936857772614,Science,-0.36735611641232935,1.429433084819762,-1.961212089918154,-0.5803177109187361,-1.0219308065136763,-1.1895916506498903,1.3712450861188246,0.8187439196724168,-0.4222114391368356
0.08117019378858714,-0.09544534740104461,2.0823230980336946,Pass,-1.6095125787010431,Math,-0.046341169644884564,0.8719207770630188,-2.4145498634536695,-0.8735429619515734,-0.12103707430428036,-0.5670175029175649,2.391582074042791,0.07730582527840199,-1.2956984243141638
-1.441937087019535,-0.170604735391177,1.1117183534140012,Pass,0.2210914190990776,English,-0.02257432278873458,0.43456220366733195,-0.9554606611004375,-0.6174930791297822,0.7307168469790604,-0.6015141084577257,0.4812228784371692,1.250238544057513,1.4098533742506525
-0.019397712600553698,-0.44819680016195484,0.6595609958238168,Fail,-1.2281235613321775,Math,-1.8209782644669785,-0.06249109657069291,0.7703931262100728,-1.120913081481724,1.3087762493780128,0.49642459335067146,1.3088622508482373,0.9391018813273764,0.8345489816271963
0.5969430447838635,-0.023330120070199092,-0.3853674755616494,Fail,-0.27189763198798467,English,0.09782411145978455,0.41260297843824323,-1.3883981358089428,-0.8570749327098102,0.12863459684141013,1.3002328614485124,-0.2138229758483051,-1.2185695880485574,-1.1101444870993706
0.13851663928264768,0.37571952433410394,2.3162991602990126,Pass,-1.6135194817182898,Science,1.283703519837632,0.08076975364692979,1.0782123712956635,0.3830644648004501,-0.17335013907168964,0.2877233340168541,-1.0860945757250582,-0.9056817469443845,-0.9034046843941073
-0.900235730706308,0.473320941187923,0.1592971599456952,Pass,-0.3329414358071638,Math,-0.022920409210286475,0.017253728947194735,0.5310406173607618,1.0403428408604294,0.5724786807994,-0.6396902916126711,-1.031123438661737,0.1462625111361513,1.227542238737825
1.2109259995270938,-1.1042937432749251,-0.6570071890767183,Pass,0.5263883680930341,Math,0.2629903566122479,1.225605409583306,1.429485268339255,-0.42518040420183173,-1.7987609514034877,0.4091289788587241,-2.2074544940985024,-0.540717256576194,0.6083959926447366
0.3667224403622645,-0.17882299821224124,0.3535074258913836,Fail,-0.46856000131156733,English,-0.7926674106501794,1.9261035294189397,0.6506910076065063,-1.0240562713784906,0.21858861781602426,0.23492650045693841,-0.765578665580344,-0.930989721076296,-0.4831814394065385
-0.9079805105573882,1.5710422211638642,1.1405577426972109,Pass,0.6927215969245563,English,-1.501140167088844,-0.1710050615221531,0.45940500874221996,0.10047324893858171,0.6159954967083682,-1.3289358833247507,1.1278015043840144,-0.9699655410365599,1.170983588963559
2.02990686860134,-0.5324163244113522,0.35032485724789025,Pass,1.6559332576701153,English,2.606393169196199,-0.5479864420009322,-0.648423910155853,-0.6543936708525888,0.7621867007570304,-0.12554121448257521,0.6469862606426363,0.5315812924680402,-0.2287693228922969
2.7800720416651363,-0.1656650909182599,-0.03992228072526714,Pass,1.240124673137505,Science,1.1519428430046221,0.742245874109931,0.0193073331633295,0.31474582915387733,0.5258946093413598,0.03733849393268649,0.2505795034552136,-1.8838474899682698,0.16716679667822
-2.464659979936031,-0.5853738207210475,0.02226513924709501,Fail,0.4445428963027169,English,0.6994840974369247,-2.0082292260819754,-1.8520125541520989,1.8624177025237167,-0.04532299607183868,-1.1367555474670459,0.7227861006488047,-0.5026427092867289,-0.20799743413192076
-0.22801564429513163,-1.3720375879018483,0.21947716038205264,Fail,-0.9280746992834212,Science,-1.4699804684421374,0.5903724415697211,0.6756116931240874,-0.6982480831514647,1.3065642502586898,0.5349560251037357,0.11673390522978387,0.7334451809900648,-0.7328713400142246
0.44831586737299245,-0.24371923567172646,0.542160869682809,Pass,0.9390380944474689,Math,0.811164987228652,0.04287314326259167,0.3964512545352474,0.5048175149521024,2.2515414465220394,0.6208124987306233,-0.800269868449079,0.25832418896863846,0.6481865135446684
-1.5927070782636563,-0.9922560677246056,0.8478658218107,Fail,-1.4755862970920708,Math,1.9928924048246408,0.5782069973362658,1.1978047669365688,-0.5821801661622006,-1.136153562417581,-0.24273704063737417,-0.7691599966557545,0.3299671317292909,0.5385847415079656
1.0518277835448329,0.5747377659873387,0.6333051771074214,Fail,0.6336654442523516,Science,0.9683466342262417,1.0823883063543944,0.8418873030713102,-0.6162828267489282,0.7732686633428831,1.01888502958804,1.8612329411366877,-0.3420061216595006,0.335162440251624
1.221373234464222,0.3920893612205391,-2.836082805225624,Fail,0.75742427838918,Science,0.18230323107985025,0.3968784870044233,1.2542522655577029,0.07054333520277413,-2.134436041803316,1.9071613271352046,0.860055602919736,0.07696263016916398,-0.37967041096465304
0.8566921701189233,-1.4343165662799242,-0.6690355462805279,Fail,-0.8532804657866622,English,-1.2085224106442776,-1.203512491856859,0.44364994504337496,-0.5982754662258576,0.5574369217837998,0.7374271475232589,-2.300894883772734,0.586433008568658,1.156312534770601
0.30180208545577464,0.8174312587171473,-1.3876389904595308,Fail,-1.0416269249860688,English,-0.8168765750249786,1.551754175349393,-0.9521904813750601,-1.8898511463529424,-0.14142728889898093,0.3528773730438663,-0.07313413919760538,-2.410256788502433,-0.3685434496136174
1.877816360928413,-0.21199162170905675,-1.0795705654183956,Pass,-0.8157638784250103,English,-0.05412129843114943,2.7023295444059117,-1.656291481472925,-0.09103902580817273,0.11100373990531091,0.616785367924594,-2.000065620897225,-0.7652833685213801,1.9793320037213884
0.621773334434843,-0.3111025729959887,-0.2563357360707236,Pass,0.037258520480773154,Science,0.21927415046595278,-1.103566418593047,-0.10608654165779136,0.35351511020868115,-1.4331766133734292,-0.27277519022849417,1.8900080598453168,0.41595346332808225,0.4908781407673517
0.5560571911601152,-0.603836584734839,0.8944487810557206,Pass,0.4677212049100553,Science,-1.5296987421082837,0.47920808139855814,1.54180043252244,0.9933748308621313,-0.23898792218629392,0.8260977340345952,1.0828368278001017,0.8436981903815582,0.35380418625304966
0.5522901498596662,1.018386637482123,0.9823915461329178,Pass,0.7297305323642194,Science,0.14418555973708697,1.3623465473959273,1.5087103159375774,0.44308311701726455,-0.062171447958138865,-0.3800758478636104,-0.527944414014205,-1.0701964682924108,-0.15213640842445708
0.1870176597851139,-0.244828873963735,-0.4112851096442391,Fail,0.8143372821738374,English,0.6773305250407488,0.938800500614769,0.04483595058854382,-0.35774687167657876,1.7621766251222888,1.7167955384811504,0.07402704198502612,-1.800749008466457,-1.0967936663363858
0.051111415989147556,-1.5653217604595664,0.28484238807626533,Fail,1.4755618944558135,English,-0.931606626315984,-1.3842932181488523,0.9781837930777569,1.7653136596632701,1.1013464934557662,0.10232556846802016,-0.18638767947623436,-0.8178884855367753,0.1345599161130445
0.4655842114187708,-1.1985704482363073,-0.2307478039920295,Pass,-0.28099173031276325,Science,0.520071778362821,-0.41587839755204004,-0.7101399118208357,0.0007468762905703552,-1.3599661994612449,0.6798978325837742,-0.08125867373890262,-0.6776029034055393,0.44046331554026824
-0.35786716815647057,-0.4273691562595612,0.5705041701699725,Pass,0.16007117843789206,Science,-1.4362550897633657,0.5920051402343394,-1.1258456481978136,-0.9072101813472666,0.7169661302984904,-0.7758499910394934,0.3478817524101004,0.3710907461096168,0.2340330049252305
-1.7919630150955048,0.4789303783106385,1.5351863513898056,Fail,1.7928259410490794,Math,0.5084579582608272,-0.4594615567620648,0.5442178411805609,0.19792884678528,-2.273331036924323,0.2507189619565159,1.5581499383483846,0.9024030578714454,1.0078231334893715
0.23697349540886725,0.15068196784539814,0.8261479717717405,Pass,-1.0298921667192609,Math,0.5312648797325562,0.8062312450393454,-0.27207936038405955,0.25228649578015194,-0.6324670509928405,-0.0790143109869745,-1.6294859022394237,-0.22658249301152195,1.1103498164086982
-0.6240694164767984,-0.2216079762078863,-0.5121909801582848,Pass,1.2388631094885312,Science,-0.46469148662390963,0.4293671704590232,0.5856105432438768,-0.9456928980450656,-0.05641321871754288,-1.8656483411612608,1.0228982175587502,0.7909281627400947,0.4415631055541899
0.5687264876113363,1.993508939227784,-0.14275519276119533,Pass,-1.3214230701558385,Science,0.006456871384620271,-1.9874687506213293,0.5610104790230528,1.403704497920583,-0.3100339397384721,-1.6507204326627458,0.4133440474491672,-0.4908141020527644,0.37000964223109506
1.9419851872281666,-0.7619186286425836,0.24806145528138326,Pass,-0.09495616924343551,Science,0.5901306289847932,0.7776898811302033,0.9901486977536985,-0.24867722911010584,-0.294416333419338,-1.5187411856693473,0.8994548336849253,-1.3356971226076204,0.3047506812495672
0.11067839769749738,0.27063494722303993,-1.6146764787309307,Pass,-1.427794827685871,Science,-0.06047917102343014,0.3181199012523602,-0.8454666364234834,0.7330655897751978,0.08231282717323764,1.4415144509207904,1.034929213197097,1.9077689823844701,0.4390801326501846
0.46305437702399127,-0.5600486785696088,-0.6569165998475348,Pass,0.5667733965191838,English,-0.692309358232917,0.6524055285059837,1.0557763462644127,-0.25250075855661425,1.425222493230869,0.4842958480258776,-1.2077220096951258,0.5918338943414839,0.3109339690552683
-0.9499346493760167,-0.6009610116937946,0.02714291907577052,Fail,1.217318888884264,Science,-0.5475150596008302,-0.6555402275186234,0.9818606799422025,0.7492290934176311,-0.43427827524071566,0.6657736638409543,1.356664450199979,-0.18878946216829726,-0.3635604826734629
