study_hours,participation,textbook_quality,attendance,study_group,access_to_resources,homework_completion,health_status,prior_knowledge,family_support,tutoring,Performance,extracurricular_activities,Subject_20,online_resources
0.5569964157622521,0.22606364660839892,0.3461128120483553,-0.10663060434217876,0.2436257863839047,-1.27140398806257,1.1232415758091363,-0.8345727008533305,2.0707707883172635,0.4808234977869644,0.9993143669371639,Fail,1.1965576283687254,Math,-0.07545455631167339
0.41768161421627475,-1.9455427532999392,1.2039778515575263,-1.0578558056867657,-0.5127617294347742,-1.1360422279690114,-0.19032104404947361,-0.21192022256619625,-0.3340712816439987,0.5723604209650421,1.184092752078152,Fail,-0.324125661657948,English,-0.6191148838409034
-0.35088151345254837,-0.5213425467046313,0.10324683283123963,2.0054163553230215,-0.3529716855237106,-0.16477356944951765,1.407684100852797,-0.5950238775774576,-0.12091325102072116,1.1682522496853045,0.32413974479365515,Fail,1.147765386495777,Math,-1.953055072465709
-0.047752768035161645,1.4090335125945566,1.1391862917136577,-0.9820827413424403,-0.49803807810734113,1.1694640102454297,0.6739750099376745,-1.8067204805577801,0.4477387035822767,-0.31443522230874027,0.3919180326992363,Fail,0.6134645260528835,English,0.1312950301455263
1.0229816579399633,-0.6827910142291269,-1.4609636907266172,-0.12722657105704732,2.0108871084501603,-0.023647310929078263,-0.1719037472209416,-1.1902377715782,-0.32103686896845546,0.7411633184156362,0.2371171312171645,Pass,1.0800493265249347,Science,0.229383304929984
-1.8667182390716022,-1.3032325166318888,-0.38585756171771335,-0.6401946026572509,2.5593795279109974,-0.9520950997665537,-0.9135777751453672,1.5773103984887311,1.1228676164821374,-0.44951740065340956,0.7314621468747886,Fail,-0.21316440076301324,Science,-0.2803379983569237
0.7743033096496241,-0.4171309603346196,1.4362688852688454,0.9160638948928236,1.2113751864699327,0.7947111525429988,2.343527661098868,0.3528347165694741,-0.9124952824363326,0.9977094946829029,0.16620153630253617,Pass,1.1527364343170916,Math,0.34780150386984693
1.2131633894193337,2.2758636149887694,0.24061660550672637,-0.11181415416342201,0.3655063112986318,-0.2239224132390804,-1.1202831868147807,0.15741611841985173,-0.07654812438812933,0.7793194225903137,0.6967226641336876,Fail,2.060916879166982,Math,0.12910624363998557
-1.0230819735396377,0.5105472781895327,-1.646825823227177,-0.42771555062253985,0.8580159465853647,2.647798558906891,1.4239732594090495,0.34724704417714736,0.13169987243682943,0.48791320811837546,0.5208578988244983,Pass,0.7115135760241869,English,1.125356332724541
0.7822913344248077,-1.3834379397224232,-1.3933665638083501,1.3170563198799488,-0.6648436124564312,-0.9481983461396076,-1.5767636731553818,-0.670568557482613,-1.4445707614105767,-1.1823674362730487,-0.3181258761448889,Fail,1.2231150316636963,Math,0.16495816025451668
-1.3695396680861578,0.4862828575516183,0.0010087272515090092,0.7387482422602514,0.8159788417899412,0.8035089622680048,-0.9970427376200419,-0.09654104840821902,0.8705293394931476,0.8569797658730827,-1.5172085782052904,Pass,0.5490320365495315,English,-1.1687700257233051
0.6059636953286271,,-0.2750286939070933,-0.8196494454876023,0.933424499091784,1.3267948480437053,-1.4711281773365845,0.9103410185733004,1.8110607485728574,0.23060856382089773,-0.059953062814524484,Fail,-1.710560817135489,English,1.4110764732112027
0.533418791279601,-1.007171390663721,-0.3079730744207752,-1.3186787777421085,0.5478089327294253,0.7678141868723113,-0.2696059142392142,-0.8104313302398165,-0.3274237882884047,0.6738580932621575,-0.886222582952272,Fail,0.15441058905548108,Math,0.3575827062846172
0.8029012795594077,-0.24128442533418587,-0.0643751390957273,-0.8737817221556441,1.9078470638234377,0.23111583991630624,-0.3381165280693911,-0.03123044474167097,0.06774472115421815,0.15418976323879408,0.43819020955966126,Fail,-1.56170176837656,Science,-0.45284549419663683
1.3625781466592324,0.6014199112649692,-0.7388149147735524,0.16136964973988482,-0.7656500327825595,1.1424539261180404,0.20868572280674802,0.7598071257893552,-1.4117481676776595,2.350459979771917,1.2003169104791256,Pass,2.630141517059616,Science,-1.3926714599738226
-1.1042904638194009,0.1543239276886947,0.3222307667476398,-0.3656637607861959,0.39550293797019553,-1.016150157418629,-0.10126996632966556,-0.18573944761608122,0.0763024614256201,1.6950773427532715,-0.7047225557238737,Pass,-0.879067563205631,Math,0.08368818577712468
1.9890748209257572,-0.3001020449933646,0.7721171531587283,0.165046368689953,0.9712589569348907,-0.196336064175063,-2.120306594346856,-0.10030016850850267,-1.4114561833041575,1.0821429343497286,-0.5532862099172864,Fail,0.002941089677512394,English,1.887862213467473
0.33375908552681105,1.0923525579747273,0.7383642666467296,-0.123693782468287,-0.49338385307279503,0.3924835197172681,0.7009263045089343,0.0911494747397934,-0.46173365432237257,1.347037634585201,-1.8362196431330593,Fail,-1.129444273767664,Science,-0.16892797854974928
-0.9459954281735209,0.10604936172349722,1.5629066633465656,-0.4626561976006267,-0.24010011379204754,-0.34538920521483585,1.703188178117643,0.9590392278006377,0.1731109146458594,0.5581007337254723,-0.09626408126366481,Pass,0.12913776802323285,Math,0.9155383276535062
0.12635373862541965,-0.3177869370732731,0.097191821684961,1.4851870959208922,0.9390248287272174,-0.6799942427969563,1.5285752500480274,0.5487709179589549,0.6904632759332583,1.0885830157049934,-1.31919304047403,Pass,-0.40746834841458873,Science,-2.4490839361912204
-0.020655245176213206,0.4061056521412302,0.10077548243056206,0.5429896258634925,-0.9799552348337135,-0.9692906635321547,0.885786481391009,1.109817642543399,-1.615586019272158,0.16819048663543257,0.7359828844660495,Pass,0.35267390094348716,Math,-1.3543274873342819
0.6670913794666002,-0.1728367124935795,1.06825162852228,-1.0359631246092926,0.28267665067106224,-2.1623479513851906,0.280052843542562,-0.6946457966072201,-1.3884056588718698,1.1353150287076048,0.24628316503403092,Fail,0.7957734312384985,English,-0.8294387907429891
0.6567209818821157,0.7717454265167251,0.018830983301796562,0.5874262242571399,0.44005933009223214,0.6708850152388126,2.627638635799426,-0.8876441115863568,1.209591088535361,-1.074830226228625,0.7384506422130594,Pass,0.4838620922520964,English,0.24020706157690197
-0.3260795733724227,-0.9788423309063583,-0.008967422164434873,0.46443319568876545,1.0624281387317835,-0.6711033646186624,1.082949548252588,1.044912945876291,-0.15999501098487748,0.7206180985889603,-0.7203200268169743,Fail,0.9511246263023511,Science,-0.9720506391278994
0.33035637147147345,0.8819650745440614,-0.8970113003331176,-0.38511799196832064,-0.8668718798638246,0.15001374213079027,0.5052340855955036,1.5570289519135627,0.6384866032892951,0.6470437518138556,0.4826063483806205,Fail,-0.2352947972159409,Math,-0.5587943630638557
0.2687501225089602,1.3455991326134118,-1.2799641723273443,0.2183571652806595,1.1277933470993393,1.085545082669656,0.41394994604903756,0.719243415954364,-0.2851760371121689,-0.011842685145329268,-0.04767519060993918,Pass,-0.6706400708105131,English,-0.9252673209792295
-0.6273930800730949,0.09551134450455842,-0.20539799526130872,-0.05258227819854427,1.0573539685117224,-1.2477166218107745,-0.8731368486115385,0.7767278044396377,1.3829307927079453,0.9860746196916785,-1.435765394183229,Fail,-0.17992830571534033,Math,-0.16788186349357187
1.128376190018153,-0.2013605590246309,0.22638530001079094,1.9249552871063254,0.47328879391828643,1.0258599387344371,1.581400467891634,0.19062856916237664,0.5333278218212586,2.269798234384841,0.7717497513963469,Pass,-2.0890819499745863,Science,-0.2704593822040843
0.9253655484969328,-2.369781106361476,1.391434364511835,1.0779046738274765,-0.7936551687654382,1.0105951786146443,-0.7355849962290804,-0.32512689362116826,-0.4494598763632393,1.6620698412198172,0.42017280274084157,Fail,-1.5012427166428477,Math,-0.30085768021228004
3.038734149772787,0.6450334022601321,-1.0729385360738966,-0.00927842148273521,2.3048065122596393,-0.8649387063890575,0.21491753285865173,-1.4642327813007239,-0.2550845539908207,-1.3546303792058425,0.10648829088397892,Fail,-0.04812503908621394,English,-0.1472132512231981
0.8384228433060069,0.7068988106559561,1.1923128791087392,-2.2788201912553046,0.005127726487156483,-1.1068845199292574,-0.1526181610251672,0.12283588428165174,1.583479663255332,0.14723948580234952,1.0776506649737057,Fail,-1.7777113981204347,Math,-0.6867617933256511
-0.04585798418098117,0.45115324985455124,-0.2941250475774873,0.9948898853348821,0.42381900054288224,-1.702986424747479,0.2508613322009046,-0.5164386714407867,0.7934340367354329,-0.6191320303824872,-1.5497834104882129,Fail,-0.681063276898268,Math,0.9485766772188502
0.45007426738017225,0.27871646772770375,1.062889612692056,1.030552237725075,0.030763054617649,-2.226908003271616,-1.4013471302538691,-0.5300886005079637,0.5268244100393386,0.5097284935022394,1.4545891577306171,Pass,0.4182938301840504,Science,-0.09286635571013839
-2.7634919725282847,0.18518943489010484,-0.27824860160056303,1.089157623454531,-0.3218222504835877,0.5564068955408636,1.0869291802398935,0.8167984497641576,-0.3464164234356349,1.6903298766720614,1.9431594284021452,Fail,-0.15839902596330152,Science,-0.13834913124787676
0.3252793031009808,-0.9011274945475997,-1.030744977665518,0.10462918016928355,1.5113150693125763,-0.1278382378803986,0.5267468807472429,0.07721755523836535,0.9981067634077084,-0.12406683643494953,-1.475428110896702,Pass,-3.4134001234535694,Math,0.5527608231986412
-0.9630713432795714,1.073383642954708,0.09124449168914643,-0.4297241828419377,-0.6041531622525451,-0.1328249943302992,0.9229922712141161,-1.5391161225630863,0.020270726007605804,-0.7756229559814865,-1.0740236087443567,Pass,-0.6136681870432462,Science,-0.10663378602187915
-0.2710381272549299,0.4636864241632913,0.08655999936219784,1.0202650244173592,1.0704647313655773,-0.9825942492628298,-1.294431004475212,0.24428032103599875,-1.2875366749923465,2.4965700196689706,-1.8650240014477522,Pass,0.49974411427967014,English,0.7085829657529701
-0.0985612107318126,-0.720307927522632,-0.05735777129348389,0.8805116998905671,0.6965900002830252,1.0559677001818542,-0.10426197748595234,-0.06599923689609206,0.06090899367314664,2.2593966007249273,-0.6726566256716123,Pass,-0.8340236544983064,Math,1.2062220673354511
-1.3041552659814406,0.2932484355794514,-1.3746389315609568,-2.618321199192822,-0.5084095914377562,1.4922646209594517,0.7001493631779887,0.7524535197942419,-0.7419772546238786,0.9620800189382519,-0.5495524513892783,Pass,0.09021078531002194,Math,-0.14530527419496125
-0.2846621801354182,-0.4412964148968307,-0.6559751288905803,-0.5173698610317635,-0.19210376264513152,-1.3199878666988814,0.9190650004524481,-0.7738565197003289,1.2147361085256139,0.12136132184583803,0.6488872241918692,Pass,1.049761959276395,English,-1.9224275507430924
1.1815839689048437,0.13688608415875955,-1.816952534201825,-0.3317610584594819,-1.264962180776287,-1.5211608853453318,2.7130965258508515,-0.26867989986469,0.5118252811868917,0.802501769468296,-0.40923333491461067,Fail,-1.235851082275775,English,1.505766363052475
-0.9285328139939716,-0.602207026205499,-0.2246059258433115,-0.6730336656161943,-0.4306786922421639,-0.28689840860246585,1.17321339929722,1.7265578315372916,-0.33802398984691034,-0.5946263787510853,0.22921467031126685,Fail,0.9553912008298789,Math,0.89633357574222
0.6508316054476262,-1.967367502035568,-0.22341625800369863,-1.3239327334017392,0.46501928861697794,-0.5611297334708977,-1.4547426201068605,-0.8340018362624233,-0.6439278186719637,-0.7228977831637068,-0.36508169971951127,Fail,-1.9092788951011928,English,-0.9818913954451944
-2.3422810750907024,-1.052353765442427,-0.6383105164311914,1.594086021206122,-0.512527367620564,1.2306376374202432,-0.0980039821096872,0.2620841546303373,0.7248324821294267,-0.672224641398732,0.37466207164570814,Fail,-0.6937714211386268,Math,0.5223167955853208
-0.12766148423324838,1.5046336413814487,1.3951912440349303,0.5220878217495386,3.1848053856153653,1.4503517794751477,1.669550057671838,-1.2790458086428793,-0.43416113024266656,0.3119448713172702,-0.4852763853845765,Pass,-1.063414907363402,Math,-1.1098912828773666
0.40798743685283506,1.4011130832665857,-0.14787122078942705,0.962624435727635,-1.356914383931902,-0.06120405298646492,0.4285367247399378,-1.2891054795746373,-1.3481384705319284,-0.5055917637894206,1.144936052888233,Fail,0.04430103672382019,English,-0.417086785718984
0.5475416519529948,-0.8662560368776271,1.152226809269031,-0.7492581518344533,-0.11085795274752996,0.3876970698440272,0.4212172374085474,-0.7809921287093446,0.2562987406345013,0.4433918243785096,0.09209542567530452,Pass,-1.687132660275108,English,2.571892930165638
0.4592423397497312,0.26329197910147256,-0.9590958321351328,0.07418733142857104,-0.21626329476572506,0.7533370564179913,2.7075818726965846,0.7870266348808653,0.37168494111545,1.4546876446554502,0.937898710715261,Fail,-0.7121552169513234,Math,2.5579682626079987
-0.5899699669735773,0.2267351050859967,0.39444462566862126,0.0027649759465248258,-1.5342670810769479,0.1804508145732013,-1.2260698650776605,-0.9604841341729826,-0.3003184107700963,-0.41757502452844925,-0.38660736303835685,Fail,-0.6081484999151524,Math,1.1304797361865202
-0.8339286031402608,-0.2963511760872791,0.13930124889526227,-0.1331132395038343,1.1655944903614492,-1.1041752179616238,-0.19180866517473616,2.3140035416689853,0.7916974883053477,0.4365428260401116,,Pass,-1.4497865812172892,Science,0.2975335663381229
0.1396983827669185,-1.2800888264171322,-0.47913714549389397,-0.3341948867505507,0.3645566905805889,0.6801838919716786,0.7831885417781382,-1.4944802937604773,0.2856458194726454,0.8427020724773331,1.5300713394760548,Pass,-0.5673777716155451,Math,-3.324242640355683
-1.8589451801912187,0.3357953010102962,0.45288326360332687,1.7225285063806954,0.8521044223943973,1.5697039416393377,-0.7536784621343169,-1.6021415467532243,-1.453609093367148,-0.6258934489467367,0.9243212450230303,Pass,-1.1334081768722712,Science,-0.7939399379528801
0.2366621269497612,1.1580772324024549,1.0627282676378562,-1.7139432241004116,0.41570645436321774,-0.5789687830202658,0.3455998760321769,-1.0954881684116815,0.40548487238240827,-1.1430399943368403,0.5432160100005983,Pass,-1.177683883991087,English,0.2854771977896726
1.1014494308840475,-1.4733434485832209,-1.4874454028072637,-1.0243504009110767,0.19809794333333888,0.8600088142998311,-0.1617308590424013,-1.1625316797596172,0.3763616744998169,0.29946372143287225,0.7085029298653572,Fail,0.294982616700221,English,0.6865437461372579
-0.21861545718575318,0.12090806069729175,-0.5390204611126853,0.32336908247647117,0.1126972455126567,0.9653998420345343,2.3371552779283524,0.24180446401080705,-0.13286879785973382,1.8351326563939,-1.3059165772617483,Pass,-1.0466710662054932,Science,-1.4217627167502032
-0.7130400177527263,-0.42206934226436776,-0.19621144683502117,-0.5107985983759821,0.2734243616137345,1.1784055038856687,-0.31742583700798177,-0.3067604892561287,0.5912678483848464,-1.1587239041296256,0.07323402789941642,Pass,0.04622898512450558,English,1.3720461054373747
0.4124686186421239,1.2098646175718304,1.8112244417132564,-2.2527740805754566,-0.24519013679509039,-0.16267182878279351,2.2305243824477365,-1.4946902750383457,-1.492130917444242,1.2534140785987697,-1.2988531413056648,Pass,-0.5057417100010311,Science,1.5683654086859287
-1.8482311148620099,0.6516413787978411,-0.8091716629893035,1.44660037388319,-2.127014499480325,1.0188199908910875,-1.6651143339788226,-0.9445235500156305,0.2600365266671301,0.24446913721033703,1.6171469815598394,Fail,-0.1206488538985139,Science,-0.42389262323249166
1.7893009512775668,1.3752356144429452,-1.2381391812115168,0.8969697522659358,0.2935454704832704,1.0954351358305,-1.3541939725492,-1.5322891183873475,-0.7526740883849213,-2.100220479349293,-0.2097062798316486,Fail,1.175779965226605,Science,-1.136387099466813
-1.0060123368414997,0.9230009516916008,0.2743684262478436,1.5018084819751576,1.8680816130890228,-0.9026108611786609,0.5183557838930194,0.6749588881892371,0.014788520815783015,-0.29347663702736704,-1.097131183315673,Pass,-0.005629144695150902,Science,-0.5802179322553352
-0.260526569701266,0.2599697675889609,-0.4525039657762369,-0.9926143640861065,-1.6591167714669064,-0.36905046299216876,0.0266400380773816,-0.6589225428630044,-1.72318905876782,2.5878963142987725,-0.6569903150832234,Fail,0.8783208690223747,Math,1.4899241646390493
-0.0578926003187231,-1.0871276587541072,-1.7467708574273126,1.0110196694052433,0.6176380287661727,-1.1749379400351727,-0.6673310022403285,-0.35983450333744854,1.8515200050121052,0.9573917364372275,-1.628344159861518,Pass,1.6029137244082021,Math,-1.9056385389712798
-1.7446050109098352,0.515160012586281,0.874098849727419,1.8966634348993163,0.21427851566422168,-0.3771042206469743,,-2.2931850873740744,0.42639192506322576,1.4019890581099452,-0.4883388246089641,Fail,-0.7317339006001947,English,-0.12019304599572113
0.408802132167867,0.5121559217554926,-0.02163413476593003,-1.974912973386154,1.328361583124165,-0.17527652112321104,-1.2929703408522677,0.26859524469264545,-0.4738002917094294,0.58098833555965,-0.3619092482107483,Fail,1.5816433417837092,English,0.16782395229633779
-0.5031878844362967,-1.2871907171831285,1.340062444369739,-0.9103841125432413,0.5752397602627707,-0.7095067467642397,-1.8834786609546539,-0.7288546257015875,-0.7455551563891932,2.3833817403372595,-0.2775207745724264,Pass,-0.05273988257208557,English,-0.3039407326599614
-0.8776192189487304,1.1112136684194003,-0.47214958754148256,1.4048338759162102,0.23537351905673845,-0.49775467066305706,-2.2015027267191463,0.513839751018011,-0.8043510996223009,0.33058251926032156,0.29387085425418064,Fail,1.7182231039936384,English,0.6625675088343519
0.4978223205326538,-0.3041230731447281,-2.0008836174741065,-0.3548631719052305,0.5428364767474926,-0.7624794097255381,0.3912732909564296,-0.23123244848706254,0.39942663572022363,-1.6846442504746988,0.3627534988427297,Pass,-2.1003835833632785,English,1.657841145917696
-1.9063525301820528,-0.24169355648243496,-0.9810327995473962,0.004715935163455598,-0.1200562868457289,0.026715783938184995,-0.4308658339291811,0.9715739586229084,0.27939371268513413,0.6805354286837478,0.20967874663283406,Fail,0.4359866608669144,Math,-0.4262308294651978
1.6281879127484509,1.1837223407608826,1.9654588336678653,-0.19250324953259315,1.4572979858773918,-0.3406509189469875,0.5556650752232725,-0.04769280441546781,-0.09643982762300214,1.099492310459044,-0.030235586765746038,Fail,-1.7878051120437792,Math,1.8556015639220034
0.4013579487317803,-0.24332086976533443,-0.5516896049166601,-0.30348719984296035,1.284544161002747,-0.08326993220547775,-0.42033121728449774,-2.4643794865803827,-0.17692975026169078,1.841953518597396,-1.3405104908126895,Pass,0.8664677006390293,English,-0.30706021737558725
1.144399772940465,-1.3085691169226283,-1.2101625747826423,1.5804042277473278,0.02682442132722468,-2.0725015249268073,2.4090987113786975,-0.37060027388173766,0.44612838649574293,0.36874143966353023,0.8046610206190075,Pass,-0.9559404717364709,Math,-0.21558942568921266
,0.28016022138168434,-0.7571297391782815,0.6836284353221391,-0.44877053941960604,0.45239790739782343,0.8948209933712408,-1.3487191312905842,-0.358242569316519,-2.295438082841545,0.125369035687056,Fail,0.6261354874279832,English,-1.4014129358457446
0.581033236345919,-0.3535275310068011,-0.24765766869489095,1.1043561471372214,-0.7933492433397675,-0.2325576485725917,-0.6688096544948936,-1.674833242005909,-1.2457486993240643,-1.0732922714277904,0.3771183544371303,Pass,1.5958726346298482,Math,1.1071350009145537
-1.3266978074648628,1.212021579330829,0.20616974189492138,0.2089873311415554,1.0182389737337187,,-0.00945597897227246,0.857678749048323,-0.163240123990706,0.6073993628149932,-2.104234350477298,Pass,0.0458203957633195,Science,2.9881167602980514
-0.6900349653513356,0.26696229247756087,-1.1346261966673354,1.330544735691206,1.074229423541336,0.5574089511657405,1.0622789191916842,-1.2858292332999037,0.36929192046370485,0.6306747657056837,0.41221990646303536,Pass,-0.3975703637137282,Math,-0.19737521775658773
0.4995389178790327,0.9858507375100052,-0.4308173923710215,-0.7603920192216154,-0.6683519984395974,-0.17392720574083562,-2.1748625230516847,1.5989218440806492,1.2972493862243624,0.8336723369848691,-1.4870141024291565,Fail,-0.21747683985016705,Math,-0.896429993728451
-1.7575539620996268,1.4789144585785903,-1.0070336385284337,0.24156649161419097,-0.2903546983594136,0.11474413616273084,-0.13053420680285543,-0.5569103822650457,0.6061021633185556,0.6041373299155091,-0.28011570772055316,Fail,-2.137869111859677,English,-1.0458638186178906
-0.7725216865474571,-0.8784148227027977,-0.9461151788193941,0.3290294499705699,0.659169989201396,0.13932125040316035,0.37094725346841845,-0.28614469821340477,0.1260790835915053,2.966632553871575,0.2843497719542106,Pass,-0.07002157223091417,Science,2.248313985244942
-1.6986430577860117,0.17439070935276837,-0.005928238193024531,0.12091224709239805,-0.6895396011130789,-0.5910095455094738,1.30622139219678,-0.13355362336439508,0.41529449078334685,0.2305363569657943,-0.24578420739005177,Fail,-1.0591557938548655,Math,-1.1645857952818803
0.6983945330165521,2.08079957268013,0.10420033417271674,1.888866406973933,-0.6732795442839471,-0.37656883534023905,0.7249116526954691,-1.0236230747741868,-0.4111425296756468,0.7357185561978538,-0.38217392976016973,Fail,-0.6422101209889196,English,0.2197832335114024
-0.04009226077704626,0.10888820044503272,0.20089572051237894,-1.0141527958278806,1.315015544816798,0.3778007369923789,-0.49929277796676486,-0.36942987536098404,-0.5517572931576669,-0.4520297281215575,0.488485751219424,Pass,1.4332507449315544,English,-0.6550859150361046
