family_support,tutoring,Performance,extracurricular_activities,participation,Subject_10,access_to_resources,online_resources,study_hours,health_status,study_group,attendance,homework_completion,textbook_quality,prior_knowledge
0.7225227712474735,-0.4300196098172205,Fail,-1.2415646507489513,0.3168584172241366,Science,-0.12326951418417376,1.4295957667951316,0.7765858126290723,-0.4701035795102792,-0.48992243076000297,-1.5195197651749246,-0.8527580859990556,-0.8854008613812271,0.6098521619127136
0.29158845177958503,-1.0606369861455878,Pass,-0.07376521464597961,0.8327641035957238,Science,-0.5857064712044315,-0.4370020085096268,-0.13898125255643043,0.30253870977323305,-0.10739582559033709,-0.648556469985484,1.6735403909972797,-0.45876468821774913,-0.4327414835900813
0.5123502882391848,-1.5773804230210875,Fail,-2.0825821887198046,0.682779054856744,Math,-1.7237787768904134,-1.1953821041273869,2.0663037188057864,1.3084331193805399,-0.6245492824571,-0.46843620241604206,0.35574667098264684,0.13025535630838625,0.2681985978126204
0.7113705777719529,0.5376137477590063,Pass,-0.5403643700799327,-1.0583408544235318,Science,-0.176555954198664,1.3456339940954343,-0.21047784616488502,-0.057864821800930534,0.2537892979993985,-0.3073813597014704,0.3667788721317419,-0.96763143932944,-0.594043700115449
0.7087203236327511,-0.08549011387682195,Pass,0.8163418143815028,0.7626330613039429,Math,-0.5171247167624062,0.4051950275250159,-0.4581360852788062,0.3777015291975964,-2.239381619985784,-0.7238881463015168,0.7503175936611323,1.808458349893972,-0.6870399766757976
-0.24849250640401066,-1.415488596064903,Pass,1.5434310117028724,-0.4469268131305054,Math,0.517951966791179,1.2521612754961293,-0.843453873902693,-1.071852999262388,-0.7914774362702661,0.4184014273653392,0.5038408264286375,-0.5539344874030045,-0.8479382453023375
-1.7411476191875193,-1.243781528865788,Fail,0.09760424263910539,-1.957059765072586,Math,0.3558087608879807,-1.195223419184845,0.24924882664248504,-0.12204319289256411,-0.5135781237362899,0.47905252979109636,0.09188476760572124,-0.49517755569385746,-0.9529402023941602
1.323522022032592,1.0585220237134387,Fail,0.9628243514027613,0.7945304859045388,Science,0.24172082610574872,0.5498999597442771,1.5768258982471823,-0.8676628426800962,-0.1521760864710427,0.8509867717753182,-0.2873113916627002,-0.025522327544347335,0.4002973770292833
-0.7763368467628645,-1.2596078619081266,Pass,1.5224262029175573,-0.44150839035962686,Math,-1.6069592374364006,-0.35767769199051846,-0.8407640065002706,0.671331617721447,-0.19209228377876586,0.5440463343322185,-0.03470569864899786,0.1264891362139379,-0.18176799051814127
0.44014841278570177,0.4721428749376932,Pass,-0.32066258278584087,0.05933543681399709,Science,1.1635609111841978,0.974253002436493,1.003499368944123,-0.6110672737469051,1.027366615995669,-1.3464198717147278,0.08018939068735736,-1.1156937493863004,1.5850560250869
0.16067191749688994,-0.08051595899877573,Fail,0.32417733207891497,1.1189835131697374,English,-0.7909428569304169,0.8924753796967522,0.05516399344894181,-0.26323085530584256,0.7807560245625427,0.1580997182955459,0.2504758182121035,-0.4753684258802203,0.4638834195415746
-0.20457651320482562,0.7650605159076095,Pass,-1.664155825508482,-1.00306451166195,Science,-0.8277543848969151,0.5164256352524136,-0.6987873466172888,-0.2219542183799047,-1.0314331785786053,0.25079278387687753,0.9654061699820541,0.2979758563401358,-3.2727625856108697
0.6351772205953554,0.4025301291097328,Fail,0.21750770958449667,0.1533707929321076,Math,-0.9232503280728892,-1.7097470750739867,-0.9987651827178959,-1.2039187512456575,-0.9018407634370785,-0.5878945274934952,-0.44998078549919884,1.0699021872132124,-1.118536630167938
1.0590933282422277,1.7281601675647587,Pass,2.2344665637240606,-1.0512046174204583,Science,0.6712949638765532,-0.9403593482547232,0.22057152321952184,-1.2460059002655386,-0.7124557472896663,1.2798621554626686,-0.7222177606985749,0.09760169052935624,1.458860720367716
0.1305030227952791,-0.4600062802177054,Pass,1.5959971378957565,-2.016119685389012,Math,-0.8032039008365099,1.7514890120922797,1.3892725705776896,0.9552706057295325,1.2208753132705872,0.12573122269127635,0.6973145007640724,1.3967072686087028,0.784028822223539
-0.247445147986056,-0.32900643351460435,Fail,-0.8132316852591835,1.288328363800427,Science,0.4017116016698365,0.7626866001375211,-1.191142949907817,1.3738791652809217,-0.13194523248849802,-2.7147966135894457,1.6758264693126455,-2.425608696707603,0.9561287563992467
1.6299622002715723,-1.8663360881760491,Pass,-0.45979489806646107,0.344994448746296,Science,1.5533041507543626,0.06631505084558309,0.7453853981090963,0.5846617082127002,-0.8598335493162977,0.22663199601953446,-0.07929559370424433,-1.5731334231596106,-1.0983443759182485
0.007212253601586859,2.384232132656134,Fail,-0.6056371192215901,1.4461308736219878,Math,-0.23712687258059423,-0.6305547609988086,-0.39865905262257356,0.19645806020018936,-0.7210613737781081,-0.296791720703962,-0.31015087525384827,-0.7451875073873079,-0.5013262557707948
-0.039481321964121026,1.40675901434162,Pass,0.27859607254623464,-0.20621818421220575,Science,-0.023623172667461056,-1.2816380130780387,1.5352871856420929,0.026850546191810903,1.3813107899162234,-0.4790022729435114,-1.095563924298685,0.914558535697976,-0.06987163288240468
1.1765375290788036,0.23872835730340144,Fail,0.888918588085853,1.252929098306796,Science,1.6588230020349635,0.5841391839324792,0.051864518951987015,-0.18174391084109384,0.17476879989595784,-0.2785104996427513,1.109619095391681,1.6664176329303797,-0.2068959985196846
,0.43620637297722586,Fail,-0.3423497462268857,2.020151929685811,English,-0.860275841629566,-0.4555061240641268,-0.684980720116079,-0.7421211341940198,0.2858096416876325,0.6032593725409643,-0.6644666797778453,-0.31589022018614377,-0.8248682886059245
-0.11970626947602862,0.7160947413380102,Fail,0.27614900783821,-1.8009454686015542,English,-0.1909616714626275,-0.27734206811520035,1.8035668847348927,-1.6786406970316539,0.6995826331821163,1.1472308616265434,-1.076500180529266,1.3110160619293099,-1.3819829468516964
-1.9565191427357,0.8558634957700831,Fail,-0.018263048954099005,-0.5920802495222205,English,-0.47505644747892223,-1.6818608117731548,-0.3779299264872466,-0.9660279938568864,0.4776897073712514,0.1092877288288716,-1.6066635961796605,0.45867677685911673,0.3559985766083842
1.074381748849019,1.7126428283430106,Pass,-0.6709830509236934,-0.6000513683946835,Math,-1.1836596011693674,1.2651058057524667,-0.05666125802137969,0.5650466938021232,1.7330200982910995,-0.7919322776208481,0.19988977283095927,-0.6695054809120318,-0.37187535415152717
-0.061165398158676554,0.843809537124651,Pass,1.100290448941898,2.194452655783574,Math,0.7440445688519435,0.5268831837376078,0.12035629636152535,0.4210450323697883,-0.5701352272778503,-1.489198348868298,1.4012928832136309,-0.922742195044499,0.22213842035736295
-0.5843189270020656,-2.409242199336746,Fail,-0.5432181157771124,-0.1703525002147756,Science,0.034479745650336166,1.256827186935569,-0.4279816886005846,0.16136503204962077,1.2356511985992242,-0.4429770120011566,1.3444887004182522,-1.611906276700434,1.6766289825853486
-0.2620061951641655,0.8927387794684025,Fail,-0.2265070836230052,0.7430410409522432,English,-1.2894580604906807,-0.9002653606319044,1.2930760561215935,0.2352786168129362,-0.800822560039985,0.3237137759053816,1.6193125371070078,0.24893584223527304,-0.8638360388739355
-0.9802582152932794,0.41041441668385265,Fail,1.031297634396735,-1.183938442388678,English,1.043241157587778,-0.02678902751479598,0.3069111826502388,0.3978992410243788,-0.891940861602027,0.8640700216051616,-0.3009358321126055,1.1841435455949512,0.4927344892188625
1.399934078695565,-2.4328200847625934,Pass,-1.0042427776449334,-1.4014141257629928,Math,0.7872628646147154,1.0476986154433487,-1.45608233055002,0.057335236146528364,0.24021025552920344,1.5333078067624677,-1.4687100393763108,-1.0769942335562275,0.9971862147881703
0.4459216712345702,0.7095049593861644,Pass,0.3775606730430853,-0.49874505586476975,Math,1.3429876599575634,0.5115776334095575,-0.2147328395239579,0.2247850367290699,-0.8987096982284836,0.7256620529501838,-0.3364628701961142,1.4748605206450853,0.6198517221468789
-0.5402794904771793,-0.7588842343694203,Fail,0.6134977242157498,-1.4023723397388874,Science,-0.04037949757200948,1.0765670693998053,1.0880703847866793,-1.6095047132493272,-1.0690857383657728,0.4299279966249547,1.0727871627635395,1.9571786190978788,1.562503025307493
0.7136801511888865,0.5776814384902154,Pass,-0.7932381813387296,-0.8589395911603036,Math,-0.13684917967635968,0.2422278517870124,0.24167347718654517,1.3732877898188895,-2.965880665645453,-1.4667437809788542,-1.4025308411348119,0.21486145000598053,-0.32078288890414275
3.358579612286227,0.16653444467261874,Pass,-1.0282344810089672,0.1799328300818506,Math,0.6614182704258941,-0.2869597084892974,1.0850774398721812,0.11804140493086746,0.3728348125181422,-0.12506566301085822,0.7104021720740257,1.1839385999705538,-0.03338070524061588
1.0530785742239133,-1.172360431300805,Fail,1.024842215938028,0.23723063450194679,Math,-0.6628626801549224,-0.500836748522281,0.8935923572643523,0.5175858179645394,-0.969448707865364,-0.9115622087722292,-1.3530471196761247,1.8200976990991435,0.9209272095219434
-0.3171284541737401,0.0554138161460358,Pass,-0.36247511672506183,0.5141094404713299,English,0.061816716392299464,-0.5302054317849216,-0.3726075136043732,0.6855393002200771,0.020201407235901175,3.1755676465720737,1.638583077320814,-0.6155649740683319,1.3999184636159332
-0.25367359267935896,-0.49630008870793657,Fail,0.7185404180076569,-1.4882685567915206,Math,-0.24115122198577785,-2.3128702530928393,-1.67961630299147,-0.48687934482788964,0.050772211627863335,-0.03716699546249582,-0.5972019137794831,0.23918498770711596,-0.12644823581260273
-0.30663776531237474,0.4333336319606362,Pass,0.34306984517221634,0.8526609437554358,Math,0.5768038503343244,1.136751572715624,-0.7086702410346175,0.12350250092643575,2.364487092178324,0.7467214443124321,0.43825795604514206,2.3503263989813306,-0.7971467873102486
-0.401747058159669,-1.7132050947914732,Fail,0.9600344780254078,-0.22274010420603538,Math,-2.148899760751151,0.5402971267323604,0.07956286287006628,-0.3009809936730832,1.6259517940851982,-0.11266572224787444,-0.9114168832755695,-0.8153521873788883,1.4476935513721965
0.7905924671981671,0.5048356449646648,Fail,-1.1075795199399232,-0.2185890570647617,Science,0.01423420254090302,1.7992003523621134,0.05682768359765533,0.0218381304868413,-0.924394368861491,-0.14280326475676375,-1.1443430876143994,-1.4023311236831246,1.1699904840105833
-0.05076954192345876,-0.0172842326518731,Pass,0.35998381423982734,0.05520110540358455,Math,1.572697119319687,0.07426912356601101,0.6032124472394632,0.6097257732912814,0.9565812117262417,1.3249316491333178,0.24659795311084876,-0.34370360171699493,3.052273539152404
1.1560895757359684,0.5549667773494179,Pass,0.2633046796440476,0.58369654439452,Math,-1.226707951499602,0.38568244817686004,-1.2158663436497925,-0.12423727184360416,2.42923664845617,-0.1961211374136679,1.5036894940566023,-1.3056423872526817,-1.5154809659332513
1.7205036425716813,1.503676405547878,Pass,0.23244002789668156,0.29228535020269014,Science,0.42910923839713067,-0.13745356223604832,-0.19377985576193765,1.8569219399352743,0.6804925888835532,0.5640268414324552,0.28780546902343396,0.3290875737776691,0.5671157712113041
-0.31791472835172024,-0.35022187051499776,Pass,-0.5359781022224009,0.24121059595507774,English,2.001994550090161,0.93191210958066,-0.9014985567895799,1.699402253129675,1.0342064757564875,0.1804113062141956,-0.4800431792075329,0.27405417752570504,1.1796861522145738
1.765186433311221,-1.1547759352785945,Fail,1.558348080921202,-0.14260783000894217,English,-0.7377485985849261,-0.2678270415463463,-0.023176569622492062,-1.3470391246699196,-1.2182982890782081,1.3587926626800468,0.3900407538127451,-0.7961385346426709,-1.0065188668843765
0.6690972027362038,1.2286603044343447,Pass,1.2645643809244091,1.5523487969721286,Science,1.697282143326099,0.12821130527638458,-1.2991261655709239,1.3920991896848864,-0.5957856312790524,1.172694953261806,2.188915403159167,0.08973679259598284,1.4893461714951088
-1.3974024152950837,0.07961537462100583,Fail,-0.029387735023980194,0.4137204604803491,Science,-0.4178154436136692,-1.0983109971987175,-0.4855170529349154,-0.42613222843013704,-0.07967810511988305,0.4400112136094026,1.0590238373074354,-0.9189425778368168,0.7263314460069428
0.4787633766893544,-0.5251817677207956,Pass,1.1690281093595905,-0.6618939616053157,English,0.9709724066732088,0.6659554880809719,0.5097593918960824,-0.14059650692012365,1.175457330491208,0.9296647662495211,1.637020368999496,0.41454303722610686,0.3872298308184044
-0.2931446417021974,0.7275157784176944,Pass,0.02440103646323701,1.0318548451244665,Math,0.8485355339415424,0.17618500245716373,1.4599794366751568,0.28001411990180214,1.770220422371443,-0.14557347493082096,1.6744180570509484,-0.43524507176757926,0.17110753253869096
0.06741322716039178,-0.3568845814952891,Pass,0.1973014582999744,-1.1086119551141609,English,1.6309457458629433,0.629957960740036,-0.17574272554955078,1.3114109260252163,-0.1245062311025033,0.08436650210088238,-3.234393504629899,0.5765190229392535,0.9218486957598014
0.2693518883958096,1.0942827448076944,Pass,1.7075475298368412,2.09411166832646,Science,0.5019952283990596,-0.25691231773544754,0.559861866981179,-0.9154790563607239,1.647409248506072,-0.009402360862124174,-0.6853123573767235,-1.7488280454336036,-1.0469354472173982
-0.39298554629006943,1.3829207665045506,Fail,-2.10983934269795,-0.7724546957644259,English,0.600121328860933,-0.7482610546611963,1.0453523693024493,1.5223505174399696,0.4643308858524823,0.38538176985056144,-0.8605942816556889,1.1357050066378287,-0.33363945156585717
-0.18341593019899874,-1.814794153906192,Fail,-2.2571980546904995,0.3251576469121603,Math,-1.3971365084622454,0.1961522662486572,0.662253404405521,-0.695270636848477,-0.5724099880461916,-0.6950913861054969,-1.3493933818308579,0.5523646736121601,1.259946477842265
0.3359472432636732,0.7005507972175335,Fail,0.513721905198364,-0.3453452700880758,English,0.39664741576340423,-1.40370721428718,-0.14488974020709924,1.0560961186234754,-0.25518581758547537,1.3678253457389655,0.04164082439833627,-0.0784671422941366,1.1911349520041676
-0.9394069798483233,1.1367854180745296,Fail,0.7506412484543707,-0.6123578351514763,English,-1.0010206619975954,-1.198600284570292,1.3309417213597026,0.29790596221542487,0.8960151536747617,-1.313880252276751,-2.04957330785009,-0.9491850317518368,0.4603401080267215
-0.23101105444675152,0.9240141170873813,Fail,0.7947217310230759,-0.35246979557092994,Math,1.0158681933259621,-1.070833048647878,-0.06446271622447328,-1.9177125764886491,-0.6970268174986437,0.8062818337897859,-2.078938547893136,-0.8489027850457839,-0.4584257129752945
0.9919603662529198,-0.21792841747390498,Pass,1.6369681125781124,1.1714611895978209,Science,0.7290511413507634,-0.6367492105806551,0.5566862455132646,-1.2155452661738178,1.2243908822016438,-0.4581305120699576,1.683709270768049,1.8298444167017527,0.3871591167123785
1.714358261599331,0.6583439901713202,Pass,-0.3471100634849514,0.6183728676343765,Math,0.46500775721669396,0.9833349354987435,0.9076359726355954,0.15244424915098018,0.7343714395922795,0.0045527860805356255,-1.5251054003345472,-0.18947161544064905,0.5160755377647657
-0.2642489591965186,-0.8389442764277111,Fail,0.28937405414272294,-0.9422516731574526,English,0.13375927672811191,-0.8599689226457309,-1.0055010901854933,1.2621097598261855,0.5874658946670458,-0.8570238041987492,0.1623294330394971,0.01289784918395001,-0.02482279940830077
-0.052562023212826915,1.3310389304906138,Pass,-0.35535121160259836,0.33473812119273955,Science,1.8508977004809568,-1.745077096452432,-1.0353314330065335,-1.0466101811938893,0.30528630620770253,0.8269327192161962,0.6782944069881041,-1.4306733217991046,0.34636252065229167
0.45330980930068593,1.303995749670874,Fail,1.241215632854619,-1.75315240107968,English,1.3645150856591783,1.596165188761004,0.12178751108294734,2.110141807948346,1.6709569440141097,0.36135741255001,-1.4889546801529778,0.7148392807672936,0.33038933263520687
1.1664381260944579,-0.497718771962487,Fail,-0.7622344416971505,0.11740434245880817,Math,3.071242918303737,-1.5324414025264164,-1.566288771725577,-2.315999314546714,-1.3600076329414816,1.4676937411935236,-0.9371619013968551,0.9505862332253662,0.6224771371437509
-1.1437530374593108,0.6234796653883588,Pass,-0.7577746741431203,-0.37711530384289677,Science,1.488446789659461,1.0812111771497577,1.9614526549540756,-1.3574332739067128,1.0284982454014069,0.6699193059617035,1.7757751257218746,0.1915613685409711,-1.4918694181075358
1.3652616755673888,-0.5400656732538431,Fail,-0.21072389628123148,-0.06156224575118957,Science,0.09799988531524807,-1.1651815985900347,1.566685764500376,-1.3229135293512428,-0.4376509115212334,1.2238204537514756,-0.23375902209565597,-0.8996033551637588,0.7543533274686747
-1.4685780176309269,-0.7321866365578736,Fail,0.8472061531567845,-0.07922550773625615,English,-0.4895787447185983,-0.2944221059010714,1.5134290044553427,-0.4213610394108963,1.0253199078348654,-0.16434606339944013,-1.0993984829585015,-0.42383942274579656,1.2108600940668195
0.6033094812714664,-1.8882959871236387,Fail,1.5280401262082222,,Science,-0.6067409956249186,-0.9956666879783346,-0.306898725166285,-0.3342989257258092,1.5128299160408363,0.30103059025019646,-0.2838547881747521,-0.13989222054532302,0.45632782981646736
1.8807339862325831,-1.1680093693277283,Pass,1.1993412439619702,-0.19110615502771777,English,1.0099014612685409,1.0877060850216207,-0.09327844770265292,-1.196792129817245,-0.21050059451919517,-0.024964758948721327,-0.17785678964221685,1.4956297044171962,0.45561882747707383
2.1376781159530505,0.01754165568602745,Pass,-2.390394328893945,0.18985763550165183,Science,1.6280256437782652,-0.7071753608898448,0.26540052570290007,0.1988999060586436,-0.5306180265655369,-0.0924755499991664,-0.19629807017449585,0.75831806477534,-0.052193166937663925
-0.608340268735081,-1.5000751314102037,Pass,1.3959613641833117,-1.1362951972719162,Science,-0.4642255071587288,0.6963218710544345,-0.40051919301084515,-0.23506179598921598,0.024180687841780908,-1.2548880461792944,0.23308543354059058,1.2290567360371294,2.2997546915378266
0.2779416237150157,-1.0167026889350537,Pass,-2.252620084450303,0.8837065962023385,Science,1.468869434856681,0.7289672477947224,1.0818490958620208,1.3555160305720262,1.3967725077570718,2.2176569003261073,1.6950738910832643,-1.0039150107173174,0.47885340028930073
0.13869830394555852,1.6937930478308398,Pass,-0.9475416077043156,0.044454391874563834,English,1.6125826669487378,-1.1336531926021134,1.225221724459136,0.20277671886436444,-1.0214138035680178,-0.312646441717086,0.5419108890564014,0.04738646825856704,-1.1367168578880953
-2.1246583391120315,1.096280199666504,Fail,-0.8054560367457199,-0.14425385686215728,Math,-1.4038564763087007,1.2702472491575174,-0.2816348233134405,0.4443068276008096,-0.21289290543665587,-1.2313134991964532,-0.886440192222436,-1.9595792849225275,-1.4034475446706351
-0.3043939342348193,1.0201561099979164,Fail,1.0552656916080814,-0.4488586611826059,English,-0.7974874028182221,-0.5553871660744407,0.06579208554082665,-0.0814382008696457,-0.9378822357334731,-2.136770798503116,0.4237837617723685,-0.3410032885966566,0.0074147431972886695
-0.6814903191231182,1.3395530787277412,Fail,0.9451329916536353,-2.686490678647451,Math,-0.5358878452472019,-0.5897768494395216,0.8251082738072826,1.2890602393978636,0.5201364460486053,1.586078439786284,1.6789108101674997,-0.8181903322641414,0.15007999200040126
0.17548322332827934,-0.267843698832071,Fail,-0.01035720740980761,2.7368342151601794,English,-0.6664285265583598,-0.0692136372042002,-1.217148231927309,-0.1017788879214411,-0.5118177495165286,1.1757768895471854,-0.3763744257599602,-1.175510417180907,-1.121079560762201
0.8990957995541958,0.7374179189163904,Pass,-0.21549809786840388,-1.7341309734469572,Math,-0.236918152048617,2.216443440312191,1.6783411243414377,-0.5366875569973412,-0.8958375783892208,-0.978123706400789,1.099539830647764,-0.8144258359937885,0.5883646059294448
-1.3217910699356443,0.5279947150332606,Fail,-2.2734495680869196,0.8543715613995759,Science,-1.0121788816118333,0.2805265752731262,-0.19014345213190387,1.4365150518548362,0.8560276532953898,-1.1047566581746484,-2.05435888953503,-0.2611100281483526,0.6658064221144389
-0.8181418909969901,1.0509668657180318,Fail,0.2566549944866895,0.8338768607997141,English,2.1541814128565697,0.8692236341092331,0.3223721164902359,0.4772926083238253,1.5243504430396038,0.14470438344330444,0.004566691058786149,0.5887402302025666,-0.8770868311624759
0.5236953951593762,-0.3530621928551109,Pass,-3.0883999964627917,-0.24015837467138063,English,1.1159653378951335,1.6265477568229108,-0.409067945878711,-1.335451708432941,-0.6549951131569202,-0.6385794537551684,2.0496872011662406,1.4602073765485462,0.02389108619242484
-0.22159584587130096,0.020948926271101256,Pass,0.11316894478613866,1.1166580709052283,Math,2.4548494853588005,0.7928363475165219,1.3650904144524254,-0.8650803710395032,0.033431065704184255,0.661385746514288,-0.6918042998631124,0.6012390804450847,-0.9935055563042589
0.6975504076691749,0.9991343091301395,Pass,1.4506442462294413,-1.9050148676840706,English,0.4300673794153659,-1.3113750136550022,-1.1255543239198338,0.10025241928200354,-0.20874770847179783,1.1750238321250464,0.07308649182815913,-0.818187277121635,0.48237397700563983
0.48028161432960903,1.674926881168177,Pass,-0.21780117796404372,0.4832961188242273,English,0.7404699065735365,2.313298338177299,-1.6737889599867344,-1.3527603742747414,-0.5860557587096412,2.130696552723577,0.41836580026910164,1.1526728724009145,-0.6627784252196384
-1.1675564561659693,0.5166396575378018,Pass,-1.7798660385700562,-0.3287942977177808,Science,2.1505870396382427,0.2577527677783693,0.20576399310052113,1.0893373813979996,-1.7159545509840677,-1.1570225661820674,-1.1543802465003397,0.32524582501446236,0.38370924005177826
0.0622550886637969,1.9182402395420908,Pass,-0.8889349803512031,2.5036878996363034,Math,0.3568227084066262,-0.434364054676895,2.1396363132289213,0.640650507249836,-2.0957810788919997,-0.5742418985894712,0.9374077856094055,-1.308082613692943,0.3094015575277156
1.014597672612528,-1.1812763676376106,Pass,-0.24444424432688308,1.2437682864101645,Science,0.8364991393403198,-0.4977679455679348,-1.967082512114482,-2.3519887565239395,-1.1558202966175448,0.749018468115125,-0.05887092278892869,-0.26484807516129166,-0.8924157227115226
0.8512792867423766,-2.466560098567285,Fail,0.9834359105141974,2.5343729062091054,English,-1.3954154201724214,0.21685150160752817,1.381909129253615,-0.43259302308131364,0.8520658964749364,-0.6079251466766119,-1.5132197554284066,-0.7341765017764877,0.6591215935933136
0.46407608490200075,-0.997582568208398,Pass,0.5701339572193687,-0.7065758902925093,Science,0.7822895195150597,0.7719260549461167,1.6016444488280146,0.19688247485406624,1.8167218657731454,-1.2878425399835354,1.087588769125404,1.1828152032333386,-1.0473237407938305
-1.7759845734295039,-0.04267437748007516,Pass,-1.2882650708977796,-0.7425380853644615,English,1.2736874064144783,0.17063734004399528,0.422707389430039,0.6083989682360172,0.6493014948189288,-0.3060172282772943,-1.1087999733291005,-0.17734204080838814,-0.6349813231952041
-1.0998694864590577,0.9529676731578881,Pass,-1.71751550859203,0.4855918864172919,Science,0.43635469922279935,0.2695782226446115,0.3025232909066164,-0.8843139193864417,-0.2664427627925227,1.5320511245409114,1.8250971536394502,-0.2542843843328614,0.1623591957996671
-0.3189520422411817,1.362916551891826,Fail,0.18710843800532412,-0.02908195122213567,English,-1.79023768545853,0.9560015099816589,-0.47869990723125255,-0.0074775615299902745,0.9381497996525116,-0.7973093587578632,-0.8990122269511469,-0.1841768970809176,-0.18033313383743102
0.3467110010174333,0.44892461777974574,Pass,0.18342824678003217,0.0517886068510794,Math,-0.38470755495178943,-0.49729994624619533,-0.04144293267953338,-0.4513482655320914,0.4139924850702313,-0.45932407126112035,0.9834189092115808,2.002296494943896,0.02124740882114838
-0.5203282683456439,-0.7288931991607843,Pass,1.129068087845893,0.5062927229340747,Math,-0.7430984788495418,0.012308814278814861,-0.0013736992779793539,1.860432498414207,0.047941528449146724,0.1608486161094053,-0.5176448820187121,0.23750637650147427,0.3422482843596271
0.07682031935639173,0.23539137328491602,Fail,-0.6499920791422632,-0.8575537639815339,Science,-0.465467815617878,-0.6120131425291118,-0.4899149254157516,1.0186774060848167,1.7413093404257423,0.3350946073691048,-0.38679870854342696,-1.0264798137567397,-1.4772557511528117
-0.3701875405880112,2.3169447824581826,Fail,-0.11153193721516291,0.5815246091246014,English,-0.5613700920620761,-0.16712477137120305,-0.6868880029727814,0.047266258385760734,-0.08938420864613743,0.9666698073424026,-0.1804546546822916,0.9099489513870586,0.9923553086644298
