attendance,access_to_resources,study_hours,textbook_quality,prior_knowledge,tutoring,online_resources,Performance,extracurricular_activities,Subject_25,health_status,homework_completion,family_support,study_group,participation
-2.074420997992015,0.7167586853256891,2.0808385575612696,0.010927415958734716,0.6353175334933593,-0.10387010856749739,-0.20516740956251145,Pass,0.1681245421534553,Science,-1.4671410665310674,-0.0919859782867423,-0.01803844802287562,-0.05432095363622169,-0.028360381474349317
0.005113935508231743,-1.1499209973563966,0.21368001060280872,0.4850203708807811,-1.4822833548706613,0.551985500354473,2.055063602193254,Pass,-0.052633512263000726,Science,-0.29336774557053535,0.4184586725560383,-0.6713073387727131,-0.8942880487157472,1.3988201789676267
0.5540461166729168,0.41327914068181254,0.8005679429895193,-0.7315747340162538,0.5507693687874308,-1.5920268552746266,-0.20796972283701046,Fail,-1.7668225396640085,Math,-2.2041502243205793,0.486330669888132,-0.9343522152261031,-0.8340914761930531,0.2876831984323608
0.2125519716293015,0.8895068176368608,0.7528932500222438,0.6940366984296064,1.8368612310152488,0.3881093758597144,1.6014836989100365,Pass,1.3460508434238863,Science,0.3410533799575373,-0.4329887656254133,0.990807004013615,-0.045516547160566745,0.9251424933383159
0.2882973717125526,-1.0481103161904362,-0.2568840416496845,1.2384849838635525,0.0019642738046661496,0.41931782907208426,-1.331842726323967,Fail,-1.529836842149176,Math,1.4875100495728193,-0.26117994977034326,-0.6004609199571306,-0.38478508310350573,0.005891367586939353
-1.3131900133754837,0.9436631680063821,-0.1408381750790783,-0.872355760800793,0.13936507720005312,0.9256437230230201,-0.7186548893515605,Pass,0.6874316793670127,English,0.08776125787376907,0.5051606635518548,-0.38080836403500606,0.8696442796868724,-1.7643830709120052
0.48856654585060605,-0.18835686364583987,1.1193519831432157,0.6406576283616652,0.2535337021510266,0.727533138185695,0.32237114806074185,Pass,0.03543268344414047,Science,-1.0956731022528994,0.5220407841750332,-0.7225562860636076,0.220563639586986,0.11105613918732275
-0.8665676399866665,0.5901217743087536,0.38455237328118386,-1.4179849102054525,1.8815595897858644,0.7383649009616048,0.7150467109680059,Pass,-0.18216310829539206,Math,-1.6383845539217567,-1.6944700740432512,-0.7325526404978493,1.4937111329820805,0.3262398614892486
-0.6396552923892718,-1.0890741831207558,-0.45741967158115626,-0.34023651249065356,-0.608776965327567,0.22446711982516127,-0.6327254001150786,Pass,0.5688692250282961,Math,0.446790252460845,1.5748555118156546,,-0.5716180492695382,1.7646252320044704
-0.6182384593938579,0.5142324560466579,1.0810775095589944,0.6426843976326426,0.6923946386078167,0.10355436161241273,0.7252218827221003,Fail,-0.2442488523168485,English,-0.3625730218947384,-0.5709688799191801,-0.8387564927280127,-1.198512219534408,-0.5340541556201958
-1.2449236220185598,1.0587129701580502,-0.7720644946136271,0.004244456582232387,-1.392021845596098,-1.133813387799261,1.87699930274307,Pass,0.5709113416354706,Math,-1.896486997951712,0.3070357926399,0.9631526632018854,0.8670028178966058,-0.8104227355473005
2.2043002236998426,-0.19377216557527008,0.9543996664712739,1.9670708924909046,-0.6317195441669514,1.3300891093817178,1.0428813135304071,Pass,-0.9484228305922513,Science,-0.8115446232956831,-0.5128387239967864,-0.905188533508012,1.8204743522420883,-2.5302512202375267
0.8810840249235272,0.8725649847308722,0.4525434263380547,0.46676456670967836,0.33795311877024764,-0.13063303552366903,2.11785224377468,Fail,0.4805701764571842,Math,-0.6790321662421985,-0.8488484353120647,-0.7623285189675278,1.2529889926967395,-0.16149278816704296
-0.600385012774134,-0.1734847891840176,0.897252442892212,-2.219479823598024,0.08568546351298842,0.8486084041248122,0.5184251312693111,Fail,0.5297610226045295,Science,-0.19812693735844492,-0.6561468975582903,-0.8425528080005584,1.3611134526854565,-1.1586604813517427
0.9282389741305677,-1.5440383042546002,-0.9907256373104065,-0.20016979891541553,1.7881911580210788,1.5912731046881976,0.8604364850192519,Fail,0.9589481312644926,Math,1.1216290997338998,0.7923734482829382,-2.1065566929855475,0.3556188665378464,1.6106803353327808
-0.22748813390491687,1.161135457952424,-0.9248835375963683,0.5398999585085436,-0.2111634674251869,0.5144972115771803,0.07628504855312282,Fail,1.1834597777265414,Science,0.8637702310166296,1.1942832433066901,1.1807542080216544,1.0906876115489696,-0.9856712075040808
0.32209742055311374,0.24661371272074686,-2.2674148267756595,-0.6957088837291125,0.44689817203127813,1.8437905779321107,0.9415679412409287,Pass,2.034168943043314,Science,0.32862025700630393,-0.39904535112521017,-0.19879795629162156,1.551331480827479,-1.9248840672556427
-0.09066362855135367,0.5380662302102428,-0.37570762853118533,-0.5070057669067348,-0.17314029351562463,-1.7047578524047982,1.7963568437817168,Pass,1.1044494657388397,Science,0.7182717707479436,-0.6061624968503795,0.477315658611721,-1.8679447441697232,1.77451231428998
0.42893587546734097,-0.6208142642377626,-0.26887766283846126,-0.7389772909001896,-1.390970464627549,-1.868573215960374,0.9240085518422538,Pass,1.4718354979243515,English,1.8297939167302066,-0.021152399920385537,1.9324491854922055,0.16913436513293884,-0.9393584473795399
-0.07157119338723787,0.2136405902121533,0.8995243476700563,0.2862131176350346,-0.8120201925159566,-0.2053806094280254,1.070547723640219,Pass,0.6750189752054923,English,-1.0919192862711897,-0.333126659088912,0.5809167359235473,-1.756155827267996,0.8059996355869924
-1.6079088708912448,-1.7661030811457579,0.7281490605191896,-0.08224688014946976,-2.2882839380656024,0.5390627520905656,-0.6259371602945599,Fail,0.08109172070668526,Science,0.870339977872371,1.529634244229208,-0.5070074908712898,-0.16834432058414614,-0.7834451004346589
-1.885963679486447,-0.9513874780993827,2.250901290670394,-1.826090248125427,-1.6480374287720845,-0.1303479168017309,-0.15530318124198841,Fail,1.2302683071355793,English,-0.32668410992719876,-1.3584264991910235,-0.047966297815941555,0.7089533970102234,2.0476441378875205
1.1072438889181044,-1.0691698485149634,0.3136637343089815,0.05708741597519493,0.17037814602691453,0.7326973360311596,-1.4589842606713164,Pass,-0.1770560984286349,English,-1.9009271048244725,-0.39534527379619316,-0.5373429099852672,1.7635887998088227,0.3597810639314405
-0.02923375756540325,-0.7120117806575195,1.0939455554324027,1.9451407090355997,0.207481468745611,1.0432796552816699,1.619729429844867,Pass,1.3504304863087055,English,0.073694391419945,-0.2954765175331361,-0.3538939135444601,0.9091227519786265,0.5761648795446342
0.40465592900230085,0.9210234774397951,0.7123289086555781,1.1519991152164202,0.7325476581909814,-1.5633794386048567,-0.36731307657374,Pass,1.0287275075713334,Math,-0.6856510897492932,0.8191124452787366,0.9501538550370324,2.361006048244181,0.9716633254183034
-0.1799619968109455,-2.0225423931657307,0.2252207380541436,-0.5499168832277421,0.44472594614681965,1.071097595538696,0.20694581196761408,Pass,-0.5919361391903857,English,-0.14784509816713218,1.3519038112256607,0.31018506531380036,0.4036478015617303,-0.539458871945362
-0.4471252180401282,0.32369112455073756,1.8440605477481231,-2.2201741864769677,0.4981640571837439,0.42594239152738994,0.07026782770715753,Fail,-0.5790356961238119,Math,0.34137246221154505,0.2625402661502887,1.2076156700965925,0.1284932156507585,-0.7099579884747067
0.9741742005555794,1.6709992291534759,-0.9666264669622101,1.355135864917414,-0.01686113599551257,1.1123653670029556,0.11277946131541078,Fail,0.9794452431531898,Math,0.1791217046120293,0.8188163450573656,1.4521851457907453,0.790262805778658,0.051788346361064753
0.38222717864272354,0.6494751857091589,-1.448254318942523,-0.8127319678442156,0.5199584718889744,-1.5611682186480067,-0.9502819332908273,Fail,1.968348528903775,Science,-0.7211936715353189,0.23788209094141863,0.8170691822190854,0.030451989107027722,-1.5721906682756146
0.05331209024461751,-0.05385991457044342,-0.8245849310820953,-0.5406503519045242,-1.1170759337326581,-0.16617345297442157,-1.4378574782760398,Pass,0.1883262230595928,English,-1.096908114313859,-0.08472890729204308,-0.054956798293392055,-0.23706364832659177,0.26156310160358737
-0.1078042479972977,0.023313162908299864,-0.4661668544565716,0.5419411274027819,-1.4492661416494366,0.8704519533541252,-0.6683005928568362,Fail,-0.7908881606836627,English,-0.04708990432838983,0.4664732815831393,-0.19712125568192979,0.09348710468595474,-0.542225291189953
1.0675132544608363,0.78193813867256,0.0025800440920563054,-0.3155713548722464,-0.415799361405035,0.19393801861715687,0.8836030259423644,Pass,0.08301350079750353,English,0.040298407221733154,-0.2266163344409317,-1.7843869362150182,-0.4482619443846062,-0.9304479236880284
-0.45588832379443556,-1.9922879291282023,0.24896882641879198,-1.7261006253265114,-1.656473689250759,-0.025574572263922186,-2.113483266489785,Fail,0.22249264009592512,English,0.0086140442251091,-1.289537362936462,0.27959546322096684,-0.9828121558817533,0.9345129902504608
-2.020057400676792,0.6194782511683382,0.8066961970295203,2.196743952496484,-1.4867715940601045,-0.21969066864618936,0.8209124683935509,Pass,1.1348291573114553,Math,-0.4953966701879749,-0.7684487589017321,0.04331752025098281,-0.8284910485204935,0.6966699333554611
-1.4368771351196756,0.33680241057589616,-0.7463571188570896,-1.5450401019005786,-0.005171147440357244,-0.19002185229252677,0.23373227126945417,Pass,1.6167403354439156,English,0.14510319709118255,0.11549387752350314,0.8990520440740237,0.8556990476414186,-1.7776864781036297
0.006785486244161579,0.8570027717836091,-0.27594189016452214,1.2062666702408371,-0.787297732836485,-0.5492077721579348,1.424718932799275,Pass,0.10323381792178876,Science,0.11896322862560525,-0.8416816390021981,0.35624023084219536,0.23877557469175265,0.41773850472333085
1.7698045536563785,-1.7024068234898921,0.3371320052784665,0.8430132678881531,1.7912406026899252,-0.02186556255881301,0.5387481421486012,Pass,-0.4892481038730576,Science,-1.023474018863358,0.17513241261267698,1.4780195036646653,0.3860514918351098,-0.6961888381039728
-1.1250123883752754,-0.7722461748539748,-0.1727146900463623,-0.5453442375695178,-0.07975377731464739,-1.7973614216191025,0.9501885527838387,Fail,1.772110145004136,English,0.7315384619434686,0.1487532392870135,0.17245287967139025,0.6033118579663896,-0.2737461320652897
0.3096892075806472,-0.20218314688493258,0.9142214758472438,0.3915050710062338,2.37617619803209,1.3311747590783922,-0.4703469404052346,Pass,-1.2590018921244213,Science,0.6642516551506022,-0.7311687635436342,0.9212834057655029,2.0057638597087184,0.029097034125302366
-0.025845392766959224,-0.10790812932151118,0.5770717370780798,0.5166709376929004,0.7560987582046534,-2.7539567815732804,0.28734395378419464,Pass,1.0336739125531393,English,0.4110400467314537,-0.8529736695308989,-0.09895493829681827,-0.21968799304042863,-0.8556518451772139
-0.5000384052463462,-0.34578836515090156,-0.6687294323196078,2.13476250656221,0.058191170325522124,-0.8117321770177256,0.19365641765750913,Fail,-0.5266797534897761,Math,-2.2647349118148026,-0.9782699857381294,0.751424656643921,0.6955328180353963,-1.0671561336620108
-0.4321311242100971,-1.0640585938717866,-0.8750501400167431,-0.7249434329120579,0.3875939056086156,-0.6326838649462587,0.33543034312232145,Pass,-0.48563344295165756,English,1.566865781837676,1.1041168915924255,0.06842576243040292,0.6806321606992073,0.48212869454523993
-0.5120225197977832,0.15758981856114712,-0.06088579974459043,-0.6470363671714743,0.7207720244728373,-0.7698056342141768,1.5225358180777702,Fail,-0.45461699517625104,Math,-1.1297426915493127,-0.8085770543406734,0.8590620870212609,0.6260446617277384,0.16891870221174496
-1.4101895278317962,0.46315858134562476,-0.4022388114110467,-0.37380679030959374,1.1055299958595253,-0.09358270960744437,-2.304541713885087,Fail,0.04856839468243549,Math,0.9604425107264033,-1.0674357905502012,2.09928677180157,0.6575880523212846,-0.5566449247377196
-0.742407480173232,0.6450986222815853,-0.7241232892528044,-0.07404369240867449,0.4975110110178062,-0.48867730465816706,0.14109793326375214,Pass,0.4232341906740007,Math,-0.5539266334337412,-0.22203170924915006,-0.9736763724541458,0.9871702900299636,-0.08499409578828089
0.6018125517323732,-0.6136128591042292,-2.726020607962082,0.33329129811758035,0.791648440093209,-0.5214159075186307,0.34261824962978094,Pass,0.5071558069814076,Math,0.9915723935442275,-0.44188541478398075,1.22844828566688,-0.3279365554181719,-0.7426829173484615
0.9534740801479243,0.9949132520316722,1.6249422971548155,-1.279885118023398,1.1811475049609366,0.6013087642345905,0.9179390115551678,Pass,0.5193270506511894,Math,0.08911600246541865,0.3344607781982313,1.3599674886251014,-0.11152869695687595,-0.79586407563144
-0.10741848231293712,0.39712031143527066,-1.4513645487022102,-0.4792991359369701,-0.642763416805663,-0.9380447763597766,-0.19815081371610088,Pass,0.5186745498723129,Science,0.8559333243873565,0.9741151557963589,-1.917433602589147,0.24246901108999808,0.9491541294029446
0.6232749206909054,-0.8390898184760315,0.8758755110485735,0.30509580806086467,-2.440362201184514,0.6545099330055496,1.6955573446474255,Pass,0.5738269820208632,Science,-2.4223516873236077,-0.7008521049931998,0.4547373393655117,1.288043126602489,0.3890108007783191
0.3838241677487824,-0.1585285979269426,-0.517717983970645,0.631738713646797,0.3172455778648321,0.1252830495073638,1.2877766825456969,Pass,0.09196061858198923,Math,-0.3120643727161862,-0.20722290297924792,1.5971947341231927,1.3621255879027725,-2.403572710575692
0.22587265499441483,-0.564830139366273,0.01947308280900156,-1.1240223092385662,1.4509772431199466,-0.040018145752234086,-0.9143516384931246,Fail,0.5975381139321175,Math,1.4690702298691138,-0.7931554117857109,0.602481625883888,-0.6783802997587338,0.7375230195148562
-1.637242470122074,0.14881682540307312,0.7818073479750569,1.380764012004729,0.36512028523825313,0.26408744243221,-1.0295529518823439,Fail,0.7386358449135788,Math,0.49760466688700056,0.7800147278164226,-0.17654430698334334,-1.9464601044803214,-0.7948308495248533
1.3889831031486675,-0.5712325958482876,-1.1116096937918927,0.4775975849648931,0.05415018771848226,-0.758905129201926,0.6648093125458072,Pass,0.7866597364443446,Science,1.480920654850495,1.2586054781081604,0.21632766390442848,-0.1866080578050332,-0.5632504187880085
-1.5759057069663724,0.23286102770551334,-0.4779266949572536,0.29535318917878634,-0.8321155844842039,0.7708625135957924,0.6515920538918192,Pass,-0.9878265264255637,Science,-0.4042698463423404,1.4215291939217463,-0.6678611821975959,0.1872636078850221,0.7981163857186857
-2.3631152551160755,-0.26669297060869585,-1.4001008633319416,-0.9005366752055715,-1.144137724138223,-3.0512383414466506,1.7676262197273498,Pass,1.7253654333148414,English,0.621431273503793,0.20867263541151404,0.6423107754640404,1.3787131820089118,2.074892710164324
-0.9362472160028337,-0.3620571873165587,0.6884033543360162,2.2216094706865754,-1.611981652897933,-0.14339481742298807,2.067123690193864,Fail,-0.5442715853735839,Science,-1.6615812279184006,-0.10301165173901691,-0.7836064235758451,-1.2145058542020606,-1.8145934495147311
1.1611113430544313,1.453431357588683,0.3796912289431893,-1.3815201042497582,-0.02975261104216559,-0.28594977284896345,0.6540322162941985,Fail,-0.1084979930352393,Math,0.2929119856880704,1.3358597032569717,0.8560171753481636,0.436907651418028,0.661941748832918
0.24094850933528214,-0.19727187141446165,0.41038021710730577,-0.1068650732832961,-0.4058573619282013,1.1742072960822707,-0.3969291742065528,Pass,-0.2998578643430001,English,0.297988863805265,1.1021844927729396,0.49156239481485303,-0.23898199318056512,0.5188360550346293
1.152784246943861,1.9396169107390235,-0.8991751381089426,0.7917301266850151,0.10141768285250281,-0.22261073528957376,-0.3395968517017226,Pass,-0.2518780507583439,English,0.0163326971212771,1.4762535113165836,0.04814608417620946,-0.08300845472844309,1.1877791609398334
1.5429250999187205,1.2321739696771945,-1.7716739060185793,-1.3377833352460502,0.02223437742123362,0.6181778690896611,-1.286038861932775,Fail,-0.857469629953002,English,1.9459941399712,1.8948465546478277,-1.415501505375707,-0.6869029089480994,-0.5132551906910212
1.505770146397132,-0.898738579316611,-0.9888206486973471,-1.6577318086504016,1.413871172425892,3.334276135441318,-0.031823918365417536,Pass,1.615501705304141,Science,-0.29016478231489856,0.16182908944136332,0.49226973797114276,1.6367562986891835,-0.5132964115294051
-0.4007710045933793,0.146499942809146,-0.8471793322148466,-1.9728079876145417,-0.5075700412636738,1.847770073145224,-0.976047174284622,Fail,0.44912462067158815,English,-0.9506805178520975,-0.5950906247846506,-0.2725093533804103,-2.031452934090104,0.5436476981828016
-1.5865658145007613,1.2204490531809349,1.0217086505852724,0.9482913909202393,-0.5557195107674243,0.49155085004027765,1.0503598831054033,Pass,-0.045592506221295404,Science,0.11170627516370941,1.491773100346507,-0.5963255618429459,1.304287036387262,1.1471830652101571
-0.4411417409227366,0.38735994143159186,0.18439096720968712,0.8192082834715366,-0.3232690646791778,-1.1129472997697958,0.9548803539754828,Fail,-0.13046208624353658,English,0.046137628449031375,-0.7750198158031105,0.1460169474781335,0.5976352429575297,0.6163885957083127
0.5697370905750553,-0.6185748511533433,0.498293385135327,-0.1305920423277659,2.1880940585039053,0.29173425415979276,-1.2528177050761724,Fail,0.1542488015772125,English,0.6086109163530796,0.24734160459868546,-0.13675305693073153,-1.243054471603709,0.10043692964390873
-1.233522701868036,-0.5118151893061387,-0.17035453501183742,0.44468391837154714,0.788586224279401,0.4361732746355775,-0.6500742386509243,Fail,-0.7817574789858713,Math,-0.30242031911464495,-0.12355837808716187,-1.574148815499616,0.7343006212673916,0.3233863411366275
0.15735812635013413,-0.09690737155710724,1.2552248740680285,-2.511264279135713,-0.7895016107283946,0.04817143736389543,0.6881145347960865,Pass,1.4495731996867316,Science,-1.4607162037341836,-0.263355802448268,0.2997269294986242,1.4633377581588394,0.45524847170015076
-0.24972162957059005,-0.7873874440272176,-0.9725923799013135,0.6689123913176214,0.17005410589857192,-0.6841626154932985,0.7621113356894709,Pass,0.40166974790102594,Science,-0.65221660391495,-0.09259691531356046,-1.3850147478718389,0.44557974389530763,1.454079893568284
0.5067211971344406,1.3347312697644382,0.4072466049773218,0.7766865565964173,1.1756523954615243,1.3095469369084307,-1.1728030801495448,Pass,0.498043070163692,Math,0.22317354166981132,-0.6943586405837375,-1.100493709140599,1.0447062061937908,-0.344862896509745
-1.1496962862573867,-0.3416269427172743,0.06904695813691229,-1.157822261013366,0.6163699079920626,1.783257927453206,-0.7016761967561307,Pass,0.47226318905996695,Science,1.1017661845577793,1.3040381968116288,-0.3867556550093285,1.8498733429628165,-0.6257574195024489
0.7460943409078026,-1.5653497773943565,0.5733701153153711,-0.5575457127473394,1.1824549107564133,0.12270832005526412,0.5244457134772433,Pass,0.791709731022648,English,-1.9538114770137258,0.21429004969610424,1.3604524008122327,0.42298285889193943,-1.0116373992659007
1.1925023897072846,-0.02081747503304796,-0.7450067191804246,-0.5577257349111593,-0.8541098222359864,0.8292861354313765,2.2631104487128337,Fail,0.36239725668507605,Science,0.13459296621182634,0.7850474345961257,-1.1399480271931821,-0.3925058777472566,-0.4150481484267077
-0.7654951397784125,0.29965651695744,1.6291909943939467,0.08797248783944843,1.4331789887781985,0.38969634380388385,1.0910630316998222,Fail,-0.06269387609902213,Science,0.8882872097485828,-0.5603280535303933,-1.8197124810448404,-1.4113196028029373,-1.3944471764055866
0.11055354659442006,-2.0097700132317198,1.9178182982941647,0.454371922053698,0.6450589217554745,-0.755739610925476,1.4405229667939805,Pass,-0.40907817938995517,Science,0.1991257237306174,-0.48210005866424915,-0.6549922907127976,0.669925608936772,0.6508950431773438
-0.5334119128206637,0.7067536103617608,-0.3107318508378958,0.8024932863238087,-0.2974417441883187,-0.17813868311867487,-0.9474817911540911,Fail,1.083040165492915,Science,0.05464028124750653,-0.43125392693063797,-1.0691291827094762,-0.648792334382005,-1.4525710724115968
-1.1530407557407525,0.5099397164767653,-0.5046132316702466,-0.28473605253077316,-0.1301232106056247,-0.2838218356463975,1.200861264794969,Pass,1.0484425650462565,Science,-0.10189836242544606,0.3658177783215836,-0.7143400101245192,0.2918618833629958,0.4994929946213225
-0.18747148378089218,0.22664050870921842,-1.6101389798733141,1.3283030804077969,0.14355933954288627,2.533292121421542,1.7726729051825743,Pass,-0.2937055559600047,Math,-0.3455185678643304,-1.037610461803011,1.440162121369399,1.2099657893813627,-0.5694489013307501
0.004295232401732686,-0.4126630241222343,0.6650683153342114,0.6224077480032779,-0.35222392206038683,-0.002561610594090719,0.16576303162082956,Fail,0.02039982468111906,English,1.0634812817225403,0.03986308315589948,-1.224741700448617,-0.7882324601900803,0.9829747907712173
-0.9250110538392561,0.6587500406425861,1.2524063836306982,0.4771282726731278,-1.8056593195666133,1.6803525142077718,0.03470757191833418,Pass,0.2808380090103238,Science,-0.013227157327784385,0.7047464457992159,0.5125389670683039,-0.24641250648489754,0.5246073509522338
-0.5465592637053636,-0.00899367158789186,0.13602027945726344,-0.4307251587999388,-0.1652450703763221,-1.7983506604722006,2.4310880783809448,Fail,0.9196782237966076,Science,1.7965796191422256,0.2517957041509809,-1.7010052112032996,1.5494973931505232,-0.9528762920730276
-1.0610256117541628,1.0140436206825678,-0.308958922818305,1.1942952649977547,-0.14562399798962009,-0.6969635442792838,-0.9300801328120694,Pass,0.2227498252424075,Science,-2.375712891846033,-0.8761949524067858,0.5890238042119954,-0.24458580733071145,-0.03444730137242918
-0.5568378664882396,-0.8915117925340534,-1.71277560794765,-0.6126444570027268,0.8444678211636711,-0.20212162921613605,-1.0133154142586764,Fail,1.3313198817318077,Science,0.1906731550976078,0.9394628155224438,1.136159018337258,-0.24371737881602476,-0.36238427956755803
1.091858118345584,0.2190252040448377,1.0585584253703004,0.5981495465886743,0.5369434712607339,-0.4793858868707122,0.4117586150128909,Pass,0.43604307123278957,English,0.589965681279006,-0.9501298841023729,1.2807600975985374,-2.0202828367358894,-0.15945176846325232
0.8128078438154089,-0.27555533829097634,-0.5979391519947267,-0.31188568746165307,-0.7850783711404828,1.1730632379165324,-1.2205078613459412,Fail,-0.22105171415006053,Math,-2.666272999994513,0.383275351386084,-0.9164305301901058,-0.3739506639548968,-1.357563200883341
-0.9518380944382185,1.2649457065573595,-0.5761936665505214,0.9901718799412907,1.4567003008383441,0.6277842244240337,-0.3511624456077229,Pass,-0.6579252650723062,Science,0.2311589981890457,0.1529721510224702,-0.3432099791863951,-0.5014608260591682,-1.1450811151678728
0.9719793964594367,1.0573165559527344,-0.07747116170939358,-0.7380510359843068,0.37004980909182844,1.249230889559874,-0.21760176323587258,Fail,0.989825269286204,Science,0.22192661741794323,-0.8539810761905714,0.6861474004411401,1.409491662325996,1.0913896774823433
0.7117394545967086,0.3020743556277197,0.03537181414248784,0.13056720027821742,2.1908301412188718,-2.189448613505352,0.6751203162788009,Pass,1.866449966951609,English,-0.04239636567619962,-0.052647761864487254,0.6993792873169536,1.407527563576266,0.08523576391778208
-0.10251269278056335,0.536228951007762,0.0636283391164392,0.3459481457569268,-2.079813947204479,0.712594498562927,-1.1584399426564074,Fail,-1.3227071258812022,Science,0.31563034882919366,-0.1962062529319946,-0.4197191188235851,1.5018490699654536,0.7405449878944291
-0.45561088146150824,-0.3736893857664392,0.510773927399438,1.6437672587562946,0.6097406965442956,0.9639799224859787,1.6156758980680064,Fail,0.3600547687833763,Science,0.7159507135311838,1.0561457600879425,0.31008883282061467,-1.793418872371181,0.14142716439335778
0.2018250489223479,-0.5840321534685744,0.1769840382447754,-0.49023016688666765,0.6870082902595352,-0.7248013288880063,0.6471232185879874,Fail,0.6354966655689787,Science,1.6069975588669443,-0.17149965171577602,-0.09814103038381272,0.4466244724786937,-0.38220234516269674
-1.3911467450045276,-1.6541068841615838,-0.7716537270719818,0.1747855181986214,-1.899387090996594,0.200769376918844,1.7990810707030755,Pass,1.3314181566373355,Math,1.0594135037804906,-0.8354203771112184,-1.3964107440150797,0.10063076951935834,-0.371905928469951
0.6751361001572355,0.15606157204358834,1.069664082245036,-0.6281118926654803,-0.9297304982106871,0.6160657550453059,0.6835795399591766,Fail,0.11975726818224353,Science,-0.36924887342513246,-0.10730125999901653,0.5998971998775579,0.634759825784027,0.9822677951912848
-1.166522773456244,-0.6549103892891415,-0.8819239688364419,-1.7119717226923958,-0.8833395384448223,-0.9998128945224468,-0.7789421152087835,Fail,-0.38226948463758836,Science,-0.07495335392516883,-1.168426740355914,1.4906015182355492,0.7542895504306939,-1.7714878522740147
1.7250308422923617,-0.018054720427072696,1.1049514537959237,1.062702960145897,-0.40624622369875585,-0.36950249930226375,-0.18438224392381386,Pass,0.7473887239340109,Math,-0.533450343023283,-0.9434497367725462,0.9253264318319674,-0.14044046415987343,1.302969415480553
1.166589977652925,0.4081422953310924,0.5153658219369318,-0.7943498582096448,0.4673622749368308,-0.35775407099164996,-0.9937341094542202,Fail,0.8905811268198041,English,0.14884004839985426,0.30872220304205616,-0.2436791233006741,-1.1989224499659306,-0.444200601767594
