extracurricular_activities,family_support,textbook_quality,homework_completion,online_resources,access_to_resources,tutoring,participation,study_hours,Subject_11,Performance,health_status,attendance,study_group,prior_knowledge
0.6932309771367943,0.9379224160931756,-1.1465456173010984,0.4721202842874238,-0.9559957741631161,0.3611287498706054,-1.1138099651542768,0.08802430010657775,-0.33510828392818437,English,Fail,-1.5160860794369189,0.42545565081668835,-0.9737335391530414,-0.7740705843284575
-0.5533390866352653,0.31902118905894716,0.5656667445337646,-0.19185445020876168,0.7251608870414789,3.6522546885587723,0.7250182791007558,1.330362540191525,0.6637044687076579,Math,Pass,0.38654382813404303,1.5459690531328976,-0.5366113619076408,0.37161402162545937
-0.2477251198027523,-1.0698516872222725,-0.1959094196718429,-2.71809611851635,-0.6508322645200019,-0.6451806105780803,-0.5231728350485811,0.23898126574981482,-0.8622445366932585,Math,Fail,-0.36938582356157795,0.04734878051962463,-0.6114813886868551,-0.48618290349973486
-0.662689948279958,1.2392385430203212,-0.08149253478901647,-1.3039017614346298,-0.6737673137942326,0.014048499140957238,0.8238069017107182,-0.13925103143196615,-0.049724474933603116,English,Pass,1.667097532259628,0.24579884976005795,-0.2962307356426091,1.5733916867131696
-0.0666839509495491,-1.0148052565538133,0.8428995671099743,-1.4206505693945959,-0.7893349481739508,1.3352914735976693,-0.2613285503111595,-0.48510845121996915,0.408843615194524,English,Pass,0.7669374935482172,0.424836484050921,0.10737500694233983,1.083831291004872
-0.5014904533276896,-0.03566334678046404,-1.1659246401298062,-0.5017217116464795,0.546391139031701,-0.9939260507740283,0.3181122091615429,-0.16698815287626087,-1.8480412807177777,Science,Fail,-0.8339742914743171,0.9125462299035145,1.9267825118868505,1.5647630368029903
0.988587667347282,-1.9004533585125758,-0.6560812960213697,-0.629346010109771,0.8719446947929238,-0.6886585944115071,0.07505373973848507,-0.8289348126884445,1.1086277950253909,Math,Fail,-0.0998436655518076,1.42273474425719,-1.2223145920376612,-0.705200041993426
-0.46465761596430305,2.341431001611889,-1.7170683046609119,0.29689272756420104,-0.02292469608330089,0.16382277380886084,-0.2584057255977555,-0.0897531911755417,0.37168268429537255,Math,Pass,0.11446291794419884,0.9947920560665857,-3.293019985052994,0.7433422938676588
0.1876592606659995,1.2488133702999453,0.43793328598011066,1.4219530797203406,-1.4491286712981124,1.5168596333758138,-0.6412285782808802,0.8635864479327909,-1.1960320087749798,English,Pass,0.6221635110597403,1.3660452926924171,-1.2795735508353647,1.0810750523014998
-0.7377632307155849,-0.728426274946632,-1.3463932797274287,-0.3312067500172774,0.4382533865312157,2.33832843681774,1.0855066895488958,-0.49376000461606184,-1.5517418533698544,Math,Pass,-0.9721947356846329,1.0333190815268232,-0.3051291958633491,-1.3699017313453545
-0.8994995510937986,0.7272075949632253,-0.34088886424864157,-0.7480602718166705,-1.052066573704852,-0.9458656596175425,-0.5422775579014096,0.18513066810010465,1.529323611276985,English,Pass,0.5987105100149186,-0.5196352760103655,-0.5912443450815488,0.5229876336551051
0.14434959829578634,0.13071017162488913,-0.5860457523902558,0.8544215273211901,2.1442488050774537,1.2413137766825708,-0.12973792408877743,0.6562728509149588,-0.005363765046324115,English,Pass,-0.3403545092069312,3.0563080711408688,-1.4675882697063267,-0.9536628105310538
0.6435519950881495,1.7349615269698877,-0.889457941641327,-2.252506817368257,0.46271927854805833,-0.5717343036871408,0.2463565254719678,1.0247914144949792,-0.14248557164969342,Math,Fail,-1.0375167624499788,0.21897989972835838,-1.4344790654500856,0.2657952921677677
-0.06154066331735429,1.5675443085493337,-0.10206542045776296,1.5519312755073031,-1.0539368628459231,0.5980243575302293,-0.2058095815251764,0.6779969877683137,-0.6310124052618837,Math,Pass,0.13186303111657446,0.27089623702807597,-0.20110613539185201,0.6348029973588404
0.9146526956242079,0.7806077575254289,-0.06716353068627515,-1.5994029433497279,0.11118693507999942,-0.47955418788172693,-0.5018908718014986,-0.1318394453808778,-1.0024351215749687,Science,Fail,0.6342648668268229,-3.250647180122529,-1.4256461341013407,-1.5340883865704487
-1.3688636279576794,0.1420658101937379,0.6702337770937179,0.7076928254325235,0.36663958644784844,0.795497858809687,0.9085764021427625,-0.13559331345658265,0.6855946446960188,Science,Pass,0.059317142789614266,-1.2447885150683757,0.07402341663709545,-0.8499309839985821
-0.43155491941521773,1.0528373717356383,-0.584438077675055,-1.5116994611679884,0.3501818728302992,-0.28787610841626854,0.09961429937326702,-1.1506064615638547,-0.18708934332861882,Science,Pass,0.40150465394094254,-0.5243892307912219,1.1002244179161038,-0.024236452580113657
-0.9626719096805095,2.056157367413644,-1.2667453749351179,-2.8252536158820285,0.9960648039893044,-0.5043596690006317,-0.969762878231416,1.284441513539977,0.6281000625877735,Math,Fail,0.034213665727350344,1.3102263070562061,-0.8691453607431947,-0.6874198382347271
0.22745730066244577,-1.3050130759007879,0.06009146664233924,-0.9214319800149288,-0.37513323911926705,0.35643617227844276,-1.4369585201501949,-1.9056748149345393,-1.9566868934628099,English,Pass,-0.5468835660997605,-0.49764569373809175,-0.22666334691005274,-0.4287154834910008
0.8289083458989477,0.28838595705529596,1.8021292961983915,1.0907292273328129,0.4756425814548331,-1.4188622907063158,-0.7917256415419954,-0.23718738252118285,-0.4137750725704716,English,Fail,-0.7785724505847056,-0.5404933188175538,-1.0244104008436283,0.6476689794985447
0.5369686056085134,1.3848020073438734,-0.5094190306926828,-0.20988126345512903,0.8887813087094953,0.014066853070674037,0.7250848394680929,-1.1968296720532448,0.8124327195623539,Math,Fail,0.5039990259898858,-0.5932278234364705,1.6760871812357505,1.6360640059299911
-0.8350091215003,-0.4777840423372092,2.5907392732140013,0.22223603515585177,-2.2812540217085564,0.08912240842288544,0.17745409309550997,0.6509366317319355,-0.9975219589645691,Math,Fail,0.07185022415559282,1.2319486472348196,-0.812090959767272,0.41377596532877553
0.9595028718579101,0.9052740531544182,-0.8397347457370501,0.46340052306072826,0.2906437092020467,0.9824422736565196,-1.0545865999730464,0.422211136633327,1.0956521354682782,Science,Fail,-0.6060753025911225,0.36862878276839084,1.1219919754863326,-1.2159907498033806
-0.05519713220612987,-1.7499491850888482,-0.4520903039547212,-0.36695482138868424,0.9265480787504423,-1.4687152466890643,-0.5714292235473724,-0.7553922178816755,0.7307729412385913,English,Fail,0.9698397702232446,-1.042769875888459,1.1877404592373928,0.6009206816060304
-0.6521526736765867,-1.250055592855578,1.6289566460419753,0.3837668270133658,-1.3494069500718695,-2.765712275637118,0.6632135595310492,-0.1307757749592471,1.0247709147962696,Science,Fail,0.7519128480576576,-0.5201404441353421,1.1640393586807762,0.8765061746044056
-1.410895116218197,-1.4294717662290093,0.34973286413680293,1.6331361509978644,0.6436613185331306,0.8847489720574083,0.9935885717499104,-0.9229805576057136,-0.8965742464298359,English,Fail,0.3708679703867213,-0.7968123806958031,-2.315661031954579,-0.7043926535096756
0.8902747401842337,-0.005002538333773196,0.30129920932089427,-0.16676987084961034,0.9332860538614752,0.9296869648684021,-1.4888648034308656,1.7185845557184014,0.17563865786389085,English,Pass,-0.25327326152165053,1.1587650497050637,-0.7895437101892714,-0.04847662461722856
-0.22707740336954915,-1.0020915465367866,-0.15613903247381886,0.5110909323943057,-0.43230108458750505,-0.12283838425544547,0.09796171041921538,0.1197035021716647,1.292520157643583,Math,Pass,-0.9829088211236553,-0.9826211915251561,0.6585816421378771,0.836076528571751
-0.7471875918669745,0.017910833942416944,-0.05554087644803434,1.5441190443631139,-0.15867530016025994,1.8105580438328732,0.3005785308378679,1.5554381576349305,0.15690346686705983,Science,Pass,1.6625884544959175,-0.7489701293456514,0.13430188669569276,-1.2147882843908604
-0.47899954338097894,1.3611945508949896,0.6098766234614718,-0.3132702228008772,-0.33405826155813795,0.3530183353695125,1.3378679707898489,1.82620149724004,0.8900725598486717,Science,Pass,-0.4471747891503065,1.5939850553188786,0.3196360845772868,-1.210112880716802
-1.0448212150893306,-0.4250775745757497,1.5404118983830641,-0.3177496878638482,0.12954588728974206,1.3906352660838028,-0.1332428867559117,-1.8168829749136282,-1.4865576232646738,English,Fail,-1.7412175523619116,-0.13755718850084814,-1.3510151683376772,-0.7669811712067854
0.9391021472261657,1.1721028642265088,-0.5787599339500864,0.6820326577403881,0.1383830655293085,1.3100079711619341,0.1343863610008864,0.36429081696612053,1.5830740057978019,Science,Pass,1.7220092649845231,-2.326165295538206,0.510998186142331,2.0796784650780387
1.5591150376817735,-0.37075646396405265,-0.14137258916923848,-1.4847771353183778,-0.8737707026741316,0.8152250481954864,0.10851873393189587,2.1720461288840496,-0.6911198506228707,English,Pass,-1.219209076467995,1.6951978866409925,-0.7184946156006077,-0.05174816508235637
-2.3675634735513413,0.8621598971330535,0.06679796742833537,-0.9657282250770319,0.2651372930960771,-1.1752124510433768,-0.0389032120973009,-0.946301523855024,0.06460718288809918,Math,Fail,-0.2949756416283656,0.7734425758045127,0.2249315406495796,0.36398274944086173
0.1593042641281778,-1.4624871295763404,-0.07595492768546534,-1.1646424343928623,-1.539345703115436,1.0383540518165122,-0.8271632274718012,1.334928075116471,0.7677074386270702,Science,Pass,-0.8601002788713931,1.4096518459819265,0.2591804293897491,-1.5449019218606348
0.3087442352765702,1.1355383624739765,1.0140105433546014,-0.7329506081433158,-0.4395720539798067,-0.1703721328479787,-0.5167977247198725,-0.5053809808229495,1.7951421880930156,Science,Pass,1.1029135188619559,1.7387828505635492,0.578080671341174,1.4594608434010772
-0.4154021075628606,0.5402786613521441,-0.1879681491743979,-1.9323737944468444,0.2038886332351755,1.0761745726533105,0.8619137763185126,-0.3926220218350156,-1.8284269139617293,Math,Pass,-0.864391668375754,0.677771939585714,1.039117862651677,-1.5694626437151815
-0.32893107162655383,-0.2583164491285862,-0.6809982466793042,-0.32215613218573763,-0.22262826822457552,-0.07119591921094359,0.770499783659797,-1.035808046295214,-1.0331279746046085,Math,Pass,0.37423516991623623,-0.7730350443696701,0.4805635375746245,0.256258428326216
-0.36713548976270827,-0.555179877124214,0.15143934324376127,-0.7399312759974891,0.6013029090832168,-0.1439491323449185,1.6154309217278011,-0.15824030479674595,0.37538954235204797,Science,Fail,0.12333970227364431,-0.22107163297336552,0.4950599982750117,-1.21358042421669
-0.8080906750622578,0.5429636757766593,-0.43877519645496027,-0.02107601379611514,0.5862778858805981,-2.2939564993486994,0.31011459262562047,-0.8478654700053292,-1.111501832742066,Science,Fail,-0.8764337640662968,0.13952540955122522,1.027802959475267,0.6299637021261993
0.7658389394915495,1.4799816641326715,-1.0638974422975231,-0.5157872452958157,1.385287947204457,-0.37504759170077867,-0.6116586775929819,-1.323423299056805,1.726433174521365,Science,Fail,-0.12987582795160535,0.34532418924051045,3.582938972358269,-0.4314132363459118
1.3333840271190376,-0.16763747373729687,-0.1556133062799514,-0.4731015548995853,-0.41589329213873844,-0.24426635803090013,0.6035349156486614,1.6895082404228141,-0.30397526988215773,English,Pass,-0.8469096789909787,-0.6596136493086797,-1.5741876487470996,-0.36882713943867945
0.28346055836292156,-0.2175870098665684,1.3863640231994612,0.283273571548073,0.6090964371622845,-0.6061713710266364,-1.617322738398615,0.6160054042906646,-2.0996601121433485,Math,Fail,-0.12383407330673313,1.0453001950560583,1.7085211210360387,-0.869404346070148
-0.32541598032866736,0.026282979499967014,-1.383529665199947,-0.6187616841250678,1.1755245356430188,0.04319592290651192,-1.3277568811467577,-0.9900700035550114,-0.4347423527643548,Math,Pass,0.8744713349595921,-0.41298957724719054,1.5789524955184628,0.5605683930205045
-0.7334616093807582,-0.5063623837065969,-0.5490037704943864,-0.610006827736464,-0.5183181194946788,0.3742102409344962,0.603116657790294,0.1845005558044497,-1.6378223652576787,English,Fail,1.1018029589030964,0.7415464062353088,-0.39173893030185875,-0.4262530802774453
-0.8828691717295534,1.0203182987687227,0.018086760362568524,1.1496184012378832,-0.20832328549846882,0.8467860672990799,0.37797192083393893,-0.432876802561144,1.601778463747215,English,Pass,-0.8689909815983754,-0.2460523717607489,-1.865964209532158,-0.5620409206269114
-0.20482667224392634,0.06942836950478219,0.509391488837678,-0.5576965728799633,-0.7022311087771625,-1.6613331868345218,1.8858375961595293,-0.44501423368602333,0.7927667406954007,Math,Fail,-0.8899267733349187,-1.1157755162245662,0.5116099169095759,0.062051075866437676
0.7548643889098497,0.5403966074221568,0.1734479218665461,0.5061072807303617,0.4961475500564965,-0.5479341415951466,-2.1459571745665906,-0.30951956167960926,-0.9178546858900215,Science,Pass,0.13858144300124867,-0.655457456498509,0.3977964069514397,-1.5869800676407446
-0.5051178732533109,1.7620689708649426,0.18305724014764324,2.3305110102309956,0.5165190689109957,1.1223290094556457,-1.0029768063411246,2.4025283804392483,-0.6921405212440244,Math,Pass,-0.7649845867439437,0.42944272229583796,-0.20964959890329493,0.2989086234937692
1.1234769385907708,-0.9415992082945052,0.6213981166363592,0.5161054861805437,-0.5340174330754841,-0.5308726399096351,1.2106815738277676,2.6009279063461177,0.43652537210797826,English,Pass,-0.7512823171774125,-0.7696914838435416,0.3487258332093765,-0.6767375243985473
-0.24834542171433982,-0.8789575834957287,-0.13718357261868588,-0.2726596731689298,-0.3942515486349937,0.3319873622735035,-0.2686064270217067,1.2300532450846071,-0.7956828980885601,Science,Fail,-0.8267836088543165,1.1794624830612481,-0.6351534352674185,0.32001680541788124
-0.8599048011949041,-0.41566822920712876,1.389125722270476,0.4156906632239197,-0.06543384862733413,-1.1782889545673267,1.9935768079143568,-1.2010736575669143,0.43346302495674915,Science,Fail,0.9026739979636618,0.8628667774378539,0.15132035183685916,1.800034685755539
-2.1057460523889047,0.5196107310789546,0.12074840925897626,0.486509132192869,0.5504153232974079,-0.15072203089573308,-1.4462455540603834,0.8883119464727719,0.6946594563430187,Math,Fail,-2.1503411723404056,1.147750621956799,-1.4822436041953988,0.6293023058937098
-1.6387604911443603,0.9348567438162725,-1.287719282251479,0.23190532292076063,-0.8598115484255049,1.4310175853868892,0.8055305190849538,-0.27281265009723166,-0.7816857679224061,Science,Fail,1.0729093383133046,-1.3311610060483938,0.5080582732407591,1.2436361461275838
0.5941259120937773,1.1375660727903574,1.9531516519655725,-0.4429584879066365,-0.8803012479535051,-1.3204748573073564,-0.8762998112791642,0.3478353568925744,0.8899714728478968,Math,Fail,-0.22753804085766455,1.7121746400262277,0.019825911429973867,1.0011643517933697
0.7613548743266574,0.18198634805659197,-0.06961518020960483,0.5846125386012265,1.1624371792609878,-0.3663763937356541,0.5409539567121582,0.6671431966472254,1.2246987789995778,English,Pass,-0.4966610793055684,0.8322897075995528,0.8008883295133039,-0.34428913986799736
0.8318492035749456,-0.6086533982957983,-0.869396426660813,1.2493046042648952,0.4314275623270946,0.07620811691170827,-0.5270648231648335,0.24895611954159994,-2.973928331742701,English,Fail,1.3573461029571325,-0.14854906660764458,-0.15842210308735155,-1.6019496707279348
-0.21471656729482508,-1.0384448025245827,-0.6846768424491317,-1.2846364835934774,2.5670512532978624,0.8198864441458933,-0.5724657439822974,2.2399485116453124,1.6252828191874902,Math,Pass,-1.565221180837087,-0.19886886800152748,0.8883624497340024,-0.12057908191444007
1.1497696361311822,0.10613361432266992,-0.6396179007614706,0.5452512563999367,0.7633488361977584,1.6240025755056213,0.29825117148468044,0.09987860935941612,0.22645922415201572,English,Pass,-0.01574621387343991,-0.47488807632117425,0.5245522448514177,-0.5282722613489538
-0.26486158293763906,0.9652138589088994,-0.5942279265648632,-0.6663916047414106,-0.6494838908626447,1.0021472320805258,0.7149760749888117,1.1755835737596452,2.26463003148097,Science,Pass,0.6327954520754284,0.11147935388386088,-1.3830368137182831,-0.6905844661784972
-1.4807545336323287,0.43397798344461536,-0.43753290312983517,-1.23744861025402,1.2788951117860483,0.32158789708432967,0.7344001220365944,0.6703346139814865,0.8064300001675132,Math,Fail,-2.3931588414163394,0.4887899144668685,-0.26790757586280545,-2.7343821059411693
0.29541516618452174,-1.100674647409697,0.7093654078066247,-0.948304644040002,-0.3855968546385987,0.755854291928264,0.7860847401049611,1.1823986649326221,-1.2773674378972129,Science,Pass,0.4559118689825598,-0.757923696542637,-0.024879208378181326,-1.1321524559489837
1.6372823971411945,1.4954638216889549,0.4306861594848106,-0.5285464727929559,-2.307646750772504,0.35082070818269795,-0.39156505777759915,0.7621535202904921,1.5583236097979567,English,Pass,0.3392209090948594,-0.17989047656497814,0.8251958410801964,-1.2056887041666555
-0.04139521932204365,-0.9297145721341893,0.2674603383466844,0.40451772556618115,-0.5853902081208949,-0.6137958151910322,-0.8337164532471993,1.3976021875900675,0.6581498123186341,Science,Fail,-0.1165416904232564,0.7593604430887656,1.4981928183014417,0.2724329677019199
-0.22945852201285644,0.6072526278675762,-0.6818229080396802,1.3298141545937716,-0.8180969660869601,1.7645585024835417,0.3331241404734995,0.644364225710706,-0.8252552567716459,Science,Pass,0.5713726716275793,-0.0838196414166148,0.11253524955913966,0.4670904358953699
-1.2870277629206317,-0.19239959727615055,-0.15814341677234556,1.279856381147096,-0.7821960421265556,1.0023226018624516,0.692412824169289,0.8854899213637561,-0.10376269065983038,English,Fail,0.5603295141589025,-2.284095388334254,0.482272210482855,1.2156025300616906
1.6412570617087787,0.9248806494277283,1.5529485074877258,-0.07965718834524561,-1.286460644605019,1.1736128290437804,0.2293207142092885,-0.337433680298438,0.20951977709736544,Math,Pass,-0.5724492176389232,0.03754708977498822,0.9221011900360058,0.9147248849457206
0.9064345216471286,-1.1606907311710275,-0.11987891732013109,0.6292163214516062,0.15459286690479052,0.008071642894805494,-0.5249558944773346,0.8899361557053805,0.6509063102670376,Science,Fail,-1.2122165799169204,1.0569993210500828,1.0849339865545213,-0.26370066314635177
-1.1406619498970605,0.2985204624984467,0.6169378027664266,0.7528571396351678,-1.2151761334196636,1.2852247549312064,0.09586386194041922,-1.0862600370384077,-1.1374785842422734,Math,Fail,1.04194096571312,0.42632792715580475,,0.3150101620050282
0.6813060724355199,0.026300655174377813,1.7362447811618722,0.947782797966796,-0.8954904456460997,0.6901615526955734,0.9683450085190373,-0.5291335358780651,1.489149792498344,Math,Pass,-2.0897729760302126,0.30202478865463106,-1.9923352246096933,0.15218108815348277
2.4043016352059374,0.3095387265200842,1.4564062558193254,1.6021546335612789,-2.0219567258893996,-1.2144977971329256,-0.020763628655597787,0.08165342037845164,0.2908571360559492,English,Fail,-0.6865886315897863,2.357771332210224,0.6443445996575101,0.5923177738032606
-0.41416681878511064,-0.4970080194166443,0.7020165295970994,0.37951455768132936,1.033456272342473,2.452602364472437,-1.239007999519406,0.3602542274632615,2.7952159446675093,English,Pass,-1.0660542558856398,2.1371392353003276,-0.44076207704229214,0.25895205070415334
-0.4644423937054346,1.1045907274276923,-2.008928585489973,-2.421623009599604,0.8772554990479119,1.5487592165769335,1.3781770779131288,1.7415097735852438,0.26017173309305885,English,Pass,0.49920565946491047,-0.4758584043868255,0.024658272551989095,-0.48409383832988373
-0.1567141817655218,0.558442155591932,0.284822086993402,-0.11789545280001902,1.1958501731835405,-0.38777711733013254,0.3862279171786062,0.2431561096429444,-0.4525981820509897,Science,Fail,0.8429669402925836,0.5890512209146714,-0.5008286121998872,-0.7750763990617393
-0.14968264645876986,-1.060198181837699,-2.2613060049653053,0.3541740373908773,-1.0623606311917078,1.340178459535505,-1.1193032475887845,0.1016329726048128,-0.8312481725126246,Science,Pass,0.17161185869812096,-0.5568400643677727,0.5898530041960903,-0.7873703429122685
-2.5646423464334824,0.42192106660054346,-1.336915324365012,-0.789870948354773,1.3030500019683267,,-0.26396087959462416,1.9044614830881004,0.30073547152492947,Science,Fail,0.15209228103844832,1.4636876482019325,0.6121301667859709,1.3808608253790475
0.24007978721113019,-1.1490295313358252,0.6021679382970249,-0.28049767566125056,-0.3173983453257523,-0.0041018466186292235,-1.3530977088648117,1.6972805802360416,1.3748474795090906,Science,Pass,-0.06680379625227127,-0.4366378061058547,1.4779331335540793,0.30404108621274273
-0.9887544372560231,0.027123539608190986,-0.6353838721449618,1.5424245768818259,0.3568291422314406,1.6737395811489229,2.3240058383786653,-1.0156407415332367,0.7470067293424595,Science,Pass,1.7831716906450046,0.3612936319844149,1.2273674830547416,0.8293714454322118
0.2246666491319813,-0.0023815099460023407,-0.2884356190423342,-0.5465935483436961,1.2489294771221664,0.4098266255597479,-1.0489252897120624,0.11909871460331548,0.21282731422779044,Math,Fail,2.2855789479610853,0.34679211423700135,-0.2700783034944884,0.3970464633762037
1.1642093118084895,-0.06093700025522003,0.8083141613572371,0.5676017705724311,-1.2582235129246473,-1.5487444195853453,0.11536343572995311,-0.5993827301487646,-1.1312487933851205,English,Fail,0.29092046878498745,-0.05083728738491459,1.1350329164112143,0.825986246714247
0.613564617183137,-0.5836481095168429,0.2906207481319462,0.8814728030462762,-0.2045163605625188,1.714685850544189,-0.4325415531519037,-1.0885320089217365,-0.6703791400767615,Math,Fail,0.79589420973994,-1.126879136927689,0.7791963159264775,0.16873280471441263
1.1269993108019667,0.458651689176738,-0.5470781682942442,0.4905195444622851,0.13633827304085686,0.0995308275511636,1.3230563226743166,0.2474618730475241,-0.10426019070653053,Math,Pass,-0.3152700570342428,0.8271784273848165,-0.032961277495470113,0.5112307955809959
-1.1205439006499445,1.469229957537484,0.467314370467904,-0.3183966971678608,1.001883281723136,0.15637419084283666,0.5796787479823903,1.5540252682268711,0.8690119887766671,English,Fail,0.8206661831009234,0.24881292932202645,1.667878941822303,-0.6533084697574996
