Performance,attendance,study_hours,tutoring,extracurricular_activities,participation,prior_knowledge,textbook_quality,homework_completion,family_support,study_group,online_resources,health_status,Subject_23,access_to_resources
Pass,-0.9315800946661215,1.2444299391262872,-0.7367463150271488,-1.7614697108207698,-1.7546592518261321,1.4416125248731286,-0.9338028588212196,-1.6859880300273322,1.5219913989241851,-1.6039596833137355,-0.38395089891510664,0.08370101199690945,Math,0.5349505518861825
Pass,-0.9480196161680319,-1.1974517250886725,0.2474439170750832,1.2915274019999332,-0.7855890215424284,-0.2627800638066977,-0.484876284387954,0.1652424292226758,-1.158900771072048,-0.311535525920141,-0.11965438266770961,0.5050844279088718,English,-0.7153811955566757
Fail,2.2423241714005107,-0.43795394432669127,-1.7392073674096387,0.22362853259860457,0.16468667645602802,-0.32926108276951743,0.022502432829609148,1.4837499291625482,-0.4382370804023177,0.0870439896824756,-0.8302295839493014,0.10630348362147077,Math,-0.6367217418739689
Fail,-0.6220699896101894,-2.1312442409524857,0.005576556675805711,0.48900594904803923,0.4197786811429259,2.0579822815889175,-0.1838487223405898,0.07074181290129081,0.3832325160690363,-0.8274188293944755,-0.3018460794079075,-0.3133659004975613,Math,0.4563574233988302
Fail,-0.2141838257989233,0.8488372596874221,-0.7175710963864543,-1.4140500242644318,0.6258819622028355,0.4232477662208808,0.24013319809321257,-0.7055373449696747,-0.831745550943697,0.07186658949586133,-1.3170256287705404,0.35751426971793876,Science,0.3116677965641136
Pass,-1.003272184186145,1.1885892333933632,0.23220342771519872,-0.620765420151167,0.06958328169517429,-1.356549004161389,2.1656115759357326,1.1873051821529836,-0.8909180188081686,0.7199010796558019,-1.1303489297608518,-1.0717919218955445,Math,0.04673277634355654
Pass,0.024941186097360433,-1.1903015688192107,-0.2659716028435829,0.6524606043747528,-0.1231045100100043,-0.4671057613540883,-0.23489570050465733,0.1498584315830021,-0.6694257170275677,0.42489193544765397,-0.6347010069388554,1.0219163506625015,English,0.6360138363708787
Pass,1.9713591278007592,0.9458251922166242,-1.654502948090933,-1.1836382399206278,-1.5194229634529335,-0.09852231737632866,-0.34202410379875076,-1.382419720038861,-1.0386774927893714,-1.3487611923654683,-1.018081248103507,0.8674093139104123,Science,-0.3385646323140028
Fail,-0.3557017542401933,2.4718290917744548,0.4914422448731223,0.13219351577742944,1.2368484444062182,1.3658475939710042,1.685367215766507,-2.9458560209432787,0.20529569800733613,0.7758751583944093,-0.4273497437473909,0.2238604510041449,Math,0.36047562835567765
Pass,-0.45668950709140094,0.47108779324978756,-1.0320331414421964,-1.2815735221858209,-0.26894076938030775,0.48449133540462874,-0.24726764417887706,0.4420453251157688,0.8954173074682813,0.47486473551229996,-0.31728967073061665,0.5390818694811507,English,0.8554535490719087
Fail,-0.5425595271414171,-0.2141466465201138,-0.3460818478276038,0.1949934453279607,0.3447091597955498,0.4867519554180285,-0.5659618846813569,-0.13901244990619765,-1.911685536062472,0.6265488447969153,-1.7727613481249516,-0.5844625491969975,Math,0.5071976491453059
Pass,-0.5251171208354433,-0.4343511520776086,-0.2991097034998935,1.0087281503549934,0.7491138634986005,0.7764609127559026,0.7568263787464824,1.7847589545592102,-0.11688353874234177,1.5108879205236962,0.7428696658200107,-1.3257459862261451,English,-0.8410215119007607
Fail,-0.5916966633245216,0.7535958947804172,0.06163880226990175,0.6228308386872328,1.3449008177162547,-1.1805600760611943,-1.175358250346228,1.8840190258122929,-1.1073453286793633,0.5268414505664158,0.5596106878483716,1.42163655228374,Science,0.5460446625723079
Fail,1.8447048553151457,-0.05162194202758057,0.9430612933380392,-0.8368690170065668,1.0216947504808567,0.8628797714814391,0.23927028092938343,-0.26774469600402,-0.9391269174389079,-0.6213355917702823,-1.4763964168435202,-1.1826677611901666,English,1.2606158780792336
Pass,-1.5341276550828962,-0.5081893938760285,0.0889463346507412,0.9781136140339706,1.9527452388098556,0.07508119674885377,-0.7464953355089566,0.014570685600196809,-0.7163550151700279,0.27634662863970744,0.6790066887980044,-0.9650970962220097,Math,-0.24005780122826995
Pass,-0.4859904979461874,-0.8372793975382542,-1.741431033717094,-0.48773202293033446,0.9128254344374311,-1.433329813854904,-1.2278556094264064,-0.01185324517666042,0.5220509417012856,-0.5574357739843523,0.9858163828280834,-1.0279198339130267,Science,0.11431425427681582
Pass,0.3681251523507324,0.14404759634815667,-0.35375515951587083,1.429240402718417,-1.6597317370751674,1.3182875496592006,2.1786849520080764,-0.21924581654179076,-1.676199383861738,-0.6573062953724539,-0.2784300467400994,-0.7215140233594463,Math,-2.404104371830558
Pass,0.09037531666683365,0.0760918408449087,0.18236583860668798,0.9054798578370624,-0.5137695457173406,0.9188842805731497,-0.6737815580946038,0.9268368908408986,1.9708699789012414,-1.7684463567334363,-1.1187923344536244,1.1188524730066811,Math,0.07023706321973243
Fail,0.4878371579396734,0.75081704579161,-1.211423036241768,-1.451220457599363,-1.2303609427570996,-0.2592261875450518,1.0660155002464162,1.9812961384285805,0.07015645509036579,-1.40255084677372,-0.8365168293438581,0.4755014125259652,Math,-0.5963884485175286
Fail,0.2779100244806391,2.284810122208132,-0.6199048205100111,-0.20428093188338475,0.26097605052575595,-0.772413866382936,-0.5133473070651821,-1.3310802431081186,-0.40785752471237313,-0.8689546364629134,-0.8882710096646131,0.6615630456985,Math,-0.6903993150751058
Fail,0.21060709433874006,1.8978065709263612,1.9296446478993412,0.8914096649223512,0.06956042407920165,1.1120368067162456,1.2903145764134916,0.05099349226682072,0.0706672966258867,0.674390880282233,0.8113877388597264,1.7859139481977842,Math,-0.1795201234107344
Pass,0.700499978603749,1.3350919670517023,-0.04216182022903639,1.037665935021692,0.1926232790549754,-0.3793879463014431,0.6270600761135651,0.4449232015858686,-1.20924586893818,0.745952797174294,0.6031662386546324,0.8604636913954197,Science,0.2371739800748233
Pass,-1.2862977934506747,1.4876482296139266,0.17795871487814136,-0.33973511864227235,0.3266876260154412,-0.7490289390244766,1.1493698936487753,0.7679864862606259,-1.3501332392450296,1.3306765198947745,-0.7419558179533942,1.0211936465856437,Science,0.4266457507206329
Pass,-0.07535227434152882,0.662104337250603,0.2044612997967899,1.068133578337807,-0.384144262396478,1.3762154288748416,-2.4290117064333057,0.8332282986825357,1.050727492752975,0.04315126782283675,-0.8641682592547234,0.26725474894161144,English,0.5812253771151412
Fail,0.49881437934316863,0.5253365828308008,0.501986011856362,-0.3569065721729471,1.3427991417967184,0.3313803462868725,1.4520556420761332,0.8061790429985856,0.02686511658920822,-1.0452709464787449,1.8117628764242775,0.7398416322769292,Math,-1.0130540479439385
Fail,-1.1624030901802667,0.4892700156136277,0.6529913980117941,1.6725317635753114,-1.7417572808576596,0.6586998513022682,-0.517347038022732,0.9842931578389548,-1.0692917094477672,-0.6200685688477295,0.5991934320890816,1.2770051691489896,Math,0.9900843414774593
Pass,-2.5743269454023174,-1.1517840201762506,0.3183693867877764,0.6042679984843355,-0.36125236909062697,0.0718794900793599,0.39334082162343287,0.10999746110256381,-0.592802237016402,0.5097977896033083,0.01922194358795763,-0.37224902467398735,English,2.080571775681826
Fail,-2.107673282731233,0.9526581472284591,-1.0638518917433317,2.099798468211642,-0.4820746712188061,-0.9342958110550587,0.5574864872964784,0.28677985897540587,-0.978390130130383,-0.31137736371376357,-1.979905074268079,0.6546435832668731,English,0.29285929666077537
Fail,0.5393712618823945,-0.7358776543098041,0.17043925135527546,-2.397395570906698,-0.28304759050543665,-0.7610056446560157,0.5545464039681629,-0.38452557063266357,-0.33463308896954336,-0.4666425011132795,0.4337013854847575,0.463606215522823,Math,-0.5097061135748173
Pass,-0.006823171313849397,-1.5295170636299504,-1.7753794621607708,0.5080688188247376,-0.7622206517725424,1.3739475117034412,-0.34128659381055565,-0.7161308688764958,-0.9066928827641,0.6603426295151597,0.853423969269755,0.6453117483236972,English,-0.5934234069400716
Fail,1.3751805394021457,-0.4811906059192982,-1.1954400920501274,-0.04844402071961116,0.1371722830904535,-1.2703508949089548,0.38490448114048725,-0.3840597122760577,0.5986041930543536,-0.9446767795673867,-0.7952750444480545,-0.5807034511728266,Science,-2.2866889920193554
Fail,-0.932069676154389,-0.7660771183751774,-0.36794329814375726,-0.7861926103967054,0.11342313106699117,-0.4730090969527984,-1.3786073853208438,0.05901226492546574,0.5119371605410528,-0.06261041211335572,-0.9926545290617281,0.22014434447280423,Math,-1.7951304029821553
Fail,0.26785594117582356,-0.5361276248127743,-0.14765977108678338,-1.1153005986682192,-0.8105052046361054,0.28029841826419727,0.2586411092094847,1.5290379514758214,-0.47823939207128496,0.5974657735135286,0.14097198847888381,0.7135984580848814,English,0.7018709120225372
Fail,0.33275855290833306,-1.1424669579288333,-1.4100613012005032,-1.1158789753817298,-1.8007005850244449,-1.1235153057387641,-1.0689458612467906,0.32329652260874875,0.2685487094312557,0.5109608404859466,0.07143837039666603,-0.5287856145353216,Science,-0.6572375173208721
Fail,0.40129350687081344,-0.1881390050440501,0.7059014602832024,0.3742942022732324,1.2039681488297902,-0.5568697933864386,1.4958650549173864,0.6698970071206508,-0.9038460421394324,-0.9615724942233972,-1.6175792818195205,0.10848187549910474,English,-0.8853421856848287
Pass,1.6970458812934281,-1.9675528460485103,-0.06238457402920028,0.9348060184730492,0.28020474811940166,0.5599318458979667,1.2587056734577533,0.10860853002726367,-1.6834845657728021,-0.0673416634366118,-1.635610992191863,0.21937135821221704,Science,-0.9147957504082378
Fail,0.3700238695165057,0.3922922268309419,1.4279863176456449,-1.7520651942770418,0.7408568671358176,-0.5088760089608119,-0.06345527336650879,0.12725689855544667,-0.9512945632928732,-0.6751501770474932,0.6287044073005146,1.473570170354369,English,0.40732125394040675
Pass,0.4255165624892297,-1.3704654531053655,2.1085418915612615,0.6055287015336035,0.8265460978647514,0.9095008412962824,1.628264800428437,3.026566051599041,-0.7522970406155572,0.30541038979021085,-0.7439028669501917,0.10025896798678224,Science,-1.9483739754301965
Fail,0.15925796861327396,-0.9366684798400973,-0.14057876215149964,-0.9380026203867531,-0.07299296770984647,0.5427838589061093,-0.9305431100037118,0.9434594046452878,1.4298361819392493,-0.8524542912889971,0.5365638111033687,1.0387250275135478,English,0.3388752307694489
Pass,-0.9974701914494093,1.9044109956414683,0.38446093876620613,1.8337996100910827,0.4095629833308457,-0.056471122554719755,-0.29367929050146097,0.07083867679205141,1.3506058163728936,0.9483956780264919,0.18907907488076833,0.2181809477977568,English,0.9327073431978353
Fail,0.13770325631944663,0.8834268910495606,0.18665815088311705,-0.08528544478210467,-1.942147868226072,2.643140132390268,0.012843590286100007,-1.4962038143903604,1.775276887304433,1.0488708889552658,-0.5541090377408271,0.5474039606543364,English,0.6501296896212361
Fail,0.043233370057697826,-0.9140277589745567,0.9907642076996589,0.07769686389041497,-0.6590305382403977,-0.8011516429285725,-0.28420686308629595,0.56561616488731,1.7709013691717792,-1.6805720718324266,0.8030045878822638,-0.20027339599398636,English,-1.6870197002086882
Fail,-0.989441472083394,0.9322388603272276,-0.9545397221240572,-0.19824986789770488,1.436440758273799,0.5472054663236031,0.3152983420871218,-0.7209115818217652,0.41774144324654633,1.1440821440620088,-0.7957606461384095,-1.256913227329916,Science,1.006249372005068
Fail,-0.16043083869634991,0.945884522919908,0.7612177031195477,-0.7537309157530515,-0.5976164006164592,0.6126877881254735,0.5561686580091986,1.2090779859201335,-0.2604467988860142,0.6327340625498674,0.06582213059216852,0.8428608148971277,Math,0.1986912494042532
Pass,0.4171940931797402,-1.8690120190497583,1.2029267438976603,1.097905995204699,0.0068172454339116995,0.8937421456956629,0.6148484784319024,1.3312717929484612,-0.2562978737137168,0.10271304691824915,-0.45321419729131457,-0.3453354099071653,English,-0.3892324135650625
Pass,0.5168387136757344,-0.350167146735487,-0.0802700646105307,1.3706164303615074,-0.1650207404994092,0.9076141322145383,0.5799246801281532,1.240460672291014,0.2912968132167728,0.42142550310876137,-3.035088024230614,-0.6258034447781028,Math,0.6064606061408969
Pass,-1.3907815860555168,0.6439906392647143,0.6397558123405295,1.853078136872954,-0.16917264325440481,0.6255512915386178,1.3176006360975216,0.6522719929012937,-1.8055038761028916,-0.4074320038790134,0.5346344698332113,-0.20367257361226784,Science,-0.07148218899014439
Fail,0.9163888963320963,-2.7527202770927732,0.04032454598716282,0.28500074875521203,0.13825982820833715,0.6299112890114624,-0.8503450792625971,0.537543953911388,-1.2108658797697394,-0.6363644604325366,-1.1844576511535285,0.7433657138887724,Science,-0.13304971497388202
Pass,-0.2521529350911362,0.5168664892966187,-0.6777052870250212,0.4556467524049601,0.309757052851088,-0.17781668895798697,-0.5898101764585181,-0.4245304669960325,0.5543499466144787,-2.6785229133081545,-0.40800789040622876,-0.021912421900183963,English,-0.38947190181095
Pass,-0.6050031212806565,-0.48872465111704966,-2.5607170558980683,1.0674287360951413,-0.9193901681166736,-1.452534404492585,-2.14525901255703,-0.5361744729850209,0.6540376763564161,0.5566940760586705,0.5171404660267221,0.8107738721376105,Science,-1.6548749684863047
Pass,0.23334376347461078,-2.4772216106472325,-1.4950145828555397,-0.3909104101445572,0.4967383811645064,-0.20539322615456057,0.200055781338202,-0.46353299790874425,0.3702112701714869,-1.1948885639941726,-1.9841211381830783,0.2498988760569371,Math,1.5199976437408529
Fail,-0.5084867816515689,-0.5419092208317581,0.1105989012907772,0.13492244160785852,-0.0005880665477224874,-1.5152953379545737,-0.8286639043556988,0.020622916328095278,1.9362361035670832,-1.4459672482142911,-0.05663212713836117,-1.0635054408758298,Science,0.4357500530142924
Fail,-0.11146524591652252,-0.38714578428570107,-1.3995895155454543,-0.18694976520987558,-0.024872914213629294,-0.32074618384852205,-0.7903054233539335,0.6628386660254757,0.5202300778647143,-2.3231464965643105,-0.8543559972823108,0.2348528317699759,Math,-0.5215184484276125
Fail,-0.009984859140751322,0.7528623035972005,1.6318412143881236,2.1903419773359913,-1.2256982348020895,-1.5250944300443359,1.5759557126700698,-0.9060623341215718,-0.2775771322836663,0.10242897922322661,-2.5457208024844924,0.9390577626599069,Science,-1.1726420292357311
Pass,-0.46470525999316176,0.4931847898841276,-0.32132844133797184,1.6019787731097062,1.9100606814195762,-0.2879517085508859,-0.1439920425991272,-0.5942339460898036,1.256888907302967,1.6253767210295995,-1.4440518647771863,0.8544247207961173,English,0.848793948208567
Fail,-0.7604156947198237,0.39441411436225304,0.06684682194346679,-0.08383735491701082,0.9703241518617867,-0.23154988860223602,-0.18104579508293003,0.8236934174281966,1.1837330602041187,-0.6425982693583493,1.6992384668777203,-1.2787269184411891,English,-1.1156712948845997
Pass,-1.3289531287293699,-2.9758318028924142,-1.5320775384232508,2.5647324219626992,0.19411615340858446,-0.4012801446289924,-0.021601169320371136,-0.7156287928349565,-0.37207877414158164,-0.028086874492737186,0.9786531934951881,0.1948658698255841,Science,0.22574168687237767
Pass,-1.5329849900883388,-1.1586712748985784,0.39195465717014444,-0.6835526647706043,1.9444449487229212,0.4210056232470885,-0.058846068449394204,0.40052321909957234,-0.5517916088615329,1.0515175218585324,1.3313722161499542,1.255674353212202,English,1.6408857815365676
Fail,0.1468270462066094,-0.058325377098685315,0.22418662984628884,1.175781931988839,-1.2196007001747564,-0.19123918644841054,2.0735355324269684,-1.8397906041626495,0.5337968526999729,0.2929762325478136,-1.4289232861468133,0.7872383600919682,English,0.3465488913869253
Pass,-0.35097023251072207,-0.4911678362414114,0.9800338585277029,-0.5472423693561439,0.2693506581866802,-0.2850419246760443,-0.9629956346828881,-0.4716231557567181,1.3097894155072192,1.609318679406497,0.1264291696513708,-0.31101502961342614,English,0.36258474945727925
